"V1" "V2" "V3" "V4" "V5" "V6" "V7" "V8" "V9" "V10" "V11" "V12" "V13" "V14" "V15" "V16" "V17" "V18" "V19" "V20" "V21" "V22" "V23" "V24" "V25" "V26" "V27" "V28" "V29" "V30" "V31" "V32" "V33" "V34" "V35" "V36" "V37" "V38" "V39" "V40" "V41" "V42" "V43" "V44" "V45" "V46" "V47" "V48" "V49" "V50" "V51" "V52" "V53" "V54" "V55" "V56" "V57" "V58" "V59" "V60" "V61" "V62" "V63" "V64" "V65" "V66" "V67" "V68"
1171.5 931.4 1099.6 1435.8 959.7 1081.1 1243.4 615.4 1606.9 366.7 1137.4 1196.1 366.6 1880.2 1490.1 390.3 3564.3 1262.6 406.9 937 2206 4369.3 1101.2 1130.3 1209.2 1528.6 1141.4 1452.5 1738.1 1389.1 2489.8 1409.9 1547.1 1114.7 1149.6 982.3 929.6 1986.5 1016.2 1505.7 1513.6 1494.4 527.1 1231.8 1058 1187.4 1427.6 2811.3 938.8 703.3 971.2 1377.6 956.8 832.7 1509.1 996.4 1032.5 2420.3 1357.1 1989.8 5503.7 1739 529.8 945 700 2606.9 2073.3 910.3
3172.6 399.5 473.2 1876 3557.3 867.5 252 1010.9 1249.1 454.2 155.4 1386.5 357.1 1768.1 1280.2 1453.3 1231.1 429.4 1132 291 1302 572.6 796.3 2296.8 475 1043.3 745.9 792.6 213.5 1469.3 508.7 923.1 377.8 1108.6 686.8 557.8 1987.7 1013.6 302.8 2695.2 687.3 382 2505.9 370.6 956.2 94.8 450.7 1835.3 444.8 1182.3 1463.7 3486.9 556 1321 396.2 507.8 578.7 1735.6 216.1 328.2 337.4 1751.6 484.3 1393.7 3762.4 291.1 1839.5 1292.2
1532.2 1704.5 1365.5 901.4 1654.7 1710 4449.6 1208.6 1403.4 4266 2342.8 1404.3 2263.5 1060.9 1915.7 1412.8 1328.7 1408.6 1880.6 690.1 1471.7 1150.8 2061.2 676.4 4759.4 920.3 915 767.8 1808.8 938 950.4 1765.1 1607.9 909.1 1934.9 886.1 930.6 2652.4 911.4 556.8 1124.1 1049.5 1869.6 1954.9 1803.5 932.6 993.9 1069.9 1540.8 1008.4 930.2 1333 653.7 665.1 1185.1 2211.5 483.2 690 2099.3 3533.8 2371.1 1068.7 2335 1144.4 1161.2 1791.6 1043.4 1447.3
347.1 23.7 20.4 904.4 12.6 8.2 350.1 3230.7 18.5 1151.3 1112.4 16.5 718.8 8.1 24.8 9.1 8.8 13.9 11.3 156.3 4440 11.6 381.3 4295.8 17.2 16.6 32.3 13.8 17 18.3 21.8 18.1 43.2 20.2 31.7 18.9 1478.8 32.4 57.1 19.5 320.8 21.7 9 47.8 12.1 642.7 385 32 40.9 8.4 9.7 19.4 29.4 70.1 177.7 581.6 18.4 17.5 23.1 240.2 8.3 10.5 6.5 1024.6 11 360.1 24.1 16.8
539.5 506.9 1418.2 1057.3 1121.6 1121 1099.4 1940.3 1113.8 1318.8 690.8 1614.4 810 1030.7 1230.8 1468.9 1260.5 1719 1153.9 819.4 618.6 1025.1 2151.5 832.8 1167.7 517.6 326.1 270 511.6 311.6 383.4 479 443.5 2144.9 1856.8 914.1 2153.5 4064 3891.1 3191.5 1508.5 2776.3 2081.3 1304.4 1732.8 770.1 411 338.7 554.3 267.9 273.4 1397.9 2809.9 1698.5 2726.1 1720.8 2000.7 537.1 317.9 613.2 547.3 814 627.4 1147.3 221 393.9 370.9 723.9
1478.4 2129.7 1246.3 1097.8 1144.7 1381.3 1332.4 1220.6 1300.7 1740.7 1393.2 1400.2 1227.9 1332.1 1475.6 2864.5 1526.7 1370.5 2018.1 1262.9 1178.6 1166.9 1919.9 1342.2 3903.7 1579.4 2069.1 1257.6 2035.7 1658.6 1426.8 1298.3 1782.4 1495.1 1716.5 1508 1271.6 2025 1896.8 2015.5 1109.3 1829.6 1981.4 1418.1 2962.3 1705.1 1888.4 1088.8 6130 1508.4 1072.4 1543.8 1309 1178.9 2352.9 2944.8 1421.1 1623 3380.3 3775.5 1668.3 1694.5 4007.3 1238.6 1019.5 1147.6 1752.3 1248
3744 1977.2 2104.5 2073.1 1498.9 2408.8 2795.1 2528.1 1448 1903.2 3185.8 1853.3 2598.2 1666.5 1784.8 2957.2 3393.5 1425.5 2922.6 2474.5 3128.1 3752.7 4621.1 2975.7 2230.8 1746.4 2139 4117.2 2516.5 1432 3659.8 2547.8 2244.2 2025.6 1174.9 1294.5 1080.6 1547.5 1939.8 2726.9 2015.2 946.2 1465.2 2283.2 1903.5 2021 4570.4 2024.7 2886.8 1020.2 2191 2254.2 949 1750.4 2073 2629.9 1074.3 2190.1 3055.3 2931.8 3986.3 1530.7 3055 1081 2391.9 1887.3 2860.8 2051.5
2399.5 3249.2 3469 3229 3897 3227 2152.9 2892.6 3709.6 3318 3367 3237.6 1480 3986.5 2322 1009.4 2065 3409.4 2792.7 3097.4 2032.7 2787.1 2046.1 3005.1 2787.5 4537.2 4293 4293.7 3320.7 3794.8 2937.3 2082.7 2243.1 2763.3 2058.4 3551 3423 2346.2 2932 3090.5 4189 4039.4 2830.2 2423.2 4702.8 3132.3 2945.7 3357.5 5040.3 3549.2 3393.8 2815.3 4618.9 2459.5 4533.1 3443 4172 2902.3 3090.7 2743.4 2183.3 5243.7 3827 3761.9 4914.9 3115.2 2481.5 3023.7
3339.5 1782.9 1032.6 1233.5 451.2 1270.7 974.5 1321.8 1347.3 659.7 1235.6 524.7 544.5 1504.2 1130.1 2558.1 1304.9 689.3 828.6 2019.1 1027.9 1267.5 2122 1885.9 1404.6 4285.9 986.7 1970.4 1268.3 1864.3 1636.4 2823.1 801.2 980.2 2577.7 2309 954.2 3117 982.6 1121.6 1042.5 1283.1 1393.6 1141.2 1107.7 1086.3 2165.7 776 2363.8 1236.6 1392.8 1351.8 2224 2131.9 1163.6 2253.1 2154.3 2222.4 1477.7 812.1 895.8 1074.5 5132.2 2026.2 390.3 669.1 1305.4 970.6
419.4 7235.3 280.2 236 168 335.5 165.6 206.2 59.4 233.7 342.7 279.5 274.1 230.7 274.4 286.4 221.5 212.7 305.2 410 152.5 289.9 294.2 181.6 337.3 247.4 220.4 197.6 198.8 286.1 165.5 321.5 189.8 137 58.6 184.4 55.5 422.4 242.9 180 126.2 144.9 123.1 255.1 241 113.1 255.8 131.9 66.8 346.9 142.9 206 216.8 324.9 221.8 226.2 143.2 62.3 296.4 221.2 294.4 240.8 239.5 282.6 416.8 340.6 59.7 198.7
979.2 499.1 918.7 235.2 510.7 1741.2 501.8 302.5 221.6 55.2 1016 1014.4 178.8 467.7 756.5 116.6 1108.7 173.3 209.5 1120.6 671.2 1288.6 212.9 1083.3 376.7 1943.7 2468 3408.2 2426.2 905.3 1426.4 347.8 846.9 349.3 433.8 484.9 600 753.9 440.5 1497.7 3073.8 1434.7 161.1 1942.1 2315.6 1042.4 378.9 1161.4 290.9 450.7 770.8 951.1 505.3 538.5 676.2 568.3 440 1066.2 583.8 376.5 4518.1 295.2 419.5 784 579.8 2642.6 1215.8 1792.9
12.7 14.3 175.1 6.6 4.8 6 4 11.3 7.9 89.6 5.5 53.2 7.1 9.1 35.6 25.1 72 5.3 11.2 19.3 77.2 53.2 83.6 7.4 6.8 95.5 212.5 227.7 22.7 985.4 205.4 10 11 176 2003.3 163.3 585.9 219.7 329.2 13.3 16.6 12.4 131.9 79 111.2 10.1 7.5 92.4 11.2 7.5 7.6 6769.7 107 10.3 12.1 8.8 126.4 98.5 6.5 26.7 300.1 51.7 4.3 605.6 49.1 13.7 12.6 86.6
113.7 264.2 542 64.1 57.5 16.4 138.8 121.3 112 97.8 58.6 288.6 170.1 257.6 110.1 272.7 2301.1 86.7 171 236.6 257.5 740.8 448.2 153.6 158.1 462.9 226.8 463.1 269.5 449.2 1085.2 357.8 237.8 708.1 290.5 635.7 89.3 198.6 29.5 88.9 156.3 5954.7 22.6 112.6 215.3 183.2 153.4 205.1 175.6 114.7 424.3 124.1 270.6 141.4 442.3 129.6 1562.4 306.7 3419.6 108.7 134.3 223.4 279.9 275.7 160.3 144.1 141.7 141.3
3177.3 1993.8 1654.9 2668.3 2867.2 2268.5 2049.2 1325.8 2120.5 2466.3 2254.7 2699.6 3453.2 3253.6 1984.4 3646.1 2043.5 1815.2 1146.5 3007.4 3017.5 1445 2185.9 4008.3 1188.8 5112.2 3762.5 2518.7 1369.3 2412.7 2497.5 2719.8 1451.1 3259.8 2347 3017.8 3007.1 3458 1632.5 2970 2339.6 3396 4017.2 1662.2 3624.5 3762.7 3113.8 2781.1 4324.2 1379.8 3100 3578.1 2907.7 2398.4 2013.9 2289.4 1390.8 2502.3 2231.6 1823.4 1984.4 3295.3 1697.4 3184.9 2044 1569.9 3918.3 2241.3
105.3 1198.9 167.1 97.8 130.6 147.3 2204.4 75.6 107.5 3810.4 1323.1 140.3 3503 61.2 275.3 105.7 131 119.3 1545.1 2014.1 188.7 249.4 2871.3 652.4 816 372.1 78.1 140.8 451.6 378.9 143.3 911 1098.9 188 208.1 405 54.5 288.9 278.9 316.2 65.2 793 116.4 84.3 355.8 2781.5 2194.8 139.5 672.1 198.5 190.9 82.1 278.9 309.2 2160.9 222.9 578.3 137.9 457.8 643.9 243.7 133.8 466.4 304 148.3 251.9 200.2 164.3
525.2 1740.6 1116.9 1418 869.1 976.5 1790.7 2431.8 763.6 1095.8 4157.7 580.1 2675.2 605.6 867.6 145.6 677.4 656.2 1939.2 1033.5 331.6 977.6 2719.8 412.9 1218.3 457.5 831.7 1338.2 2752.9 597.6 687.7 924.6 1808.9 953.8 700.3 510.6 783.8 1206.5 1371.2 486.4 921.9 693.7 489.7 955 1235.5 1372.7 1664.1 986.8 2019.9 1234.6 829.3 624.5 488 915.9 3079.6 3097.1 783.9 1087 940.5 1909 1635.1 1447.6 4412.3 732.1 1631.1 1655.5 716.9 746.1
964.9 579.2 865.8 540.1 489.1 695.6 745.4 1436.4 482.7 666.3 1000 1008.3 817.2 546.9 630.2 716.5 837.6 528.5 857.3 857.9 810 652.2 1383.4 812.4 835.3 976.4 670.4 929.1 1038.8 692 662.4 896.8 2522.7 397.4 540.8 534.7 3798.6 1188.6 894.7 920.1 414.6 669.2 2414.1 801.5 1299.8 1277.9 1506.1 998.1 1283.2 6213 1657.5 859.3 876.2 754.2 746.3 653.1 689.3 808 979.4 818.1 2825.9 779.5 895 700.8 738.9 742.5 680.5 751.5
2061.7 545.6 1755.9 246.7 467.5 2411.1 921 542.9 339.9 140.1 1658.2 394.4 179.9 145.7 1614.3 118.2 264.8 97.3 450.1 1115.9 1365.5 705.4 1019.7 638.3 76.8 1560.3 677.4 1633.5 2461.6 190.3 418.6 162.9 1191.1 100.6 566.4 38.6 1132.6 1391.5 1435.6 1927.2 876.4 252.8 231.7 4958.4 2722.5 1116.3 642 847.2 635.3 139.5 286 747.2 151 239.1 298 640.7 262.4 833.9 227 121.3 2216.1 392 901.9 654.5 1173.2 1959.5 1973 934.1
1884.9 3377.5 2437.9 2399.2 1828.6 2042 2763.2 1973.8 2128.8 1923.2 2386.3 1840.2 2471.7 1978.1 2363.5 1178.8 3645.7 1168.3 3128.1 2831.5 2386.2 6448.3 3824.9 2429.5 1919.7 3228.1 2372.9 2734.4 3476.6 1820.9 3470.5 3388.9 2193.7 2165.1 1354 1423 1877.3 2054.4 1394.4 1861.5 1660.2 1892.8 1140.5 2268.5 2259.3 1773.3 3221.9 1604 3108.1 1560.3 2161.2 1892.7 1888.8 2090.9 1904.9 1410.8 2737.3 2286.4 2982.4 3660.6 4168.1 2261 1703.1 1765.1 2106 1890 2545.3 2218.7
3799.6 3451.5 2793.1 3066 2507.5 2847.7 2627.3 4947.7 3353.5 3103.8 2697.3 2992 2673.2 3716.9 3392.5 3137 2779 3828.1 3071.9 5322.2 3092.9 3025.9 4029.2 3147.8 2103.3 1746.6 2876.8 3267.7 2711 3061.5 2903.8 2705.5 3187.3 3154.6 3023 2816.8 2632.2 3842.3 4672.3 4010.1 3493.2 3159.3 2985.5 4370.8 2927.7 1893.9 3053 3419.3 3699.7 4077.2 3460.4 3028.4 3435.1 3528.4 3745.9 2736.2 3020.4 3508.7 6006.3 4899.2 5933.8 4865.9 4252.5 3622.9 4729 4312.3 2435.6 2561.9
1685.6 3124.6 2196.7 2737.5 2514.7 2181.1 2695.6 3875 3310.6 2265.6 3262.2 2874.2 4113.7 2445.1 2993.7 3182.1 3737 2000 1772.3 4253.7 3409.9 4088 2885.9 2995 3375 1756.4 1912.1 3305.9 2670.7 2591.6 4492.6 4319.2 2022.5 3649.2 2741.7 1961.4 1764.1 2955.7 1304.9 1807.4 2762.6 2019.1 3518.9 1260.1 1996.7 2297.7 3358.9 3257.5 2936.9 2042.6 4091.2 3720.6 1883.2 2298.9 4624.6 2600 1798.2 2258 4026.4 3174.6 4677.2 2161.9 1736.4 3023.2 2678 2561.5 3232.1 3668.3
3452.9 1081.3 961.6 437.4 898.1 5314.6 955.5 1541.1 1701.2 954.1 1397.2 1174.9 2964.5 1325.2 2994.9 2504.6 1652 1242.3 1193.8 2447.7 1866.2 2223.8 1068.6 870 2130.8 590.8 1569.6 994.8 1621.5 2170.8 3318.5 2443.8 786 1521.3 1496.5 2294.5 1246.5 818.9 919.4 689 1159.9 906.9 2183.2 1691.9 926.7 713.1 1450.2 835.7 576.7 1407.2 956.1 1131.7 725.9 1129.6 1084 1109 568.7 676.6 1577.3 2807.9 621.8 1666.9 1607.4 1145.4 818.8 671.9 1775.9 646.7
1472.5 1731.5 1868.4 6223.6 2331.4 1931.6 1293.6 2206.8 1905.2 1298.4 1638.5 2483.9 1655 2295.7 1678.7 2041.4 2560.5 3363.3 1397.8 3607.8 2301.7 2103.7 1829.3 2283.2 2691.2 852.8 2201.3 1954.4 1509.5 2255.3 1713.9 1640 1121.5 1684.1 2124.4 1565.4 2089.6 1458.1 990.2 742.4 1991.7 1493.5 2370.4 1534.2 1052.5 1692.6 1504.1 2055 624.5 2252.3 1945.7 1877.4 1170.2 2518.6 2167 1618.5 1507.5 1550.8 1434.8 1708.7 5007.1 1849.9 1958 1810.3 1925.2 3182.5 1489.3 1503.7
762.6 4183.4 2128.9 1787.6 1621.9 572 831.7 1652.4 1870.1 1012.4 1099.4 1833.4 1969.2 1290 1714.4 1570.7 4089.2 1003.4 1778.9 1342.7 2253.1 2649.9 323.8 824.5 1496.6 1205.2 1530.8 999.7 1461.4 1069.7 1757.7 2697.8 1232 2498.9 1252.2 438.8 2034.3 1035.6 521.7 642.8 821.1 533.6 1977.9 555.9 740.3 733.1 2469.1 1373.7 755.7 2249.5 2915.6 1825.9 477.1 1389.1 1996.4 645.4 1175.9 1696.5 2321.9 1565.6 630.3 1056.2 1025.2 1382 1639.5 2310 1941.9 4310.2
1353.1 2971.4 3093 4543 3952.8 5440.1 3353.8 4602.5 2367 2810 3164.4 3981.5 2536.2 2527.8 1815.9 2400.1 1861.2 3295 2118.7 2821.4 2995.4 1479.9 2985.5 2077.7 2528.6 3331.9 2050.9 3290.5 2589.7 2113.4 1426.8 2468 3955.8 3228.2 2737.5 3474 3015.9 3448.8 2949.6 2570.9 2272.5 3377.9 3729.6 3322 2440.9 3450.1 2350.5 2825.4 2746.7 2101.3 2060.6 2950.4 2290.3 3353.9 3238.9 2916.8 1609.4 2809.1 1620.5 1713.7 1776.3 2281.6 2465.7 1382.9 1312.9 1716.7 2258.6 938.2
1969.2 1140.3 1522.3 3492 2102.3 1605.3 1351.3 2407 1443.8 1086.9 980 3231.2 1180.5 2758.3 1965.7 1020.1 521.2 2257.3 690.9 804.6 1559.9 450.4 1185.7 2590.4 810.5 1873.9 1014.7 1670.1 780.6 2990.1 980.6 1278.5 931.8 1789 1857.9 2170.6 3579.3 918.3 1832.4 3124.4 2006.6 2150.3 1885.7 2115 990.4 2557.5 984.9 2367 865.9 3201.5 2203.1 2756.2 2246.1 2452.4 1508.7 946.1 2032.8 1477.3 435.4 879.8 1983.9 2130.3 1255.4 4242.5 2986.2 3039.1 2277.6 1677.7
2496.8 2457 2169.3 2734 2120.4 2566.1 1380.3 1984.4 3140.2 1416.3 2478.6 2102.2 1761.5 2351.2 2236.8 2226.3 1931 3050.2 1869.7 1712.1 1822.5 2329.7 3527.6 1796 2065 1958.5 2230.9 2360.8 2111.6 2431.1 2578.3 2059.3 2802.3 1806.1 1870.9 2066.9 2402.6 3132.1 3925.4 3430.8 2329.7 2318.3 1957.2 3322.6 2124.9 2565.6 3435.4 1739.1 1741.8 2670.5 1854.2 2824.9 1662.1 1799.5 6894 2416.1 1617.6 2350.5 2140.2 1922.6 3825.3 4085.5 2522.7 2414.7 4129.8 4024 2334.4 2167.1
2075.8 2354.5 2161.9 2446.6 2390.2 3415.8 2860.1 2556.2 1997.4 1839.1 2358 2069.3 2363.7 1944.3 2273.2 4391.3 2360.4 2256.9 3223.1 1881.5 1973 2924.2 2907.5 3000.4 1283.2 2309.2 2380 3565.7 2178.8 1573.3 1773.7 2055.8 3735.9 1610.8 2137.5 1379.5 2278.5 1735.6 1839.4 1308 1628.5 1168.4 2369 3382.6 2382.3 2326.9 2153.6 1972.1 2243.1 1948.1 2185.3 2087.8 1306.7 2338.4 3044 3204.7 1528.7 1698.6 2406 2434.6 6320 2171.2 4863.9 2556.9 3660.4 2850.3 2277.7 2101.6
5668.2 715.3 1625.4 1679.7 1182.6 2058.2 1129.1 1633.1 1703 936.7 992.3 2243.9 1491.7 1901.4 1363 2670.9 1486.8 1674 1412.4 1228.7 1514.9 1857.2 1233.6 3222.6 1653.7 668.6 2387.6 1889.7 833.1 1992.9 1713.1 1980.3 986.2 1891.7 957.9 4754.6 1785.1 2092.9 1130.4 849.8 1492.9 901.6 3885.2 1199.2 1729.1 938.3 1517 1761.4 928.2 2466.9 2370.2 1864.8 1697.2 1795.1 968.4 859.1 1429.2 2010.9 1608.5 1273.8 2121.4 2133.1 1535.6 2008.7 2471.6 1862.7 2445.9 1520.9
809.4 1047.4 1098.1 816.9 839.9 1654.5 1881.6 1276.2 660.1 1462 864.6 1431.6 3362.4 1809.2 170.1 1740.2 1537.7 689.8 2554.8 2409 1879 1074.8 1258.8 357.4 297.8 1243.2 1664.6 2545.5 1095.8 1969.6 872.9 4786.5 1493.5 2154.6 984.5 2027.5 1608.3 1094.2 247.5 2566 278.7 458 2078.9 576.9 726.3 778.1 1781.7 1205.8 637.7 629.6 2216.8 1544.9 1187.7 1200.7 1712.9 1206.6 1058.3 1213.1 4074.9 2964.1 2078.1 1222.3 1536.9 1261.4 997.9 1143.5 1043.2 1511.5
1569.4 3353.8 2721.4 3844.5 1559.2 4202.3 2472.6 3536.7 3007.4 2560.7 3191.9 3415.7 2014.9 2326.3 1111.6 2772 3225.7 2188 3919.3 1790.6 3000.8 2095.5 3648.3 2593.6 4826.6 1040 2332.3 2757.3 3769.7 2198.2 2270.5 3389 4092.8 2918.2 1940.9 2027 3066 1886.4 1614.5 900.3 2756.5 2168.8 1938.6 1412.3 1564 2888.5 2788.3 2964.8 2032.5 2985.7 3173.4 3238 2332.3 2247.3 3692.6 3271.8 1708 2317.9 1733.4 1231.6 1517.2 1639.3 1789.8 1494.6 2208.5 2149.3 1917.8 2872
1656.7 2104.8 3241.2 3140.9 2928.6 3923.5 2746.7 2486.9 2212.9 2248 2707.6 2254.3 1957.9 2592.9 2666.5 3043 3054.5 2050 3105.6 2401.3 2387.8 3950.9 3767.7 3777.8 978 3184.3 3534.2 4012.4 2780.6 2641.6 3653.8 2531.4 3111.3 2582.8 1424.6 2271.9 2148.3 3606.4 2301.2 3710.1 2603.3 2077.5 1769.2 2891.4 3454.6 2515.4 4079 2773.7 6735.1 2564.3 2948.7 3011.1 2146.8 2216.5 2595.9 1906.3 2761 4040.1 2414 2036.9 4384.9 2579.1 2429.1 2060 3270.4 2616.1 2505.1 2031.1
2107.6 1853.3 2734.8 2515.9 2284.8 1145.4 1940.9 2014.7 2005.8 3270.1 3255.2 1802 3198.7 3153.9 1366.9 1713.9 3965.1 1992 3065.8 1759.5 2157.8 2690.2 1313.1 1991.4 1214.5 2645.9 3144.7 1855.4 1603.6 1366 2477.4 3019.3 1515.4 3226.9 2509.5 1486.8 1881.3 2343.1 2807 1953.8 1212.9 2972.9 2797.6 813.8 1997.4 965.8 2433.2 2615.6 2672.9 1728.2 5216.9 3272.2 2780.6 1372.7 1784.8 2869.1 2051.2 2173.6 3989.1 1354.9 1283.5 2530.6 3327.8 1880.5 900.5 2138.3 4063.4 2474.3
1527.1 2151.7 2846.1 1598.7 3980.8 3727.4 3328.1 2173.7 2730.1 1478.2 2904.7 1629.9 1565.7 2538.2 2924.8 470.2 643.5 2160.9 983.6 1004 2165.2 1098.2 1167.6 1029 2720 1958.8 1212.5 1076.8 1273.1 1884.9 908.9 896 2966.7 2396 3149.3 3341.8 2667.4 2301.7 2661.7 3499.2 2358.9 2891.1 4099.4 2730.7 2501.9 1215.8 1175.3 1930.9 1895.8 1806.4 1521.2 2693.9 2407.3 1890.4 977.7 1545.1 1636.2 1605.7 1394.7 1207.9 1628.5 3058.6 2799.8 1349.4 1615.3 1619.8 2249.4 1526.5
6152.3 3703.7 4777.5 4762 4384.9 5649.4 5086 6092.7 4223.1 4212.2 3708.1 3921.5 3331 4201 3743.3 3800 3456.5 4200.3 4419.3 1936.7 3344.5 3445.3 4523.9 3273.4 3350.9 5164.5 3183 5285.8 3971.4 3256.6 2946.9 3862.9 4059.4 3398.6 3648.1 2754.2 4116 3226.6 3724.8 4728.2 4081.5 2232.4 3365.7 4164.9 3628.1 4479 4322.8 4075.8 4110.6 5130.8 4086.3 4253.2 3067.5 4044.1 4443.7 3382.1 4384.6 5150.3 5162.8 3620.8 4765.8 3835.9 3599.1 3684 6408.3 4873.6 3543.7 3792.3
2100.1 2165.7 1969.4 2657.3 1892.1 3025 2207.9 2632.2 2116.4 1787.6 3365.2 2158.1 2910.3 2249.6 1700.8 3020.3 5020 1770.1 3165.8 2346.3 2820.3 4696.9 3515.2 2668.8 2481.2 1100 2462.1 2470.1 2170.4 1760.9 2735 2429.4 1816 2018.1 1376.6 1331.8 1524.4 1633.6 2514.1 2086.1 1698.5 1186.8 1466.4 3416.2 1643.3 2364.9 4636.9 1578.6 1691.6 1512.7 1850.9 2298.5 1669.5 2493.9 2556.8 2558.9 1357.1 1367.7 2970.9 2699.2 4768.7 1569 2046.8 1625.6 1878.4 2288.1 1480.5 1673.9
943.5 1383.5 1995 7024.8 936.8 1078.3 1065.8 1231.7 1222.9 1214.9 1293.6 1917.3 1502.3 1760.1 1342.2 337.7 1276.2 846.7 1040.3 856 822.7 1243 1286.3 1145 1774.7 2403.6 973.8 960.1 1338.5 1364.7 1268.3 1067.3 1508 2689.6 1464.7 1508.1 2543.9 1756.8 1737.2 1977.3 2142.8 1484.6 1897.1 1483.5 1615.2 1507.9 1411.9 1273.7 3402.5 1284 1593.3 2076.4 1401.1 1305.3 1099.9 755.2 1342 1599.5 1211 676.1 1617.3 1382.9 1549.3 1519.8 1592.4 1831.6 2544.8 1044
8.8 14.4 29.5 6833.4 14.1 8.8 15.3 15.8 14.2 15.8 9.8 22.1 25.7 20.7 12.5 61.7 10.1 21.3 34.1 45.5 41.1 8.5 23.9 17.8 32.5 17.2 8.3 98.2 30.4 91.5 46.9 18 7.4 52.4 20.4 27 24 24.7 54.8 62.8 24.2 99 61.7 9.9 54.4 34.6 12.6 133.8 47.1 85.3 11 12 34.7 12.6 54.8 16.3 18.5 13.4 14.7 67.1 1556.6 9.1 11.2 47.4 77 96.1 18.5 66.2
1461 1229 2409.7 3024 1740 1863.8 1278.5 2404 1302.4 1405.9 1169.7 1430.7 1043.6 1998.4 3724.5 2488.6 725.9 2440.8 904.4 928.2 1987.9 730 743.6 1500.2 997.5 1615.5 1957.7 1223 953.9 2203.3 972.9 1591.6 885.2 1634.7 4829.4 1995.7 2048.8 2217.2 2440 2954.8 1324.6 901.3 2230.2 1718.7 1638.4 2983.9 1278.7 3100.6 3652.7 2010.4 2439.9 1663.4 1730.7 3142.5 969.1 792.4 1513.2 1673.6 1281.8 1800.3 1023.5 3810.2 1333.4 1273.9 1346.2 986.4 1423.6 1438
104.1 3158.8 78.6 50.1 77.3 27 317.4 139.5 60.5 87.4 83.6 115.8 178.2 99.1 38 113.6 2086.9 108.9 169.4 108.8 97.9 635.9 1454 100.5 105.3 1290.5 60.9 377.3 418.8 203.9 233.4 85.7 81.3 106.5 51.7 99.3 59.5 95.7 114.3 84.5 104.3 85.6 35.8 67.4 5905.8 149.1 115.8 89.3 109.2 93.2 120.9 41.4 121.1 78 202.5 89.3 121.3 208.3 462.7 60.5 333 104.6 162.1 130 62.4 88.6 215.8 69.4
2453.6 1881 3113.9 2195.1 2138.8 3603.3 2323.5 2656.9 1526.6 1718.9 3745.5 2248.9 1557.2 2199.5 2376.5 3009.1 2252.7 1742.8 2405.3 1155.2 3732.7 2152.3 4737.8 3250.1 3515.1 2146.8 2118.1 2762.9 2327.6 1212.2 1614.9 2302.3 4217.5 1969.8 1922.2 1933.6 1742.2 2107.1 2565.6 3087.1 1729.2 1059.8 2266.3 2315.4 2799.8 3920.2 1980.7 2558.5 3203 1585.5 3218 2919.1 1432.5 1720.9 1952.5 3261.7 1391.7 2360.2 3459.2 1513.7 3650.9 1882.6 5063.3 1536.8 2129.6 2000.4 2203.4 2619.3
1967.8 2853.1 1692 3354.3 6128.8 2457.6 1546.9 1434.5 1531.6 1242.3 3856.6 1614.8 2475.4 1854.7 1539.1 2555.4 1497.8 1836.1 1680.6 1251.3 2622 1262.6 2195.3 1815.2 2122.6 2202.6 1687.1 2901.1 1701.6 1596.2 1205 2378.8 1565.6 1742.7 1943.2 1856.8 1416.2 2032.6 2767.1 2457.5 2121 2414.7 1409.1 4742 1646.5 1732.3 2505.2 3939.7 1237.2 1717.6 1686.5 1808.3 1779.4 2184.9 1290.1 2323.1 1053.6 1820.5 1856 2001.5 1641 1894.6 1686.8 1622.9 1486.2 1610.8 2675.2 1186.5
2841.2 3992.6 3272.7 3512.4 2222.9 3530.3 1738 4218.4 2622.3 2997 3714.7 3216.3 3406.3 3773.5 4249 1592.7 3815.6 3278.7 4106.3 3052.4 3339.5 3796.6 5824.1 4903.9 2880.2 2309.3 4640.1 3469.9 3202.1 3066.2 3354.1 3936 2591.9 3602.1 3006.3 3261.7 1638.4 2943.6 2205.4 2546.9 2608.5 2671.3 2373.1 2503.1 2213.9 2401.3 1924.1 3383.3 5411.1 2566 3430.6 2759.5 3685.5 3845 2704.9 3270.5 4040.3 2924.1 3584.2 3984.2 2223.7 4803.9 3214.7 4021.4 3868.5 3554.4 3610.2 2614.2
2663 1473 1397.3 3399.7 1949 1732.3 1343.1 3089.1 2826.7 1735 1613.3 2402.8 1777.6 2106.2 3022.1 2186.3 2042.2 2881.6 1282.8 1697.3 2586.6 2588.7 2731.1 2106.3 1617.5 1967.1 1895 1635.7 2363.2 2607.7 2538.9 1923.2 1848.4 2738.6 1861.5 2459.9 2195.9 2448.5 3807 2497 3201.1 2091.1 6679.5 3206.1 4295.9 2705.8 2360.5 2392.5 3151.4 3773.9 3247 2634.9 1896.3 2386.6 2233.4 2123.5 4262.3 2891.4 1823.7 2008.8 2066.9 3313.9 1878.7 2290.1 3029.8 2260.8 1959.1 2025.3
