"V1" "V2" "V3" "V4" "V5" "V6" "V7" "V8" "V9" "V10" "V11" "V12" "V13" "V14" "V15" "V16" "V17" "V18" "V19" "V20" "V21" "V22" "V23" "V24" "V25" "V26" "V27" "V28" "V29" "V30" "V31" "V32" "V33" "V34" "V35" "V36" "V37" "V38" "V39" "V40" "V41" "V42" "V43" "V44" "V45" "V46" "V47" "V48" "V49" "V50" "V51" "V52" "V53"
337.2 505.7 655.4 598.4 362.7 434 529.1 540 489.6 451.5 513.6 391.6 525.2 606.9 478.3 485.7 592.9 568.4 534.7 631.3 672 499.5 783.7 604.7 493.7 453.4 593.9 570.2 669.6 610.7 673.1 472.8 590.8 402.2 464.5 501.3 544.8 551 556.7 837.5 752.3 608 655.7 495.8 544.1 406.3 480.7 473.6 413.3 521.2 386.4 401.6 732.3
279.2 329.1 268.7 501 293.4 457.8 353.4 318.7 291.5 333.7 374.6 441.2 198 406.7 293.6 558.3 347.7 279.7 328 492.2 226.9 236.3 245.5 347.7 504.5 270.5 370.3 365.8 419.4 243.8 335.4 222.2 335 353.7 445.5 428.8 341 441.1 304.8 293.8 281.3 357.4 368.3 261 401.6 351.3 453.5 502.9 309 851.2 320.4 267.7 400.3
500.3 446 416.8 468.6 327 277.6 368 510.8 531.1 583.9 374.7 209.9 663.7 506.9 548 224.9 555.8 339.9 344.4 392.4 627.6 320.2 495.1 494.7 452.1 410.3 524.6 606.3 391.8 390 513.4 455.2 516.3 372.9 676.2 279.6 436.8 311 488.5 437.5 445.7 505.5 356.2 446.7 454.3 414.9 680.4 519.2 345.2 475.4 399 374.5 339.1
98.6 76.3 244.9 130.8 187 91.4 125.7 127.8 159.3 46.3 128.5 10.2 40.6 307.8 470 53.1 15.4 121.7 184.6 36.5 393.2 70.9 351.2 280.8 118.3 96.9 177.3 121.6 183 273.7 158 94.3 207.1 108.2 86.9 154.4 112.2 275.1 68.5 106.1 469.2 109.8 78.4 240.9 276.5 222.9 108.1 168.3 129.6 114.7 73.2 199.7 354.3
187.2 171.9 154.4 583.2 118.9 165.1 130.9 301.9 143.7 178.1 182.5 423.9 197.7 230.5 199.3 226.6 214 147.1 205.1 282.8 156.3 335.3 154.4 217.6 567.2 174.6 160.1 184.4 215.6 152.3 218.3 166.4 239.4 121.6 146.8 164.8 481.7 229.9 153.6 156.5 97.4 136.1 191.8 186 177.9 153.7 420.9 290.9 174.7 396.9 205.1 142.8 152
63.3 9.9 67.9 120.1 86.1017320167721 5.9 84.3 36.6 402 45.1 41.3 48.2 281.6 15.3 77.8 3.2 115.1 90 15.7 34.4 172.1 306.1 140.7 319.2 350.9 44.8 76.5 65.7 25.7 37.1 57.7 91.9 86.2 86.7312125210545 254.6 14.1 213.8 178.1 108.7 153.6 116.5 280.8 184.9 112.4 25.7 40.9 424.4 164.4 21.3 2.7 55.3 36.2 0.7
169.3 99 69 43.8 93.4 99.8 83.6 24.5 100.4 52.5 62.3 50.6 45.9 18 104.5 637.8 62.8 266 42.4 73.7 208.5 82.6 96.6 119.1 138.8 151.6 65 25.1 157.2 387.8 170.8 87.1 55.6 130.6 131 220 157 124 219.8 165.1 54.9 114 420.6 90 55.2 98.9 83.4 111.1 108.3 96.4 147.3 21.9 39
228.8 217.4 84 5.4 184.4 20.7 77.6 3.2 126.8 74.7 66.9 94.7620425534744 38.2 31 179.5 13.6 57 153.6 106.7 78.6431425598939 130.6 87.5611238988816 141.8 662 128.1 199.8 251.3 90.1 12.2 227.5 149.4 162.2 66.8 193.8 99.5 36.3 45.3 62.7 126.9 77.7 128.1 177.2 72.6 169.1 96.2 89 91.1 415.2 29.4 8.7 79.4 127.5 116.1
8.6 40.1 18.9 38.7 88 99 14.2 15.5 27.7 42.3 15.5 37.8 10.1 15.9 59.2875149010115 50 95.2 64.6 160.4 51.6 15.3 279.2 150 33.3 101.6 415.5 42.3 134.8 15.8 124.2 27.1 55 36.1 147.1 78.5 36.5 17.2 103.1 21.2 27.2 8.9 10.7 32.4 40.2 105.7 90.9 19.4 36.5 179.1 643.6 42.5 116.2 93.9
212.8 272.4 390.9 152.8 277.6 281.5 240 246.4 147.6 164.8 287.2 204 83.2 313.7 321.2 129.4 140.3 258.9 293.3 331.5 103.5 157.6 273.1 313.8 183.2 368.2 526.1 364.7 334.7 186.9 221.5 287.7 229.9 137.2 48.5 215 245.5 279.5 222 460.7 296.5 328.5 540.8 275.9 214.1 490 139.8 170.9 202.9 79.3 272.7 314 175.6
445.2 498.2 338.4 312.2 338.8 314.5 348.3 365.4 360.5 351.7 344.9 245.9 358.4 316.8 296.7 324.2 265.3 525 504.3 278.6 517.2 358.8 527.6 452.3 368.7 519.4 432.7 322.2 341.9 665.4 413.8 372.8 311 622.1 315.6 229 322.3 374.1 393.6 562.6 425.5 498.2 234.4 627.2 445.6 345.1 600.5 496.5 343.8 243 491.7 347.4 422.3
84.7 49.2 103.8 98.5 133.7 112.9 124 112.2 42.9 122.7 161.6 250.5 215.9 118.7 123.3 258.2 118.9 81.5 141.5 292.8 135.3 163.1 119.6 79.3 232.7 23.2 172.3 480.9 247.8 71 152.7 132.4 150.5 362.8 497 209.8 117.5 103.4 86.5 133.7 115.2 233.7 118.7 114 84 113 43.4 117.9 137.6 524.3 77.8 190.4 204.2
37.6818547055258 1.4 26.1 27 140.4 34.6 78.7 19.1 24.2 9.9 134.6 29.3 29.4 12.4 13.4 31 16.7 14.5 10.3 6.3 16.4 86.7 294 43.7 365 7.1 10.9 11.9 2.7 10.2 1.8 53.5 644.2 183.8 8.6 8.3 67.6 22.6 12.7 17.9 48.2 47.6 2.6 59.3 11 4.6 16.1 19.6 29.1 17.9 31.3 57.6 2.7
213.3 256.5 220.4 713.6 251.8 431.3 226.1 222.4 326.4 319.7 294.2 353.9 339.2 280.7 282.3 262.2 339.4 218.8 315.2 244 267.9 516.8 288.2 408.8 548.7 221.7 264 355.7 248 263.4 192.1 188.2 324.8 272.7 243.2 366 637.4 383.9 244.3 282.6 439.8 287 369.5 345.8 287.2 282.6 497 284.9 202.2 265.1 290 286.3 322.5
483 449.1 353.1 257.9 346.6 463.8 339.6 542.6 362.3 401 391.9 672.9 577.3 365.4 273 413.3 365.6 295.2 271.1 507.8 226 249 308.3 238.5 329.4 355.2 329.2 287.3 464.5 343.8 421.2 288 543.8 469.2 489.2 500.7 207.7 344 392.3 444.2 195.1 249.4 342 339 398.1 353.5 229.6 288.7 543.9 573.8 381.6 315.5 346.5
426.8 448.9 382.1 476.3 297.1 200.4 284.7 537.5 520.1 283 484.7 245.5 215.7 433.6 422.3 297.7 243.8 367.1 496.5 500.6 549.6 317.4 511.3 436.7 420 480.2 300.7 414.2 568.9 533.6 492.4 313 349.6 467.4 333.4 540.3 484.1 531.8 330.5 501.2 421.8 347.7 275.9 542.1 446.1 451 357.6 380.1 335.4 212.8 673.5 408.2 404.5
340.2 286.9 137.3 164.4 368.8 410.7 255.5 109 206.6 465 172.2 103 257.9 134.8 149.8 366.6 292.4 265 293.3 69.9 29.2 238.9 140.7 119.5 139.2 293.2 420.5 411.8 205.9 215 390.8 45.9 294.3 190.4 135.4 171 200.2 170.3 320.7 212.4 240 119.1 163.6 96.8 407.1 164.9 86.1 103.8 276.9 141.5 164.5 186.3 215.5
526.9 459.7 429.7 549.8 398.8 441.6 383.1 511.1 595.9 316 437.4 683.9 381.8 529.5 726.3 470.4 310.5 286.2 355.4 440.1 554 453.8 384 725.6 645 519.9 385.9 343.7 499.2 493.6 510.4 549.8 438.8 422.4 490.9 542.9 618.5 504.4 524.5 509.9 533.5 375.8 449.8 731.7 399.5 482.3 554 667.6 334 495.1 422.4 439.7 465.7
58.1593036260069 14.2 7.3 5.1 654.8 86.1 15 35.5442136955566 3.4 264.7 4.9 51.9947008832321 38.4 15.5 29.1683168779754 95.8 32.6 101.196182408107 62.7 10.8 6.4 61.7625766412296 28.7 56.9853976244292 38 40.1 8.3 26 42.9617477443435 5.5 0.8 3.4 15.9 13 5.1 2.1 0.4 52.6460018794392 2.9 37.2409306159945 4.7 11.8 3.7 10.5 361.4 11.2 6.9 52.5589533024172 204.6 81.3 26.6 65.8540899137709 20.5
275 277.1 258.8 168.3 345.7 342.1 171 142.7 341.6 271.4 264.5 177 116.9 128.2 192.8 245.7 253.5 210.8 218.7 204.1 246.1 113.9 263.3 148.2 63.8 180.5 172.1 113.6 139.3 232.1 359.3 454.6 297.3 134.5 115.4 282.8 174.5 269.4 377 124 306.3 353.8 286.3 355.6 257.5 72.3 394.7 66.3 205.7 74.8 80.5 536.1 63.4
560.4 352.6 469.3 403.3 426.8 170.3 387.6 573.1 421.5 221.3 404.5 260.6 230.9 418.8 515.4 411.9 367.8 355.2 403.9 301.3 592.3 252 329.4 455.4 340.4 370.8 358.3 236.1 481.4 309.1 419.4 297.3 495.3 120.5 248.5 378.9 383.7 273.5 397 467.3 358.4 215.9 375.2 219.2 236 299.5 455 479.9 509.1 221.2 387.1 465.6 388.3
49 38 284 66.1 18.2 62.5805260480049 73.3 278.9 243.5 6.9 316.5 30.2 98.0311794916167 157.8 468 71.3138463383915 11.5 61.1 47.5 50.2 240.9 58.7 82.6 174.2 51.4 88.8 46.3 29.2 199.1 83.7 69.9 231.2 128.3 121.4 144.2 329.3 313.6 115.3 36.6 158.8 315.3 212.1 259.5 293.1 86.9 77.3 39.8 66.7 25.4 22.4 142.8 121.6 76.8
144.4 81.1 257 127.1 257.7 307.8 467.7 202.1 187.6 184.2 202.9 206 391.7 197.2 206.9 271.6 335.1 226.8 292.7 332.5 189.8 268.9 96.1 236.4 227.7 89.5 226.7 367.5 339.6 231.3 284.3 229 483.3 343.7 484.6 145.6 214 177.2 152.5 207.4 265.8 524.3 482.3 168.6 214.8 239.3 142 120.3 387.1 312.8 259.8 218.5 148.9
428.5 407.8 420.2 629.7 426.9 566 488.3 342.1 403.3 616.2 356.2 648 657.5 536.1 371 489.2 607.5 392.3 558.7 571.1 350.5 670.8 429.7 549.2 660.7 346.9 446.3 564.4 498.8 326.2 430.7 371.2 435.8 382.1 549.8 437.9 435.7 508.8 414.4 407.6 461.1 724.4 421.4 421.6 425.2 381.1 492.4 468.2 530.7 770.7 383.1 419.7 427
125.1 213 259.3 195.4 191.5 139.3 151.6 212.8 287 185.6 167.7 665 68.3 70.4 127.8 324.1 166.4 200 248.9 138.6 134.1 248.8 153.5 133.3 357.8 115.8 131.5 181.3 314.9 329.2 179.5 79.5 171.7 216 238.7 114.6 110.9 117.9 143.4 269.6 64.1 137.6 167.8 269.4 154.1 137.3 168.8 151.7 508 202.9 295.5 94.9 261.1
313.6 330.6 330.1 302.4 337.9 391.4 332.3 149.4 325.4 436.5 244.8 106 409.5 189.5 373.1 417.7 474.2 513.2 448.7 257.8 215.4 275.8 105 216.1 190.3 443 303.9 227.2 302 419.6 396.8 205.7 361 126.7 99.9 102.7 329.3 159.8 366.3 355.9 281 281.1 330.3 263.2 317.5 266.7 268.1 223.9 398.9 182.3 458.7 211.5 164.7
66.3 106.2 105.4 159.8 89.7 98.2 184.3 102.7 118.9 114 195.8 215.5 95.6 39.9 130.3 109.7 99 133.6 72.4 151.5 373.9 244.8 271.7 322.4 332.4 104.9 107.4 168.2 102 116.1 53.7 45.5 237 69.5 204.3 57.4 233.3 216.1 87.1 92.6 234.3 255 163.2 123.4 136.8 153.8 224.6 698.6 121.3 131.4 193.3 144.4 172.6
566.2 594.6 358.9 619.1 360.5 411 252 502.3 371.5 536 402.5 192.2 349.2 449.9 428.1 460.5 391.5 318.8 397.9 196.4 313.1 476.8 389 305.1 284.1 532.5 568.7 302.8 380.4 437.6 366.2 437.9 311.6 317 639.9 316 535.8 251 390.7 239.7 389 319.7 341.4 317.5 304.2 360.8 392.1 300.9 394.6 438.7 206.6 304 353.3
300.7 472.8 242 142.4 144.6 98.4 154.2 291.4 297.7 148.7 118.3 84.2 108 322 359.2 105.938876704635 125.1 155.9 178.5 109.2 298 56.4 329.8 349.5 255.2 222.2 140.1 111 200.5 459.3 388.1 191.3 151.8 340.5 169.3 290.5 344.8 181.7 188.5 228.2 267.7 264.5 157.8 307.3 266.7 244.7 437 286.7 54.9 42.6 132.3 151.7 168.9
658.1 124.7 56.5 424.6 151.3 142.5 78.8 40.8 5.5 172 61.2 142.3 134 28.4 76.8 166 161.8 54.9 25.8 68.8 22.5 31.1 25.7 46.3233674932305 11.1 35.2 116.8 28.6 78.9741278968158 49.3 13.2 1.9 109.9 60.2288140583632 73.9167229466497 156.2 57.4 94.3 164.7 4 37.8 65.719584472563 106.1 3.6 30.3 13.4 30.4 70.4884393232399 81.6 120 2.2 42.4 80.1343645262625
154.4 142.3 159.9 16.5 2.3 33.6 180.6 114.5 235.1 57.2 166.8 99.2 103.496314416704 147.1 78 8.5 48.7 32.4 29.8 26 18.9 118.2 85.5 194.5 120 211.8 135.5 142.2 362.9 16.9 13.4 353 189.3 101.410093753486 71.2 5.8 29.4 80.8 162.9 295.5 291.7 297.2 0.2 417.3 198.2 23.8 12.7 268 7.8 5.6 182.6 174.3 16.9
183.1 97.9 268.6 60.3 138.2 130.2 244.1 182.2 372.9 100.1 250.4 56.8 147.6 262.5 312.2 59.2 73.4 108.9 109 119.8 313.4 54 75.1 239.4 49.6 72.4 103.3 113.3 316.1 74.7 194.2 68.7 217.7 7 184.1 237.2 288.5 63.8 98.7 260.4 257 85.8 576.3 68.7 106.1 227.5 149.4 219.4 63.8 105.140540401839 94.2 199.8 66.1
688.5 717.7 669.5 611.9 620.8 758.8 561.5 749.4 676.8 870.6 506.6 619.8 600.2 621.2 459.3 784.5 777 679 643.7 525.9 456.4 526.8 748.6 526.8 683.9 669.4 635.2 662.5 586.7 712 590.9 586.3 620.7 547 965.2 523.5 437 554.3 533.3 609.6 531.4 650.2 591.6 529.4 682.4 528.5 731.2 609.6 637.2 800.8 535.3 503.3 565.5
252.2 186.6 297.4 396.6 297.1 308.5 207.4 340.9 313.7 226.9 204.8 611.6 500.9 345.9 210.5 305.4 251.1 171.2 259.2 450.3 152 238.7 169.3 303.7 565.6 194.8 244.5 415.4 360.5 207.5 250.2 240.9 329.3 278 536.8 285.7 369.4 273.8 228.4 221.4 206.8 348.4 298.2 190.3 237.8 228.4 301.6 413.3 346.4 528.3 234 305 231.1
187.4 192.3 253.2 601.7 232 242.4 214.6 403.5 182.4 221.3 232.3 571.4 242.4 281.2 219.9 243.3 158.1 140.1 151.3 268.4 114 331 188.1 335.5 581.5 178.9 240.4 255.7 270 166.5 196.7 204.4 340.7 300 321.5 249.1 412.1 262.1 153 144.7 219.7 225.1 149.3 131.4 237 199.4 373.2 305.7 178.7 241.8 210.1 188.3 222.1
397.6 375.4 208.7 269.9 268.9 570.6 277.9 188.3 237.1 594.6 267.7 345.5 451.5 179.8 227 194.6 456.7 428.2 365.4 251.8 239.9 274.8 268.8 178.8 175.9 261.9 302.7 287.7 212.9 318 246.9 180.2 330.9 192.3 168.5 290.7 240.9 345.1 346.3 325.5 222 139.2 213.7 182.8 323.5 298 292.5 112.4 469.2 93.7 264.3 205.1 120.8
13.4 73.9 42 91.5 205.9 117.9 116.8 240.6 97.1 244.2 73.6 296.915699175293 157.2 56.8 74.1 270.5 228.8 90.8 113.9 295.8 9.6 250.4 80 212.3 389.2 64.1 216.4 29.9 64.9 82.6 88.1 175.9 284.5 5.8 366.8 151.476299746978 81.2 47.5 15 121.25557973756 76 265.4 223 25.4 183.7 75.5 214.4 253.9 176.4 467.9 95.9 100.7 175.9
326.6 384.3 267 141.4 217.2 90.8 163.8 237.4 241.1 82.8 281 55.3 61 228.9 364.5 87.7 69 100 127 88.5 354.2 133.4 243.1 284.1 147.6 273.1 224.1 110.1 224.7 345.8 285.3 405.6 198.2 124.8 194 279.5 209.9 169.5 250.3 339.2 313.2 250.6 226.6 575.3 247.1 219 230.8 318.7 163.6 3.9 219 253.2 267.1
144.9 129.2 175.5 394.6 111 127.2 151.1 255.5 146.6 141.5 136.3 171.3 343.9 385.2 320.8 315 314.2 324.7 351.6 364.6 358.7 160.5 348.4 320.3 374.5 305.4 226.7 332.5 210.5 216.5 167.8 71.6 167.9 250.8 453.2 182 181.2 329.9 115.3 165.3 170.5 443.3 334.8 121.4 216.8 181.4 184.6 414.7 127.4 423.2 392.2 159.8 308.6
458.9 547.3 498.7 700.5 448 831.4 479.5 558 529.9 697.9 544.6 783.8 629.6 450.6 416.5 613 588.4 586.6 670.4 545.5 442.3 647.1 500.4 524.2 554.1 767.1 670.8 552.7 478.6 614.3 532.4 342.4 487.6 605.8 418.7 679.3 647 852.3 535.7 596.1 612.7 643.5 648.1 445 552.1 492 555.8 548.5 510.4 623.9 506.8 535.2 682.1
151.8 79.4 88.5 82.8 139.6 184.1 129.4 47.7 165 164.7 86.8 28.3 353 40.5 158.6 128.1 313.9 219.9 77.7 93.2 208.3 83.9 58.6 100.2 83.5 78.9 479.2 86.2 278.4 61.5 224.9 53.1 384.6 164.7 145.2 64.6 99 60.3 264.3 76 168 211.7 198.3 48.7 229.3 52.7 23 20.3 252.4 426.6 74.3 216.8 80.7
351.9 224.1 28.4 29.1 253.2 406.3 188.2 14 126.8 270.3 51.2 113.2 139.4 73.0168739549581 20.1 400.8 214.8 249.3 265.3 102.6 52.7 124.1 152.7 2.1 47 127.3 336.5 95.1 73.8 125.8 210.1 89.1 216.9 70.0249202167905 143.881219868806 103.406239054638 75.3 37.7 386.5 59 104.3 112.3 66.9 62.3 194.7 79.7 93.1 23.2 250.2 73.7 146 106.5 24.2
122.4 30.5 170.2 42.3 78.2 267.5 147.7 54.7 62.7 81.7 80.6 323.2 370.1 143.6 120.7 216.9 196.2 141.8 191 237.3 108.9 142.7 41.5 40.2 289.1 47.1 140 170.4 204.1 48.7 145.4 16.9 97.8 200.7 244.6 142 21.4 39.7 50.3 58.6 28 210.7 181.1 147.6 63.9 67 25.7 179.1 208.2 605 171.7 178.7 166.3
304.3 93.7 247.4 345.7 112.9 284.4 223.8 174.9 127.2 239.6 258.4 584.6 315.7 314.7 271.8 295.9 235.7 152.5 247.1 55.6 172.1 288.6 228.4 271.8 377.7 103.6 243.6 244.7 199.4 126.6 340.8 110.9 169.9 258.7 335.2 175 300.9 103.2 104.9 292.5 92.7 271 215.8 277.9 289.1 306 274.7 327.8 222.4 602.7 212 290.5 286.6
301 256.5 55.9 77.3 148.2 237 255.5 90.9 162.3 324.6 161.7 336.6 290.2 174.9 153.9 244.1 421.9 296.6 306.6 374 249.2 27.2 100.4 111.4 185.1 146.1 183.9 262.6 273.7 219.1 274.8 127.4 70.1 51.2 370.3 177.1 66 11.6 183.5 127.2 156.3 189 306.6 150 158.4 200 168.7 234.8 319.7 517.7 115.8 130.4 119.5
350.7 305.2 414.6 331.4 436.4 271.5 409.6 267.4 371 328 332.1 685.9 268.8 413.7 408.8 537 341.8 378.1 413.9 283.6 396.9 490.9 227 308.4 451.1 240 304.7 360.1 409.2 302.5 385.6 257.6 340.4 304.1 558.8 377.7 614.2 419.9 321.1 309.3 465.8 404.3 390 321.3 418.2 388.4 316.9 408.8 471.1 771.7 462.3 437.6 385.8
281.9 434.3 380.5 369.8 655 529.3 454.3 434.8 379.8 408.4 435.8 326.5 427.4 509 308.5 281.3 316.4 255.6 567.3 404.9 331.3 411.3 480.5 458.3 428.5 371.4 317 542.8 338.1 300 320.2 554.9 575.2 500.6 711.4 298.6 366.5 397.4 338 393.1 311.1 450.6 292.9 441.6 351 510.7 426.9 499.8 528.5 239.6 224.2 474.3 504.4
178.8 84.1 142.6 391.1 258.4 337.8 219.4 98.7 164.3 291.8 150.8 580.8 186.591436362829 109.1 178.4 347.2 173.9 183.3 148.2 173 103.2 204.8 148.5 261.2 468.6 62 256.5 83.6 190.8 114.5 198.7 118.4 285 72.8 28 175.5 349.1 193.3 182.3 151.2 152.9 338.4 180.9 141.9 139.1 182.7 240.8 222.3 197.5 405.931049382588 196.7 238 257.4
328.5 371.3 316.2 213.2 375.3 328.7 305.1 298.7 311.8 332.1 389.3 548.9 147.4 194.5 247.7 263.5 138.7 200 374.9 240.8 190.7 340.9 184.2 219.2 313.3 194.1 186 241.2 424.9 327.1 114.6 420.5 296.9 322.9 376.9 476.9 396.3 488.9 285.4 362.1 214.6 254.8 365.6 396.8 312.6 423.6 194.9 323.9 512.6 588.8 199.1 316 296.7
275.6 206 95.2 82.5 230 457.8 288.4 33 134.3 286.3 190.3 104.8 226.4 78.6 162.2 234.3 174.4 150.5 222.1 197.9 146.3 117.4 102.9 133 56.2 100.8 183.4 135 216.1 169.2 218.1 142.3 226.5 161.9 713.9 198.7 143.6 108.2 230.4 75.3 134.3 161.5 212.6 130.3 187 140 47.1 87.5 244.5 209.7 138.7 153.7 126.2
199.7 292 334 344.2 298.1 386 281.1 334.6 300.8 300.3 334.8 829.4 356.7 447.3 326.6 334.4 334.8 283.9 316.6 354.3 265.7 321.7 263.4 263.9 488.5 270.5 323.3 441.9 408.9 263.1 395.7 297.7 439.3 416.5 417.7 389.7 291.6 422.5 234.5 311.7 284.6 359.2 316.4 324.8 259.3 234.1 408.2 394.1 396.2 706.5 303.4 289.3 356.4
413.5 377.9 304.3 305.6 360.2 397.5 226.2 552.5 404.7 473.4 355.3 434.5 535.5 508.7 414.5 228.2 449.5 258.5 350.9 399.6 505.1 302.7 481 325.3 254.9 394.1 396.4 291.1 288.2 391.5 369.2 399.3 251.1 571 270.5 323.3 307.3 463.5 321.8 295.9 585.2 313.1 279.2 281.5 226.6 349.3 227.7 341.8 185.9 116.2 154.4 351.2 441.7
193 223.8 259.2 203.9 379.9 515.7 357.1 157.3 353 248.4 257 323.3 404.8 209.9 136.1 506.3 366 347.2 373.2 263.5 275.1 216 149.4 166.3 152.3 135.5 277.1 414.6 305.1 180.2 344.5 141.6 271.3 126.2 65.4 148.1 188.3 284.3 262 227.4 210 226.7 288.1 156.9 443.2 232.7 135.7 130.5 475.2 260.1 258.9 259.5 165.8
294.4 314.1 122.7 176.311120908684 275.3 311.4 104.4 240.5 169.707899242054 228.1 65.9 217.450898524219 285.7 357.5 233.3 182.902584014642 91.9 116.9 123.9 29.6 106.2 30.9 263.8 45.2 56.7 4.3 214 166.562634157038 194.417195355169 342.7 309.8 31.3 338 19.4 258.490972137703 289.4 281.5 285.4 171.3 54.8 196.9 199.290090101398 110.9 200.2 380.3 40.6 188.205561423994 31.2 105.7 216.434428213922 38.5 146.615574202166 78.8
134.8 198 315.8 413.9 386.4 529.8 215.6 197.7 354.3 275 259.2 346.3 203.7 194.7 144.7 225.1 148 160.1 163.2 219.3 90.3 329.3 143 285.9 392 142.9 185.4 273.8 276.2 152.6 205.3 148.8 271.5 311 320.7 350.7 612.2 356.7 116 254 168.1 245.2 207.5 178.2 341.8 278.1 279.1 210.4 159.9 307.8 133.1 124.1 197.8
221.8 222.5 383.2 174.7 285.5 114.5 336.5 382.7 302.4 249.1 341.2 187.7 331.2 413.5 451.5 138 239.7 339.8 200.1 416.6 551.9 166.7 364 356.2 213.6 268.3 282.5 319.4 521.3 451 459.5 363.3 349.6 280.8 250.3 330.5 294.5 195.5 338.4 534.7 254.1 364.9 361.6 421.8 298 461.1 460.1 288.4 256.2 117.8 291.9 293.9 413.8
103.5 237.8 160.2 188.4 102.7 202.1 97.8 134.8 126.8 138.8 167.4 214.1 43.4 106.7 138.6 118 232.4 314.6 146.7 342.3 121.8 215.4 313.3 112.8 125.8 101 63.8 92.2 206.8 378.1 110.7 12.8 112.4 216.4 31.8 243.7 60.4 202.7 162.9 110 77.1 41.4 178.3 34.7 206 370.7 96.3 130.8 115.3 153.4 173 175.2 610.5
162.9 178.6 98.8 151.1 327.9 286.7 188.8 59.3 215.8 250 192.6 195.7 119.3 87.4 167.2 233.4 127 202.8 207.5 153.3 284.4 230.6 313.6 322.4 227.5 149.9 490.1 131.6 195 90.8 166.7 389.7 216.9 40.9 203.1 40.1 212.1 213.1 237.6 216 221.6 315.7 97.9 293.6 201.2 129.8 167.5 201.7 326.6 175.9 197.1 615.2 68
409.6 299.7 142.7 166.7 352.2 442.8 289 87.1 167.8 367.9 246.2 166.7 316.7 133.9 148.9 440.7 356.8 313.7 289.9 147.8 132.8 250.1 131.5 163.7 152.2 204.5 252.3 319.6 164.6 183.8 141.9 87.5 277.7 159.9 291.3 167.3 131.2 108 307.5 113.9 139.7 117.3 370.9 81.5 215.4 122 107.8 101.6 411.6 396.9 197.9 186.9 159.2
453.9 449.3 367.2 306.4 308.9 306.3 276.8 412 434 327.1 405.6 142.9 215.7 382.2 474.4 292 525.7 690.9 403.1 273.5 430.9 240.7 496.1 381.7 290 641.3 291.6 437.3 367.2 571.2 480.4 358.6 275.2 340.5 157 400.4 333.5 392.7 415.1 321.2 447.8 290.1 384.8 378.1 438.8 334.7 393.2 299.8 310.3 264.9 441.2 314.8 382.8
430.3 475.5 470.1 311.5 321.6 211.7 392.4 514.1 536.9 341.3 429.2 366.5 336.1 532 505.7 221.9 293.4 400 381.2 342.6 526.4 396.4 408.8 483.9 366.4 280.1 344.6 450.5 424.1 491.7 464.8 448.2 403 437.6 528.3 342.4 467.3 351.8 415 496.1 525.5 741.9 301.9 510.6 481 394.5 711.8 615.6 424.7 292.3 396.6 356 415.6
353.6 94.3 235 89.6 150.5 199 351.6 155 140.2 111.1 147.8 203.7 195.8 164.6 305.3 224 219.5 213.3 121.2 425 120.9 49.5 81.3 54.7 132.8 149 197.9 151.7 371.1 85.1 174.8 366.4 150.7 53.6 146.3 125.6 199.7 78.9 332.3 250 268.9 381.7 388.3 302.9 67.9 104.7 140.7 89.1 181.3 48.1 106 361 78.7
243.7 123.8 369.5 370.6 315 327.7 326 403.5 363.2 368.7 361.3 681.3 386.2 419.4 237 365.5 233.5 252.8 307.4 328.8 151.5 273.3 265.7 309 609 335.1 291.3 294.819804189262 354.3 311.3 380.2 307.3 322.7 358.4 427.379734699533 193.5 120.4 373.8 314.3 333.3 258 300.591134340059 294.180198463019 153.9 365.2 329 238.8 388.7 330.4 466.3 338.1 138.3 134.5
501.8 470.7 566.4 515.1 556.7 453.5 539.7 524.5 472.5 511.9 560.4 565.1 671 516.6 468.4 618 523.3 614.7 541.1 609.2 638.7 550.7 771 617.1 403.4 579.2 472.4 619.6 590.3 626.3 593.2 735.2 526.7 498.6 422.8 426 452.5 554.9 591.9 864.3 550.2 779.1 661.4 751.8 587.4 484 362.7 592.2 468.5 418.9 520.4 657.8 744.1
479.1 403.1 284.8 171.4 352.6 472.3 401.5 359.1 260.4 360.4 246.3 143.9 313.8 146 321.2 320.4 455.5 356.5 354.9 196 285.2 292.3 108.8 338.2 162 284.6 383.1 349.8 227.1 492.1 370.5 214.1 335 259.9 160 213 500.1 79.8 440.6 254.2 386.2 307.7 224.5 353.3 400.7 225.1 426.9 250.1 308.6 231.9 326.7 330.3 113.9
28.3 14.7 12.8 22.7 6.1 41.4 23.8 19.2 41.7 18.7 24.9 53.4 47.341129688403 14.2 24.4 19.5 18 8.7 22.3 40.8 51.5 31.7 24.3 157.7 129.9 10 19.4 25.4 45 18.7 19.8 542.9 1.1 39.1 44.3 22.6 25.4 16.6 14.5 50.9 34.9 340.3 23.8 473.9 27.9 13.7 60.7 76.8 24.3 79.7 19.1 47.4 24.3
247.6 226 309.1 343.2 267.9 443.2 297.8 315.6 324.6 314.6 323.1 681.2 324.8 340.2 257.7 457.7 374.3 262.2 334.8 421.7 198.6 307.7 201.1 266.1 470.7 233.8 353.6 292.3 267.2 213.3 254.3 275.6 415.3 240.7 569.1 286 282.7 297.2 242.1 244.2 207.5 349.7 302.1 261.5 268.1 268.4 346.3 307.2 426.4 685.3 260.2 254.2 311.8
