"V1" "V2" "V3" "V4" "V5" "V6" "V7" "V8" "V9" "V10" "V11" "V12" "V13" "V14" "V15" "V16" "V17" "V18" "V19" "V20" "V21" "V22" "V23" "V24" "V25" "V26" "V27" "V28" "V29" "V30" "V31" "V32" "V33" "V34" "V35" "V36" "V37" "V38" "V39" "V40" "V41" "V42" "V43" "V44" "V45" "V46" "V47" "V48" "V49" "V50" "V51" "V52" "V53" "V54" "V55" "V56" "V57" "V58" "V59" "V60" "V61" "V62" "V63" "V64" "V65" "V66" "V67" "V68" "V69" "V70" "V71" "V72" "V73" "V74" "V75" "V76" "V77" "V78" "V79" "V80" "V81" "V82" "V83"
-0.3724 -0.09274 0.1515 0.005609 -0.1474 0.06832 -0.3306 0.01759 -5.5e-09 -0.1072 -0.05176 0.1953 -0.05266 -0.1479 -0.04859 -0.6067 0.04079 -0.2161 0.206 0.3615 -0.1158 0.2359 -0.03218 -0.2219 0.204 0.1721 -0.1089 -0.2084 -1.149 -0.0652 -0.487 0.04795 1.208 -0.01598 0.05856 -0.01934 -0.1343 -0.4857 -0.976 -0.01 0.5045 -0.2162 -0.07235 0.1066 0.3063 0.2616 -0.4609 0.04247 -0.0493 -0.008806 -0.2003 -0.1745 -0.5479 0.6447 0.181056862598991 0.02208 -0.06859 0.4914 -0.2251 0.07214 -0.2932 -0.005609 -0.3342 -0.2565 0.01299 0.2736 -0.07968 -0.2414 -0.3879 -0.4401 -0.03115 0.2481 0.6567 -0.2229 -0.1888 0.1969 0.4186 0.729 0.2341 0.5612 0.2914 -0.008115 0.4366
-0.04522 0.3845 0.5364 0.1934 0.2486 -0.1521 -0.1352 0.1456 -0.2427 0.3656 0.3986 0.4235 0.05799 0.5793 0.3074 -0.4178 -0.1629 -0.4704 8.41e-10 -0.156 0.01557 -0.238 0.02975 0.07086 0.2423 0.03063 0.3646 0.04158 -0.2599 0.4973 -0.01463 -0.4677 -0.9041 -0.5 0.6815 0.2267 0.5383 1.031 0.225 -0.1809 -0.4443 -0.304 -0.3508 2.62e-09 -0.03968 -0.1702 -0.3005 0.1828 0.4872 0.3097 0.6332 -0.02268 -0.009872 0.146 -0.1489 0.02111 0.9143 -0.2827 0.1552 0.5923 0.6757 0.1459 0.2268 0.07422 -0.1541 -0.2298 -0.3705 0.1341 0.02155 0.1853 0.06597 -0.1654 -0.1057 -0.7096 -0.1055 0.05137 0.1205 -0.1758 -0.0753 0.04643 0.2764 -0.1472 -0.4434
-0.1131 -0.185 -0.3759 -0.1919 0.3509 0.4012 -0.3914 -0.1547 0.4161 0.06577 -0.187 -0.02726 0.04088 -0.2433 0.5475 -0.5707 0.7265 0.1182 -0.06431 0.134 0.208 -0.3979 0.162 -0.4613 -0.6765 -0.2284 -0.1786 -0.1522 0.6406 -0.2965 -0.08274 -0.005135 -0.4217 1.163 -0.3309 0.03099 0.007588 0.2108 0.4285 0.4055 -0.0557 0.04994 0.5899 -0.1144 -0.4363 0.3001 0.267 -0.1192 0.4262 0.2341 0.0584 0.2119 0.5 0.1999 0.02552 0.2561 -0.2874 -0.06368 0.1439 -0.1242 -0.106 -0.2212 0.3254 -0.6166 -0.3062 0.3335 0.2626 -0.6808 0.1257 -0.2844 -0.004543 0.03145 0.4677 0.3989 0.4286 0.336 0.6454 0.5444 0.1108 0.5066 -0.05625 0.04986 0.1394
0.1383 0.4818 -0.1107 0.1207 0.00717392983670305 0.06659 0.4211 -0.1657 0.2439 0.2211 -0.003415 -0.1117 0.1022 0.09663 -0.4217 0.565 0.0936 0.1522 -0.02593 -0.4845 -0.2024 -0.1451 -0.08446 0.02884 0.0906495494805986 0.0604213369975219 0.0152082552849502 0.203605537474395 0.166143252122277 -0.1061 -0.4538 -0.4828 -0.6251 -0.4844 0.0167977592045972 0.3837 0.3486 -0.05399 0.4263 -0.2522 -0.1355 -0.1936 0.02475 0.1388 0.1818 -0.5364 -0.03603 -0.5631 -0.4771 -0.2891 -0.2444 -0.02292 -0.06113 6.64e-09 -0.234 -0.1442 0.3017 -0.3213 -0.1622 0.105 0.1131 0.3858 -0.3619 0.2232 1.64 -3.85e-09 0.1605 0.1582 0.5503 1.005 0.3356 -0.1763 0.1152 0.09993 -0.1538 -0.1539 0.1397 0.3991 0.1786 0.5734 -0.2751 0.3669 0.4633
-0.775 0.1883 -0.2097 -0.161 -0.2007 -1.81e-09 -0.104 -0.1419 0.1186 0.2303 -0.5543 -0.4414 -0.1915 -0.1887 -0.5843 -0.1558 0.1455 -0.3168 0.3864 0.02078 0.4257 -0.3535 -0.8012 -0.5036 -0.375811428564349 -0.0986014884266881 -0.5524 -0.1896 0.06728 -0.437 -0.4165 -0.4054 0.2529 -0.333 -0.122803796970689 -0.5434 -0.5807 -0.5329 -0.04927 0.2891 -0.3355 0.346 -0.0521 0.2675 -0.4908 0.145 0.2072 0.4096 0.1258 -0.3365 0.62 0.1808 -0.1707 -0.1417 -0.1215 0.3153 0.4494 0.3429 0.5308 -0.3469 -0.6982 0.0301 -0.4606 -0.2253 0.01077 0.7535 -0.01077 0.05546 0.2169 0.2845 0.1647 -0.5386 0.06272 0.2636 -0.09445 0.2659 0.02989 -0.6839 -0.3943 -0.2883 -0.4739 0.3523 -0.2204
0.3716 0.2171 0.2012 0.3303 0.551 0.1174 0.7648 0.4839 0.1115 0.3411 0.4434 0.5423 0.2615 1.37 0.1697 0.3638 -0.004167 0.01536 -0.3119 -0.03697 -0.655 -0.01407 -0.2656 -0.002793 0.03099 -0.07956 0.01389 -0.003688 0.06398 0.04949 -0.384 -0.9423 -0.3546 -0.9283 -0.002574 -0.2597 -0.29 -0.2003 -0.05606 6.24e-10 -0.383 -0.4005 0.06485 -0.1629 0.303 0.3041 -0.2135 -0.1745 -0.3743 -0.06348 0.2678 -4.94e-10 -0.0777 -0.1465 0.21 -0.1856 0.106 -0.1286 -0.1833 0.4163 0.06197 -0.02011 0.2572 0.1946 0.03 -0.05991 -0.002545 0.1173 -0.6769 -0.553 0.3143 -0.04653 0.2649 -0.5837 0.1314 -0.3365 0.05994 -0.4426 -0.0208 -0.1165 -0.0304 0.1672 -0.1041
0.4506 -0.4445 -0.6997 -0.552 0.07108 0.08528 -0.2684 0.1242 -0.08173 -0.4369 -0.3431 0.0879 -0.6507 -0.2594 -0.3391 0.1507 -0.2737 0.05387 -0.009528 0.6572 -0.1292 -0.2671 0.1959 0.2346 0.1235 0.2253 0.436 0.1237 0.2023 -0.2987 -0.03246 -0.4158 0.1145 0.04328 -0.6552 0.1056 -0.1459 -0.09806 0.4332 0.2865 -0.4715 0.1169 0.006993 0.2188 0.4006 0.07606 0.07751 0.07767 0.6123 0.5894 0.6699 0.3062 0.3657 0.03543 -0.4797 0.01977 0.2982 0.2348 0.3476 0.536 0.5009 0.5153 0.1524 -0.33 0.1342 -0.1383 -0.307 -0.5632 -0.4557 -0.7352 -0.9228 -0.09766 -0.1901 -0.2664 0.2106 -0.007622 0.1599 -0.1184 0.0335 0.1382 0.02524 -0.3385 -0.1688
0.2588 -0.09399 -0.1274 -0.1843 -0.1401 0.2233 -0.2235 -0.1143 -0.01665 -0.1212 -0.5929 -0.1621 -0.2108 -0.1236 -1.37e-08 -0.3554 0.1837 -0.1174 -0.2398 0.281 0.2299 -0.2973 -0.3218 0.2999 0.2304 -0.5112 -0.04392 0.314 -0.4504 -0.2105 -0.1196 -0.8339 -0.5767 1.651 -0.3741 0.2405 -0.4425 -0.1987 0.09087 0.5548 -0.3274 -0.5954 -0.1129 0.04487 -0.3045 0.4267 0.06879 0.04927 -0.4053 -0.558 0.6265 0.252 -0.5062 -0.1997 -0.1749 -0.05434 -0.06219 -0.1704 0.1856 0.3071 0.1166 0.1109 0.08399 -0.1745 -0.057 -0.3414 0.08592 -0.4494 0.1796 -0.4351 0.4333 0.3572 -0.02887 -0.0895 0.289 0.2267 0.2608 -0.149 0.1983 0.1026 -0.1918 0.3458 0.04093
-0.4342 -0.3147 0.04714 -0.0349809593685819 -0.1751 -0.05966 -0.5071 -0.2702 -0.1515 -0.3807 -0.2287 -0.07777 -0.3264 -0.4328 -0.1016 -0.6948 -0.3338 0.2658 0.3636 1.442 -0.2404 -0.1557 -0.3624 -0.2641 0.1327 -0.3927 0.1023 0.01684 -0.02903 0.2083 0.2651 -0.3442 0.5498 0.822 -0.359 -0.2547 -0.5633 -0.2492 0.08212 -0.2097 -0.01208 0.2508 -0.02945 0.4512 0.04991 0.2616 0.04066 0.004798 0.2278 0.5222 -0.2465 0.006587 0.1418 0.4308 0.4295 0.1208 -0.004798 0.3975 0.2004 0.09137 0.44 0.0197 -0.3917 -0.1691 0.1101 0.08132 0.01249 0.7283 0.361 0.2377 0.6437 -0.2179 -0.4427 0.3549 0.1147 -0.07022 -0.2708 -0.1735 -0.006586 0.01534 0.2301 -0.3546 0.2876
0.1777 0.07239 0.009728 -0.04181 -0.03474 0.4799 -0.009369 0.3593 -0.4085 -0.1095 -0.2504 -0.1686 -0.3902 0.2937 0.4379 -0.5732 -0.2675 -0.4634 -0.1617 -0.5134 -0.016 -0.3588 -0.2041 0.5059 0.5765 -0.386 0.2388 0.4168 -0.2379 0.2921 -0.3606 -0.4776 -0.03267 -0.292 -0.4158 -0.1305 0.2004 -0.7522 0.2167 -0.2643 -0.001088 -0.4403 -0.3408 0.01082 -0.6354 -0.2247 -0.7056 -0.2358 -0.5238 -0.6216 0.2878 0.1212 -0.5858 -0.187 -0.2207 -0.05891 0.111 0.1583 0.08431 0.6828 0.5125 0.2267 -0.1871 0.2629 0.1921 -0.03783 0.02434 0.3227 0.2825 0.2768 -0.03484 0.5183 -0.5135 -0.8052 -0.4128 -0.124 0.3332 -0.6369 -0.1451 -0.3861 -0.3298 -0.08519 -0.2512
-0.02861 0.06413 0.3726 -0.2562 0.0408177154678609 0.1526 -0.02342 -0.03539 0.0426 0.2774 0.1941 0.6378 -0.3588 0.129 -0.1527 -0.278 -0.07468 -0.04879 -0.1405 0.331 -0.2352 0.09297 -0.2826 -0.286019335985164 -0.247315154745844 -0.115 -0.3908 -0.5671 -0.0693358466404311 0.1888 0.2233 -0.8364 -0.7746 -0.9864 -0.279809958627768 -0.7044 -0.9109 -0.5262 0.3352 0.4296 -0.1576 0.6055 0.6052 0.07602 0.2076 0.3288 -0.1142 0.1784 0.2887 0.08573 0.2664 0.4806 0.6757 -0.2009 -0.1561 0.2957 0.2939 0.1029 0.2946 -0.3934 -0.09903 -5.11e-09 -0.0772225689628731 0.1768 0.05514 -0.008259 0.2699 -0.4772 0.09245 0.0745578172185944 -0.3907 -0.3635 0.001783 0.2418 0.4679 0.09839 -0.0773 -0.06821 0.1275 0.5241 -0.3151 0.1168 -0.256
0.1904 0.3009 0.05989 0.2128 -0.07835 0.3705 0.6541 -0.1174 -0.253 0.03138 0.1297 0.06394 0.2464 0.3374 0.2079 0.3218 0.004104 -0.02797 0.09923 0.9729 0.1609 -0.0678 -0.03977 0.3262 0.3589 -0.04874 0.05994 0.6391 0.2255 -0.1968 -0.2672 -0.04989 -0.814 -0.185 0.3612 0.5215 0.7859 0.5763 7.44e-09 -0.3515 -0.2285 0.1729 -0.1158 0.1203 -0.5118 -0.3985 -0.5971 -0.6956 -0.5265 -0.7175 0.1932 -0.1282 -0.2903 -0.1565 -0.3664 -0.04282 0.1865 -0.03101 -0.2647 0.1809 -0.08539 0.06268 0.1002 0.9116 0.1208 0.06961 0.06855 0.4829 0.02929 0.2641 -0.4498 -0.2931 -0.4006 1.33e-09 0.2617 -0.3473 -0.19 -0.3643 0.06141 -0.07042 -0.4763 0.08178 -0.04817
-0.1226 0.05216 0.5928 0.1488 0.2612 0.1866 0.2412 0.06868 0.0833 0.06795 0.02224 -0.213 0.6402 0.4573 -0.0106 1.015 0.6901 1.191 -0.1073 -0.2954 0.1164 -0.1551 0.105 0.0219820381319961 -0.2693 -0.2501 -0.0335184520187013 -0.1104 -0.1753 -0.2647 -1.29e-08 -0.09937 -0.2094 -0.184 -0.00784199926432062 -0.1347 -0.0497 -0.4821 -0.2048 -0.1415 0.1329 -0.02659 -0.10493751497145 -0.3717 -0.2154 -0.09024 -0.08676 0.4501 0.04519 -0.227812446038581 0.4916 -0.04385 -0.1526 -0.3015 -0.07242 -0.05902 -0.1399 0.08985 -0.07275 -0.1468 -0.0243099942772581 -0.5311 1.053 -0.3835 -0.1678 -0.01592 -0.09331 -0.2303 -0.05762 0.01208 0.4384 0.6446 0.3217 -0.254 -0.1284 0.9732 -0.07144 0.1147 -0.1165 0.2872 0.3622 0.1306 0.8433
0.02357 -0.358 0.0317232351121369 -0.09403 -0.00967953021021311 0.0513709405523577 0.2718 -0.00202259094434869 -0.1684 -0.2828 0.101816191023836 -0.3063 0.03798 -0.3293 0.1333 0.08625 0.1081 -0.11490759090268 0.05946 0.333801042040206 0.3404 -0.03109 -0.04501 -0.3468 -0.1069 0.206 0.2371 0.07242 0.03841 -0.164 0.07815 1.045 1.35 0.6877 1.267 0.5804 0.722 0.3843 0.3026 -0.0908708477036178 0.0931511049688284 0.01067 0.0379421009683543 0.1451 -0.4735 -0.226879829717656 -0.5306 -0.2095 -0.09366 0.005257 0.0122885088559316 -0.4753 -0.01442 -0.100228983866367 -0.146125682376899 -0.141201154048329 0.1092 -0.1372 -0.06627 0.2799 0.009931 -0.020198965626712 -0.006949 0.171 -0.0116 -0.0038 0.1137 0.4926 0.2059 0.3067 -0.1724 0.2672 -0.3754 -0.1776 0.01488 -0.1677 -0.0730737669744184 -0.1384 -0.4349 -0.3603 -0.2161 -0.01645 -0.8387
0.08012 0.09596 0.3593 -0.1732 -0.3394 0.3523 -0.2201 -0.1584 0.3393 0.08905 0.3781 0.2323 -0.008119 -0.1832 -0.01876 -0.403 0.1323 0.002393 0.01342 -0.57 -0.5324 0.1641 -0.7305 -0.2677 -0.2657 -0.8342 -0.59 -0.4321 -0.7359 2.55e-08 0.01309 -0.6293 -0.2256 -1.031 -0.2193 -0.5667 -0.7335 -0.2688 0.01295 0.3975 -0.04221 0.5574 -0.2611 -0.01334 0.2437 0.3823 0.3537 0.5353 -0.3247 -0.1697 -0.1461 -0.1501 0.1968 0.2965 0.01629 0.1327 0.1023 0.1665 0.5024 -0.1431 -0.6581 -0.2018 -0.02795 -0.4834 -0.1348 -0.4447 -0.1543 -0.5126 -0.4327 -0.1541 -0.1512 0.2999 0.2237 -0.0241 -0.4119 0.5445 0.1248 -0.0138 -0.01987 0.04996 0.362 -0.123 -0.3118
0.2374 0.1818 -0.3334 0.1587 -0.1904 0.3782 0.5527 0.202 0.1479 0.1651 -0.2228 -0.2733 0.4566 0.2418 0.2243 0.6611 -0.3616 0.4209 -0.1019 -0.3573 -0.05355 -0.5061 0.2298 0.3746 0.4711 0.2783 0.6774 0.0916889891097964 -0.5125 0.7337 -0.4048 -0.3605 -0.3787 -0.1925 -0.2553 -0.06369 -0.07563 -0.03854 0.4878 0.1026 -0.1501 -0.1063 -0.3867 0.6548 0.5461 0.02125 0.2177 -0.1552 -0.4023 -0.6067 0.2145 -1.37e-09 0.1713 -0.2365 -0.1335 -0.1468 -0.4817 -0.2104 -0.456 0.4641 0.8382 0.253 -0.2675 0.4693 0.4923 -0.4807 0.4165 -0.53 -8.49e-10 -0.2766 -0.000502 0.07397 -0.267 -0.4978 0.01493 -0.2169 -0.1455 -0.267 0.04724 -0.1353 -0.1346 0.2638 -0.03739
-0.03224 -0.1433 0.2819 -0.1876 -0.1392 0.1614 -0.2384 -9.86e-09 0.1925 9.05e-09 -0.03073 -0.126 -0.5003 -0.07945 -0.02651 -0.05282 0.3374 -0.002134 0.08988 -1.042 -0.3727 -0.3534 0.1915 0.06362 -0.1118 0.2843 0.3584 0.109 0.07022 0.006955 -0.6157 -0.893 0.3486 0.2248 0.0864 -0.6987 -0.3712 -0.7553 -0.07073 0.07441 -0.01997 0.2731 -0.08903 -0.02907 0.1522 0.294 0.4927 0.5856 0.6097 0.8288 -0.007223 0.1279 -0.06644 0.5226 0.7066 0.3369 0.2331 0.07752 0.3281 0.05436 0.2154 0.1899 -0.3071 -0.1919 -0.0581 0.009184 0.05364 -0.2254 0.02822 -0.1489 0.2007 -0.004819 0.5271 0.569 0.04417 0.6369 0.385 0.7024 0.2036 0.3381 0.3455 0.1378 0.5132
0.06774 -8.02e-10 0.0187 -0.2388 0.06056 -0.2693 -0.1815 0.121 0.2182 0.04495 -0.1368 0.226 -0.3285 -0.334 -0.1851 -0.2818 0.1276 -0.04498 0.2818 -0.5362 0.1945 0.6373 -0.07731 -0.0826747896659729 -0.4295 -0.08658 -0.01455 -0.1328 -0.1911 0.2381 -0.146 -0.9084 -0.7907 -0.8797 -0.225 -0.3059 -0.4454 -0.5021 -0.1491 0.5169 0.1037 0.6467 0.3593 0.1092 0.4552 0.5554 0.3996 0.2347 0.0884 0.2913 0.3373 0.1055 0.4765 0.2353 0.766 0.4661 0.3951 -0.1239 0.1789 -0.311 -0.1055 -0.1905 -0.2551 -0.02492 0.2237 0.1817 0.6326 -0.4015 -0.07804 0.003475 -0.2666 -0.03625 0.6189 0.4914 -0.02018 0.1743 0.1967 0.5899 -0.1139 0.1825 0.4267 0.03551 0.3803
0.5184 0.1366 -0.1086 -0.09839 -0.01384 0.118 -0.1584 0.03677 -0.09983 0.2275 -0.4561 -0.3804 -0.3387 -0.1385 -0.3185 -0.2487 0.02601 0.2856 -0.7797 -1.06 -0.6723 0.8795 0.2191 0.2532 0.1394 0.0928378421908709 0.1239 0.2176 -0.4108 0.5181 0.1786 -1.062 -0.261 -0.9116 -0.2749 -0.5128 -0.7392 -0.1474 -0.07198 0.02219 -0.06347 -0.07787 0.08911 -0.3215 0.4148 0.04855 0.157518906296087 0.07542 -0.5161 -0.3452 0.2636 -0.1319 -0.1714 0.3365 0.4463 0.1307 -0.03716 0.07237 0.1161 -0.1706 -0.1879 0.1659 -0.3491 0.08132 -0.07695 0.09362 -0.1456 0.3458 -0.03082 0.08635 -0.1068 0.1604 0.1303 -0.1091 -0.1538 0.4151 0.267 0.108 0.09426 -0.1441 0.5656 0.1963 0.2559
0.1282 0.101046871384831 -0.0711749697151135 0.1597 -0.1312 0.5063 0.3204 -0.04756 0.1022 0.4811 -0.293 -0.4256 -0.2966 0.1074 0.179 0.1353 0.1441 0.4114 -0.1108 -0.003457 -0.6556 0.2504 0.08866 -0.1125 -0.041 -0.2162 0.00204 -0.1092 0.2519 -0.08416 0.5949 0.00987183469311635 1.494 -0.3172 -0.4075 -0.4143 0.0689372282633854 -0.1584 -0.07292 0.3983 -0.173688835189781 -0.6756 0.2572 -0.2332 -0.699 3.33e-09 0.0909627162771535 -0.3909 -0.5125 -0.4598 0.2759 0.002212 -0.7278 -0.2664 0.0448 -0.004724 0.0683 -0.2502 0.2726 -0.1183 -0.4898 0.005954 0.2274 -0.1683 -0.3381 -0.2751 0.09083 0.1201 -0.269 -0.3219 -0.4085 -0.1657 -0.3524 -0.7751 -0.07143 -0.8181 0.1725 -0.09156 -0.00204 -0.02993 -0.5259 0.08689 0.06755
-0.428 0.01882 -0.1572 -0.1489 -0.0866349002883869 -0.1654 -0.3716 -0.0219627308625736 -0.05595 0.03448 -0.2864 0.07571 -0.311448998455233 -0.2123 -0.6262 -0.2586 -0.001683 -0.1304 0.07679 -0.3945 -0.2278 -0.2259 0.1439 -0.1314 -0.182507596385749 0.101640577811486 0.182236755007888 -0.1358 -0.3386 -0.1473 -0.07111 -0.6469 0.7833 0.1678 0.09943 -0.6575 -0.7285 -1.342 0.1315 0.1384 0.09053 0.4786 0.2642 0.1241 0.3033 0.262 0.5413 0.5312 0.4843 0.7108 0.5277 0.001682 0.3353 0.5013 0.3659 0.3651 0.1855 0.09841 0.1854 -0.2959 0.03873 -0.01815 -0.0514316495651373 -0.1892 -0.4557 0.01062 -0.6684 0.0892 -0.1168 0.262 0.07746 -0.1418 0.3322 0.476 -0.05685 0.3875 -0.004787 0.3783 -0.1505 0.02223 0.2111 -0.1644 -0.04478
-0.2272 -0.2397 0.1368 -0.4364 0.4707 0.01855 -0.4125 0.04267 0.4715 -0.4762 -0.2659 0.2763 -0.09006 0.2002 -0.4095 0.4089 0.02785 0.5587 0.3974 -0.2655 -0.02871 0.4389 -0.6427 -0.281588654234958 -0.200836806936814 -0.4091 -0.3715 -0.7107 -0.2822 -0.2293 -0.6194 0.01185 0.887 -0.1714 0.555 0.2481 -0.2537 0.2139 0.06464 0.4782 0.3441 0.3794 0.395 -0.2014 0.2153 0.5196 0.186 0.1293 0.278 0.1366 -0.017501328823651 -0.3511 0.6886 -0.02089 0.1353 -0.3178 0.2138 0.02169 -0.06937 -0.4902 -0.2558 -0.223 -0.123128480043976 0.01106 -0.18548118928984 -0.2496 -0.03467 -0.3669 0.2857 0.1352 -0.2688 -0.003013 0.4296 0.6713 0.2038 0.6522 0.4018 0.1581 0.007661 -0.4769 0.4515 0.003013 -9.23e-09
0.5009 0.4848 0.2525 0.4454 0.1632 -0.02856 0.6783 0.1997 -0.3562 0.1125 0.3557 0.07414 0.2337 0.4905 0.2445 0.4183 -0.09401 -0.1424 0.2009 -0.3837 0.5402 0.19 -0.2325 0.2725 0.2482 -0.04084 0.1393 0.6225 0.08875 -0.2905 -0.2575 -0.6984 -0.8033 0.06902 0.153 0.4555 0.8461 0.8059 0.1316 -0.4617 0.1099 -0.3884 0.001749 0.1895 -0.27835541210513 -0.403 -0.4448 -0.4088 -0.158462365342581 -0.4156 -0.135067006068076 -0.0745 -0.03964 -0.1099 -0.3445 -0.1654 -0.1061 -0.1046 -0.1569 0.2938 0.02168 0.3336 0.3063 0.7357 0.2309 -0.0532 0.2127 0.7133 0.04472 0.09821 -0.1405 -0.07865 -0.3155 -0.6037 -0.1415 -0.3155 -0.1008 -0.2893 -0.1749 -0.2146 -0.3497 -0.125 -0.1939
-0.4561 -0.006701 9.2e-11 0.09581 0.1993 -0.09919 0.06091 0.1072 0.4543 0.04998 -0.189 -0.01233 -0.3363 -0.5328 -0.4853 -0.1881 -0.01299 0.2211 -0.142 -0.9544 -0.05087 0.2229 0.3411 0.01681 -0.1287 0.1058 0.1175 0.063 0.007807 0.1866 -0.5247 -0.07681 -0.3662 -1.321 -0.7307 -0.51 -0.5732 -0.8186 0.04168 0.1684 0.1605 0.5299 0.1442 -0.1698 0.02141 0.5919 0.5933 0.03332 -0.2126 -0.2049 0.5891 -0.2111 -1.84e-09 0.2414 0.4394 -0.0931 0.3573 0.005661 0.3806 -0.1665 0.09207 0.1682 0.07253 -0.13 0.08984 0.2846 0.06846 -0.1329 0.01716 -0.03292 -0.01023 0.1713 0.3779 0.7677 -0.1588 0.2594 0.3838 0.2448 0.05535 -0.3071 -0.05405 0.2694 0.1477
0.2923 -0.1566 0.3352 -0.06894 -0.4341 -0.01237 -0.07218 -0.2219 0.3253 0.1487 0.2631 0.08589 0.06318 -0.004499 -0.09215 -0.3552 0.3535 -0.201 0.2086 0.01437 0.1785 -0.2666 -0.2399 -0.000321 0.04976 -0.1717 0.452 -0.05593 -0.1132 -0.03662 0.1213 0.1629 2.218 0.2105 0.04894 -0.0523 0.08002 -0.02792 -0.2228 -0.2549 0.3552 -0.3267 -0.09846 -0.3284 -0.09534 -0.1242 0.1605 0.5861 0.2612 -0.2203 0.2075 0.2437 -0.428 -0.4579 -0.1635 -0.1856 -0.2189 -0.01853 0.1845 0.1158 -0.4684 -0.101 0.04514 -0.5333 0.06575 -0.1372 1.45e-08 -0.1574 -0.4441 -0.5872 -0.01985 -1.27e-09 0.05029 -0.1255 -0.458 -0.259 0.02603 -0.512 -0.01064 -0.137 -0.2841 0.2081 -0.3152
0.002269 -0.05941 0.171 0.1071 0.9341 -0.4771 0.7368 -0.1733 -0.1486 0.1622 0.3572 -0.0585 0.106555399771064 0.1405 0.1735 0.1686 0.09646 -0.1991 -0.2933 -0.087578900775332 0.0351275900749425 0.4034 -0.4018 0.2963 0.6166 -0.2 -0.05127 0.06455 0.1605 0.3407 -0.0627024605002435 -0.2554 -0.5037 0.0516637817065207 -0.09192 -0.1605 -0.101653227311262 -0.1767 -0.3602 -0.1558 0.0834764407062549 -0.5789 -0.389 -0.5604 -0.171164162245118 -0.5016 0.241472061244433 2.8e-09 0.0133962397351852 -0.119220827657442 0.150319087381826 -0.04558 -0.5792 0.4999 0.137998071519861 -0.2534 -0.03137 -0.2131 -0.0384792509885988 -0.4371 -0.06236 -0.106017570446468 1.19 0.1605 -0.1859 -0.491 0.5367 0.1218 -0.0829759352357098 -0.111 -0.0615370034879265 0.3819 -0.115247150364035 -1.182 -0.2716 -0.0861823459522755 -0.2876 -0.0394063336297208 -0.2189 0.1575 0.5779 0.04843 0.1285
-0.1031 -0.04389 -0.3602 -0.4126 -0.09389 -0.06849 -0.4349 -0.2275 0.04346 -0.227 -0.1006 0.03117 -0.2455 -0.0038 -0.2412 -2.59e-09 -0.3582 0.09666 0.06108 -0.6808 0.3502 0.03339 -0.09479 0.142 0.1671 0.08063 0.04303 -0.04861 -0.4013 0.1677 -0.1475 -0.7974 -0.8078 -1.09 0.3292 -0.1639 0.02148 -0.1269 0.423 0.5998 0.02809 0.1482 0.1519 0.1789 -0.2718 0.3039 0.4232 -0.06517 0.7881 0.6703 0.3576 0.3243 0.418 0.3026 0.2539 0.4643 0.1831 0.723 0.2943 0.02615 0.1858 0.443 -0.2799 0.5419 0.3264 -0.156 0.3559 -0.112 0.1415 0.2658 -0.5135 0.2943 -0.05056 -0.151 0.5179 1.08e-08 0.4744 -0.1654 0.4925 0.2087 0.1512 -0.2589 0.1857
-0.2226 0.3954 -0.06313 0.4 0.3548 0.2037 0.3331 0.1807 0.3383 0.1791 -0.4288 9.06e-10 0.2833 0.3186 -0.3848 0.2749 0.3984 0.153 -0.4508 -0.5798 0.1464 -0.3417 -0.004338 -0.127609072628034 -0.3641 -0.07584 -0.2887 -0.2961 0.6938 -0.2872 -0.4289 -0.8423 -1.461 -0.3796 -0.4128 -0.4971 -0.31 -0.725 0.2135 0.0501 -0.1081 0.326 0.3791 0.5159 -0.03073 0.1384 -0.3502 -0.03005 -0.06174 -0.4488 0.0979 0.1878 0.1942 -0.178 -0.2986 0.2071 0.448 0.1369 0.1366 -0.2809 0.0658 0.3418 -0.2383 0.2226 0.112 0.275 -0.008027 0.174113597722433 -0.02192 0.1791 -0.4502 -0.1103 0.1497 0.09336 0.02493 -0.06384 0.2585 -0.007406 0.2493 0.07463 -0.384 0.2453 0.3499
0.577 0.3196 -0.2102 0.1735 0.131038875893198 0.6649 -0.1306 0.172395437214666 0.345 0.3364 -0.2261 0.1566 -0.2672 -0.1858 0.2229 -0.3005 -0.07434 1.318 0.08579 -0.4768 -0.08031 -0.03416 0.06388 0.1104 -0.00500013857621825 0.055610403179437 0.1961 0.135997901879751 -0.2967 -0.226 0.4231 0.256 -0.4407 0.4478 0.2363 0.06613 -0.09392 -0.2104 0.9071 -0.2167 -0.2577 -0.1182 -0.3232 0.9924 0.4351 -0.3783 -0.2962 -0.09318 -0.1425 -0.2075 -0.4245 -0.06814 -0.2634 -0.3323 -0.3343 -0.3881 0.1779 -0.211 -0.03139 0.4425 -0.007828 0.1101 0.1412 0.4828 0.2678 -0.1645 -0.1722 -0.09958 0.09909 -0.277008033007547 -0.3546 0.1708 -0.3929 -0.06789 -0.1425 -0.3829 0.3138 -0.16 0.0572 0.1721 -0.1582 0.323 0.9005
