"V1" "V2" "V3" "V4" "V5" "V6" "V7" "V8" "V9" "V10" "V11" "V12" "V13" "V14" "V15" "V16" "V17" "V18" "V19" "V20" "V21" "V22" "V23" "V24" "V25" "V26" "V27" "V28" "V29" "V30" "V31" "V32" "V33" "V34" "V35" "V36" "V37" "V38" "V39" "V40" "V41" "V42" "V43" "V44" "V45" "V46" "V47"
-0.488 0.652 2.592 -1.114 1.038 -0.271064118622613 -0.85 -0.88 -0.347 -1.218 -0.345 1.149 0.447 -0.358694107104308 -0.449751388007985 0.539 0.093 -1.004 -0.018 -1.156 0.935781005047286 1.13 -0.49 -0.362 0.866 -0.371821917296103 -2.085 1.096 -1.383 -2.772 -0.572 2.626 -0.394 -0.055 -0.561 0.186 -0.253476547768742 0.816 0.059 -0.972 -0.47 0.126 -0.084 -0.327248065617554 -1.36843803304002 1.043 -0.24
0.638 1.071 5.378 -0.054 0.171 0.288 0.057 0.055 0.08 -0.245 -0.476 -0.346 0.109 -0.184 0.578 -0.072 0.802 0.277959889989129 -0.505 0.481 0.742 0.169 -0.158 -0.255 -0.249 1.041 0.346 2.82 1.109 1.091 -0.133 0.324 -0.283 -0.969 -1.011 -0.943 -0.206 -0.163 -1.274 -0.233 -0.13 0.141 -0.423 0.176 0.245 0.314 -0.241
0.31 0.755 1.09779438764454 -0.669 0.181 3.895 -1.915 -0.237 0.773 0.04 -0.739 0.222 0.01 -0.97 -0.172 0.36 1.526 -0.312 0.261 0.162 0.498 0.742 -0.246 -0.657 0.173 0.416 -3.831 -0.388 -0.583 -0.204 0.723 0.637 -0.315 -0.091 -0.48 0.312 0.016 0.43 -0.014 -0.196 -0.637 -0.628 0.118 0.154 -1.639 0.427 0.107
1.706 0.377 1.561 -1.685 -1.49 -0.241 -0.196 -2.473 0.099 -0.238 -0.743 -0.14 -0.186 -0.946 -0.753 -1.51 -1.5 -0.287394799325038 0.936 -0.454 0.931 0.152 -0.902 -0.32569215496222 -0.438 1.133 0.019 -0.581 -0.012 -0.387 2.325 0.235 -0.074 -1.369 -1.386 -0.922 -0.916 -0.635 -0.714 -0.398 -0.954 0.219 2.64 -1.21 -0.943 -0.884 0.493
-0.037 -1.423 0.617 -1.837 -2.315 -0.598 0.143 -0.242 0.223 -0.778 -0.963 -2.196 -2.655 -0.920731710449955 -1.667 -1.889 0.061 -0.385 1.17 -0.696 0.197 -0.285239659512772 -1.4 -0.761 -2.105 -0.21 0.647 -0.251 -0.417937714874199 0.0389915562558472 -0.981 -1.092 -1.578 -0.23 -0.927 -1.563 -1.227 -1.649 -1.931 -1.025 -3.652 -2.739 -2.558 -0.669 0.246 -1.916 -1.582
3.145 -0.281 0.679 -0.51 -1.127 -0.049147220116979 0.617 0.325 -0.911 0.225 0.37 0.907 -1.43 1.309 -0.349 -0.839 -1.103 -0.516 1.097 0.455 -0.823 -0.187 -0.639 -1.083 -0.737 -0.545 -0.092 0.359 -4.323 0.234 0.649 -0.548 0.114 0.12 0.009 0.216 0.567 0.474 0.192 0.246 0.458 -0.217 -0.443 0.932 1.192 -0.452 -0.077
0.793069287658684 0.942 0.855331451373098 0.157 0.187 2.094 -0.767652237084852 -0.184601454382143 0.18 -0.216 -0.509 0.029 -0.141 0.034 -0.349 0.17 -2.079 -0.72512779242434 -0.046 1.196 0.306 3.742 0.062 -0.366 -0.412 -0.183 -0.85352461075321 -0.923792035099138 -3.379 -2.163 -0.097 0.238046438964611 0.05 0.083 -0.164 -0.256 0.482 0.177 -0.287 0.238 -0.485 -0.151 0.172 -0.401 -0.97905262670334 0.335 0.019
-0.027 -0.039 1.20785424902425 0.167 -0.071 0.968 -0.261 -0.149 -0.124 0.094 -0.297 -0.01 0.285 -0.198948598931306 -0.539 -0.167 2.971 -0.768 0.062 0.252 0.677 4.855 -0.146 -0.134 0.033 0.483 -0.87620917838781 -0.364893726811868 -0.403 1.25 0.021 0.513 -0.626 -0.343 -1.107 0.097 0.315 0.028 -0.012 -0.36 0.321 -0.036 -1.88 0.064 -1.69 0.258 -0.288
-1.373 0.549 -0.683 4.222 -0.106001329278273 -1.936 0.907 -1.719 0.077 -0.176 -0.004 0.093 -0.251 0.116 -0.31 0.716 -0.459 -0.491 0.016 -1.453 0.177 0.307 0.068 -0.515 1.261 -0.829 -0.19 -0.424 0.458 0.229 -0.421 0.099 0.149 -0.23 -1.246 -0.137 -0.296 3.041 -0.587 0.00555163752767558 -0.04 -0.227 0.639 -0.861250271407114 -1.01409237863632 -0.053 0.004
-1.644 -0.105 -1.009 0.596 -0.966 -1.456 -1.41 -0.556 -0.685 -0.651 0.926 0.397 -0.602 -1.667 -0.8 -0.281 0.049 0.667 0.416 -1.323 -2.206 -1.834 1.333 -1.02 -1.878 -1.804 2.138 2.044 -1.668 -1.53 -1.007 -1.336 -1.265 -0.614 -1.03 -0.44 -0.565 0.245 -0.962 -0.561 -0.401 -1.2 -1.393 -2.626 -0.212 -0.494 -1.336
1.04078142960468 -0.55 4.272 0.202 -0.162 2.392 0.775 -0.55 0.377 0.126 -0.214 -0.476 -0.078 -0.215 -0.128 -0.34 -0.498 1.641 -0.768 0.589 0.714 0.897 -0.482 -0.111 0.237 -2.787 -0.37171948979934 0.26142833271057 0.119 -0.0606535730340411 0.059 0.068 -0.531 -1.753 -1.07 -0.399 -0.054 -0.188 -0.218 -0.318 -0.904 -0.502 -0.435 0.922 -0.440848801501837 0.632 -0.196
1.434 1.751 1.028 -0.697 -0.624 1.104 0.114 -0.385 0.189 0.268 -0.004 -0.211 -0.275 2.036 -0.585 -0.754 -0.492 -2.645 0.159 -1.619 3.254 -1.983 -1.245 0.139 -0.153 0.138 -1.34965371732152 0.0119723222386566 -0.599 -0.249710851169326 -0.235 0.431 -0.884 -0.037 -0.534 -1.45 -0.437 -0.241 -0.233 -0.05 -0.354 -0.739 -1.248 0.292 -1.29404390355088 0.207 0.064
-0.825 0.248732853466354 -0.296983051199978 -0.47 -0.569 -0.759 -0.924 -1.744 -0.511 -0.292 -0.704 -0.201 -0.284 0.296 -0.527 -0.327 -0.28 -1.994 -1.19 -1.955 -0.186 -0.633 -0.687 -0.267 -0.444 -0.673 -5.543 -1.628 -2.282 -3.24 -0.239 0.203 -0.122 -0.71 -1.244 -0.552 -0.722 -0.127 -0.481 -0.198 -0.409 -0.675 -0.392 -1.906 -2.36806683449768 -0.074 -0.281
-0.0138798374959804 1.522 -0.549 0.403 -0.103 -0.284039044216702 0.423 2.711 -0.668 0.108 -0.751 -0.073 -0.183 -0.083 0.024 0.606 -0.437 0.13 -2.513 -1.643 0.419241714306253 -1.408 0.234 0.055 -0.299 -1.458 0.306 0.475 -0.658756766631957 4.495 0.348 0.578 -0.12 -0.528 -0.501 0.0181847742789537 0.143 -0.103 0.026 -0.18 -0.287 -0.409 0.316 -0.128559812237265 0.0524997744064799 0.202 0.192
0.970134000954209 0.32 0.638711908683876 -1.322 -1.12 -0.17 0.176 -0.281 -0.138 -0.149 -0.714 -0.344 -0.27 0.085 0.559 -0.358 0.072 -0.367489763792169 0.486 -0.215 0.6 -0.486 -0.844 0.014 -0.159 1.064 -0.0659097844429419 2.844 -1.113 0.599 0.868 0.23 -0.29 -1.043 -0.872 -0.279 0.351 -0.199 0.033 0.125 -0.629 4.092 -1.248 1.285 -0.128841168214219 2.595 -0.17
2.657 2.156 0.214 0.014 0.158 -0.901 -0.515917635932613 -0.768 -0.621 -0.226 -1.027 -0.753 -0.554 -0.131 -0.685 0.0840800910703166 -0.075 -0.569 0.162 0.444 0.873 3.751 -0.302 -0.593 -0.102 -2.587 -0.72640116212527 0.401 0.488 -0.901 0.923 0.255 -0.63 -0.16 -1.103 -0.585 -1.388 -0.126 0.23 -0.648 -0.716225433960001 -0.197 -0.494 -0.244572352041184 -1.31859389386291 0.267 0.436
0.541 0.53 0.927 -0.233 0.252 -1.787 -1.221 0.999 2.334 0.731 -0.0379365421237901 0.141 -0.123 -0.474 -0.646 1.313 0.392 -2.56 -0.642 0.525 -0.531 0.629 0.713 -0.318 -1.059 -1.196 0.34 0.38 -0.635 -1.941 1.17 0.606 -0.186 0.785 -0.195 0.742 1.222 -0.775 0.559 0.373 -1.455 -0.231 0.04 -0.258 -2.912 0.616 0.339
0.753 2.268 -0.987 -0.142224777872751 0.202 0.907 1.552 -0.016 0.162 -0.342 0.065 -0.181 0.511 -0.963 -0.051 -0.488 -0.343 -1.331 0.508 0.785 0.142 0.423 -0.68 -0.633 -0.46 -2.528 -2.663 -1.032 -3.627 -0.93 -0.607 0.599 0.108 -1.558 -0.65 -0.317 0.174 -0.111 0.648 0.31 -0.311 -0.363 -0.272 -1.511 -1.044 -0.01 -0.025
0.723 0.562 -1.179 0.116 0.53 -2.008 -2.823 -1.719 -1.494 -0.697 -0.661 -0.113 -0.319 0.27 0.0357246062528727 0.095 1.291 -0.18 -1.644 -1.659 -0.658 0.006 0.491 -0.971 -0.216 0.42 -1.36614928179422 -4.244 -0.095 0.516 0.971 0.009 -0.062 -0.505 -0.506 -1.01 -0.901 0.166 -0.291 0.078 -0.966 -0.61 0.58 -1.589 -1.05003599168085 0.323 -0.375
-1.372 0.596 -1.364 1.683 -1.003 -2.389 -2.102 -1.564 -2.09 -0.969 0.629 0.763 0.179 -0.0668993773696974 -0.021 -0.769 -0.349 0.391 -0.752 -1.482 0.569 -0.211 0.152 0.833 -0.982 -1.068 1.581 0.977 -0.126 -1.927 -0.952 -0.544 -0.637 1.013 0.533 -1.733 -1.004 1.14 -1.581 -0.155 -0.699 -0.524693269704731 -1.339 -1.31 -1.507 -0.200436458726635 -0.642
-0.801 0.443 0.0431356013425122 -0.163 -0.198 1.204 -0.147 -1.38 -0.465 0.249 -0.283 -0.308 0.061 -0.681 -0.255 -0.548 -0.842 -1.269 -1.20770291742244 -0.715 -0.274 -0.726 -0.157 -0.419 -0.254 -0.986 -1.79095573684426 -1.885 -1.23986132905968 -6.084 -0.969 -0.025 -0.318 0.053 -0.566 -0.787 0.424 -0.354 -0.233 -0.319 -0.686 -0.263 -0.238 -1.547 -1.79590749564041 -0.053 -0.16
0.176 2.349 0.422463970432042 -0.338 -0.054 -0.502 -0.32 -0.243 -0.587 -0.146 -0.372 0.192 -0.271 -0.566 0.314760510796607 -0.076 -0.877 1.421 -0.665 -0.62 1.3 -4.383 0.358 -0.057 0.466 0.799 -1.713 0.198 1.851 1.615 0.246 -0.006 -0.106 -0.483 -0.107 -0.416 0.019 0.036 -0.316 -0.215 -0.48 -0.109 -0.261 1.028 1.95 -0.423 -0.335
-2.182 -1.231 -0.76 -1.766 -1.786 -2.125 -2.038 -2.017 1.023 0.989 -1.661 -0.291 -1.425 -1.337 -1.793 -1.023 -0.12 -3.01 -2.002 -2.114 -1.74 -0.821 0.108 -1.586 -1.34 -0.272 -0.017 -0.136 -0.919 -1.078 -0.448 0.245 -0.349 1.287 0.349 -1.357 -1.454 -1.547 -1.393 0.064 -2.475 -0.963 -1.87 -0.72 -3.013 -0.472169064653738 0.328
0.464 1.238 1.26182899194128 0.096 0.38 -0.116 -0.0152234771212728 0.512 -0.462 0.058 -0.534 0.535 0.217 -0.232 0.389 0.325 -1.069 1.094 0.00257366771006023 0.369395270282388 0.693 -1.019 0.229 -0.687 0.248 1.296 -2.609 0.128897553417574 2.738 0.004 0.262 0.822 -0.141 -0.047 -0.377 -0.363 0.412 -0.152 -0.022 -0.282 1.303 -0.09 -0.115 4.703 0.460396249276841 0.447 -0.133
0.511486423271879 -3.662 1.04 0.456 -0.041 0.449 -0.0609640904070152 0.564 0.53 -0.396 -0.331 0.0596251045934581 -0.335 -0.325 0.07 -0.462 0.582652549281636 1.007 0.417 0.198033135354113 0.268 0.40538275249815 0.027 -0.482 -0.244 0.719 -0.046 4.025 2.224 2.048 0.457 0.299 -0.034 -0.013 -1.185 -0.557 0.005 -0.055 -0.386 0.154 0.128453497578986 0.159 0.417 1.803 0.552 0.123 -0.163
-0.199 0.683 3.765 1.437 -0.375 2.462 -0.0151823470666305 1.971 -0.595 0.591 -0.764 -0.523 0.772 -0.422 -0.102 -0.54 -1.096 -1.475 -1.304 0.047 -0.184 0.013 0.102 0.068 -0.072 -0.402 -1.1048510344849 -2.676 -1.249 -0.281 -0.775 0.009 0.112 0.135 -0.246 -0.156 0.15 -0.097 -0.27 0.344 -0.3 -0.472 -0.536 0.673 -1.196 -0.009 0.115
1.691 1.131 0.985 0.0106017723405814 0.325 -3.77 -0.395 -1.324 -0.505 -0.162 -0.484 -0.598 -0.132 -0.32 -0.0615825727533742 0.044 0.586 -2.091 -1.345 -1.29 0.62128280603442 1.333 0.128 0.375 -0.965 -0.055 -0.610342536179507 -3.044 -1.021 0.77 -0.135 0.536 -0.508 -0.222 0.327 0.354 0.275 -0.011 -0.374 -0.275 0.127 -0.12870514480444 -0.145 1.589 -0.818326989510655 0.481 -0.115157523734224
1.183 0.577109097550104 1.39073009908144 0.567 -0.685 0.786 0.207 0.976 1.541 0.027 -0.328 -0.342 0.501 -0.213 -0.807 -0.927 1.156 -0.681 0.280448517537205 1.914 2.538 0.667 -0.176 -0.502 1.223 1.39460820536521 -0.816874203280973 -1.657 2.191 1.056 3.761 0.515 -0.639 -0.295 -0.316 -0.9 0.664 -0.575 0.578 0.381 0.237 -0.186 -0.187454435835123 -0.103154243551698 -0.193317431009902 0.387 -0.099
-0.566 -1.108 -0.271 -0.119 -0.737 -0.132 -0.195 -0.831 0.445 -0.3 0.232 0.322 0.234 -0.00933156757061302 -1.669 -0.124756530761175 0.737 1.446 0.827 0.298 0.543 0.507 -0.651 0.608 0.276 0.784820267140794 1.296 1.229 0.876 0.103 1.042 0.0540839233200915 0.00902548692814029 -0.42979216100042 -4.262 -1.036 -0.678 0.351 -0.10097355132108 0.698 1.201 0.266 -1.172 1.29 1.836 1.222 1.38
-2.287 0.376 -0.151 -0.421 -0.527 -2.125 -1.31105371563396 -0.103 -0.391 1.093 -0.581495163932584 -0.24 -0.562124717501352 -0.405362734601912 -0.583 -0.293 -0.755 -4.959 -2.167 -1.747 -0.747 -1.249 -0.094 -0.059 -0.584 -0.33 -1.429 -1.279 -1.711 -1.302 -0.381 0.088 -0.727 0.723 0.172 0.431 0.013 -0.358 -0.453 -0.406 -1.296 -0.872 -0.887 -2.291 -2.56578827569944 -0.283 -0.097
1.061 1.278 0.337877248657596 -0.083 -0.209 -4.734 -0.68571786084401 -0.163 -0.24 -0.25 -0.638 0.097 -0.097 0.396 0.094 0.219 1.057 -0.492 0.356 -1.541 0.248545475398125 0.922 0.096 -0.599 -0.381 0.452 -1.852 1.116 1.385 -1.003 0.557 -0.138 0.469 -0.318 -0.872 -0.114 -0.5 -0.097 -0.224089836998187 0.102 -0.386 -0.0194779509077733 0.536 1.099 2.105 0.397 -0.494
0.754 0.584250898108931 0.634761114189119 0.143 0.175 0.877 0.086 -0.102 -0.288 -0.565 -0.59 0.197 0.014 -0.307 -0.417 -0.711 -0.534 -0.921854258366784 -0.214 0.697 0.18560800452188 0.492 -0.125 -0.014 0.435 -0.631 -5.585 -0.876 -0.571 -1.364 -0.141 0.387 -0.711 0.245 -0.621 -0.205 0.138 0.089 -0.033 0.162 0.563 0.595 2.474 -0.1 0.184 0.099 -0.091
2.459 1 2.424 -0.112 -0.718 0.498 -0.217 0.537 0.173 -0.029 -0.51 -0.001 0.231 -0.18526280748984 0.003 0.239 0.125 0.513 -0.978 0.18 0.32 2.662 0.068 0.095 -0.697 0.568 -2.402 4.092 0.027 -0.17943122657269 -0.6 0.568 -0.317 -0.589 -0.492 0.129 0.111 0.297 -0.283 0.04 -0.39 -0.75 -0.321 -0.155 -0.327937284259357 0.39 -0.054
0.123012629193698 2.943 1.05500568052592 0.036 -0.028 -3.163 0.007 1.736 -0.63 -0.127 -0.46 0.029 -0.174 -0.398 -0.418 0.037 3.005 -2.022 -1.22 0.367 0.869 0.845 0.3 -0.338 -0.088 0.346 -0.48773665503853 0.3 -0.0669339850841997 2.091 -0.146 0.014 -0.255 -0.47 -0.46 -0.253 -0.117 -0.262 -0.07 -0.138 -0.218 -0.163 -0.054 -1.01766876903801 -0.853320016529873 0.256 -0.383
1.08416101488819 -0.125 1.277 -0.054 0.554 0.38180528699743 0.339068441540765 0.498 -0.482 -0.158 -0.246 0.262 -0.094 -0.186 -0.681 -0.023 2.615 -0.581 -0.385 1.12 0.772 1.23957468338387 0.004 -0.706 -0.418 3.587 1.597 0.741 -0.601 4.048 -0.644 0.433 0.252 -0.015 -1.149 -0.365 0.336 -0.017 -0.3 -0.02 -0.429727107448973 -0.035 -0.258412167943758 0.207024220953371 0.484 0.485 -0.429
-0.867 -0.571 -0.960492502218574 -1.347 -3.133 -0.189 -0.222 -0.58 -0.822 -2.165 -0.811 -1.501 -2.65 1.994 -2.622 -1.786 -0.595004190567739 0.978 -0.42 -0.802 0.405 -0.121 -1.966 -2.344 -1.43058956482967 -0.448 -1.057 -0.651 -0.522 -0.995622916445367 -0.795 -1.336 -2.006 -1.878 -2.064 -2.261 -2.369 0.384 -2.335 -2.037 -0.725 -0.207 -1.184 -2.581 -1.462 -1.322 -1.454
1.724 0.189 1.64398128800627 -0.194 0.194 0.11 0.309 -1.135 0.085 0.316 -0.417 0.085 0.048 0.062 -0.281 -0.194 2.239 -0.039257137246051 -0.397 0.748 0.416 2.331 -0.17 0.317 0.509 1.091 -1.11854009888812 -0.115659260035566 -0.062 0.844 0.809 0.716 -0.633 -0.845 -0.82 -0.041 -0.842 -0.353 -0.268322975135589 -0.279 -0.49 -0.053 -1.061 1.313 -4.275 0.193 -0.059
0.735 -0.308 -0.858359678590338 -1.248 -1.258 -0.532 -1.003 -1.365 0.194 -0.388 -0.373 -0.27 1.191 -1.077 -0.146 -0.701 1.208 -2.658 0.156 -1.356 -0.201 -2.566 -1.582 -0.771 -0.548 -0.612 -1.3 -0.301 -1.316 -2.466 0.825 1.087 -0.488 0.097 -0.418 -0.865 -1.163 -0.65 0.618 -0.711 -1.667 0.433 2.05 -1.844 -2.19467751521786 0.102 0.055
-0.121 0.737 1.56746174698125 -0.739 -0.165 3.037 -1.756 -0.8 0.625 -0.26 -0.728 -0.232 0.399 -0.205 -0.75 -0.4 0.569320496585948 -0.305 0.238 -0.397 0.606 4.648 -0.056 -0.732 -0.127322878097814 -1.122 -0.906106931993239 0.765273572947199 -0.536 -0.198471342646881 0.634 0.375 0.065 -0.37 -0.452 -0.119 -0.458 0.009 -0.081 -0.193 -0.448765878550738 -0.287 -0.325 0.8 -0.878812014716327 0.251 -0.271
1.323 0.174 1.681 0.813 -0.08 0.608 -1.622 -0.728 0.843 -0.335 1.898 0.849 -0.711 -0.063 -0.046 -0.3 -0.414 2.437 1.622 -0.799 0.281 0.68 1.785 -0.276 -1.001 0.763 -0.779 -0.626 0.276 -1.152 -0.344 -0.371 0.723 -1.502 -0.892 -0.495 1.145 1.32 -0.948 0.729 0.622701257978443 1.276 -0.35 -0.066 2.189 1.877 -0.083
-1.78 0.446 0.734 2.9 0.151750769720361 -0.008 -1.462 0.389 0.966 0.262 0.421 0.499 -0.308 -0.996 -1.001 0.385 -0.276 -0.056 0.005 0.595 0.479 1.157 -1.415 3.104 3.268 -0.294 -0.203 0.884 0.146 -1.472 0.447 0.165381739844775 -0.482 0.431 0.127 -0.802 -0.217 0.180203095335142 0.11 0.506 -0.356 -0.07 0.036 0.714 -0.844405857863516 -0.017 -0.293
0.442679607351538 1.266 0.639 0.126 0.112 -0.193 -0.097 -0.666 -0.0545476100850752 -0.059 -0.623 -1.163 -0.321 -0.303 -0.97 -0.801 0.107 -0.999 0.222 0.136 0.294 0.791 0.251 -1.065 -0.743 -0.214 -0.287 0.089 -4.007 -1.209 0.354 0.062 -0.041 -0.811 -1.138 -0.618 -1.113 -0.159 -0.645 -0.718 -0.596 -0.184 -1.038 -1.08238033895287 4.021 0.432 -0.165944825762313
0.661614545291513 1.728 0.67834040621351 0.085 1.127 -0.697 0.347 -0.764 0.23 -0.302 -1.213 -0.064 -1.003 -0.086 0.548 0.733 0.414 -0.841084351245561 -0.55 -0.226 1.047 0.247130398399093 -0.111 0.023 -2.343 -0.013 -0.882 -0.262820891205329 -1.959 0.031 1.224 0.725 -0.913 -2.704 -0.755 0.324 1.207 -0.205 0.973 -0.042 -0.622 0.143 -1.066 3.089 -0.447333557103091 0.577 0.624
1.385 -0.007 3.191 -0.127 -0.96 -1.22 -0.807 0.482 -0.048 -0.725 -1.005 -0.511 -1.336 0.722 -0.567 -0.994 -0.358 0.796 0.229 0.569 3.005 0.333 -0.32 -0.515 0.408 0.175 -0.654441245108011 -0.317 0.303678299353765 1.363 0.289 0.152 0.029 -1.305 -0.466 -1.214 -1.297 -0.457 -0.292149457761829 1.795 1.534 -0.691 -0.408 -1.229 -0.318 -0.409 0.274
-0.494 1.433 0.348 -0.219 -0.36 -0.72001498882743 -0.247 -1.478 -0.824 0.13 -0.416 -0.225 -0.131 -0.585 0.485 -0.053 1.537 -0.562 -1.159 -1.135 -1.284 0.488 0.009 -0.144 -0.604 -3.68 -0.81 -1.583 -2.96 1.869 -0.411 -0.057 -0.619 -0.347 -0.387 0.054 0.386 -0.368 0.091 0.054 -0.648 0.532 1.901 -1.583 -1.4387714375676 -0.576 -0.468
0.737467892179328 0.898 2.045 -0.862 0.276 2.973 1.536 -0.217 0.495 0 -0.471 0.327 0.063 0.006 -0.605 0.185 0.716 0.088 0.495 -0.323 1.04040402211408 0.706 -0.552 -0.476 0.228 1.249 0.096 4.116 2.004 1.408 0.836 0.366 -0.751 -0.62 -1.418 0.231 -0.118 0.091 0.058 -0.416 0.039 0.164 0.591 -0.298 -1.33 1.063 -0.038
-3.519 -0.092 -0.376 -1.46119489620129 -1.086 -1.994 1.323 -0.907 0.555250615234677 1.011 -1.331 -0.15 -1.327 -0.769438138359733 -1.3831161818113 -0.576 0.096 -2.136 -1.496 -1.562 -1.24 -0.588 -0.318 -1.245 -1.012 -0.844 -0.092 0.215 -0.957 -1.545 -0.275 0.367 -0.208 1.44 -0.048 -1.095 -1.585 -1.05044500878864 -0.244 -0.244 -2.544 -0.669 -1.577 -1.304 -3.107 0.072 0.289
-0.911 -0.386 -1.214 -2.053 1.484 -0.875 -0.482 -0.729 1.701 0.921 0.035 -1.027 1.087 -0.276 -1.144 -1.083 -1.038 -0.885 -1.087 0.576 0.35 -2.316 -0.776 0.483 0.916081173526716 0.856 -0.158 -0.26 -0.304 1.01564732202319 -0.53 0.434 -0.364 -0.851 -0.167 -1.808 1.089 0.162 1.881 -0.35 -0.019 -1.11 -1.03 -0.621 1.52 -1.766 0.902
0.604 -0.144 1.08321382974865 -0.504 0.413229856952722 0.292682613161682 -0.835 0.036 -0.161 1.644 -1.883 -0.623 1.34 -0.244 0.008 -1 0.373 -0.58 -0.122 -0.318 -0.075 0.054 -0.0511993046019395 0.924 -1.148 -0.276 0.394 0.51 -0.648 -0.133 -0.049 0.327 -1.486 -2.676 -3.184 0.946 -1.54 0.134 0.755 1.288 2.13 0.044 0.431 -0.23 -0.362 1.152 0.649
0.947 -0.336693498554845 -0.56 -0.63 -0.857 -0.912 -1.595 -0.977 -0.28 -0.63 -0.476 -0.359 -1.3 2.182 -0.503 -1.595 1.373 -1.604 -2.384 -0.344 -0.299 0.291 -0.186 0.03 -0.735 -1.244 -3.109 -3.167 -0.329 -1.824 -0.58 -0.340200765851363 -0.756 -1.329 -0.674 -1.581 -1.367 -0.666 -0.955 0.145 -1.729 -0.107 0.692 -1.245 -2.402 0.402 -0.452
-0.0547243390872754 2.575 0.699871065237015 -0.141 -0.347 -1.002 0.191 -0.686 -0.129 -0.513 -0.086 -0.518 0.005 -0.612879640469356 -0.312755694290914 -0.014 0.229 -0.815692649468862 -2.577 -0.795 0.545 0.470396535264628 -0.431 -0.456 -0.136882177450858 -0.106 -0.870163462123612 0.938 -2.069 -0.868190514205805 -2.209 0.564 -0.398 0.047 -0.898 0.648 0.076 0.147 -0.068 0.04 0.21 -0.481 0.613 -0.905 -4.307 0.245 -0.014
0.438594835594098 1.079 0.386 0.038 -0.86 -0.399 -0.001 1.291 0.435 -0.313 0.218 0.029 -0.189 -0.496 -0.991 0.157 0.163 -0.373 0.393 0.503 0.345 -0.905 -0.204 -0.171 -0.255 -0.673 -1.46 -0.193 -0.687 -0.812 -0.475 0.764 -1.29 1.089 -4.701 0.538 -0.253997516979571 0.113210557011384 0.528 0.119 -1.741 -0.363 -0.605 2.497 -0.313998605874379 1.062 -0.178
-0.999 0.534 1.953 -0.218870732788297 -1.111 0.052 0.036 -0.256 -0.354 0.674 0.05 -0.093 0.271 0.096 1.997 -0.932 -0.121565667025746 -0.21 0.157 -0.35 0.271 -0.114 -1.51 0.686 -0.14 -0.502 -0.392799550653269 -0.709 -1.365 1.282 -0.528 0.596 -0.49 -0.826 -0.464 1.049 -0.16 -0.272 -0.354 1.776 -0.704 1.893 3.309 -2.494 -0.177 -0.667 0.382
1.04 -0.191 1.273 0.33 0.183 1.598 1.569 -0.238 -0.339 -0.131 0.065 0.872 0.629 0.317 -0.955 0.235 -0.899 -1.679 1.286 0.156 -1.559 -1.525 0.07 0.803 -1.045 0.507 -0.511 0.336 -2.791 -2.301 0.652 -0.029 0.856 1.141 0.521 0.225 0.248 0.109 -0.132 -1.613 0.934 -1.051 -1.669 -0.181 0.05 1.094 -0.599
0.045 0.585 2.02 0.128 -0.272 0.239 -1.403 -0.688 -1.036 0.051 -0.041 -0.303 0.282 0.096 0.086 0.382 -0.36 -0.352 -0.881 -1.02 -0.255 -0.732 0.354 0.382 0.104 -0.813 -0.83209770833306 -2.367 0.402 0.472 -0.427 0.027 -0.902 -1.055 0.487 -0.292 0.347 -0.104 0.359 0.73 0.72 -0.065 -0.223 1.074 -5.113 -0.36 -0.322
0.672 0.63 0.55 -0.317 -0.082 -0.52 -0.722 -1.15195346542447 0.176 -0.236 0.129 -0.039 0.138 0.311 0.79 0.858 0.251 -0.022 0.746 0.389 0.915 0.215 0.120373754142505 0.555 -0.133 0.896 -0.227 -0.698 0.678 6.275 0.89 -0.123 -0.013 -0.252 0.044 0.366 0.052 0.9 -0.0396245008945786 -0.501 0.334 0.498 -0.742 0.42 0.459 0.1235330480123 0.274
1.195 0.253 1.66511569271966 -0.00523941492527092 0.307 0.91 -0.379 -0.127543151202996 -0.42 0.016 -0.229 -0.253 -0.181 0.247 -0.073 0.302 -0.344 0.933 -0.304 -2.152 1.83 3.099 0.01 -0.417 -0.22 0.44 -0.044 0.675 -4.17 -0.752 0.089 0.161 -0.114 -0.171 -0.479 -0.355 0.171 0.412 -0.217977237125008 0.209 0.084 0.307 0.122 -1.12483463273828 -1.21879529443762 0.649985935477505 -0.421
2.414 -0.504 1.48305779748379 0.425 0.224 -2.728 -0.472 2.112 -0.341 -0.082 -0.639 -0.261 -0.245 -0.225 0.039 -0.186 0.722791118199187 0.079 -0.445 0.649 0.179 -0.047 0.064 -0.249218750025964 0.187 0.537 -0.229362054957894 -0.00912085496738147 -4.359 0.547567181772616 0.021 0.234 -0.193 -0.531 -0.831 -0.501 1.016 0.067 -0.04 -0.112 -0.079 0.006 -1.231 -1.26 -0.412709658840045 0.235 -0.017
-2.03838413211911 -0.955 -2.342 -0.624 -1.96 -1.899 -4.202 -0.84 -0.663 -0.591 0.019 -0.881 -1.842 -0.229937764172136 -0.525 -1.801 -0.802 -2.474 -3.968 -2.445 -1.662 -2.449 -0.837 -0.637 -0.591 -2.226 -2.124 -2.29 -0.469 -0.842 -1.698 -0.747 -0.919 -0.288 -1.895 0.089 -0.454 -1.458 -1.312 0.305 -2.68795748781746 -0.924 -1.3946318207715 -1.93 -3.51090857682851 -1.983 -0.781
