"V1" "V2" "V3" "V4" "V5" "V6" "V7" "V8" "V9" "V10" "V11" "V12" "V13" "V14" "V15" "V16" "V17" "V18" "V19" "V20" "V21" "V22" "V23" "V24" "V25" "V26" "V27" "V28" "V29" "V30" "V31" "V32" "V33" "V34" "V35" "V36" "V37" "V38" "V39" "V40" "V41" "V42" "V43" "V44" "V45" "V46" "V47" "V48" "V49" "V50" "V51" "V52" "V53" "V54" "V55" "V56" "V57" "V58" "V59" "V60" "V61" "V62" "V63" "V64" "V65" "V66" "V67" "V68" "V69" "V70" "V71" "V72" "V73" "V74" "V75" "V76" "V77" "V78" "V79" "V80" "V81" "V82" "V83" "V84" "V85" "V86" "V87" "V88" "V89" "V90" "V91" "V92" "V93" "V94" "V95" "V96" "V97" "V98" "V99" "V100" "V101" "V102" "V103" "V104" "V105" "V106" "V107" "V108" "V109" "V110" "V111" "V112" "V113" "V114" "V115" "V116" "V117" "V118" "V119" "V120" "V121" "V122" "V123" "V124" "V125" "V126" "V127" "V128"
7.7671 8.2252 8.8354 8.3738 8.2342 8.7998 10.1315 7.6348 7.9487 8.2616 8.6094 8.0771 8.1429 8.3691 8.7064 8.033 7.8026 7.8237 8.892 8.1412 7.8734 8.1134 8.56 8.5211 7.8587 8.1105 8.7323 7.8669 8.1968 8.4707 8.9204 8.3289 7.846 8.4149 8.3969 9.2246 8.8087 9.0947 8.2208 7.5945 7.6044 8.4877 9.6865 8.6865 8.3665 7.8577 8.9562 8.3452 8.2727 8.9396 8.0284 7.4885 8.6152 8.5816 7.9089 6.796 7.6257 8.1585 7.8661 7.4075 7.3448 8.4409 8.1128 7.4749 7.8904 7.5584 8.3377 9.4707 8.7747 8.7108 8.7184 8.4722 8.4292 8.1699 8.4583 9.0192 8.2841 8.5864 8.365 8.3428 8.6291 8.6715 8.3998 7.9902 8.6732 7.9017 8.4814 8.4459 8.2622 8.3243 8.1228 8.2567 8.4071 8.4177 7.7213 8.0287 8.6452 8.7673 8.6606 8.2099 8.0358 8.3563 8.0358 9.2215 8.4067 7.8399 8.8281 8.8197 8.2038 7.5196 7.4765 7.9984 8.0186 7.8194 7.4682 8.0165 7.2016 7.8814 7.6845 8.214 7.3598 7.484 8.6715 7.8478 7.4567 7.411 7.9874 7.4652
10.7889 10.9086 10.6502 10.7889 10.4885 10.2582 9.963 10.4383 10.4065 10.2582 10.1315 10.7641 10.7 10.4456 9.9791 10.2726 10.8233 11.418 10.4618 10.8574 11.1123 10.5174 10.2678 9.8395 10.2582 10.1929 9.608 10.8305 10.564 9.5355 10.7826 9.7605 10.564 10.5339 10.1479 10.0499 10.3915 10.9298 10.8233 10.2407 10.7764 11.0223 10.7641 9.5287 10.5339 10.627 9.6409 10.1042 9.8748 10.083 11.7094 10.6502 9.4986 9.6137 10.627 10.4675 12.0646 10.9442 10.4456 10.1806 10.6211 11.0223 10.3605 10.3309 10.1439 10.7764 11.4273 10.0576 10.2407 10.6502 9.8281 10.4065 9.4879 9.3292 10.7438 10.3309 10.5585 10.0103 10.3605 10.3605 11.1202 10.4832 11.0223 10.7573 10.3555 10.3555 11.0154 10.3694 9.8229 10.3126 9.9429 10.3804 10.2273 10.2538 10.3605 10.8574 10.4885 9.9934 10.0069 10.4675 10.0794 10.9369 10.4934 9.9934 10.5056 12.1005 10.7764 9.1179 10.3738 10.627 10.0069 10.8026 9.8229 10.976 10.6812 11.0004 12.2827 11.0381 9.8423 11.1927 11.1123 10.4169 10.7641 10.8856 10.718 10.5812 10.5759 10.7952
8.4822 8.1534 7.4587 7.9077 7.7461 7.7397 7.6015 7.7404 8.3383 8.3139 8.033 7.6483 7.3724 8.4137 7.8416 7.8625 7.8169 7.9374 7.752 7.432 7.5608 7.7375 6.983 7.723 7.9621 8.2619 6.8381 7.1977 7.6998 7.7362 7.8638 8.0203 8.616 6.945 8.5152 7.5123 7.6074 7.0833 7.6042 8.6838 8.501 7.5712 7.0906 7.4456 7.6479 8.4916 8.605 7.8839 7.8047 8.0156 8.3439 7.8277 8.4264 7.4785 8.5006 7.1412 7.3143 6.9582 7.0493 7.1361 6.7991 7.3598 7.9722 8.1177 8.7947 7.4054 7.3507 7.3037 7.0684 7.2214 7.8895 7.8792 8.4731 7.706 7.6071 8.0805 8.5129 8.1334 7.868 7.8106 7.238 7.8841 7.4433 7.7515 8.2197 7.1336 7.0688 6.6968 6.5735 6.5123 6.9516 6.8065 7.0858 7.4295 6.8401 8.6194 8.3017 7.0507 7.709 7.1379 7.5586 7.5623 7.7892 7.2073 7.278 8.6494 7.4014 7.9505 7.9022 7.3024 8.7042 7.3661 8.3084 8.3397 8.0208 8.3117 7.9206 7.7437 8.1901 8.0778 7.8265 7.1039 6.9017 7.5222 7.6289 7.5135 8.0894 7.889
7.7545 7.3222 7.4474 7.5521 7.2478 7.8824 7.1558 7.4478 7.9265 7.1039 6.7117 7.4946 7.44 7.2826 7.3497 6.6562 7.2107 7.2398 7.0391 7.2884 7.0857 7.2541 7.6348 8.155 7.2883 7.6446 7.5924 7.1318 7.5816 7.8739 7.1825 7.2312 7.6604 6.9461 6.9324 7.5908 6.9237 6.6885 6.2255 7.1314 6.8612 7.1994 6.9814 6.404 7.0509 7.8759 7.6591 8.2648 7.7034 8.0669 8.1405 7.265 8.2792 7.0026 6.9874 6.0844 6.259 5.9643 6.1835 6.186 6.1618 7.8574 7.7277 7.519 7.3954 7.1645 7.7486 7.8874 7.8211 8.092 7.7076 7.5297 7.0206 6.8394 7.0136 6.7339 7.3055 6.8908 7.3006 6.8724 7.4204 6.6183 7.4919 7.4282 6.7579 6.9834 7.1572 6.6358 7.2053 6.6426 7.3111 7.3373 7.1899 7.36 7.5039 7.958 8.137 7.3716 7.4327 7.7994 7.1011 7.5714 7.4402 7.1918 7.1032 7.2206 6.932 7.1004 7.6275 7.2823 7.2549 6.7815 6.5214 6.5601 6.3322 6.862 6.3954 6.3274 6.5763 6.7614 6.5882 6.4321 6.3418 7.0123 6.3343 6.5355 6.2199 6.5752
8.1048 8.9703 8.6457 8.4873 8.5353 8.3661 8.5025 8.2588 8.941 8.8869 8.7679 8.8209 8.5362 8.6409 8.3578 8.4276 8.2941 8.3866 8.4276 8.7886 9.2015 8.7053 8.5931 8.6886 8.9562 8.8969 8.9031 8.4935 9.0841 8.7339 8.9261 8.6239 8.7597 8.6886 8.1891 8.2723 8.3898 8.7863 8.6179 7.7495 9.9292 8.7474 8.3874 8.2913 8.2712 9.4413 8.3218 9.1962 9.1918 9.3025 8.9098 8.7958 8.7452 8.6514 8.5808 7.1563 7.7534 7.2437 7.3548 7.1292 7.4848 9.0947 8.4168 8.4306 8.277 9.0994 8.0799 8.7131 8.6919 8.9358 8.4549 8.5078 8.267 8.2286 8.361 8.23 9.042 7.8506 8.4232 8.2113 8.6432 8.4496 8.84 8.8348 8.5893 8.0071 8.5888 8.1738 8.2845 7.9532 8.6617 8.802 8.7576 8.9267 8.1727 9.3644 9.6325 8.8049 8.9178 8.6184 8.242 8.9451 9.3272 8.5306 8.9325 9.2489 8.9152 8.5258 8.2796 8.6267 8.5156 7.979 7.6498 7.7418 7.7402 8.2041 7.5345 7.8653 7.8622 8.0205 7.4989 8.1443 7.8669 7.7803 7.7173 7.6835 7.2798 7.6742
9.7263 8.3593 8.4993 8.4595 9.1962 8.9741 9.6361 8.4261 8.5782 8.8427 8.8246 8.7457 9.0147 8.7655 9.0571 9.2914 8.0838 8.3224 8.4988 8.2174 8.9111 8.2683 8.9549 9.2231 8.1958 9.032 8.6695 8.7807 8.4712 9.3386 9.1424 10.3915 8.4834 8.3808 8.5451 8.5503 9.032 8.703 8.5741 8.2716 7.59 8.1174 8.6272 8.2639 8.6667 8.1651 8.8257 9.9429 8.5432 8.9721 8.5664 9.3779 10.6502 8.7118 9.1531 8.3332 8.0992 8.0012 7.8092 7.6916 7.9952 8.1471 9.1204 9.0468 8.5649 8.3039 8.7969 9.5201 8.8406 9.503 9.4707 9.1236 8.9633 8.3032 9.7526 8.33 8.6766 8.7891 9.1171 8.7609 8.8969 8.0674 9.0557 8.7087 9.0291 9.0634 8.4852 8.2067 9.454 8.4002 8.218 8.1763 8.502 9.3817 8.7553 9.198 8.8842 9.0468 9.6448 8.9754 8.9178 9.3877 8.914 9.4118 9.8643 9.464 7.8844 8.7518 8.5912 8.3091 8.4056 8.5874 9.5179 8.8969 8.4556 8.7863 9.0306 8.791 8.6251 9.1221 8.1402 8.7076 8.2762 8.7042 8.7923 8.6524 8.0972 8.3484
9.6069 9.5544 9.692 9.244 9.6994 9.9229 9.4354 9.4354 9.9229 9.5495 9.6436 10.1722 9.6361 9.608 9.8166 9.4455 10.5339 9.7576 9.7965 10.0794 9.3935 10.2144 9.2914 9.5544 9.2506 9.7286 10.0908 8.6016 10.1562 8.5682 9.7512 9.198 9.4477 9.3544 9.9067 10.076 9.8229 9.4774 9.5831 9.6713 9.0264 10.0723 9.8307 9.1778 9.6865 9.7497 9.0435 9.6994 9.4118 9.8713 9.163 10.2273 8.8422 9.5691 10.3309 9.2506 10.0001 9.8548 9.7077 9.4944 9.2471 9.3683 10.0069 9.6137 9.4026 8.4735 10.3409 9.6665 9.2697 9.6191 9.02 8.1624 8.8151 10.0103 9.8079 9.7798 9.2558 9.7263 9.6069 9.462 10.0135 9.9858 9.9569 9.8748 9.4707 7.9762 9.3175 9.5332 9.7662 9.0714 9.4814 9.8423 9.9199 9.0542 9.6968 9.7472 9.2715 9.4291 8.6215 9.8339 9.2767 10.236 9.7286 8.6457 9.6555 9.7106 7.942 8.2674 9.3582 9.1374 9.3466 9.7106 10.0499 9.3086 10.5174 9.3292 9.6791 10.2493 11.7679 9.7444 9.8281 9.3935 9.6436 10.5812 10.2446 9.6461 9.2033 9.9325
8.7447 8.1828 8.1738 7.9249 8.2167 7.9418 8.3293 9.1751 9.1374 7.9918 8.1035 8.5056 8.1061 8.0065 9.6689 8.153 8.2834 8.1077 8.2752 7.8124 7.822 7.8638 7.9593 9.7719 8.637 8.7345 8.1352 8.0319 8.1432 8.0667 8.1665 8.3711 8.3077 7.8265 8.6617 8.7217 7.8291 7.675 8.2525 10.7237 7.2243 8.0387 7.8643 7.9692 7.8912 8.3538 7.9891 8.0228 8.2293 8.1978 8.9509 8.8626 8.1627 8.0844 8.7339 8.1032 7.6134 8.0611 8.2124 7.7663 7.5521 7.8279 8.4735 9.2125 8.9469 7.8228 8.3077 8.3563 8.1775 8.4482 9.3426 9.098 8.3308 7.6085 7.8999 8.495 8.7609 7.8547 8.5065 7.9655 7.9784 8.2927 8.1191 8.1891 8.6 8.0799 8.3546 9.4073 7.8214 8.1005 7.8167 8.8246 8.0566 7.3141 7.9861 8.2482 8.6494 7.7992 8.806 7.6761 8.1399 7.9247 7.9905 8.139 8.3779 9.4354 7.8037 8.4185 8.2014 8.031 8.1825 7.9312 8.8184 7.9728 7.9853 8.1655 8.9523 7.8671 7.9025 7.7342 8.791 7.3847 7.5335 9.3466 8.0189 8.1318 8.1367 8.1686
7.253 7.3237 7.868 7.9391 7.3029 7.5635 8.492 8.0205 7.4885 7.4436 7.8729 7.5065 8.2233 7.4747 7.8984 7.8194 7.7034 7.3801 8.5051 7.5347 7.3154 7.0245 8.849 7.0734 7.395 7.8486 7.8643 7.0948 7.5924 7.2283 7.9225 7.9757 7.5405 7.9244 7.9372 7.7827 7.539 7.5268 7.9158 6.6711 6.6699 8.083 8.3791 6.6585 7.5992 7.479 6.2029 7.3451 7.2111 7.4147 7.0456 7.6438 7.4946 7.7635 7.5809 7.4545 7.9134 7.8319 7.9305 6.6995 7.0377 7.0695 8.3206 6.5247 7.08 6.8053 8.0925 7.8488 9.0634 8.0336 7.6603 6.622 8.1662 6.8364 7.7827 7.9228 7.6015 7.2191 8.1876 7.8397 7.8765 7.646 7.4749 7.918 7.918 6.9675 7.8491 8.0281 8.211 7.3756 7.3714 8.2035 7.8729 7.2408 7.5787 7.1857 6.5451 7.4556 6.8513 7.7407 7.7878 7.8172 8.0044 8.4044 8.1231 7.8268 6.8788 6.7764 7.8723 7.3153 6.9254 7.0406 7.1433 7.7964 7.6742 7.928 6.652 8.2164 7.674 7.1841 7.6293 7.4058 8.9936 7.519 8.0513 6.5987 7.4024 8.2045
7.3217 7.0206 7.5723 7.0443 7.3583 6.7984 7.219 7.6327 7.1054 7.1599 7.4952 6.7858 7.3675 6.9334 7.3916 6.8405 7.5364 7.5014 7.4996 7.4394 8.1128 7.5546 7.7095 7.4848 7.6642 7.4505 6.9837 8.0963 7.6271 7.2302 6.9358 6.735 7.3138 8.7064 7.2852 7.301 7.0366 7.0421 7.446 6.6109 8.399 6.9507 6.8851 7.8582 6.7359 7.8849 6.1311 6.823 8.3994 6.8577 7.6485 7.8108 7.0606 6.8056 6.817 7.4278 6.923 8.1802 7.3237 8.1627 8.6628 6.7166 7.1954 8.0917 7.3123 7.771 7.1019 6.8178 7.5372 7.1717 7.4096 7.7881 6.6459 6.9044 7.0859 7.1503 7.3694 7.2445 7.606 7.0834 7.5431 7.1979 6.5682 7.2956 6.8444 9.0779 6.7815 7.3436 7.5877 7.8087 7.2682 7.1012 7.5879 7.5898 7.7741 6.8595 6.4573 7.4852 7.5208 7.2169 7.9692 7.4989 7.5468 7.5281 6.9515 7.3133 8.6055 7.1143 7.2811 7.2088 7.7676 7.4231 7.1185 7.3092 7.6562 6.9277 6.736 6.8175 7.536 7.6609 6.9529 8.6782 7.9546 8.7452 7.5137 8.0151 8.5353 7.0339
7.0325 7.1499 7.1751 7.286 7.6087 7.3427 7.8196 7.2982 7.4111 7.8156 7.3284 7.3847 7.4636 7.6956 7.5686 7.4627 7.3412 7.5466 7.1878 7.231 7.7375 7.7446 6.819 6.3918 7.2175 7.2706 6.8649 7.71 7.2176 7.7578 7.3077 7.7409 7.6587 7.1569 7.2469 7.154 7.1829 7.9258 7.4428 7.0728 9.6033 7.6591 7.4151 7.7565 7.4812 8.2683 7.3771 7.127 7.4251 7.1873 7.3295 7.354 7.2777 7.01 7.6108 8.2723 9.464 7.7393 7.7888 8.24 8.1911 8.0333 8.255 7.6261 8.1443 7.8344 6.8635 7.0048 7.031 6.7362 7.154 6.8772 7.2592 7.2871 7.3849 7.7109 7.2831 6.9571 7.3032 7.4926 7.3113 7.285 7.6998 7.682 7.1984 7.8605 7.3339 7.9733 7.4173 7.4468 7.6972 7.0509 7.4778 7.9861 7.2415 7.1461 8.8281 6.9756 7.9869 7.0491 7.5686 7.5456 7.4975 7.0064 6.8175 7.527 7.5635 7.2224 7.3086 7.2503 7.7225 7.8521 7.4554 7.8119 9.3886 8.7782 7.7285 7.9189 8.0264 8.0975 8.5324 7.5257 7.4919 7.7933 7.7067 8.9549 7.1143 8.2357
5.7875 5.8368 6.2618 5.881 7.1815 6.0965 6.9235 5.8946 5.8372 5.7585 6.0676 5.9187 5.8524 7.2391 6.0492 5.9269 6.0313 6.0714 6.3598 6.3161 6.0209 6.0734 6.2115 6.1422 6.6223 6.0067 7.2619 6.0642 6.4444 6.926 7.085 6.7136 6.0522 6.2564 5.9465 6.6646 6.4152 7.8959 5.691 5.9658 6.3254 6.405 6.5326 6.3632 5.9582 6.3851 5.6874 6.0091 5.9793 7.6657 6.6786 5.8023 5.8929 6.0452 5.7036 6.4309 5.7802 6.8123 5.6077 5.8679 7.6833 5.8477 6.2702 5.8006 6.5936 6.3302 6.4121 6.0714 5.758 5.9709 7.4697 5.7877 5.747 6.1136 6.188 5.9581 5.7188 5.8155 6.6261 5.8378 6.0092 7.4447 6.1456 5.8067 7.506 5.8028 5.7832 5.9578 5.9339 5.8318 6.2046 6.0214 5.7826 5.658 6.2477 7.446 5.8508 5.9245 6.2892 5.7883 5.8287 5.8115 5.8896 6.521 7.383 5.6626 5.9615 6.8503 5.6806 6.3798 6.1187 5.9513 5.6656 5.9921 6.081 6.7175 5.693 6.061 5.9836 6.1225 5.9511 6.1034 6.2513 5.891 6.026 7.1857 7.6169 6.5458
9.2054 8.6798 8.6891 8.8726 9.1556 8.6315 8.1585 8.4869 8.7174 8.8394 8.0409 8.2099 7.9665 8.608 8.5778 8.0545 8.027 8.9422 8.7152 8.1901 8.9098 7.2976 8.4228 8.7076 8.9674 9.1328 8.8752 7.3229 9.2593 8.5572 9.2142 8.7993 9.3644 8.5249 8.7725 7.9228 8.3768 8.0966 8.3046 7.7397 8.0304 8.901 8.8369 8.1703 8.9754 8.4976 8.636 8.7206 8.467 9.0571 8.5466 8.6761 8.8763 7.9833 8.811 7.6543 7.4189 7.7078 7.5443 7.1738 7.4088 8.5682 8.8782 9.1028 8.04 8.0727 9.0133 9.1598 8.2898 9.0067 8.8816 8.1842 8.9936 8.389 8.6025 8.811 8.9964 8.2963 8.5778 8.3167 8.7259 8.2535 9.0856 8.992 8.5357 7.7114 7.9739 8.3387 8.1591 8.0672 8.41 8.7019 9.0681 8.6504 8.5562 8.6128 8.1284 8.3907 8.2264 8.9482 7.9949 9.2125 9.0306 8.2248 9.0634 8.493 8.1579 9.1547 8.7174 8.5778 8.2933 8.3159 8.0793 8.2272 7.7556 7.3186 7.639 8.1686 8.2564 7.2268 8.6871 6.9655 7.8296 8.2462 7.3488 8.1125 7.9123 8.2756
7.9251 7.248 7.2785 7.2302 7.5574 7.2228 8.5503 7.1611 6.8758 7.072 7.2918 7.2042 7.4815 7.2996 7.1153 7.1049 6.7621 7.1239 7.0364 7.0807 7.3267 7.1875 7.8789 7.6568 7.5507 7.863 7.7844 7.7078 7.4502 8.0497 7.7333 8.7388 7.2583 6.9424 7.0433 7.4231 6.9864 6.7996 6.6415 7.1552 6.6386 6.8181 7.3883 6.7798 7.0404 6.7297 7.8488 8.6189 7.0536 7.6253 7.6322 7.7138 10.2446 7.2703 7.6782 6.9549 7.2076 6.8489 6.8513 7.0278 6.7116 6.9452 7.452 7.2958 7.6529 7.3064 7.4283 8.138 7.7446 8.1383 8.5803 8.1468 7.6718 7.2197 7.9539 7.4848 7.3499 7.3614 7.1765 7.2498 7.0819 6.6344 7.0969 6.8904 7.6456 7.7232 7.2859 7.1067 7.5027 7.1558 7.2651 7.3664 7.3434 8.0661 7.5943 8.1611 7.6388 7.923 8.3224 7.6091 7.9329 7.6456 7.5444 8.1769 7.9189 7.5725 7.3052 7.6593 7.5396 7.7581 7.4642 6.9165 7.4014 7.1337 7.144 6.9899 7.1736 7.0475 7.0831 7.0451 6.5929 6.8987 6.437 7.0707 6.8784 7.0622 6.8812 6.7924
6.3119 6.8921 6.2868 6.8943 6.1217 7.4355 6.6009 5.7848 6.2074 6.1079 6.5131 6.464 6.8969 5.7465 6.0727 6.1494 6.5083 6.7379 5.5928 6.6682 6.8445 6.6848 5.7043 5.955 6.139 6.7638 6.9135 6.0302 7.4283 5.8356 6.2804 6.2373 6.4134 6.6169 5.9194 5.846 6.1361 6.1691 6.4672 5.6321 6.9558 6.9248 6.1817 5.6614 6.6019 6.9747 7.2721 5.9246 6.8797 6.6797 8.2442 5.8887 6.9246 6.3797 6.1423 5.543 5.9436 5.9341 5.9538 5.7701 5.6288 6.3768 6.1273 5.838 5.7678 6.1302 6.7658 6.7874 6.0703 7.223 6.4362 5.9494 6.1571 5.7589 7.0499 7.0534 6.4758 5.7787 6.3842 6.2608 6.7289 5.8803 6.0702 6.2642 6.0424 5.8508 6.8164 6.0306 6.189 5.89 7.4045 6.0386 6.3831 6.6306 6.4503 6.9784 5.7399 7.4906 7.7466 7.0168 5.7786 6.3505 5.8043 5.6391 6.2458 5.851 6.3126 6.4113 6.5529 6.9631 5.7988 6.5723 5.9578 5.9381 5.897 6.1923 6.1514 5.9267 5.6445 5.728 5.6602 6.7499 5.5496 5.7358 6.1204 5.7345 5.8095 6.0486
7.572 7.603 7.4165 7.3013 7.7591 6.7812 5.9581 7.0692 7.2989 6.9637 7.6611 7.109 7.1308 7.0939 6.5345 6.8693 7.2698 6.7308 7.0525 6.6127 6.576 7.0655 6.7743 7.1757 7.7241 7.1353 7.524 6.5422 7.7943 6.9702 7.0105 8.011 7.5787 6.2665 7.1503 5.9939 7.5677 6.9579 7.2326 6.5046 6.4896 7.2753 6.7631 6.4333 7.3029 8.1802 7.0142 6.8491 6.9796 7.5725 6.7293 7.7816 7.6824 7.5304 6.6789 7.3998 6.5927 6.4477 6.4058 6.5837 7.2744 6.639 6.2955 6.7623 6.4679 6.17 7.3516 7.2436 6.675 6.9309 7.2541 5.9239 6.5905 6.1933 7.1927 6.8869 7.9077 7.44 7.095 7.0566 7.0059 7.8831 7.3798 7.8353 7.7479 6.0152 6.793 6.8258 6.6765 7.5188 7.317 7.3211 7.2016 6.2282 7.0152 7.2225 6.6269 6.2817 6.1667 8.1108 6.813 7.4644 7.4103 6.1944 7.5631 6.7753 5.8011 6.4133 6.755 6.0164 6.6936 6.6013 6.8945 7.3317 7.1579 6.2616 6.5627 6.7555 6.5811 6.673 6.8758 6.341 6.765 6.3601 7.054 6.3624 6.1431 7.278
6.2795 6.0484 6.2536 5.7021 6.1937 6.1048 6.1867 5.9867 5.9944 5.9207 7.4664 5.98 5.7797 5.8327 6.2277 5.9695 6.1068 6.0449 6.3491 6.1423 6.4894 6.551 5.9632 6.3895 6.0419 6.2054 5.9401 7.022 6.3664 6.2702 6.2395 6.0197 5.8619 7.1885 6.2278 5.8322 6.1973 6.4998 6.2646 5.9007 7.6394 5.8854 5.7194 7.0826 5.9211 6.1904 5.8451 5.6717 6.8864 5.9858 5.7673 5.8465 5.6748 5.9005 6.3921 5.941 6.0143 7.6423 5.9857 6.7471 7.1303 5.9252 6.2329 6.2022 6.134 6.5452 6.0598 5.8772 6.1583 5.9202 6.0138 7.7881 6.041 6.1621 5.9324 6.2645 6.2424 6.1569 6.299 5.8887 6.0659 5.8991 6.1395 5.9506 5.8503 7.9241 5.877 5.8295 6.8225 6.7798 6.2197 5.949 6.644 6.1805 6.1876 6.3895 6.2653 6.4853 7.0089 6.0773 7.3661 5.9281 6.2481 6.554 6.1847 5.8565 8.2332 6.6194 5.841 6.2086 6.3155 6.3965 6.2038 5.9947 6.2689 6.2939 5.8871 6.0466 6.679 5.8932 5.9833 8.3402 6.2533 6.6478 6.0023 6.6016 7.4957 5.972
6.5034 8.7307 7.8284 8.0712 8.1512 7.6958 7.2878 8.6103 9.3347 7.9511 7.9886 8.6803 7.5031 8.5061 7.9166 8.1575 8.1591 7.8658 7.9113 7.863 7.8411 8.2106 7.1007 7.9035 8.1083 7.9402 7.4012 7.4492 8.1904 7.1999 7.2028 7.5279 7.9493 7.3245 8.5543 7.4788 8.1328 8.1842 8.3926 8.538 9.1887 8.493 7.2554 8.3452 8.6798 8.4607 8.5581 7.5977 7.4677 7.6596 8.2417 8.0707 7.8119 7.8108 7.4971 9.0407 8.4544 8.1237 8.0756 8.3511 8.2734 7.8547 7.8535 7.8296 8.5543 8.2529 8.2286 7.2932 7.1831 7.7841 7.1686 7.5171 7.9072 8.6859 7.6322 7.5466 8.72 8.1105 7.4964 8.1672 8.4157 8.1201 8.4496 8.4252 8.0041 7.3197 8.4351 7.4108 7.0819 7.6516 7.592 8.7741 7.9283 7.4581 7.6668 8.783 8.1008 8.4189 6.8743 7.8374 7.265 7.227 7.9278 6.8032 7.6929 8.071 7.4695 7.8892 8.1553 7.4076 8.8925 7.7789 7.618 7.8148 8.3008 8.2701 8.155 7.7752 8.905 7.9859 8.4189 8.3155 7.5117 8.7923 8.5152 8.2137 7.8949 8.5846
8.8661 9.6137 9.8196 9.5641 9.7829 9.2506 9.2949 9.7458 9.3118 7.533 9.3347 9.3622 9.4291 10.3479 9.5641 9.8612 9.5048 9.713 9.7829 9.5883 9.5332 8.6306 8.8612 9.7051 9.9325 9.226 9.1424 9.7364 8.9991 9.9894 9.8108 10.0206 9.1012 9.244 9.1932 8.851 9.1147 8.6996 9.125 9.5953 7.5235 8.9307 8.7485 8.8828 9.8804 8.3631 9.777 9.2054 8.3515 9.0178 8.9217 9.1733 9.4587 9.5641 9.4577 11.1299 9.5091 9.6738 9.3484 9.2697 9.2489 8.3738 9.6531 9.8423 9.6338 9.4944 9.2375 8.5837 8.99 9.2896 9.947 8.8009 9.7829 9.6689 9.4097 8.7969 9.2784 9.5763 9.5941 9.7051 9.593 9.8938 9.9532 9.4213 9.6994 9.9292 10.0576 9.2802 9.4455 9.4879 9.7021 9.7938 9.6125 8.2588 9.6531 8.5816 8.0324 8.8038 9.3405 9.5379 9.731 8.8416 8.7275 8.7782 9.3244 8.8406 9.3118 9.7179 9.5691 9.966 9.6894 9.3763 10.0313 9.5158 9.5179 9.581 9.96 9.8139 9.8872 9.9067 9.6865 9.5069 8.6142 9.268 9.9292 9.5287 9.1903 9.3067
8.869 8.7917 9.2967 8.2963 9.5763 9.5883 9.7855 9.755 9.4213 9.6361 9.7879 9.425 9.0905 9.7444 10.0313 8.9964 9.5212 9.1699 9.2506 9.33 8.7725 9.7208 8.8588 9.3955 9.2269 9.017 9.6114 9.6214 8.8209 9.286 8.7863 9.1818 8.7394 9.5006 9.3395 10.3309 9.3447 9.5179 9.4213 10.718 8.5348 8.9523 9.4663 10.5872 8.9496 8.8354 9.4814 8.8998 9.6388 9.1699 9.7576 9.092 8.1005 9.1715 9.8777 9.3779 10.0867 10.3915 9.6191 10.9671 10.5981 9.5568 9.7907 9.7743 9.96 9.2934 9.2088 8.9204 8.7547 8.8527 8.9365 8.9523 8.9074 9.8455 9.4231 9.8713 9.1028 9.3744 9.0133 8.7163 8.8394 9.4097 9.2767 9.0571 9.3683 9.2015 9.0872 9.2967 10.0499 8.9653 9.2295 9.4966 8.8516 9.755 9.0046 8.9674 9.3377 9.4073 9.8838 8.8969 9.0764 8.6179 8.8049 9.5787 9.032 9.2342 9.5953 9.8938 9.2125 9.503 9.8026 10.365 10.2253 9.5691 10.6618 10.627 9.7662 9.9199 10.4122 9.0363 9.4814 9.8518 9.545 9.9791 9.3914 9.8339 10.1042 9.6555
5.68 5.3727 5.7127 5.8372 5.7101 5.8072 7.3557 5.9813 5.7948 5.7438 6.0202 5.7835 6.0823 5.7125 5.9809 5.6831 5.7628 5.8819 6.0855 5.7772 6.1068 5.8639 6.9361 5.7495 5.6811 5.7363 5.7361 5.9889 5.9372 5.7012 5.4783 5.9775 5.895 6.1407 6.0097 8.4899 5.9785 6.0153 5.935 5.7987 6.2156 5.8581 6.0047 5.706 5.8164 5.6822 5.6172 5.6216 5.741 5.8897 5.6137 5.9096 5.786 5.8639 5.7891 5.9366 6.2822 6.1471 6.1114 5.5819 5.5158 7.1789 5.9406 5.9551 5.9205 6.5413 5.9903 5.7351 7.1543 5.7291 5.7523 5.6641 5.6374 5.8881 5.7222 5.9557 5.8429 5.6722 6.0861 5.8575 6.0744 5.7011 5.7249 5.7946 5.8952 5.9499 5.7126 5.9361 5.6866 5.9774 5.6312 6.0155 5.7917 6.0773 5.8897 5.7646 5.6439 5.8926 6.0742 5.677 5.9704 5.8178 5.8092 6.763 5.7443 5.979 5.7499 5.4008 6.2719 6.1261 5.7006 6.229 5.9975 5.9878 5.9965 9.4923 5.7381 6.156 5.6918 5.521 5.8764 7.4355 6.9941 5.8844 6.0045 5.5434 5.8955 6.2365
