"V1" "V2" "V3" "V4" "V5" "V6" "V7" "V8" "V9" "V10" "V11" "V12" "V13" "V14" "V15" "V16" "V17" "V18" "V19" "V20" "V21" "V22" "V23" "V24" "V25" "V26" "V27" "V28" "V29" "V30" "V31" "V32" "V33" "V34" "V35" "V36" "V37" "V38" "V39" "V40" "V41" "V42" "V43" "V44" "V45" "V46" "V47" "V48" "V49" "V50" "V51" "V52" "V53" "V54" "V55" "V56" "V57" "V58" "V59" "V60" "V61" "V62" "V63" "V64" "V65" "V66" "V67" "V68" "V69" "V70" "V71" "V72" "V73" "V74" "V75" "V76" "V77" "V78" "V79" "V80" "V81" "V82" "V83" "V84" "V85"
6451.581 9348.689 5696.061 7561.453 6707.859 6598.37 5690.073 4111.097 9644.284 10338.924 9119.013 6114.373 8224.776 7967.289 13066.871 8908.047 10569.447 9134.701 5580.02 4040.892 7255.615 7771.151 9052.757 6792.94 16316.527 7829.524 14548.851 8372.353 11671.385 6739.303 10487.449 14501.718 9568.442 17063.764 3561.857 5081.526 9064.137 8254.213 17649.367 14053.444 8962.646 13072.011 10152.238 8032.63 9186.082 16880.164 11562.214 14205.605 16820.48 6645.004 6738.286 10354.371 14245.944 15300.643 16636.852 8559.893 6756.82 8820.158 6649.859 7380.957 18641.82 8767.763 9843.833 8748.129 5818.458 10627.634 9887.983 15908.163 16623.268 8010.206 13687.474 9492.46 6841.477 9104.009 13807.116 18192.1 21450.611 6638.766 11425.225 10679.18 16572.332 7536.913 16274.067 2542.182 10665.071
14113.522 11687.336 12418.189 21902.592 14234.682 9890.395 21841.291 14983.917 11765.815 11412.825 12447.24 16704.7 17886.438 10794.158 13160.979 15805.563 12468.946 25982.574 15987.924 15907.444 12575.684 10821.192 16721.861 15040.617 13375.296 9626.515 11773.439 18850.96 12007.591 14802.542 8034.292 12058.38 16385.15 16516.012 19850.93 12481.592 9844.509 7483.441 11819.747 22584.963 16593.484 12069.724 8859.481 9199.228 14132.717 13523.74 12958.707 9823.118 9888.958 6208.562 12919.951 22861.531 16679.566 12132.199 23348.445 9111.477 20286.713 12437.146 17237.113 20916.19 13368.088 13970.32 17959.25 8443.931 17017.012 23088.559 11797.415 12455.434 13482.621 15252.085 15049.934 16134.133 16503.607 16760.793 17212.375 9905.447 16232.131 13184.032 10555.478 17374.416 8957.178 12081.661 11415.224 16022.124 14129.119
6388.209 12823.395 6944.026 3493.17 2682.771 7261.775 3030.24 3669.718 5306.477 7175.491 5800.03 2375.583 2177.413 3212.184 7895.553 4813.268 10519.137 5777.689 3070.413 4832.277 7861.47 9263.181 4766.46 3154.913 18145.363 9318.709 4291.318 4196.81 4113.175 9042.754 9330.618 7246.443 23523.521 6669.485 3880.23 2790.686 11305.807 10045.311 10335.902 12967.053 7557.463 3129.073 7875.395 11211.87 1926.953 5587.926 6517.626 3116.941 16551.277 10278.388 2926.573 7731.291 7571.855 18027.375 6625.022 6957.275 3494.562 3980.449 5888.126 2381.338 11813.633 8022.605 4212.219 4627.354 8045.651 4589.133 6227.302 12903.376 4022.11 7627.32 3612.285 9363.148 8696.594 6712.486 2880.854 2805.195 10110.398 8990.297 8226.58 4438.592 9122.01 5470.949 12598.946 4792.756 12927.192
13029.294 6604.649 6236.759 10451.132 9752.247 9523.603 9259.494 8531.125 9410.721 7820.89 10835.893 8720.399 11110.304 9604.14 12200.416 10282.314 8880.52 5032.273 7953.973 9955.641 9732.658 17954.688 13495.719 14094.775 8387.626 5176.283 12239.116 9195.371 14758.922 10718.604 11362.396 15045.285 18826.682 7973.697 12822.268 6772.438 4290.238 6788.034 12304.145 8168.002 17016.36 16639.283 8552.188 9539.355 6502.778 10898.366 15338.539 15392.615 6906.788 13445.424 14295.391 19081.873 20019.389 12797.172 20460.041 8816.396 16363.65 23478.303 15337.746 9855.173 13856.486 8572.975 13063.819 10134.779 12716.937 8308.49 9641.775 13320.269 10277.487 7351.091 9450.103 13969.541 6085.716 12472.319 9634.032 18227.068 8153.877 9648.452 13469.302 12875.673 23435.67 13669.319 10073.606 11445.66 13860.432
10764.992 14084.369 10623.302 9123.213 5176.833 12752.711 7606.219 6532.004 10744.982 12937.154 9948.821 11256.303 10497.385 6780.086 9443.037 11984.725 17618.746 7181.646 7790.042 9746.551 13718.613 10769.961 10537.53 8675.814 10897.46 11470.948 16125.066 12645.374 13128.354 7227.218 9376.84 9415.877 4649.685 17259.328 6178.874 6937.095 10452.224 6499.995 18434.293 2831.058 16358.867 12595.801 6357.971 9407.079 7827.269 26912.705 11488.967 12453.871 8132.231 4038.934 11278.758 2713.097 8644.899 13298.25 3307.772 8024.307 17075.158 7607.969 6962.558 8227.492 10334.827 16049.58 11071.891 10580.83 4932.249 6815.876 11101.75 6505.885 19593.424 9174.208 15161.289 9889.708 5516.097 10287.44 10778.361 14302.593 5391.673 10060.046 7989.145 12113.678 10979.399 8335.068 8854.288 6786.149 8451.222
9853.632 9133.815 13342.779 12281.298 13826.265 12579.074 7370.671 17100.598 11378.133 19600.99 11128.345 16818.713 10519.517 15172.032 15212.313 5502.361 9917.535 11346.836 10459.641 9499.722 12819.789 15251.426 13332.915 16355.299 9360.393 10617.786 13418.4 10605.549 12980.729 12839.496 15400.706 12042.273 15587.745 7743.3 6678.247 12158.083 11367.338 19347.633 6548.546 10762.717 6315.542 4843.868 9376.924 11261.067 10902.895 7229.903 7185.625 6014.592 15574.958 11785.619 10040.311 16742.672 16914.467 8845.729 8381.222 12309.898 9999.462 16271.432 20960.809 18220.006 5188.551 16046.439 17486.441 16654.365 13917.651 11746.141 3831.736 14947.817 7842.392 6250.464 7191.823 13682.524 8460.613 14091.706 10949.384 11570.838 11150.513 19745.514 22774.914 14319.75 12196.887 9668.86 10532.713 6731.089 16736.703
8606.059 5521.368 4498.894 11022.569 9749.305 4990.609 5273.433 8167.79 4983.773 4483.26 6735.585 6233.776 4974.864 7912.688 4115.661 9437.559 5347.59 2329.264 7395.858 10245.326 5049.75 6721.181 4399.532 6172.59 1471.491 5995.107 6396.256 4740.627 10040.505 2611.473 6287.737 6789.986 2616.517 34367.227 11253.704 5080.234 3094.293 5740.194 4685.709 1388.166 13138.192 5433.045 4236.499 5065.365 3620.352 7647.908 7768.542 3088.702 2347.923 2629.997 8371.819 965.926 5156.551 4901.105 1708.438 5535.088 5477.509 10292.732 10846.105 4759.162 3058.512 2025.198 3583.894 4992.036 1907.54 3107.776 5641.933 3285.088 4455.796 7563.103 7306.976 5320.105 8028.514 4587.958 8829.323 7275.195 3970.317 3171.257 3866.389 5259.018 3615.226 6085.618 6681.441 5720.212 2746.212
16098.998 11354.281 17508.848 14375.053 18990.088 14067.82 9957.27 13529.722 14999.208 17737.969 16146.727 22424.871 22119.793 19515.93 8780.929 11709.944 11787.737 19599.004 13400.225 19327.404 13096.497 13777.27 14058.918 17981.521 9850.836 15609.493 11823.369 10795.83 8079.719 5321.314 14560.704 8929.443 5753.23 6043.485 10642.966 11845.931 17605.965 14556.572 14948.79 6883.005 11317.946 10759.79 9572.171 10004.607 10687.232 11837.451 10433.184 12324.874 12158.881 10896.112 7448.957 5024.394 7354.317 14524.601 5793.36 13512.437 8649.188 12523.473 15310.188 10887.272 9382.664 14479.61 6803.549 11552.749 8970.93 10313.389 11168.039 7183.766 14122.781 13843.404 9075.686 7111.675 10067.603 8659.906 16083.092 11001.087 8908.398 11475.76 5684.511 20790.25 10083.263 9311.463 14511.353 8578.313 7341.481
21901.785 10034.003 13632.234 17471.53 13739.764 9409.616 11606.512 16453.43 13171.222 11560.846 12278.313 16188.271 15556.369 16498.238 14242.856 11503.324 13269.918 15858.67 10570.38 12467.853 11789.847 11138.051 8141.182 15335.58 6466.096 12316.15 11214.864 17509.98 13438.087 7824.482 7566.862 8468.437 7723.46 6191.193 16566.467 11291.848 5597.092 7047.148 11125.21 2356.435 20678.785 4975.78 5658.858 10609.131 5438.57 13655.533 9493.092 3524.845 6313.509 9071.148 7516.414 3212.296 12217.7 8194.561 2236.865 8216.305 8468.62 10572.082 9962.848 5601.025 8457.019 6885.01 9447.069 10618.234 5094.631 7465.152 8441.195 5651.533 7694.888 6874.882 6836.48 5791.734 9532.287 13646.997 10650.655 10979.213 7392.581 14540.142 7505.914 10401.38 15831.099 10977.18 8168.508 8637.913 6956.683
10514.062 8534.715 5182.616 5996.171 5771.682 6948.682 4275.106 2853.567 9401.067 12209.686 13448.14 3400.258 4044.435 6022.414 9787.638 6696.561 4324.35 2433.759 4604.208 3842.391 10272.041 7875.224 3238.358 6210.017 8453.45 11431.579 5326.097 4581.736 7531.271 4994.762 11623.326 6379.902 2325.545 8109.786 3884.976 6108.608 9878.776 7173.64 8177.286 7466.33 1821.708 9252.808 11639.004 7898.638 5793.375 4071.483 8928.644 12379.663 8807.543 6500.867 6677.411 7956.604 6282.326 11761.409 6906.527 11914.404 3283.904 6051.091 4830.906 6097.982 7611.105 6984.384 4919.898 4336.069 6121.381 7357.31 9429.913 14213.647 8891.014 3182.674 8304.116 9263.128 3744.599 4574.542 4000.818 5414.673 9127.585 6961.213 10163.837 8559.02 9043.009 6456.622 12144.184 33550.082 4967.494
13514.673 4138.836 7464.108 12943.012 21938.504 6982.518 12226.088 5997.683 5534.099 4663.517 7705.91 6631.872 6619.882 7246.111 9510.908 8065.87 3609.711 9657.6 7578.263 18139.422 6311.362 6223.661 5916.301 9453.521 2359.832 6144.476 8794.263 5218.398 6076.717 9080.605 3872.529 14467.038 11868.659 5002.873 13666.698 7418.16 4165.386 5234.589 11413.726 8901.4 5162.429 15645.089 8403.458 10110.966 3604.918 11252.027 9083.822 5954.704 6668.183 8932.985 16054.09 11964.499 8028.374 7088.935 16358.947 5623.166 5206.215 13500.797 5326.996 4866.921 11147.031 4584.416 4178.916 7406.547 6057.526 8578.907 11626.086 6287.116 6843.694 11667.165 7942.356 9302.654 7890.352 6708.984 8656.64 5954.828 13902.988 7016.021 6065.54 21405.809 12152.351 5534.781 4899.787 16391.73 12441.009
12248.804 16646.658 11663.678 17767.338 15747.848 12211.134 12876.243 12318.095 16114.336 12605.817 19076.992 10756.684 11307.51 19747.064 16663.553 16826.182 8023.906 9172.377 9533.942 12476.684 18910.45 18157.547 10179.615 10577.229 19922.107 16034.327 7660.868 14272.565 5496.165 7870.037 16234.441 10284.101 13057.313 6981.617 9366.368 8395.94 15730.253 9075.222 9953.026 10543.219 13444.479 12296.683 15622.925 20193.133 8327.489 14839.972 10615.788 13362.439 17931.432 12022.861 10731.692 15343.54 18091.072 19689.45 10858.7 14042.858 6089.551 13766.899 12800.925 5523.582 6499.425 10309.401 8215.206 10947.228 13286.794 7286.817 12963.199 6467.459 9763.505 8930.244 5727.996 13372.327 8523.468 3459.931 9304.91 7526.256 5705.973 13181.767 13225.841 7226.133 9407.468 10334.57 17635.62 9300.58 10251.861
6409.329 5259.763 3951.468 3623.412 2747.64 2625.537 3776.018 3166.592 4499.441 2887.872 4077.487 4376.811 4424.159 7489.641 2163.799 3693.537 5699.487 13618.493 4070.549 7031.495 1953.252 12670.629 9360.001 5094.984 2651.71 3355.927 4275.346 10142.683 8441.306 3208.355 3261.469 6673.624 2844.563 5874.687 8988.918 10881.956 3047.166 5419.854 2962.172 3572.766 9510.606 3318.665 3849.049 4721.615 8432.58 6142.051 5882.315 2189.425 3311.668 7160.539 11130.074 1670.006 4165.584 1599.553 2625.18 4158.096 13713.471 11874.618 23326.258 20080.879 3345.984 5665.239 14936.349 7582.854 3336.598 7846.674 3183.352 6237.764 4007.971 3759.559 3277.183 5068.198 4739.905 12981.11 7035.176 9475.202 2804.162 6137.86 8171.303 10999.448 3006.845 8239.287 3854.664 2116.523 3735.205
2934.625 3415.217 3464.612 11828.965 14229.781 4460.789 4443.524 7710.576 5219.286 3983.065 4149.877 4929.919 3983.059 3829.104 13119.302 5471.882 6619.451 3200.954 1816.598 5255.601 6457.612 4868.486 6301.374 11640.429 5901.524 4595.486 2478.841 3797.325 4842.664 5964.449 6398.984 3484.176 2357.796 4496.866 1678.786 2069.439 4234.548 3053.748 3260.366 1874.932 6570.247 3512.508 4581.217 4704.679 4785.502 3676.981 4253.809 3698.635 3783.12 3027.285 5905.253 33782.38 6455.355 4362.98 4668.91 3182.365 4791.414 3316.328 9528.093 5508.011 4451.796 8816.001 3854.015 3976.576 5920.649 3659.679 3000.785 2227.323 5237.603 3133.773 13781.832 5089.066 5346.551 3010.767 5673.792 5495.956 3321.302 5304.488 5528.785 6576.596 4602.7 2410.78 5992.997 3358.607 2247.748
24699.58 19317.398 16826.13 19364.586 19167.205 20869.572 17773.904 25744.297 19993.334 18487.316 19848.02 22462.422 13264.336 19649.12 17612.162 22549.135 17961.016 11303.236 15048.02 19846.773 17842.662 14234.041 12582.296 11243.474 12331.611 18615.637 24423.738 16465.287 20313.785 21760.234 17630.5 13624.895 8698.722 15506.371 14583.178 19867.79 12888.024 14833.539 26629.338 19983.309 19447.73 17647.031 16396.117 15618.506 17991.47 21783.152 15225.257 17946.107 16573.94 16632.508 18683.58 17777.375 18810.834 25012.348 20473.842 16401.295 16280.863 18582.908 21649.873 14358.386 17125.344 19446.729 18086.86 21798.21 16691.17 18918.328 19260.447 28603.871 27985.516 21142.547 22309.73 19330.63 18046.586 17708.31 11390.671 15655.998 15053.174 20668.44 9618.411 21892.4 17335.121 17703.06 26309.336 24941.225 13140.359
18660.51 18674.91 15599.628 18061.607 11877.517 14997.214 14789.442 17162.258 22886.545 13793.847 21950.834 24688.012 24758.928 19047.59 13971.21 20901.61 19471.693 21294.357 20740.83 15533.935 16855.156 19159.615 15036.04 16397.062 18115.186 21216.168 9686.276 7822.078 14853.44 12448.993 20056.508 10166.715 12774.845 13022.679 17682.545 13299.969 10589.871 8001.952 10783.599 7718.755 21137.486 13743.466 10393.839 13330.15 10443.036 14913.077 12971.125 17330.578 10813.617 12148.673 13265.63 12000.476 17286.822 16627.465 11095.426 12254.434 16462.6 21470.107 15513.519 9934.293 13471.479 16599.496 10622.49 14933.532 9178.035 8943.837 16229.823 12818.823 15263.852 16013.719 12493.508 12374.648 13623.043 12977.087 17082.725 16019.233 8188.4 14063.578 12885.533 21299.55 13806.923 12729.084 12490.333 10154.155 14566.362
5408.672 6731.107 7831.569 3175.461 3176.041 8072.862 1955.164 1358.484 14486.027 17198.688 13893.55 4739.098 7862.311 8159.551 7411.591 5012.834 5631.427 5454.384 4609.937 2684.215 6455.667 5660.418 3457.589 4887.174 20594.309 9527.925 1705.862 2756.163 4516.383 3744.821 15830.298 1290.921 9121.301 1068.663 1859.166 1008.008 6150.215 11176.759 6961.327 1352.264 3784.082 955.401 4054.904 6046.805 2437.784 3019.603 2145.088 3029.581 8487.067 6396.409 778.673 1735.914 11744.521 6847.239 633.277 4469.77 1361.982 2233.778 2282.308 580.072 4593.054 5759.729 3208.176 8981.411 3608.943 2189.22 4254.929 3100.132 3493.519 2382.466 1295.045 2381.311 782.842 12430.191 3105.532 7588.51 2453.087 10647.899 6905.208 1864.906 3712.061 3264.265 5884.243 1689.036 3725.024
16374.444 12218.72 18440.686 17010.428 20632.633 16704.611 24904.992 17499.105 18571.25 13228.476 15969.373 17420.266 13631.579 23063.543 15770.57 20385.459 16480.549 15373.414 19073.287 19922.605 14588.65 19486.514 21414.246 20629.729 12248.032 16040.528 18729.895 18435.979 19576.941 15271.282 21651.396 18491.225 21710.2 13495.219 17283.97 24564.65 16467.006 20120.324 10628.834 21071.422 22048.488 19666.02 18372.773 20625.746 19425.05 13936.574 19461.684 20930.535 21338.273 26091.053 18957.627 24138.818 20669.936 10469.242 17400.666 19033.54 30252.896 19784.457 15159.996 20570.395 13372.444 19148.98 22603.18 26797.29 23486.068 18724.549 15622.672 14392.674 12022.802 13781.835 12097.284 19157.98 14452.71 25667.307 19718.48 24006.979 13683.408 19067.322 22884.234 17647.648 19684.266 20279.494 11348.927 12674.885 23597.736
18048.707 16738.021 22334.895 10559.411 16281.635 19310.574 12370.059 13475.249 15531.533 15182.675 15941.803 11422.765 16238.237 12148.263 11415.338 13963.256 14682.992 11276.071 10746.961 18494.154 18057.152 15517.407 13241.833 18025.316 20919.312 24113.152 10248.139 9064.164 12305.304 12852.539 14836.72 14030.452 7456.231 10040.735 16398.656 10017.321 17597.426 15868.002 20692.209 11371.735 13660.604 8564.327 12366.945 18037.758 9326.45 10202.144 12914.358 32520.39 16317.741 10533.267 13891.061 12500.986 12755.065 14818.851 18058.285 15922.565 19220.498 10725.173 10843.056 11136.979 16606.445 19244.56 12134.156 11469.807 15299.473 9310.497 15586.765 10193.411 8375.162 14299.03 14843.125 10837.205 11129.948 11473.439 14503.543 12331.143 12662.354 13565.872 17540.244 20058.984 11662.667 12676.309 18188.01 15925.106 10689.051
20569.58 4774.38 16070.338 13835.238 9386.309 3601.939 9439.285 6976.149 4636.527 12133.4 3738.933 12164.859 10367.537 3499.134 6123.985 4264.491 3440.352 3011.078 4081.881 18070.188 3856.144 3174.06 8356.787 8169.273 4960.724 2656.212 5252.643 2616.694 6361.765 4027.641 3479.848 5794.517 7728.098 4388.462 5776.217 5170.478 832.278 2704.57 2719.253 9852.738 3766.573 11431.381 3190.652 5968.361 6106.186 9829.124 4146.48 3021.483 2222.12 3441.66 3036.631 15954.211 5152.891 4660.98 15448.695 2405.753 2343.749 5359.755 4579.337 6328.011 3102.567 2606.53 3651.422 3427.437 8426.932 3145.756 3414.1 4554.749 5032.718 6907.356 10368.959 9172.323 9209.535 462.31 7361.18 5495.177 4314.033 6702.762 3784.54 12251.134 3771.509 2331.231 2360.697 8360.667 5492.828
18981.125 17382.002 15017.929 23017.637 14766.586 15588.093 19208.36 17938.182 15042.907 13382.816 17708.316 20497.076 19837.713 21235.896 15610.696 13739.604 17843.338 15879.157 19693.791 26830.152 14492.215 16747.65 17693.102 21448.934 12994.146 12045.71 18644.709 18115.695 13098.854 17107.57 9848.387 15879.765 17630.766 18183.113 20830.852 23408.621 11384.228 12039.723 16548.78 12971.49 21021.346 20590.824 11558.663 14656.257 19131.783 21381.527 22936.473 12792.644 12076.884 13531.663 15899.358 13852.127 17014.26 14261.904 16611.127 15113.807 19706.658 15975.504 17128.969 14170.093 21532.463 17416.521 15202.51 14918.989 14731.795 12294.947 27488.637 13857.524 18041.752 19130.207 17649.646 13167.42 16713.854 10529.849 32798.863 13633.178 15244.789 11211.204 16273.193 23237.6 19958.87 21011.799 12486.024 15157.052 16929.102
610.761 6972.661 4984.706 680.133 218.71 11841.23 864.464 843.98 8015.893 4857.7 4801.005 1274.196 2005.78 1785.688 124.343 4947.225 4297.147 518.489 228.251 1801.043 8794.514 6371.85 1462.723 1429.053 7026.309 14236.477 1317.561 1125.57 1466.567 232.143 8059.383 383.045 1239.009 115.948 100.217 1974.191 5374.787 3803.5 8911.907 268.207 1181.068 1427.053 4150.407 5162.408 1674.948 738.781 1299.064 17521.533 4341.423 2411.49 573.868 149.111 1102.642 18657.707 1561.411 3903.721 1181.56 2147.954 3642.519 2075.527 3129.562 11716.036 931.387 11922.592 5572.436 404.22 2281.775 1934.892 8922.282 1385.139 1593.166 1308.245 799.18 1059.705 1194.11 321.809 2428.021 8131.588 3001.308 731.74 2895.979 1860.497 11305.92 240.446 1229.604
16938.482 17394.564 15649.39 26618.984 15334.91 18724.904 17254.139 17396.033 16829.936 16089.84 17610.992 18768.71 18912.484 17550.477 15598.474 11264.696 21116.047 16153.318 14332.778 12800.776 15516.583 15369.892 17004.076 11262.785 20028.033 13853.065 10395.921 16050.643 14233.052 14723.973 13788.985 10890.424 11569.424 13609.548 20116.871 19400.379 13785.243 14331.616 22510.309 11798.586 18988.72 8774.442 12695.13 13661.018 12729.154 20925.62 13042.928 12949.466 10959.569 12282.214 10037.849 10673.761 13088.25 14041.815 6613.901 12453.897 15760.033 15802.068 30179.668 18817.826 8321.828 21953.84 19493.076 21914.791 11882.653 15370.477 15910.182 10883.385 17357.89 10168.972 11652.145 11588.855 14573.146 13114.08 10631.023 14267.106 14229.474 12590.977 14099.514 16999.613 10398.812 12756.114 12572.033 11991.14 9866.645
8934.192 19432.307 12189.343 12985.802 13683.333 17108.217 9702.55 12362.094 10899.861 9682.135 14198.727 10886.2 8336.362 9710.037 11204.754 19587.078 14628.855 9468.651 17875.879 14270.815 17218.998 14511.095 8932.688 9839.451 21383.01 19134.45 10040.752 11583.28 7755.724 9675.092 14605.684 8617.636 2957.571 8768.522 11240.887 8644.238 12685.582 11545.173 14605.936 7651.458 12452.91 8203.422 14579.942 12308.714 6114.824 5746.073 10639.147 14756.728 13719.041 6535.841 8902.727 4834.49 5773.855 17079.77 5652.095 13373.541 13977.314 9765.676 10340.053 9537.245 7020.106 12757.478 8570.898 12625.182 8994.449 8124.265 13576.246 12027.428 13442.708 23022.148 10036.988 8648.871 7479.699 6374.203 7900.865 6456.43 12582.003 7170.01 6297.122 12401.063 9649.302 9756.582 19160.35 7669.044 7142.92
9514.614 7128.949 6878.512 8564.391 7838.977 5376.39 11948.024 7405.599 12245.724 14577.462 11524.812 10165.084 12681.703 10554.464 16087.663 16825.914 8836.066 8496.684 8201.848 8341.312 7317.988 10464.652 13828.957 8995.145 6681.157 6832.711 15485.083 9706.761 11424.508 12541.195 14356.518 14872.398 12253.045 11335.694 8187.261 10320.387 9776.907 13130.747 10330.188 11149.706 8822.349 12753.641 12857.495 13629.78 15072.872 16103.029 15854.784 12868.654 9280.972 11215.169 15082.722 18862.578 17424.92 7832.944 19741.773 12734.44 11669.168 22435.467 2678.231 11146.296 19131.799 7523.672 13513.537 7306.342 15144.3 11314.815 14619.918 18580.055 12786.971 12485.791 16160.776 13829.899 9186.065 17591.812 7508.915 21736.541 14685.746 5159.632 15997.336 12967.298 20653.557 15198.318 10407.92 9357.073 15251.445
