"V1" "V2" "V3" "V4" "V5" "V6" "V7" "V8" "V9" "V10" "V11" "V12" "V13" "V14" "V15" "V16" "V17" "V18" "V19" "V20" "V21" "V22" "V23" "V24" "V25" "V26" "V27" "V28" "V29" "V30" "V31" "V32" "V33" "V34" "V35" "V36" "V37" "V38" "V39" "V40" "V41" "V42" "V43" "V44" "V45" "V46" "V47" "V48" "V49" "V50" "V51" "V52" "V53" "V54" "V55" "V56" "V57" "V58" "V59"
-0.075 -0.178 -0.003 -0.3 -1.266 0.071 -0.45 -0.08 -0.331 -0.17 -0.569 -0.459 -0.22 -0.224 -0.7 -0.303 -0.615 -0.629 -0.192 0.129 -0.421 -0.932 -0.277 -0.714 -0.228 -0.349 -0.254 -0.0161483881876163 -0.108 -0.282 0.018 -0.366 0.066 0.11 -0.543 -0.517 -0.669 -0.767 0.09 -0.063 0.21 -0.177 -0.003 -0.111 0.449 0.08 0.624 0.075 0.727 -0.366 -0.226 0.069 -0.019 0.154 -0.572 0.434 -0.486 -0.249 0.616
-0.073 0.072 0.225 -0.132 -0.269 -0.119 -0.203 -0.27 -0.249 -0.02 0.349 -0.353 2.113 0.11 0.18 0.111 -0.222 -0.062 -0.188 0.44 0.253 0.099 -0.012 0.315 -0.256 0.214 -0.14 -0.259 0.472 -0.279 -0.3 0.04 -0.000977 0.255 0.112 -0.278 -0.106 0.491 0.018 0.197 -0.092 -0.28 0.056 0.249 0.33 0.128 -0.325 -0.216 0.402 -0.134 -0.357 0.042 -0.033 -0.301 0.093 -0.096 0.173 0.807 -0.412
-0.018 -0.109 0.858 1.393 0.441 0.171 0.136 -0.019 0.465 0.038 0.709 0.295 0.05 0.531 0.12 0.251 0.391 0.734 0.349 0.46 0.573 0.189 0.14 0.304 0.03 0.54 0.558 -0.005 0.599 -0.04 0.346 -0.077 0.505 0.388 0.448 0.099 -0.186 1.085 0.032 0.275 0.894 -0.354 0.236 0.989 0.535 -0.555 0.236 0.493 0.499 0.177 -0.104 1.219 -0.121 0.437 0.811 -0.085 0.000721 0.42 0.196
-0.086 -0.175 0.052 -0.751 -0.237 0.013 -0.171 0.068 -0.373 -0.212 0.406 -0.102 -0.000551 0.446 -0.155 -0.125 -0.053 -0.258 1.237 0.303 0.289 0.013 0.264 0.21 -0.035 -0.002 -0.074 -0.168 -0.474 -0.446 -0.302 0.375 0.146 -0.331 0.019 0.207 0.596 0.258 -0.463 0.821 -0.204 1.213 0.043 -0.09 -0.09 0.394 -0.127 -0.042 0.596 -0.189 0.012 -0.282 -0.023 0.355 0.218 0.671 0.377 -0.306 0.076
0.004 -0.119 0.667 0.126 -0.135 0.116 0.113 -0.152 0.253 0.051 0.075 -0.347 0.394 0.826 0.71 0.88 0.45 1.405 0.034 0.626 0.22 0.607 0.312 0.453 0.158 0.595 0.248 0.049 0.471 0.462 0.88 1.481 0.449 0.335 0.292 0.634 0.809 0.501 0.2 0.291 0.373 -0.3 0.355 0.268 -0.144 0.39 -0.157 0.604 -0.187 0.331 -0.265 0.262 0.055 -0.133 0.388 0.261 0.193 -0.074 -0.151
0.373 -0.227 -0.137 0.078 0.124 0.708 -0.326 0.022 -0.313 -0.167 0.524 0.254 0.4 0.271 0.357 0.133 0.143 0.134 0.025 0.842 0.208 0.371 0.448 -0.071 -0.301 -0.322 -0.006 0.392 0.319 -0.478 -0.284 -0.237 -0.156 -0.009 0.397 -0.04 0.16601621026039 -0.412 0.091 -0.293 0.727 0.337 0.642 0.033 0.073 -0.068 0.073 0.311 0.132 0.195 0.19 1.893 0.312 0.229 0.239 -0.165 -0.208 -0.009 0.391
-0.123 0.466 -0.19 0.296 0.121 1.099 0.111 -0.52 0.391 -0.476 -0.477 -0.085 -0.429 0.24 -0.236 -0.122 -0.182 -0.205 -0.426 -0.551 -0.417 0.019 -0.352 -0.128 -0.376 0.571 -0.123 -0.559 -0.541 0.477 0.257 1.055 -0.164 -0.087 -0.015 -0.018 -0.193 0.29 -0.172 0.464 -0.237 0.059 -0.212 0.328 -0.285 -0.039 -0.365 -0.431 -0.447 0.32 0.45 -0.389 -0.456 -0.146 0.261 0.057 0.143 -0.465 0.053
-0.155 -0.35 0.127 0.072 0.048 -0.272 0.346 -0.256 -0.215 -0.187 0.009 -0.079 -1.265 -0.338 -0.353 -0.252 -0.189 -0.902 0.00589313465033369 -0.318 -0.262 -0.337 0.124 0.459 0.497 -0.0221231256418055 -0.157 -0.333 0.019 1.061 0.533 -0.102 0.035 -0.097 -0.176 0.489 -0.14 -0.045 0.684 -0.568 -0.039 -0.224164405419212 0.072 -0.234 -0.08 -0.101 0.332 -0.008 0.737 -0.198 -0.185 0.327 -0.256 0.428 -0.347 -0.473 0.173 0.185 -0.25
-0.014 -0.346 -0.076 -0.108 -0.645 -0.590638359127822 0.458 -0.238 0.315 -0.164 -0.688 -0.512 -0.489 -0.378 -0.166 0.029 -0.155 -0.136 -0.685 -0.625 -0.554 -0.105 -0.405 0.098 0.628 0.154 -0.061 -0.325 -0.112 0.771 0.398 -0.317 -0.466 0.237 -0.079 -0.259 -0.475 -0.265 -0.272 -0.697 -0.58 -1.476 -0.359 -0.011 -0.626 -0.288 -0.208 -0.436 -0.841 -0.237 -0.316 -0.76 -0.458 -0.336 -0.24189566783157 -0.153 -0.062 -0.843 -0.441
-0.165 0.458 1.023 0.57 0.073 -0.006 0.042 0.009 -0.002 -0.044 -0.409 -0.331 -0.603 -0.01 0.326 0.447 0.262 0.434 0.019 0.01 -0.143 0.109 -0.215 0.052 0.384 0.238 0.254 0.036 0.072 0.848 0.598 1.634 0.256 -0.222 0.01 0.091 0.129 0.399 -0.093 0.797 0.177 0.075 -0.102 0.121 -0.312 -0.008 0.329 0.956 -0.153 0.09 -0.357 0.413 -0.072 0.399 0.046 0.442 0.111 0.047 0.043
0.029 0.482 0.788 -0.502 -0.071 -0.136 -0.446 0.416 -0.469 0.227 -0.118 0.029 0.968 0.558 0.015 0.006 0.18 -0.303 -0.009 0.301 0.204 0.202 0.503 0.252 -0.064 0.077 0.141 0.18 -0.336 -0.439 -0.052 -0.339 0.013 0.26 -0.123758432650663 0.417 -0.132 1.176 -0.74 0.146 0.001 0.379 0.496 -0.094 -0.045 0.41 -0.518 -0.476 0.092 -0.296 -0.052 -0.165 0.196 0.155 0.543 -0.039 0.505 -0.524 -0.059
-0.103 0.013 0.1 1.239 -0.05 -0.126 -0.016 -0.197 -0.219 0.086 -0.127 -0.071 -0.2 -0.173 -0.011 -0.082 -0.162 0.129 -0.024 -0.342 -0.273 -0.147 -0.134 -0.142 0.028 -0.193 -0.203 0.247 -0.227 1.651 0.346 -0.299 -0.045 0.006 -0.074 -0.241 -0.298 -0.353 -0.09 -0.055 -0.019 -0.197 0.109 0.048 0.27 -0.047 0.282 0.15 1.398 -0.046 -0.254 0.143 0.081 0.167 0.107 -0.115 0.198 0.652 0.018
0.028 0.408 0.296 -0.095 0.242 0.152 0.04 0.113 0.293 0.18 1.386 0.051 0.607 1.172 0.53 0.334 0.245 0.297 -0.036 0.675 0.684 0.49591814217153 -0.302 -0.055 0.077 0.227 -0.27 -0.005 0.338 0.011 0.431 1.676 0.36 0.256 0.439 0.644 0.887 -0.017 -0.188 0.21 0.148 0.746 0.105 0.585 0.323 -0.223 -0.029 0.756 0.214 0.252 0.356 0.418 0.187 0.656 0.411 0.251 -0.102 -0.038 0.52
0.162 -0.514 0.33 -0.256 0.002 0.04 -0.103 -0.123 0.115 -0.181 -1.388 -0.522 -0.01 -0.098 0.327 0.282 -0.127 0.531 -0.245 0.064 0.137 0.057 -0.059 0.233 -0.044 0.286 0.209 -0.142 0.723 -0.429 -0.01 -0.158 0.018 0.412 -0.231 -0.437 -0.401 -0.029 -0.294 0.164 0.332 -0.783 0.151 0.513 0.108 -0.05 0.028 1.1 -0.416 -0.101 -0.707 0.249 -0.072 0.163 0.376 0.177 -0.138 -0.256 -0.059
0.008 0.708 0.315 0.843 0.303 0.353 0.993 0.429 0.621 0.567 -0.414 0.608 -0.076 -0.147 -0.16 -0.25 0.009 0.032 0.052 -0.39 -0.261 -0.404 -0.579 -0.317 0.381 0.252 0.048 -0.334 -0.12 -0.161 -0.224 0.311 -0.426 0.161 -0.04 0.549 -0.383 0.627 -0.431 -0.008 -0.203 -0.166 -0.612 0.101 0.099 0.14 -0.154 -0.104 0.02 -0.245 0.496 -0.243 -0.48 -0.308 -0.247 0.045 -0.249 -0.336 -0.346
-0.344 1.278 0.057 0.451 0.333 0.384 0.177 0.053 0.538 0.157 -0.32 0.32 -1.152 -0.357 -0.06 0.182 0.139625047588968 -1.259 0.238 0.026 -0.138 0.443 0.323 0.788 0.186 0.474 0.286 0.421 0.238 0.314 0.326 -0.115 -0.052 -0.058 -0.195 0.12 0.497 0.042 -0.05 0.325 0.426 0.4 0.325 0.372 -0.081 0.056 0.265 0.315 0.242 0.13 -0.13 0.56 0.1 0.192 0.396 0.412 0.014 0.214 0.151
-0.128 -0.164 -0.398 -0.138 -0.314 -0.216 0.219 -0.154 -0.083 -0.121 -0.235 0.311 0.152 -0.449 0.049 -0.005 -0.163828946261673 -0.711 -0.014 -0.43 -0.245 1.135 -0.184 0.144 -0.129 -0.097 -0.223 -0.07 -0.123 -0.071 -0.329 -0.262 -0.231 -0.108 0.034 0.148 0.065 -0.254 -0.306 0.136 -0.369 -0.368 -0.016 -0.206 0.075 -0.194 0.113 -0.761 1.102 -0.187 -0.026 -0.33 -0.14 -0.121 -0.199 0.032 -0.238 1.567 -0.387
0.453 -0.224 -0.752 0.113 0.058 0.324 -0.505 0.208 -0.093 -0.073 0.878 0.359 0.657 0.246 0.083 -0.037 -0.143 -0.169 0.438 0.061 0.77 0.266 0.595 0.019 -0.399 -0.359 0.278 0.398 -0.114 -0.787 -0.032 -0.026 0.186 -0.068 0.289 0.098 0.265 -0.184 0.505 -0.354 0.467 1.146 0.149 0.068 0.556 0.21 0.056 -0.057 0.187 0.454 0.402 0.682 0.3 0.278 0.316 -0.047 -0.097 0.475 0.887
-0.218 -0.202 1.109 0.102 -0.312 -0.399 0.363 -0.603 0.013 0.007 -0.672 -0.357 -0.711 -0.259 -0.189 -0.216 -0.216 -0.235 -0.699 -0.373 -0.578 -0.384 -0.658 -0.197 0.149 -0.073 -0.432 -0.485 0.376 0.873 -0.161 0.101 -0.432 -0.002 -0.195 -0.194 -0.647 0.355 -0.845 -0.041 -0.78 -0.7 -0.598 0.171 -0.095 -0.039 -0.148 0.26 -0.008 -0.517 -0.568 -0.194 -0.429 -0.242 -0.149 0.033 -0.102 -0.483 -0.509
-0.181 -0.378 0.94 0.391 0.289 0.31 0.149 -0.43 -0.401 -0.001 -0.083 -0.125 -0.492 0.177 0.215 0.044 -0.186 -0.21 0.269 -0.005 -0.04 0.17 0.08 -0.21 0.551 -0.182 -0.587 0.381 0.636 0.352 0.094 0.978 0.229 -0.068 0.736 0.199 0.852 -0.445 0.035 0.683 -0.124 -0.162 -0.388 0.492 0.348 0.06 0.715 0.373 0.825 -0.263 0.406 0.24 -0.026 0.265 0.239 0.452 0.121 -0.199 -0.113
0.131 -0.422 -0.339 -0.637 -0.495 -0.575 0.092 -0.219 -0.364 -0.209 -0.698 0.435 -0.796 0.031 -0.444 -0.331 -0.753 -1.005 -0.718 0.821 0.098 -0.418 -0.403 -0.036 0.652 -0.176 -0.431 -0.517 -0.489 -0.295 -0.611 -0.589 -0.946 -0.406 0.135 -0.369 -0.492 -0.371 -0.458 -0.387 -0.517 -0.762 -0.015 -0.169 0.17 -0.566 -0.222 -0.623 -0.945 -0.467 -0.22 -0.419 -0.356 -0.386 0.58 -0.27 -0.279 -0.754 -0.575
-0.194 0.179 -0.248 0.008 0.114 -0.415 0.138 -0.314 -0.038 -0.109 -0.565 -0.111 -0.634 -0.287 -0.079 -0.339 -0.474 -0.863 -0.432 -0.297 -0.446 -0.399 -0.211 -0.104 0.099 -0.284 -0.363 0.047 -0.009 -0.265 -0.286 -0.176 -0.375 -0.184 -0.755 -0.267 -0.037 0.028 -0.096 -0.123 0.01 -0.177 -0.124 1.808 -0.285 0.296 -0.184 -0.525 -0.126 -0.193 -0.284 0.068 -0.122 -0.318 0.809 0.329 0.352 -0.189 -0.292
-0.1 0.059 -0.116 0.978 -0.321 0.077 0.212 0.089 0.036 0.86 -0.936 -0.012 -0.127 -0.139 0.398 -0.065 -0.0894914593712714 -0.116 -0.252512455897098 -0.091 -0.255 -0.13 -0.09 0.125 0.478 0.472 0.278 0.138 0.341 0.639 0.102 -0.834 -0.523 0.069 -0.25 -0.442 -0.677 -0.152 -0.24 -0.111 0.414 -0.603 -0.142 0.19 -0.337 -0.268 -0.323 0.199 -0.388 -0.046 -0.507 -0.336 -0.262 -0.22 -0.161 -0.799 0.024 -0.446 -0.419
-0.483 0.338 -0.076 -0.004 -0.261 -0.683 0.623 -0.134 0.104 0.084 -0.932 -0.355 -1.226 -0.69 -0.525 -0.392 -0.532 -0.958 -0.815 -0.65 -0.629 -0.671 -0.588 -0.166 0.236 0.088 -0.371 -0.296 -0.092 0.511 -0.289 -0.133 -0.516 -0.052 -0.716 -0.102 -0.321439171771582 -0.044 -0.529 0.021 -0.58 -0.854 -0.582 0.008 -0.49 -0.385 0.016 -0.746 -0.121 -0.364 -0.731 -0.715 -0.619 -0.285 -0.551 -0.207 0.062 -0.241 -0.916
0.451 -0.243 -0.832 0.307 0.367 0.288 -0.465 0.252 -0.098 -0.051 0.839 0.59 0.75 0.257 0.097 0.011 0.204 -0.153 0.588 0.263 0.676 0.32 0.606 -0.011 -0.238 -0.679 0.318 0.643 -0.058 -0.609 0.045 -0.117 0.421 -0.038 0.28 0.262 0.392 -0.085 0.553 -0.15 0.398 0.986 0.55 -0.069 0.617 0.359 0.16 -0.044 0.305 0.329 0.626 0.561 0.457 0.458 0.399 0.112 -0.036 0.375 0.814
-0.184 -0.186 0.429 0.401 -0.316 -0.276 0.117 -0.078 -0.092 0.021 -0.071 -0.302 -0.568 -0.205 0.017 0.292 0.182 0.137 -0.196 -0.087 -0.454 -0.115 -0.32 0.003 0.548 0.124 0.315 -0.348 -0.016 1.251 0.715 1.193 0.227 -0.308 -0.263 0.381 -0.278 0.358 -0.231 0.683 -0.253 -0.326 -0.008 -0.288 -0.471 -0.007 0.298 0.739 -0.072 -0.123 -0.012 0.33 0.006 0.127 -0.027 0.373 0.285 -0.226 -0.209
0.187 0.117 0.088 -0.177 -0.129 0.202 0.071 0.1 0.432 0.199 -0.336 0.511 1.229 0.732 1.115 0.889 0.677 0.745 -0.063 0.313 0.1 0.555 0.339 0.61 -0.203 0.498 0.727 0.393 0.273 -0.342 -0.108 -0.333 0.249 0.312 0.488 -0.621 0.663 -0.319 0.166 -0.056 0.063 -0.000957 0.354 0.13 0.281 -0.137 -0.189 0.234 -0.154 0.267 0.076 -0.011 0.082 -0.145 0.533 -0.288 0.021 -0.18 -0.063
-0.294 -0.168 0.235 0.057 -0.0256962073678402 -0.602 -0.02 -0.394 -0.254 -0.271 -0.252 -0.019 -0.373 0.113 -0.173 -0.446 -0.343 -0.135 -0.072 -0.603 -0.316 -0.556 -0.358 -0.392 -0.157 -0.484 -0.435 0.103 -0.029 -0.107 -0.248 1.304 0.923 -0.24 0.108 -0.18 -0.265 0.213 -0.284 1.119 -0.362 -0.308 -0.531 -0.033 -0.11 -0.339 0.181 0.221 0.617 -0.41 0.059 -0.089 -0.127 0.353 -0.38 -0.253 -0.0577730572506377 -0.272 -0.132
0.00659065106095303 -0.633 0.0155425502211479 0.415 0.232 0.0749763558001194 0.025 0.056 -0.403 0.261 0.155 -0.004 0.538 0.226 0.008 0.209 -0.314 0.0183055911837776 0.221 0.0161965781170041 0.011 0.0136699866190007 0.152 -0.00651451986338524 0.046 0.0639933180143681 0.292 -1.548 0.34 -0.253 -0.0126152632609204 -1.289 -0.155 0.216 0.31 0.00954207469687306 -0.609 0.31 -0.631 -0.111 0.193 -0.07 -0.0548482513039999 0.034 -0.948 0.016 -0.138 0.0148226326215538 0.135 0.178 0.181 -0.126 -0.091 0.419 -0.042 -0.079 -0.398 -0.008 0.128
-0.111 0.026 -0.345 0.321 0.166 0.298 -0.156 -0.185 0.045 0.381 -0.375 -0.008 -0.114 -0.241 -0.029 0.225 0.003 -0.02 0.4 -0.175 -0.561 0.167 -0.063 -0.153 -0.393 -0.502 -0.269 0.839 -0.1 0.207 -0.362 -0.027 0.677 -0.305 -0.045 0.166 1.158 -0.586 0.525 -0.535 -0.646 -0.167 -0.162 -0.462 -0.273 -0.326 -0.286 0.893 0.023 -0.296 -0.077 -0.457 -0.295 0.335 -0.373 -0.479 -0.184 0.278 0.026
0.256 -0.299 -0.075 -1.1 -0.033 -0.393 -0.199 0.068 -0.7 0.033 -0.554 -0.548 0.062 -0.164 -0.429 -0.148 0.271 -0.184 0.576 0.057 -0.334 0.221 0.315 0.332 0.315 -0.199 0.05 -0.408 -0.654 -0.337 0.266 -0.954 -0.302 -0.353 -0.321 0.3 -0.296 0.705 -0.935 -0.08 0.253 -0.433 0.325 -0.466 -0.342 0.068 0.07 -0.066 -0.007 -0.58 -0.736 -0.168 -0.529 -0.063 0.221 -0.091 0.056 -0.053 -0.43
0.067 0.026 -0.073 0.179 0.263 -0.209 -0.02 -0.424 0.229 -0.05 0.772 -0.09 -0.418 0.932 0.267 0.334 -0.582 0.256 -0.0392425488527632 -0.007 0.299 -0.341 -0.378 -0.067 -0.326 -0.087 -0.211 -0.086 0.29 -0.041 -0.105 0.327 -0.359 0.097 0.0655317700181198 -0.209 0.402 -0.638 -0.248 0.085 -0.209 0.588 0.155 0.389 0.447 0.066 0.146 0.555 -0.796 0.101 -0.104 1.031 -0.264 0.11 -0.216 -0.102 -0.98 -0.223 0.064
-0.132 0.012 0.766 -0.154 -0.305 -0.35 -0.379 -0.275 0.1 -0.532 0.104 -0.273 0.514 0.85 0.686 0.521 0.197 0.811 -0.018 0.643 1.058 0.41 0.011 -0.202 -0.108 0.592 0.734 0.26 -0.083 0.578 0.308 -0.632 -0.203 0.19 -0.179 -0.227 0.462 0.24 -0.01 0.355 -0.15 -0.157 0.189755033192233 0.36 -0.039 0.12 -0.214 0.171036346312295 -0.053 0.152 -0.381 -0.146 0.078 0.024 0.661 -0.004 0.238 0.124 -0.148
-0.378 -0.079 -0.146 0.271 0.182 -0.663 0.185 -0.767 -0.411 -0.345 -0.41 0.048 -0.888 -0.479 -0.523 -0.419 -0.927 -0.696 0.967 -0.727 -0.276 -0.409 -0.193 -0.544 -0.134 -0.196 -0.526 -0.262 -0.189 0.119 -0.288 0.681 0.261 -0.362 -0.318 0.299 0.32 0.478 -0.174 -0.235 -0.366 0.495 -0.502 -0.326 -0.055 0.059 0.225 -0.613 0.21 -0.415 -0.103 -0.144 -0.196 -0.107 -0.232 0.029 -0.263 -0.266 -0.21
-0.268 0.383 0.863 -0.44 0.129 -0.037 0.786 -0.435 0.524 -0.411 -0.24 0.13 -0.083 0.593 0.144 0.084 -0.009 0.977 -0.303 -0.068 0.022 0.267 -0.308 -0.261 -0.375 0.802 -0.295 -0.522 -0.012 -0.442 -0.116 0.842 0.084 0.428 0.074 0.412 -0.024 0.055 -0.37 0.323 -0.133 0.2 -0.043 0.295 -0.359 -0.045 -0.227 0.382 0.156 -0.151 0.562 0.327 0.358 0.078 0.448 0.561 -0.142 0.255 -0.252
0.327 0.457 0.041 0.73 0.268 0.492 0.761 0.493 0.67 0.581 -0.286 0.908 0.37 -0.101 -0.059 -0.181 0.201 0.164 0.745 -0.284 -0.047 -0.169 -0.27 -0.237 0.317 0.138 0.234 -0.129 -0.038 -0.215 -0.209 0.204 -0.454 0.256 0.057 0.617 -0.862 0.644 -0.19 -0.064 -0.163 0.271 -0.603 0.186 0.364 0.34 -0.11 -0.118 0.139 -0.146 0.753 -0.069 -0.373 -0.373 -0.105 0.121 -0.099 -0.259 -0.013
-0.303 -0.18 -0.034 -0.523 -0.117 -0.019 -0.111 -0.274 0.033 -0.257 0.202 -0.272 -0.765 0.124 -0.273 -0.105 0.013 -0.077 -0.383 -0.101 0.552 -0.146 -0.108 -0.155 -0.212 0.487 -0.14 -0.622 0.026 0.784 0.504 -1.058 -0.503 -0.182 -0.084 -0.186 -0.085 0.937 -0.283 -0.24 -0.494 -0.246 0.135 0.715 -0.403 -0.015 0.002 0.141 0.273 -0.062 -0.19 0.325 -0.102 -0.051 0.098 0.812 0.19 0.241 -0.625
0.57 0.061 -0.058 0.004 0.408 0.307 0.342 0.351 0.209 0.664 -0.609 0.372 0.212 0.131 0.695 0.468 0.018 -0.238 0.269 0.153 0.67 -0.187 0.362 0.176 0.261 0.374 0.094 0.428 -0.061 -0.379 0.037 -0.537 -0.359 0.436 0.29 0.095 -0.493 -0.515 0.33 -0.608 0.748 -0.223 0.358 0.258 0.065 0.126 -0.281 -0.267 -0.312 0.311 -0.31 -0.202 -0.761 -0.576 0.46 0.132 -0.109 -0.392 -0.303
0.123 0.24 0.067 -0.982 0.184 0.185 0.494 0.365 0.276 -0.239 -0.401 0.355 0.217 0.137 0.378 -0.107 0.272 0.562 -0.681 0.01 0.038 0.356 -0.146 0.572 0.144 0.474 0.629 -0.261 0.102 -0.235 -0.441 -0.534 -0.247 0.374 -0.076 -0.64 -0.565 0.099 0.075 -0.147 -0.146 0.134 0.277 0.362 0.213 -0.048 0.184 0.126 -0.486 0.119 -0.202 0.109 -0.278 0.871 0.187 -0.656 0.574 -0.452 0.172
0.473 -0.33 -0.765 -0.11 0.196 0.437 -0.719 0.158 -0.212 -0.158 0.97 0.345 0.704 0.404 0.064 0.032 0.173 -0.168 0.226 0.349 0.701 0.29 0.521 -0.086 -0.467 -0.431 0.225 0.381 -0.111 -0.829 0.202 -0.154 -0.044 -0.052 0.562 0.021 0.17 -0.227 0.262 -0.205 0.462 0.633 0.677 -0.134 0.31 0.16 -0.004 -0.00878776688564872 0.143 0.325 0.189 0.439 0.259 0.257 0.307 -0.051 -0.178 0.521 0.784
0.247 -0.449 -0.563 0.271 0.261 0.006 -0.39 0.275 -0.094 0.409 0.834 0.175 0.254 -0.199 -0.034 0.472 -0.001 -0.406 0.051 0.358 0.214 0.25 0.342 -0.149 -0.242 -0.365 0.185 0.33 0.298 -0.457 0.427 -0.098 0.447 -0.408 0.011 -0.174 0.197 -0.532 0.996 -0.392 0.543 0.162 0.17 -0.644 0.067 -0.107 0.007 0.659 -0.036 0.198 0.154 0.552 0.533 0.711 0.094 -0.444 -0.175 0.22 0.781
-0.117 0.905 0.759 -0.453 0.445 0.527 -0.166 0.002 -0.389 -0.061 0.543 -0.101 -0.591 0.156 0.238 0.114 -0.135 0.851 -0.514 -0.102 -0.308 -0.01 0.27 0.09 -0.146 0.566 0.091 -0.058 0.826 -0.332 -0.08 -0.106 0.758 -0.12 -0.123 -0.189 -0.036 -0.129 0.658 0.252 0.447 -0.016 0.5 -0.106 -0.529 -0.084 -0.274 0.422595985866292 -0.082 0.098 -0.344 -0.038 -0.089 0.39 0.035 -0.669 0.038 -0.035 -0.118
0.128 0.082 0.525 0.11 -0.072 0.432 0.254 0.013 0.484 0.27 1.04 -0.243 0.304 0.833 0.867 0.773 0.35 1.028 0.422 0.508 0.561 0.571 0.477 0.457 0.348 0.471 0.136 0.144 0.595 0.157 0.755 0.111 0.332 0.73 0.661 0.939 0.65473836872046 0.125 0.558 0.402 0.076 -0.421 0.355 0.594 -0.054 0.586 -0.51 0.211 -0.133 0.333 0.469 0.284 -0.105 -0.363 0.542 -0.501 0.011 0.014 -0.477
0.098 0.631 0.828 0.757 0.107 0.41 0.688 0.345 0.774 0.841 -0.225 0.609 0.18 0.074 0.171 0.012 0.291 0.144 -0.03 -0.001 -0.127 -0.061 -0.379 -0.145 0.245 0.45 0.189 -0.285 0.195 -0.14 0.091 0.225 -0.614 0.578 0.061 0.545 -0.222 0.897 -0.428 0.346 -0.156 -0.124 -0.375 0.439 0.279 0.212 -0.183 -0.085 0.084 -0.092 0.404 -0.152 -0.611 -0.465 -0.103 -0.059 0.022 -0.326 -0.408
-0.394 -0.125 0.524 0.469 0.549 -0.517 0.527 0.577 0.318 0.37 0.573 0.02 0.25 0.459 0.205 0.71 0.714 -0.08 0.0853537075183729 0.102566538797445 0.322 -0.173 -0.358 -0.359 -0.436 -0.09 0.227 0.453 -0.2 0.691 0.075 1.09 0.569 -0.275 0.763 0.256 0.004 0.727 -0.284 0.413 -0.011 0.449 0.1 0.208 -0.008 -0.117 0.48 0.608 0.143 0.506 0.132 0.122 0.548 0.864 -0.203 -0.01 -0.232 0.475 -0.271
-0.414 -0.227 0.172 -0.558 -0.589 -0.451 -0.378 -0.558 -0.506 -0.107 -0.749 -0.605 -1.083 -0.435 0.832 -0.277 -0.581 -0.274 -0.71 -0.263 -0.519 -0.377 -0.596 -0.212 -0.118 -0.015639190171398 -0.675 -0.908 -0.017 0.507 0.082 -0.21 0.123 -0.547 -0.125 0.162 -0.561 0.644 -0.793 0.132 -0.658 -0.776 -0.379 -0.221 -0.798 -0.74 -0.737 -0.063 -0.563 -0.581 -0.31 -0.548 -0.499 -0.249 -0.275 -0.86 -0.031 -0.3 -0.278
0.393 -0.313 -0.913 0.057 0.354 0.306 -0.521 0.135 -0.169 -0.11 0.87 0.52 0.793 0.221 0.173 -0.07 0.168 -0.224 0.488 0.311 0.664 0.29 0.546 -0.038 -0.347 -0.354 0.199 0.368 -0.15 -0.789 -0.064 -0.082 0.271 -0.148 0.252 0.032 0.268 -0.19 0.438 -0.263 0.36 0.886 0.517 -0.009 0.449 0.251 0.037 0.024 0.294 0.398 0.374 0.596 0.239 0.263 0.332 -0.015 -0.102 0.53 0.863
0.113 -0.091 0.132311373073407 -0.408 -0.132 0.718 0.019 -0.044 0.192 -0.106 -0.297 0.182 1.222 0.184 0.953 0.384 0.065 0.154 1.219 0.292519591680578 -0.017 0.276634131336946 -0.013 0.366 0.113 0.282 -0.00081 0.784 0.021 -0.013 -0.316 -0.558 0.242 0.28 0.466 -0.092 0.724 0.076 -0.352 0.333 -0.048 -0.055 0.359 -0.121 -0.32 -0.135 -0.056 0.259 -0.291 0.274 0.041 -0.147 -0.067 -0.03 0.777 -0.358 -0.059 -0.22 -0.225
0.209 0.069 0.632 -0.461 -0.082 0.134 -0.333 -0.128 -0.43 -0.29 -0.099 0.001 0.386 0.398 0.646 -0.011 -0.204 0.257 -0.318 0.78 0.199 0.15422576423064 -0.301 0.204 0.052 0.035 -0.244 0.911 1 -0.378 -0.386 -0.933 -0.428 0.393 0.253 -0.558 -0.565 -0.05 -0.282 -0.077 0.187 -0.26 0.447 -0.182 -0.123 0.094 0.221 0.358 0.239 -0.222 -0.253 -0.347 -0.099 0.223 0.15 -0.395 0.042 -0.138 -0.073
-0.138 -0.438 0.171 0.614 -0.293 -0.353 -0.16 -0.108 -0.198 -0.226 -0.6 0.062 0.18 0.048 -0.232 -0.252 -0.198 -0.262 1.002 -0.029 0.098 0.266 0.106 -0.018 -0.058 -0.139 -0.156 -0.345 0.143 0.977 0.346 -0.027 -0.342 -0.232 -0.436 0.147 0.346 0.213 -0.147 0.149 -0.347 0.995 -0.265 -0.245 -0.541 0.699 -0.123 -0.274 0.153 -0.234 0.698 -0.739 -0.186 0.136 -0.113 0.471 0.186 -0.106 -0.115
0.318 0.327 0.518 0.034 0.685 0.275 0.444 0.26 -0.099 0.571 -0.472 0.094 0.298 0.114 0.145 -0.033 0.232 0.388 0.201 0.053 -0.216 0.484 0.208 0.463 0.896 0.669 0.296 -0.227 -0.179 1.633 0.379 -0.789 0.255 -0.139 0.015 0.304 0.099431402852657 0.639 -0.174 -0.191 0.023 -0.019 0.209 -0.078 -0.086 0.098 0.308 0.205 0.177 0.181 -0.433 -0.27 0.241 0.37 0.226 -0.373 0.886 0.048 0.25
