"V1" "V2" "V3" "V4" "V5" "V6" "V7" "V8" "V9" "V10" "V11" "V12" "V13" "V14" "V15" "V16" "V17" "V18" "V19" "V20" "V21" "V22" "V23" "V24" "V25" "V26" "V27" "V28" "V29" "V30" "V31" "V32" "V33" "V34" "V35" "V36" "V37" "V38" "V39" "V40" "V41" "V42" "V43" "V44" "V45" "V46" "V47" "V48" "V49" "V50" "V51" "V52" "V53" "V54" "V55" "V56" "V57" "V58" "V59" "V60" "V61" "V62" "V63" "V64" "V65" "V66" "V67" "V68" "V69" "V70" "V71" "V72" "V73" "V74" "V75" "V76" "V77" "V78" "V79" "V80" "V81" "V82" "V83" "V84" "V85" "V86" "V87" "V88" "V89" "V90" "V91" "V92" "V93" "V94" "V95" "V96" "V97" "V98" "V99" "V100" "V101" "V102" "V103" "V104"
126.2 109.6 105.6 78.6 139.1 138.3 82.1 124.4 98.7 169.4 135 170.1 130.7 64.4 95.6 65.9 143 163.8 223.8 299.1 108.2 98.9 111.55 91.4 80.8 107.1 167.9 178.1 102.7 104 91.9 186.6 162 211 163.9 1272.9 1122.4 1365.3 149.6 123.8 178.8 87.8 281.8 140.8 181.2 179 165 135.2 71.2 203.1 216.9 106.3 83.3 140.4 81.1 118.3 214.2 102.6 112.9 219.5 72.6 152.9 186 199.4 101.9 75.2 103.1 92 207.1 106.4 232.7 230.4 130.4 87.75 124.5 94.4 113.7 134.4 217.1 113.1 84.4 121.4 128.7 95.6 143.1 139.4 99.6 1113.6 960.5 1459.7 97.4 170.2 199.7 151.3 271.2 205.4 223 142.6 159.2 142.9 91.4 154.3 184.5 80.2
157.1 124.8 109.15 72.8 162.2 148.2 130.4 144.8 150.7 232.3 105.5 109 186.7 285.2 92 100.2 224.3 180 145.9 242.5 299.7 97.4 113.35 118.8 179.9 130 200.7 182.2 122.9 206.4 134.3 105 140.4 232 156.8 930.9 1036.4 1334.8 225.8 108.5 149.3 71.25 236.1 110.5 134.7 126.1 143.8 158.9 49.8 193.2 202.4 88.8 109.5 116.2 106.1 111.8 200.5 111.9 162.55 180.4 129.5 219.3 130.8 143.3 113.3 316.6 71.6 120.4 252.5 224.6 177.2 225.4 330.5 106 173.4 149.1 237.9 188.3 238.9 186.3 152.9 241.6 144.9 72.3 160.6 82 134.4 734.1 894.7 1991.7 155.3 171.8 172.1 151.6 245.1 223.2 181.2 66.1 142.9 163.9 115 141.1 201.7 81.8
50.7 110.4 64.35 76.6 44.4 77.1 48.9 80.2 157.7 76.6 68.4 171.9 121.7 71.3 85.4 177.4 87.7 230.3 204.5 170.1 173 68.8 57.05 53.1 134.6 50.5 140.2 73.4 69.8 133.6 59.3 83.8 137.3 58.6 58.6 1905.1 660.2 1751.9 98.9 44.1 113.7 89.45 159.7 78.7 118 117 177.4 112.3 52.7 193.8 115.4 93.4 70.7 74.4 39.2 100.5 76 46 68.5 63.9 74.2 105.2 80.9 167.8 72.9 68.4 66.6 168.3 295.2 16.2 232.8 97 113.4 64.3 78.85 59.8 174.1 75.6 104.9 62.2 66.9 111.4 81.8 26.9 85.1 46.6 34.5 552.6 639.9 530.3 48.4 96 199.3 157 109.5 137.8 201 92 217.7 43.1 62.4 193.4 88 68.6
69.2 619.4 95.3 291.6 128.6 772.1 346.7 136.3 377.3 7.8 65.3 275.7 576 51.1 74.7 70.5 36.6 28.7 42.4 181 275.6 499.65 59.7 119.6 334.6 253.3 48.4 357.4 43.9 703.9 484.6 67.8 105.6 92 84.5 844.4 1683.1 275.4 62.1 79.1 53.8 107.4 89.8 50.8 57.6 64.2 88.1 38 30 51.8 119.8 39.1 34.8 536.2 128.6 485.7 31.1 548.2 445.6 70.3 147.9 5.1 205 282.2 143 20.7 37.4 74.8 48.6 59.6 24.8 223.9 422 604.35 76.05 241.8 559.4 361.6 69.8 155 34.3 541.5 435.3 52.1 127.7 113.7 43.6 423.8 918.2 862.2 71.8 426.6 65.3 93.7 84.5 99.1 32.5 299.9 78.3 107.8 96.3 32.1 149.5 19.2
144.1 159.3 152.65 123.1 88.5 185.4 157.3 142.4 184 205.5 226.5 130.1 178.2 113 127.9 90.2 187.2 229.4 302.3 109 152.6 144.45 140 125.2 141.2 57.9 86.7 78.6 142 123.2 114.1 136.6 275.8 165.9 171.8 833.2 1481.5 1498.2 229.2 130.4 197.4 332 172.4 131.3 115.7 161.9 149.5 110.7 63.8 204.6 256.1 161.7 128.2 176.6 97.9 154.1 108.6 141.6 210.1 160.1 130.1 227.7 150.8 108.7 127.4 79.6 91.4 124.4 153 333.5 205.5 111 164.8 128.6 179.7 112.4 157.9 62.4 113.3 54.4 123.8 153.7 111.8 138.2 264.7 185.1 186 1331.5 1215.5 862.3 200.7 199.5 163.9 165.2 117.8 131.9 177.1 143.6 126.4 109.3 69.2 228.2 265.9 217
121.8 276.6 122.75 142.9 122.3 149.6 161.5 149.8 147.5 283.5 177.8 205.5 212.2 181.6 235.5 57.9 288.5 221.5 132.9 230.7 204.7 145.5 159.65 176.4 145.2 139.9 472.1 188.5 131.5 216.9 156.6 96.8 160.2 100.8 153.1 1359.2 1577.4 1594.3 170.6 108.9 153.6 101.95 240.1 192.1 195.1 121.7 120.7 181.5 83.2 157.7 195 84.8 141 226.8 136.8 143.8 176.2 126.1 198.45 169.1 127.8 237.4 150.4 199 132.8 183.9 159.6 82.9 326.5 75.4 197.1 227.1 153.4 172.4 172.55 169.5 257.5 206.9 351.5 109.3 135.5 212.8 152.9 97.6 127.7 125.3 91.2 737.6 1076 768.1 149.2 247.5 225.5 237.2 145.9 284.1 267.4 145.1 151.3 117.6 142.9 112.5 153 96.3
178.4 248.7 120.85 125 124.6 200.8 252.05 222.2 150.6 92.9 236.9 201.8 230.5 234.5 180.5 226.4 159.9 176.2 167.1 542.4 320.1 261.5 161.4 176.7 331.6 200 170.4 188.7 216.1 381.1 322.2 109.6 218.5 324.4 129.9 925.5 1162.1 1809 212.9 96.3 161.5 78.2 247.8 191 147.8 225.4 210.4 293.6 153.8 113.6 347.3 62.3 186.8 230.3 163.4 181.5 244.1 160.2 300.2 168 158.4 117.7 271.8 226.4 175.6 172.6 146.1 311.4 334.7 64.6 161.7 334.2 355.3 244.35 158.5 207 396 325.7 230.5 187.7 235.6 388.4 260.8 163.6 154.6 190.3 126.1 875.9 1076 1412.3 161.5 182 139.8 250.3 238.9 292.5 166 219.7 169.3 102.8 197.1 118.6 294.7 66.8
99.8 77.1 92 140.1 74.1 157.5 81.7 103.4 89.3 78 130.9 84.8 115.5 299.1 99.7 69.7 73.6 148 140.1 309.2 165.8 74.75 90.7 73 91.1 38.5 58 100.5 78.8 292.9 67.8 48.7 74.7 117.1 82.7 648.4 1815.8 807.5 102.2 51.5 94.2 51.95 85.8 63.1 52.6 75.5 83.8 48.2 121.2 115.7 100.9 72.3 76.1 89.2 90.1 143.9 136.6 128.2 116.4 107.5 77.4 88.1 132.4 110.2 73.1 220.8 53.2 85.9 154.4 114.5 171.3 233.5 267 59.8 132.7 114.1 125 69.1 88.3 92.6 72.8 356.4 109.9 98.7 60 193.1 76.4 1009.9 1511 807.1 103.3 54.4 160.5 171.5 101.2 135.7 84.5 105.6 107.6 118 149.7 49.6 76 58.6
158.5 92.8 66.6 57.9 71.2 113.6 113.35 64.1 79.4 105.7 77.8 120.8 105.4 108.1 69.5 53.5 159.6 119.5 108.7 191.5 106.6 103.7 76.95 86.4 157 46.1 77 84.2 94.5 77.7 199.9 87.2 147.1 270.8 120.7 775 854.9 891.8 156.7 65.6 118.3 87.6 210.4 74.2 122.1 91.5 124.4 99.9 96.4 97.3 218.2 40.6 119.5 84.7 80 69.6 98.8 91.5 156.3 106.7 87.7 134.8 126.6 106.9 97 73.8 55.3 74.3 148.6 155.6 101.1 167.7 124.7 104.9 90.75 85.5 132.8 65.8 97.2 53.2 89.8 82.1 131.5 94.8 141.9 91.7 189.3 1004.2 750.3 2173.4 107.3 95.2 101.1 147.2 180.7 114.5 103.2 89.3 126.2 194.3 84.7 66.1 168.2 46.5
142.5 162.5 104.65 76.5 89.7 135.7 89.8 207.9 150.2 188.3 152.5 177.7 120.7 105.1 116.2 102.7 159 108.9 132.5 169.8 191.6 132.9 79.7 83.1 149.5 64.1 175 122.6 98.4 142.2 109.7 159.5 202.2 99.1 175.7 1485.1 1043.4 1987 217.1 62 127.9 101.4 134.1 102.1 124.1 164.9 168.2 129.7 64.7 178.5 223.5 72.2 75.9 127.9 79.9 70.8 126.3 105.8 131.8 179.5 113.7 173.8 121.1 164.5 82.7 123.9 129.3 129.7 269.6 107.4 106.7 142.1 213.5 99 86.45 87.7 178.6 86.9 145.7 109.7 72.5 133.6 100.5 116.2 147.1 86.2 73 802.7 597.3 665.3 129.7 195.7 166.1 175.2 126.1 169.2 221.7 123.5 160.4 86 85.7 204 185.9 70.9
74.3 115.1 98 53.1 96.9 126.8 72.55 71.1 94.3 126.7 124.4 184.9 108.4 116.2 130.6 46.1 105.5 121.2 421.9 329.1 233.3 85.65 48.05 202.8 122.1 129.2 152.8 100.9 140 191.2 153.6 145.7 115.5 163.1 129.5 1196.9 823.5 1662.6 152.6 82.6 109.9 41.8 224.9 76.1 111.9 85.8 121.9 219.8 31.5 165.3 224 72.8 116.7 90.9 62.3 81.9 117.5 86.6 81.15 95.2 70.6 80.8 93.4 151.5 63.4 106 92.9 77.9 317.3 58.8 399.5 308.1 276.3 93.15 29.95 195.1 168.5 197.9 140.6 71.7 80.6 161 121.5 43.8 93.2 70.6 83.4 548.5 856.4 1555.7 87.3 172.5 162.8 125.9 180.7 125.2 140.8 84.5 93.2 94.7 75.4 115.4 167.8 51.9
16.1 132.7 52.95 19.7 150.5 20.5 76.55 61 135.1 72.4 7.8 279.4 33.5 10.1 126.1 158 382.6 301.7 143.8 680.4 190.6 249.05 149.25 371 47.8 37.9 5.8 93.3 52.4 57.4 68.8 8.7 5.8 3.2 53.6 34 1223.7 42.1 3.3 5.6 6.7 15.2 4.3 31.5 6.1 36.4 4.9 65.9 29.3 9.4 6.3 13.5 169.6 156.4 108 26.4 69.7 25.4 172.5 145.3 60.6 33.3 158.2 305.7 30.8 35.1 115 110.9 316.9 397.6 66.8 588.7 345.6 150 100.75 303 26.6 60.7 13 75.3 108.9 136.5 180.6 4.1 3.5 134.8 9.2 88.3 2150.5 56.2 49.8 2.6 34.1 90.6 0.3 28.9 22.5 63.4 9.8 4.1 35.7 26.5 6.9 10.6
105.4 122.5 68.45 60.1 37.8 106.7 71.1 182.3 121.9 103.3 87.1 134.8 137.5 108.3 92 112 147.4 50.8 100.3 253.9 179.7 86.8 69 49.9 118.2 164.2 139.3 143.3 75.8 184.8 135.4 154.3 243.7 257.5 193.9 1474.6 820.8 2084.3 161 126.8 101.2 104.25 176 77 102.2 133.4 177.9 249.8 51.8 162.8 262.4 72.2 124 102.1 54 90.9 51.9 100.9 88.75 165.4 57.7 140.3 124.9 139.9 104.9 121.2 87.8 152.1 468 16 107.2 234.2 202.8 78.8 70.1 57.6 235.7 243.3 142.8 151 40.1 182.6 144 76 195.7 93.2 69.6 510.8 633.2 609.1 128.8 334.5 190.1 139.6 191.1 98.2 167.1 92.6 129.8 98.7 88.7 98.6 182.3 55.9
52.9 166.4 102.8 75.1 77.2 104.1 116.8 142.7 130.1 52.9 104.2 106.3 131.5 144.6 85.3 74.2 72.6 89.5 65.2 149.1 142.1 116.85 99.75 64.2 136.8 53.5 29.2 113.6 89.3 154.6 113.1 164.3 106 152.4 134.5 804.3 1701.2 1059.7 238.7 209.2 145.4 115.45 197.1 122.6 130.4 115.1 176.2 78.8 89.8 193.6 210.3 59.9 44.7 147.4 96.4 89.8 113.2 85 177.05 184.2 130.7 30.6 100.8 114.3 103.8 142.6 60.4 111.2 68 79.6 57 128.1 190.5 125.1 112.75 69 169.5 79.6 46.7 157.1 98 146.4 119.8 84.9 104.2 93.3 76.4 692 1201 1412.4 199.2 312.3 177.4 247.1 153.4 246.6 136.7 123.7 254.5 98.1 151.9 122.1 176.9 64.7
168 145.1 109.4 188.4 150 131.3 145.15 155.4 155.2 163.7 141.3 142.7 163.1 119 159.4 90 110.1 225.2 175.1 265.9 206 131.1 141.3 154 143.1 113.5 99.3 123.5 115.8 211.8 108.8 147.2 159.1 87.8 146.4 879.2 1681.6 1430.4 143.8 137.1 102 93.45 172.9 138.1 152.9 153.6 101.9 223.8 55.5 97.7 251.7 82 163.7 164.7 105.1 163.9 147.2 108.7 143 151.2 124.1 166.4 140.3 165 140.6 114.3 115.2 111.3 154.4 29.4 185.3 215.1 163.8 122.1 121.3 135.6 196.8 145.9 116.4 100.9 125.4 229.7 133.9 51.7 152.6 108.7 87.6 869.5 1206.8 1066.3 153.3 170.5 203.6 179.6 142.9 294.3 186 139.6 113.8 104.9 101.6 81.6 210.5 78.4
27.4 66.9 75.2 19.9 21.6 142.9 95.5 25.6 52.1 21.2 112.8 49 61.4 57.7 47.3 42 52.9 65.3 67.4 183.7 55.6 57 42.45 46.6 69.9 36.9 66.2 49.7 64.2 200.5 145.3 58.7 66.1 53.5 88 846 736.3 416.9 154 20.6 69.1 18.65 139.3 77.3 60.5 59.1 47 34.4 27.7 62 200.2 74.3 39.8 72.4 68.8 32.6 44.8 105.6 150.75 38.9 66.5 14.6 76.8 44.7 97.6 66.7 27.3 68.7 97.4 55 41.5 154.3 59.5 62.35 57.4 51 101.8 55.1 85.4 27 73.3 245.9 110.9 39.8 68.2 60.3 102.7 694.9 456.6 2364.1 83.6 82.4 115.5 73.1 91.5 175.4 83.2 50.6 38 61 40 54.2 193.3 44.1
19.3 152 83.4 20.6 10 62.6 97.5 10.5 34.6 3.1 243.7 1 60.8 1.1 67.6 32.8 9 61.2 76.2 15.2 55.1 10.15 13.25 0.8 123.1 219.1 2.6 83.2 183.7 307.3 403.9 4.5 6.3 1.1 1.4 181 1814.3 24.2 12.5 5.2 91.8 3.4 99.7 3.2 26.2 229.6 7.3 43.7 1.6 1.5 12.6 13.5 9.3 93.8 100.2 6.3 97.5 22.6 86.95 17.1 57.1 1.7 66.3 8.1 49.6 1.5 7 94.4 8.5 15.1 8 8.6 11.1 21.95 12.95 7.3 97.5 62.8 16.8 16.4 64.1 110.4 211.4 138.9 7.6 402.9 80.9 1737.2 466.6 613.5 5.7 4.5 281 6.5 40 10.6 2.3 25.8 9.6 37.6 11.7 3.7 5.8 31
297.7 393.4 436.95 89.1 786.1 284.7 253.4 150.3 1007.7 97.6 196.3 132.2 123.7 170.6 102.4 347.2 187.6 33.2 36 432.3 672.7 246 239.15 333.7 212.2 59.1 29.9 163.7 196.4 695 283.9 23.7 94.9 31 41 1068.2 573.9 606.3 185.9 114.1 116.1 55.65 93.2 34.1 100.1 69.7 47.7 142.2 53.7 61.1 52.1 34.3 136.4 293.9 302 146.5 1543.9 157.7 335.35 147.1 505.5 79.5 383.2 141.5 118.5 136.5 64.7 361.2 214.1 88.1 30.7 381.3 760.6 322.8 474.95 323.2 354.8 133.3 34.2 277 123.5 652.3 181.8 42.1 83.5 63.3 32 522.2 859.8 661.9 188.7 84 158.7 139.6 75.3 38.5 124.3 199.8 30.3 132.5 114.5 50.3 57.2 32.4
128.1 98.1 91.6 122.8 83.4 143.8 98.6 157.1 239.7 203 164.1 172.5 196.9 162.2 142.2 69.5 160.5 162 187.9 267.5 186.8 122.55 170.45 121.2 142.2 201.2 137.1 155.7 144.4 248.4 111.3 122.5 128.2 270.9 122.6 556.6 1830.7 1445.2 141.3 119.2 130.2 109.15 160.9 80.1 119.7 162.3 239.7 222.7 80.5 192.6 220.2 78.4 148.2 104.6 72.6 185.7 112.6 103.3 153.2 156.8 129.5 219.9 165.1 214.1 96.7 124.1 115.1 90.5 189.5 272.5 123.3 261.5 215.7 115.15 198.9 136.7 154.6 215.7 256.9 124.6 126 284.4 104.5 73.1 131.4 138 80.5 745.6 955.4 1285 118.7 142.8 137.3 171.6 155.4 177.5 154 122.5 232.3 108.1 112.6 152.5 183.8 88.7
138.4 185.1 189.95 204.5 77.7 114.1 157.25 77.2 110.5 87.2 219 168.3 226.1 50.4 225.6 90.3 64.4 136.6 205.7 339 166.7 114.7 111.9 77.4 135.6 49.1 161.7 118.8 171.9 157 172 95.8 118.6 189.7 133.2 1129.7 1660.6 973.8 126.7 109.1 232.1 62.35 196.7 110.5 114.8 116.9 189 206.8 114.4 143.7 205.9 63 132.1 164.3 175 202.5 142.1 85.8 183.6 94.4 134.8 91.2 147.7 182.9 129.2 57.9 145.6 118.1 246.5 15.9 178.5 214.6 148 115.4 116.45 85.6 183.5 82.9 139.4 91 116.4 169.3 206.6 290.3 109 242.1 141 1130.9 1213.7 1089.6 141.8 143.5 259.1 144.7 144.5 208.7 106.3 151.3 155.5 125.1 213.7 122.7 187.9 169
145 230 170.7 156.4 186 300.8 129 88.8 145 305.3 220.5 257.5 212.4 82.9 154.3 83.1 111.2 329.2 333.4 131.1 160.4 169.25 155.4 229.9 159.9 89.5 161.6 93.8 242.9 206.7 195.1 83.3 80.3 168.7 116.8 441.3 1948.1 680.2 98.7 71.6 107 78.75 153.2 98.5 120.1 120.7 101.6 212.4 131.1 88.7 113.5 58.3 248.4 335.3 146 160.8 168 369.7 202.7 107.9 160.4 263.5 138.9 314.3 165.4 66.9 166 114.4 212.1 495.6 295.7 130.1 270 127.85 155.6 220.6 253 106.7 239.6 45.3 160.2 205.8 175.6 145.7 64.3 198.6 165.4 1178 1114.2 1204.1 156.5 50.6 134.6 148.7 143.3 170.6 110.2 135 84.4 106.8 122.3 86.1 81.6 67.5
52.3 117.3 120.95 36.2 116.3 72.7 97 81.4 75.2 72.9 131.5 96.9 64.1 40 75.9 45.6 92.4 88.9 121.2 164.3 98.5 91.55 85 107.3 78.7 74.4 40.2 102.6 89.4 122.4 87.4 31.1 30.8 17 44.9 157.2 2527.7 340.9 37.3 34.8 66.7 25.75 74 21.5 48.7 92.8 40 75.7 195.1 73.9 62.7 20.1 107.5 135.7 102.7 24.9 188.7 60.3 158.35 115.6 83.5 49.9 100.6 102 40.3 35.3 64.2 51.2 52.1 40 93.2 120.5 88.8 102.1 78.5 99.9 136.4 79.8 63.5 81.9 69.2 128.2 78.6 70.5 15.9 83.7 42.1 532.4 574.3 660.3 54.1 21 63.7 32.6 60.5 58 57 175.5 50.1 41.9 238.6 65.9 66.3 33.2
97.9 186.6 91.4 152.2 43.4 261.6 150.55 226.9 216.9 146.5 184.8 138.8 183.5 173.2 131.7 184 178 107.8 227.6 377.7 251.5 187.2 102.85 133.8 220 116 147 164.8 170.8 268.2 154.7 98.1 187.7 200.4 173.4 1278.7 1381.8 1445.3 173.8 165.1 145.2 144 169.8 184 93.3 158.8 248 187.8 119.1 131.7 284.6 95.6 120.2 144.2 87.9 217.3 110.7 173.4 189.4 178.8 108.1 181.6 189.2 155.9 108.3 182.5 109 227.5 221 120.5 199.9 263.4 284.4 160.1 140.4 172.7 261.4 195.6 167.9 76.8 122.9 308.7 172.4 112.6 146.5 142.6 76.2 1168.3 1165.7 916.6 141.3 250.8 191.2 204.2 130.5 288.1 142.8 140.2 173 115.5 162.4 95.7 204.7 111.2
67.6 222.9 83.45 130.3 68.4 179.8 132.55 172.6 203.7 127.1 195.6 183.6 275.3 171.9 182.7 96.7 61.1 147.2 167.8 380 299.8 164.5 123.9 91.7 261.1 73.4 133.8 74.5 133.7 252.4 224.7 191.4 226.7 194.1 135 1660.2 1143.6 1623.4 163.9 113.8 98.5 59 156.9 181 155.7 169.5 166.2 218.5 106.7 222.9 279.8 54 92 162.9 105.5 165.7 111.1 129.6 214.35 141.9 135.5 158.2 169.4 151.3 155.2 112.7 110.7 192.2 120.6 4.3 191.2 293.8 283.8 138.35 99.85 126.1 294.5 136.5 188.7 44.9 96.4 283.1 187.9 105.6 139.7 141.4 77.5 837.5 838.4 805 137.4 230.8 191.1 239.8 162.5 257.4 269.8 170.1 143.2 90.3 103.2 195 200.2 59.8
110 74.8 104.05 54.3 48.2 99.9 66.9 97.1 119.2 103.9 73.9 75.4 49.5 558.4 84.7 97.2 55.8 3.8 110.4 336.3 90.6 68.6 26.95 66.2 215.6 57.6 118.7 59.2 85.2 449.7 81.5 85.5 126.5 405.7 110.5 1307.5 605.3 964.3 151.4 70.2 62.8 94.75 259 67.6 279.7 122 241.7 62.4 14.7 112.4 181.5 123.6 69 81 36.4 93.7 73.4 53.8 83.6 79.8 71 131.9 87.4 104.2 62.8 534.2 64.9 146.9 75.1 7.5 161.5 79.9 121.9 68.2 46 54 252.9 85.5 110.5 150.8 44.4 396.8 67 15 124.2 57 98.8 1152.8 569.4 1686.9 128.3 238.7 139.5 196.7 187.2 203.7 115.2 38.8 133.6 101.2 28.2 78.2 161.5 65.3
127.7 150.7 100.25 89.6 108 142.8 108.95 132.4 151.4 182.6 176.2 136.2 112.3 98.1 155.4 82.8 96.9 140.9 134.4 168.6 174.7 126.2 120.7 139.3 127.2 56 197.9 111.4 122.3 163.6 102.1 111.7 182.3 146.4 123.4 1334.7 1361 1286.2 169.6 91.2 129.2 81.7 187.3 107.2 109.3 107.3 118.1 159.3 72.7 135.6 191.2 67.6 190.5 103.6 93.3 97.5 125.5 89.6 165.2 159.5 103.9 141.6 162.6 177.1 96.7 60.9 94.6 137.8 209.7 127.2 190.6 109.4 268.3 125.2 127.05 125.7 138.4 83.4 133.8 104.8 100.8 162.3 125 101.4 130.4 149.2 96.4 823.5 1229.4 1168.2 155.7 177.9 172.8 174.9 140.1 137.5 165 99.4 140.5 118.9 117.8 123.8 163.1 75.1
108.1 143.3 95.45 90.8 45 142 89.85 104.9 231.4 78.6 139 127.4 195.2 232.4 172.4 100.5 27.9 23.5 206.7 291.7 261.3 110.05 89.2 129.6 192.9 174 104.2 174.9 209.3 124.2 132.1 144.5 135.3 110.8 118.6 935.5 1518.3 1459.1 150.4 113.7 103.9 96.65 137.7 175.9 115.2 117.3 173 100.7 92.2 160.2 171.8 86.7 64.2 141.5 73.3 87.8 96.3 120.3 150.2 92.6 131.3 114.4 106.6 153.2 133.7 221.3 181.1 134.5 107.1 39.5 205 99.8 304.7 97.15 119.6 170.4 213 245.7 176.5 151.4 134.2 146.9 124.6 61.6 110.8 109.1 87.1 997.7 1006.9 1184 112.8 180.3 153.9 196.8 138.1 251.3 177.8 120.7 160.1 127.5 116.8 137.8 130.6 77.3
151.3 143.8 132.65 149.3 121.4 141.8 133.1 153.7 162.2 111.8 166.2 256.1 156.2 120.1 174.8 90 254 159.9 202 250.5 183.4 107.45 134.4 107.3 100.8 106.5 102.5 129 144.8 158.4 115.4 96.5 138.8 88.8 130.3 1024 1643.4 1154.3 196.8 162.4 207.4 124.6 173.3 163.7 110.4 137.3 142.5 190.4 120.5 95.8 148.9 74 142.2 131.1 114.7 120.1 135.6 89.8 154.8 152.2 142.9 116.1 148.9 250.6 121.8 114 101.8 112.8 196.8 228.8 194.1 176.5 165.2 118.85 143 114.6 136.5 147.6 145.7 110 148.7 142.7 160.1 153.2 99.3 139.4 110.1 1076.4 1136.8 1208.3 147.4 144.3 168.2 208 127.2 263.5 122.5 161 140.2 130.9 174.4 91.3 134.3 97.6
131.1 132.5 86.65 40.9 46.3 116.8 113.35 205.1 93.1 76.7 104.4 86.8 75.5 57.4 134.8 63.8 15.3 21.8 77.8 220.9 161.2 135.75 96.8 102.8 121 59.6 74.2 120.4 71.3 159.1 85.4 92.8 82.2 100.9 116.5 1891.3 1088 1102.7 179.6 69.5 23 78.1 129.5 122.4 102.8 81.6 138.9 161.5 26.7 125.2 163.8 89.7 126.2 86.1 68.4 33.8 91.4 57.7 158 171.5 84.8 59.9 72.5 104.1 59.3 63.3 76.6 82.7 143 8.7 73.7 163.5 140.2 187.95 94.95 103.6 145.3 72.2 129.7 84.7 35.6 171.9 105.8 36.9 57.9 74.7 35.7 808 1086.1 612.3 126.8 117.9 53 178.1 85 226.3 157.1 89.3 143.9 93.4 54.9 100.8 130.1 79.4
91 106.1 159.8 120 59.5 101.4 94.35 104.2 85.2 123 176.9 178.9 168.3 108.3 174.1 78.4 174.9 95.5 175.5 295.5 149.6 114.6 72.15 79.7 133.6 81.5 186.8 97.4 116.6 158.1 97 203.4 286.8 115.3 122.7 1055.6 1065.5 1968.8 250.5 199.5 281.5 174.65 232.9 193.4 140.4 211.1 168.1 266.4 58.6 194.4 365.9 140.5 172.1 110.4 98.8 138.7 79.9 83.8 114.2 100.5 89.2 162.2 168.7 199 111.4 70.9 131.6 103 240.7 68.2 141.3 203.3 164 95.35 75.85 93.1 164.3 130.7 233.2 71.7 57.4 163.5 87.6 154.8 185.6 155.9 106.7 1106.6 834.9 760.9 132.6 264.4 212.5 290.7 204.2 193 203.2 146.8 204.9 105.9 90.6 165.3 239.6 155.9
72.8 199.3 159.25 58.3 128.3 119.8 144.95 89.5 193 409.6 172.6 299.6 161.3 207.5 128.4 85.2 115.6 425.5 371.3 512.5 400.5 104.4 66.15 58.8 78 114.2 172.7 112.9 127.2 199.7 112.3 49.8 116.6 199.8 57.6 698.5 1518 1093.5 148.1 27.1 93.4 59.2 261.5 74.6 149.7 174.8 131.1 118.9 66.9 93.5 67 91.5 118 214.7 141.4 31.8 138.8 92.2 204.7 137.6 126 206.8 103.4 134.3 251.6 165.4 139.5 179.4 263.7 239.4 401.6 214.1 458.7 77.55 68.5 117.3 90.2 158.5 218.8 95.5 106 141.4 112 93.8 110.6 238.3 115.5 806.1 1189.9 1449.2 151.1 73 149 189.8 135.1 155.9 125.4 294.3 86.5 102.8 109.8 105.5 67.8 70.4
82.5 109.2 145.05 65 245.4 102.2 117.9 177.4 311.9 311.4 147.6 198.9 187.1 184.8 232.6 213.4 162.7 171 331.6 185.6 372.9 181.3 127.7 234.1 118.6 66.8 354.7 174.2 178.8 299.6 164.2 60.3 47.8 32.4 51.4 188.8 1736.5 1353.7 255.4 23.2 200.6 15.4 76.6 121.3 163.5 179.5 46.4 535.2 141.9 92.3 113.5 81.2 406.9 125.1 146.8 83.4 185.7 84.1 225.45 190.6 172.9 314.4 100.7 216.5 214.3 195.3 241.5 260.2 334.1 94.9 459.2 144.3 420.7 159.95 110.65 306.4 138 119.7 409 129.4 139.3 313.1 142.6 107.6 30.6 116 48.6 582.4 1393.9 834.6 181.4 30.4 182.2 47 44.1 184.6 285.8 246 28.1 85.5 179.8 143.2 122.6 74.9
135.2 133.5 112.75 86.9 115.4 83.2 101.5 97 124.8 89.8 206.1 111.6 113.1 64.7 121.7 72.9 114.1 136.9 141.3 179.5 216.2 83.15 107.6 105.5 80.4 39.3 107.5 95.5 117.5 204.1 101.7 130.7 128.3 153.1 123.6 849.1 1673.8 587 146.6 63.4 137.7 31.85 206.9 68.7 72.1 123.4 100.1 120.2 103.3 126.6 119.8 56 129.2 120.5 114 89.1 135.5 78.1 146.35 142.7 109 78.1 165.8 143.2 110.4 103.8 79.5 102.8 215.7 67.4 200.8 182.8 228.8 79.2 90.9 120.2 124 43.3 140.3 76.9 110.6 181.8 134.1 136 105.8 169.1 120.4 801.7 1512.4 1288.6 112.9 86.6 203.5 112.3 166.2 168.2 64.4 210.4 123.5 112 137.6 111.7 99.6 64.7
