"V1" "V2" "V3" "V4" "V5" "V6" "V7" "V8" "V9" "V10" "V11" "V12" "V13" "V14" "V15" "V16" "V17" "V18" "V19" "V20" "V21" "V22" "V23" "V24" "V25" "V26" "V27" "V28" "V29" "V30" "V31" "V32" "V33" "V34" "V35" "V36" "V37" "V38" "V39" "V40" "V41" "V42" "V43" "V44" "V45" "V46" "V47"
0.537 1.669 2.643 1.229 1.528 1.558 2.703 3.202 3.092 0.345 -1.072 2.559 2.158 2.214 1.527 2.769 1.833 0.115 0.268 2.463 3.771 0.508 2.433 3.65 1.114 0.594 1.251 4.46 3.208 0.496 0.202 3.171 2.422 0.85 -1.41 1.314 2.173 1.605 2.849 3.094 0.745 1.226 2.539 1.799 3.415 -0.004 2.331
0.435 -0.158 0.387 0.24 -0.947 0.009 -1.315 -0.605 0.628 0.43 1.908 0.409 0.565 0.108 1.174 0.084 0.084 -1.209 -1.222 -0.591 -1.487 -0.796 1.618 -0.427 2.689 1.862 1.262 -0.398 -2.699 2.444 2.346 0.296 0.583 -1.034 0.95 -0.514 -1.705 -0.255 -0.943 0.002 -0.528 -3.697 1.556 -0.539 0.905 -0.630525307051347 -0.836
-1.774 -1.87 -3.315 -2.159 -3.509 -3.158 -3.066 -1.722 -3.891 0.988 -3.353 -1.46 -1.61 -1.803 -0.719 -2.771 -3.761 -2.365 -1.328 -3.118 -0.692 -2.463 0.82 -2.917 -1.564 -1.1 -2.5 -2.957 -1.434 -3.038 -2.343 -2.593 -1.198 -4.205 -2.258 -0.284 -3.436 -0.791 -2.355 -2.444 -3.111 -4.907 -3.391 -1.665 -2.776 0.665 -3.309
-2.476 0.239 -2.241 -1.878 -0.464 -2.847 0.198 -1.766 -1.639 -1.078 -2.217 -2.958 1.262 0.272 -3.225 -0.934 0.041 -2.139 0.01 -1.836 -1.985 -0.963 -1.746 -1.913 -2.756 -2.755 -1.657 -2.17 -0.903669999572819 -1.401 -2.178 -0.588 -1.55 -2.878 -3.032 1.425 0.256 -1.415 -0.26 -0.56 -2.49 -5.299 -1.831 -0.314 -1.544 -0.664 -0.897
0.654830177326142 0.617 -0.193 2.305 0.393200488721049 0.154 -0.176 0.046 -0.328 2.516 0.095 0.396 0.907 0.763 2.113 -0.678 -0.385 -0.632 -0.39 -0.67 0.048 -0.057 1.325 0.103 0.675 1.644 2.372 1.024 0.685 0.509 0.646 2.818 -0.029 -1.428 1.705 0.743 1.322 -0.46 1.497 1.528 -2.079 -2.688 0.04 -0.199 2.14 2.661 -2.817
-0.401 -1.365 1.431 -0.325 0.67 0.818 -1.605 1.507 1.575 -2.421 -0.627035442224461 1.967 -2.27 -0.151 0.722 -0.827 0.948 -1.145 -0.231 -0.037 0.526 -1.135 -0.129 1.601 -0.679 -0.323 -0.832 -0.767 -2.018 -1.507 -0.283 0.038 0.074 0.125 0.083 -0.182 -2.14 1.021 -0.153295341654301 -0.615 0.653 -4.214 -0.236 -0.741 -0.789 -2.802 -2.392
-2.061 1.556 -1.868 -1.626 -1.707 -1.673 -0.155 -1.83279969403575 -3.353 -0.625 -0.713 -1.457 -1.53 -2.456 -0.824 1.62 -1.64818801576505 -1.02 -1.15578715932182 -1.36 -1.468 -1.6569859270011 -2.766 -1.511 -2.518 -3.465 -0.104 -0.135 0.844 -2.706 -2.039 -1.976 -2.026 -0.131 -1.931 -2.387 -1.43 -2.034 -1.895 -0.546 -2.61996530238532 -5.662 -2.065 0.331 -2.704 -1.779 -0.764
-4.507 -4.347 -1.83 -0.784 -2.809 -3.89 -1.573 -1.469 -2.225 -4.435 -3.804 -3.81 -1.146 -4.032 -1.506 -4.699 -2.214 -3.664 -3.446 -2.261 -1.57 -0.773 -1.51 -2.449 -4.288 -1.373 -3.138 -3.455 -2.062 -2.479 -3.295 -0.949 -2.541 -3.826 -2.86396215075102 -1.118 -0.61 -4.699 -4.314 -1.68 -1.519 -4.59 -3.545 -4.327 -2.047 -3.417 -4.368
0.168 0.772 -0.668 -0.798 -0.429 -0.067 1.409 -3.77 0.62 1.294 0.514 0.065 -0.093 -2.067 -1.316 1.171 0.459 0.779 -0.482 0.295 0.296 -0.891 0.571 -0.857 -1.118 -1.384 1.078 1.798 2.196 -0.051 0.256 0.682 -0.335 -1.236 -0.894 1.638 2.161 -0.856 -1.264 -0.322 -0.505807133589502 -2.848 0.89 1.222 0.241 2.032 -1.972
-1.189 -2.252 -2.451 -2.757 -2.372 -0.57 -2.508 -2.28 -0.467 0.655 -0.89 -1.69 -2.765 -2.588 -3.425 -2.96 -0.578 -2.801 -0.129 -1.721 -1.404 -4.393 -2.142 -2.166 -1.574 -2.154 -4.567 -1.308 -1.365 -0.298 -0.555 -3.147 0.618 0.102 -1.689 -2.833 -1.51 -2.899 -3.829 -3.557 -2.88830370278283 -3.26024946434664 -1.997 -0.966 -2.523 0.239 -0.327
-0.074 -0.657 3.572 -1.609 1.913 1.263 0.823 1.072 -0.154 -0.871 -0.687 -0.295 0.219 0.841 0.231 0.021 -2.932 0.533 -0.166 0.783 1.525 0.667 1.52 1.952 0.344 0.597 -0.357 0.364 -0.991 0.846 -0.019 -1.289 1.997 0.289 -1.57 0.066 -1.99 2.713 0.755 -0.967 -0.18 -0.783112767392787 -0.987 -0.518 0.644 -2.218 -1.054
0.974 0.648 -0.303 0.207 0.165 -1.155 1.154 0.694 -0.092 1.307 0.729 1.252 -0.709 -2.841 -0.443 -0.378 -0.15 -1.528 -1.847 0.689866390267727 1.332 -1.386 0.014 1.691 -1.539 -1.56 1.171 2.437 0.49 -0.772 0.116 0.974 -0.311 -2.633 -1.433 1.03 1.529 1.133 0.07 0.896 -2.232 -1.53 -0.0981529850807117 1.395 1.062 2.072 -1.131
-3.576 0.818 -3.41 -3.38 -3.405 -3.316 -1.506 -0.155 -4.444 -3.452 -2.138 -3.662 -3.285 -3.753 -3.16 -4.656 -3.826 -3.449 -2.253 0.204 -2.638 -2.026 -3.385 -2.805 -4.215 -4.007 0.552 -2.066 -2.86763549570804 -4.131 -3.491 -3.273 -2.83 -4.399 -4.105 -2.843 -2.54 -3.459 -3.331 -1.735 -4.065 -4.672 -3.898 -3.136 -3.699 -3.333 -3.825
-2.99 -1.62 -1.738 -2.291 -2.232 -3.009 -3.062 -2.976 -0.823 -2.364 -1.359 -1.958 -2.837 -3.139 -2.816 0.624 -2.105 1.639 -0.339 -2.565 -1.024 -2.006 -2.316 -2.455 -3.149 -1.068 -2.848 -0.084 -3.255 -3.217 -3.152 -4.348 -3.81 -2.75 -3.148 -3.174 -3.185 -3.934 -3.659 -1.247 -2.77122967803646 -2.122 -0.081 0.46 -2.756 -2.155 -2.959
-0.919 -0.706 -3.139 -3.098 -2.156 0.102 0.357 -2.435 -1.307 -0.261 -2.307 -0.78 -2.216 -1.278 -3.445 0.199 -1.87 -1.548 -2.696 -1.026 -1.092 -2.547 -3.918 -2.132 -1.835 -3.441 -1.652 -0.639 0.125 0.279 -0.799 -2.993 -2.531 -2.719 -3.078 -1.851 -1.491 -1.934 -1.604 -1.338 -3.944 -3.365 -0.098 -1.544 -1.545 2.094 -1.586
-2.356 -2.401 -1.505 -2.069 -2.076 -1.408 -1.903 -1.861 -1.321 -0.687 -1.127 -2.341 -0.566 -1.458 -2.512 -0.703 -0.597 -0.693 -0.368 -0.995 -1.446 -6.69 -3.408 -2.821 -1.108 -2.111 -1.161 -1.702 -0.233 -1.529 -1.306 -0.432 0.001 -0.783 -2.185 -1.637 1.019 -2.809 -1.244 -0.849 -2.508 -5.247 -2.07 -1.469 -1.421 -0.099 -0.789
-0.699 -1.074 -1.681 -2.706 -2.036 -1.617 -3.592 -2.23838641028713 -1.905 -0.332 0.513 -2.40817490255199 -2.254 -3.797 -3.764 -0.201 -2.694 0.103 -1.46134481879098 -1.707 -3.813 -3.369 -1.733 -5.021 -0.809 -3.197 -2.022 -2.571 -0.77 -1.445 -0.09 -1.031 0.309 -0.972 -1.082 -2.177 -2.353 -2.925 -3.358 -2.358 -3.28671456194048 -4.13628875238565 -2.496 -0.873 -1.982 -0.346 -2.013
-2.462 -2.29 -2.186 -0.388 -1.408 -2.457 -1.441 -1.954 -1.5440520679137 -2.728 -1.011 0.903 -2.991 -4.101 -3.871 -1.832 -0.112 0.955 -2.228 -1.626 -1.837 -3.406 -3.468 -0.804 -4.503 -3.447 -3.085 -3.695 -1.616 -2.728 -3.578 -2.561 -2.118 -1.229 -3.56 -3.286 -1.285 -2.595 -3.6 -1.665 -3.60476373564536 -4.83276325928887 -1.878 -1.634 -3.006 -3.262 -3.33961994221563
0.875 1.781 0.197 1.517 1.069 0.021 2.973 0.255 -0.094 1.947 0.93 0.896 1.397 -0.399 0.288 -0.31 0.534989191591509 0.293 2.827 1.38 3.876 0.883322539051384 3.227 2.735 0.088 1.443 2.811 4.048 1.164 -0.138 2.631 1.501 1.77066421002296 0.483 -0.701 3.176 1.429 1.689 -0.751 2.023 0.958846494738624 0.15520238745511 0.49 2.88 3.154 3.53 0.921590712369817
0.631 1.812 1.828 0.591 1.45 0.579 0.228 2.436 2.87 -2.442 -0.573 1.964 0.184 2.347 3.066 0.756 2.258 -3.827 1.56 1.402 1.575 0.295 2.231 1.978 1.021 1.622 0.523 0.007 -0.058 1.063 0.103 1.065 0.981 0.386 0.713 1.864 -0.115 1.873 2 0.84 1.279 1.532 2.869 1.002 2.418 0.445 -0.268
-1.208 1.542 -1.945 0.182 -0.129 -0.468 0.202 -1.01 0.297 -1.597 -0.818 -0.689 0.376 0.295 1.308 -1.017 -0.454 -0.946 0.446 -0.12 1.658 -1.186 2.123 -0.125 0.046 -0.823 -0.054 0.106 0.033 0.197 -0.558 0.699 1.654 1.741 -0.56 1.389 -1.397 0.126 -1.077 -0.565 -1.281 -2.302 -1.845 0.035 0.84 1.538 -4.954
0.437 0.131538991364875 0.573 -1.41 0.858 -0.958 0.889 1.276 1.139 1.027 -0.552 0.943 -2.438 -0.717 -0.795 -1.133 1.285 -0.458 0.496 0.204 1.691 0.793 -2.12 0.255508732170759 -0.843 1.136 0.875 -0.997 -0.801 -1.258 -0.832 1.442 -1.088 -0.526 -0.42 1.683 1.642 -1.624 -0.589 -0.0706503858039901 -0.791994091191806 -4.57 1.348 -0.918 0.061 0.816 -1.68291123462884
-1.608 -2.877 -1.586 -1.554 -0.557 -3.8 -1.667 -2.032 -1.222 -3.141 -2.937 -3.202 -0.861 -4.281 -0.207 -3.845 -0.102 -3.216 -3.2 -2.438 -3.096 -2.059 -0.993 -2.985 -1.234 -3.271 -1.846 -2.943 -1.651 0.505 -1.236 0.499 0.409 -3.6 -0.917 0.429 -1.746 -1.61 -0.882 -0.892 -1.61178851673498 -2.7063980294841 -0.709 -3.485 -2.977 -1.839 -2.88151884630235
-0.797 -1.655 -2.336 -1.384 -2.113 -0.273 -1.943 -1.412 -0.621 -1.768 -0.988 -0.831 -1.595 0.051 -1.005 -3.29 -0.893 -3.072 -1.211 -2.331 -1.932 -0.514 -0.248 -0.751 -0.534 -0.431 -1.42 -2.03 -2.964 -0.382 -0.583 -1.607 -0.078 -1.589 -1.11 -1.077 -1.936 -0.53 -1.657 -0.909 -2.104 -8.111 -1.405 -2.425 -1.585 -2.018 -0.526
1.6 3.321 2.354 3.146 2.11106015940129 2.16 2.021 1.568 1.493 1.42 3.063 0.847 1.239 1.21 2.646 1.317 2.218 0.113 0.814 3.199 1.292 -0.438 -0.466 2.286 1.004 1.885 2.942 2.423 0.411 3.02 2.93 1.111 -0.665 2.297 0.87 1.764 1.549 2.536 2.376 3.902 -2.31 0.149 2.832 1.494 2.646 3.152 -0.652
0.72 1.633 0.792 -0.232 -0.54 0.496 -0.164 1.66 1.424 0.895 -0.88 0.593542764022198 1.861 1.123 0.822 -1.461 0.036 -1.862 0.251463579928792 1.952 1.849 -2.912 1.128 1.314 2.453 -0.013 0.596 -0.016 0.363 1.815 1.432 2.739 -0.253 -0.495 -0.786 1.021 0.169 1.49 0.997 1.652 -2.433 1.509 2.494 -0.783 1.668 1.766 -0.826
-0.386 -2.122 -2.201 -0.737 -0.229 -1.886 -0.886 -3.423 -3.131 -1.879 -1.42 -1.705 -0.093 -3.553 -2.319 -2.44 -3.869 -0.983 -3.773 -0.913 -2.235 1.126 -0.367 -0.916 -3.155 -0.598 -0.027 -1.075 -1.881 -3.083 -1.99 0.545 -3.598 -2.921 -3.583 -1.08 -1.917 -2.501 0.362 -1.514 -2.20991907006046 -2.23341566425285 -3.215 -2.443 -1.496 -2.314 -3.903
0.811 -0.93 -1.595 -0.232 -1.591 -0.123 0.207 -0.671 -0.989 1.398 0.814932396427157 -0.983 -0.075 0.351 2.297 -0.377 0.215 1.506 -0.0292356631263799 -0.633 -0.203 2.793 0.525 -0.592 -0.037 0.998656058358992 0.207 0.515 0.029 1.275 1.63 2.267 2.046 0.885321953286508 2.159 -2.155 0.696 2.527 1.301 0.577 0.0404598550109993 1.686 2.595 2.752 1.194 -0.88 -1.772
0.092 -0.372 0.013 0.141 0.178 0.309 0.368 0.202 0.275 -0.182 -0.593 0.589 0.074 -0.075 0.655 -0.161 -0.132 -0.013 -0.290234916938221 0.084 0.253 0.023 -0.079 0.396 0.78 0.21 0.116 -0.059 -0.223 0.082 0.233 0.775 0.363 -0.469 0.803 0.093 0.196 0.264 0.299 0.002 -8.217 -0.904163928365173 -0.403902397589602 -0.668 0.866 0.26 -0.207
-1.02133754347049 -1.047 0.921 -1.143 -2.255 -1.914 -2.67 -1.39 -0.699 1.657 -1.49466827817489 -0.002 0.666 -0.598 -3.156 1.17 -1.374 0.051 -1.129 -1.536 -0.658 -0.643 0.813 -0.991 -0.359 -0.167 -0.273 -0.986 1.232 -0.6591665429165 0.334 -0.424 -0.745 -2.777 -1.116 -1.675 -1.834 -2.136 -3.036 -1.901 -2.72882404080893 -3.842 -1.503 -0.745 -0.032 1.747 -1.442
1.013 -0.076 -1.727 -0.41 0.47 -0.974 2.581 -0.146 0.569 0.45 0.35 1.512 0.476 -1.253 -0.425 0.503 0.272 -1.218 0.21 1.19083141421654 1.754 -1.562 -0.844 0.981 -0.973 -0.399 1.505 3.196 1.42 -0.212 0.57 -0.857 0.058 -1.257 -0.816 1.117 2.61 0.512 1.15 1.552 -1.3220872861929 -1.867 0.117 1.238 1.195 2.754 -1.876
-3.571 -2.829 -7.496 -3.799 -3.085 -3.333 -3.3 -3.951 -1.443 -3.271 -1.857 -3.716 -4.069 -4.513 -4.974 -4.462 -1.87 -2.638 -4.28 -3.552 -3.701 -5.069 -4.025 -5.555 -4.408 -4.779 -3.54 -3.157 -4.485 -4.154 -4.116 -4.214 -2.154 -2.441 -4.418 -3.659 -3.495 -3.606 -3.793 -2.658 -4.21054943065073 -4.91108144014087 0.876 -3.501 -3.76 -4.121 -5.809
1.244 0.248 3.115 1.974 -0.202 -0.185 3.157 0.477 -0.448 1.493 0.589 2.204 2.78 -2.511 1.737 3.306 1.09428389480276 1.738 1.549 1.67 2.406 2.054 2.954 2.46 -0.28 2.362 2.087 1.215 3.14 0.363 0.333 1.002 1.201 0.568198357482635 2.669 2.922 2.547 -0.666 0.301 0.744 1.27813427470895 3.298 2.573 1.537 2.376 2.355 2.725
-1.556 -3.568 -3.839 -3.274 -3.341 -3.019 -3.279 -3.385 -1.941 -3.753 -1.18129146345386 -2.678 -2.032 -4.029 -1.245 0.288 -2.81 -2.586 -2.159 -1.227 -3.171 -1.664 -4.317 -2.787 0.197 -3.542 -2.179 -1.327 -2.616 -0.282 -2.648 -0.225 -0.667 -1.208 -0.512 -3.095 -2.387 -2.843 -1.562 -2.576 -2.89407339407455 1.279 -2.104 -2.108 -3.273 -0.384 -2.808
-2.588 -0.17 -4.468 -3.697 -2.963 -3.42 -2.857 -3.5245452176402 -3.398 -1.059 -1.026 -2.887 -3.915 -4.077 -3.902 -2.532 -3.239 -1.318 -2.113 -2.35 -2.967 -2.855 -3.539 -3.982 -5.866 -4.996 -4.676 -4.506 -3.01 -3.812 -3.752 -3.869 -3.814 -1.097 -3.435 -4.067 -2.96 -5.302 -6.181 -4.395 -4.28391511773645 -5.09210183682121 -3.44 -1.688 -3.93 -1.821 -3.87551647207945
-0.117 -0.25 0.737 0.151 2.167 -1.509 3.231 -0.599 3.059 1.078 -0.652 -0.763 -0.784 -0.093 -0.899 1.581 0.318 -1.737 1.576 -1.071 -1.117 1.095 -0.864 1.953 -1.341 -1.066 -0.402 -0.076 0.274107685152506 -0.461 -1.268 -0.395 -1.036 -2.34 -1.263 -0.285 2.192 -1.465 0.345 -0.309 0.207 -0.919 -0.226 -1.017 0.085 1.969 -0.409
-0.513 0.203 -0.142 -0.23 0.486 -0.078 -0.223 1.611 0.983 1.142 -0.985 0.41 -0.024 0.967 0.227 0.429 -0.192 0.542 0.78 0.667 0.91 -1.217 1.075 2.098 0.788 0.581 0.755 -0.241 0.606 -0.457 0.077 -0.509 0.284 -0.822 -0.285 0.505 -1.148 0.065 0.708 -0.189 -1.496964219543 -4.846 0.815 -0.123 -0.503 0.995 -4.886
-2.651 -1.52 -4.631 -2.663 -2.716 -2.278 -1.474 -1.464 -4.085 -2.775 -2.51740603095597 -2.559 -3.185 -3.74 -2.201 -4.054 -3.259 -2.81 -2.562 -4.447 -0.296 -1.84995177430398 -2.913 0.541 -5.003 -0.646 -0.961 -2.50279264795003 -3.04323520331157 -2.798 -3.772 -3.933 -3.784 -2.78 -3.337 -3.857 -2.76087337410446 -2.821 -2.558 0.545 -4.03062164631066 -3.44985271924642 -4.094 -4.68 -4.184 -3.237 -3.79176945729952
-2.225 -2.577 0.754 -2.848 -4.131 -1.351 -5.539 0.227 0.779 -2.567 -0.518 -1.12 -1.382 -3.279 -1.405 0.169 -1.759 -1.461 -1.405 -1.571 -2.394 -2.485 -0.902784736373848 -0.416 -2.064 -1.564 -1.92 -2.345 -3.009 -0.641 -1.682 -2.269 -0.559 -0.863 -2.629 -3.151 -2.894 -1.243 -2.568 -3.817 -3.15661381400071 -2.8 -1.034 -2.427 -1.361 -3.559 -2.847
0.631 2.832 -1.456 0.166 -0.671 0.356 -0.158 -0.129 1.487 1.618 0.432 0.615 0.661 0.03 -0.448 2.638 1.339 2.147 2.532 1.147 2.392 -1.454 0.707 0.283 -1.308 -0.15 1.469 2.517 1.328 -0.738 0.786 -1.311 0.623 2.788 -0.715 1.886 -0.188 -1.393 -0.666 1.169 -0.128 -1.843 0.665 1.662 0.418 1.618 -0.793
2.126 2.349 4.081 4.047 2.35633850527006 2.169 2.016 2.491 2.458 0.926 2.74592067190111 1.27 3.461 1.337 5.188 0.12 2.3 2.13085347129955 1.23996755344015 3.82 3.807 1.223 2.02 5.194 3.445 3.45 5.084 2.229 2.572 2.496 3.412 4.227 2.218 4.593 3.769 3.648 2.016 2.074 1.974 2.641 2.64741940393422 5.433 4.45 2.677 4.445 1.091 1.383
-1.687 -4.168 -3.137 -1.48 -2.451 -2.397 -2.594 -1.332 -1.137 -3.308 -0.544 -1.3619074568325 -1.746 -5.304 -1.206 -3.697 -0.02 -2.55 -1.692 -0.466 -1.91 -1.97625238641601 -0.408 0.537 -1.002 -3.704 -1.841 -1.979 -2.456 -0.231 -0.65 -1.352 -1.517 -1.369 -1.956 -3.874 -2.784 0.539 -2.983 -0.993 -2.87786199131114 -2.84981812747758 -1.193 -3.616 -2.523 -3.818 -2.47491151677844
-1.5 0.807 -0.172 -1.7 -0.068 -1.344 -1.502 -0.327 -1.273 -0.271 1.319 -2.081 -0.986 -2.123 -2.444 -0.63 -1.145 -0.126 -0.966 -0.828 -0.34 -1.62120097362401 -0.436 -1.202 -0.516 -0.946 -0.355 -0.353 -1.84 -0.95 -1.22 -2.611 -2.567 0.186 -2.296 -0.844 0.12 -5.998 -1.685 -0.491 -2.00015748467536 -3.5916707145961 -0.885 0.455 -1.347 0.219 -3.75011822894318
2.108 2.083 2.055 2.213 1.39 1.714 1.139 1.151 1.863 3.237 -0.748 0.583 1.919 2.946 1.731 2.414 1.95145879310343 1.867 2.011 0.842 2.021 -0.0229809249532462 3.27 0.87119976088986 3.626 3.016 0.674 1.145 1.403 3.166 2.584 2.096 3.263 1.18760375819653 2.505 1.786 0.588 0.242 0.717 1.505 -0.483149803523618 -2.956 2.196 1.434 1.295 3.652 -0.694952290040638
3.158 3.907 4.564 5.044 3.68 5.14 3.34 2.723 1.869 4.769 3.14177958341516 2.80956023050536 3.552 2.529 5.19 0.749 2.73866460139958 2.902 2.814 4.00549508566263 5.402 3.934 1.229 6.537 4.01782488110749 4.171 5.969 3.483 3.591 4.965 3.846 3.703 1.309 2.679 3.102 4.834 3.276 5.034 2.502 5.389 4.042 3.037 2.969 2.067 5.415 4.643 2.69486764355812
3.28 3.511 1.958 1.011 2.866 3.601 2.609 1.116 2.096 2.811 2.446 2.091 2.734 3.03 3.331 1.346 1.281 2.651 0.891 1.358 1.821 2.782 1.429 1.923 3.939 3.491 3.423 4.031 2.511 4.933 4.286 3.452 2.405 1.064 3.418 3.308 3.516 3.186 1.443 2.235 2.767 -2.742 1.185 1.827 4.094 3.694 2.635
-0.718 -1.102 -2.626 0.012 -1.945 -4.28 0.148 -1.26772257797001 -2.429 0.156 -1.75947690876631 -1.74 -1.36737105654211 -3.281 -3.694 -1.108 -0.216 -2.281 -1.43892722115505 -1.816 -0.698 -0.595 0.854 -1.70619295845414 0.199 -1.773 -0.321 -1.34 -1.194 0.989 0.377 -0.518 -1.10786562852844 -1.92137289491585 -0.748 -1.254 -0.85 -3.663 -2.998 -1.421 -2.34703526299254 -2.52861225974142 -1.13 -1.526 -0.889 1.926 -2.79583773589357
1.455 0.595 0.103 1.2 -0.217 1.653 -2.919 1.396 0.531 1.113 0.693 -2.788 0.458 -0.554 1.339 1.039 0.08 0.34 -0.09 1.056 0.7 -0.709 1.417 0.286 1.107 1.404 1.53 -0.969 -1.288 1.379 0.964 1.258 -0.041 1.518 1.247 0.023 -2.402 1.398 1.505 0.44 -1.226 -3.093 1.45 0.205 1.476 -0.022 -1.33006017317729
1.172 4.39 0.898 1.891 0.703 1.578 1.94 1.281 -0.584 -0.138 0.956 -0.783 0.192 2.025 0.246 -0.389 1.455 -0.232 -0.107 0.485 0.751 -0.603 1.636 3.357 2.501 2.193 1.361 1.969 -0.121 2.723 2.803 1.86 1.218 3.271 3.595 0.573 0.574 0.701 0.95 1.491 0.621232931941367 2.831 0.148 -0.057 2.479 -0.356 -0.833
3.082 4.61 1.189 3.62 3.814 2.326 3.507 2.662 2.013 4.541 4.145 1.906 3.498 1.451 4.984 2.117 2.76 4.174 5.148 3.587 3.33 1.28073559132585 1.869 3.982 1.773 2.112 3.611 2.735 5.593 3.489 3.226 4.015 2.798 3.939 2.397 5.389 3.666 2.083 2.91244116261752 5.62 3.062 2.60034952571915 3.78 1.735 3.805 6.289 0.888
-1.384 -0.95697954027528 -1.673 -2.278 -0.701 -0.95 -2.796 -0.647 -0.581 -1.155 0.799 -1.911 -0.537 -0.086 -2.141 -1.3 -1.264 0.662 -0.006 -2.364 -1.82 -0.525 -0.405 -1.835 -0.433 0.272 -0.54 -2.589 -3.338 -1.33 -1.375 0.325 -0.167 -1.244 0.268 -2.936 -3.381 -0.988 -2.461 -0.984 -5.155 1.028 -1.712 -0.531 -0.603 -3.746 -2.132
1.703 3.085 -1.733 1.118 -1.545 1.36 -0.534 -0.611 -1.435 0.897 1.812 -1.374 0.805 1.201 -1.703 1.454 -1.563 1.142 -0.2 -0.594 -1.285 0.098 1.349 -0.114 1.824 0.078 -0.146 0.838 -1.307 2.097 0.914 0.309 1.411 2.109 1.28 -0.653 0.519 0.223 -1.982 -0.0228031045657465 0.763 -0.814 -1.633 1.398 -0.05 -1.224 0.485
-1.463 1.05 1.151 0.436 0.457 0.445 -1.178 -2.142 -1.89 -1.517 1.719 -1.691 -0.737 -0.991 -1.847 -1.699 -0.911 -0.994 -0.511 -1.263 -1.227 -1.687 -2.166 -2.046 -0.901 -0.396 0.771 -1.791 2.605 -0.797 -1.42 -1.709 -1.679 -0.212 -0.319 -0.869 3.422 -0.91 -1.652 -0.385 -2.48447698364354 -2.49828056656658 -1.239 -0.288 -1.063 -1.566 -1.58056013827101
2.991 1.748 0.389 0.503 1.135 0.292 -0.131 -0.52 -0.086 1.67 0.183 1.071 0.634 2.022 -0.022 0.642 0.487 0.444 1.727 0.484 -0.045 0.108996949065979 1.759 1.104 3.685 0.275 0.12 -0.017 -0.364 3.827 2.231 0.965 0.893 -0.387 0.769 0.36 0.332 1.954 0.349 1.523 -4.437 1.209 -0.105 1.968 1.096 -0.027 0.028
2.575 1.342 2.753 2.117 3.503 2.358 4.029 1.896 0.489 3.35 2.56725712415398 2.72115393998374 3.835 0.731 3.035 3.08 1.069 3.778 3.2 3.259 3.925 1.164 0.584 2.717 0.422 2.14 3.861 5.449 4.972 1.811 2.975 2.645 2.968 2.066 0.3 3.585 5.103 4.038 3.803 3.392 4.048 1.298 2.696 4.052 2.702 4.43 2.841
-3.516 -3.86925647946508 -4.026 -4.129 -7.554 -4.80851371790788 -4.135 -4.716 -4.725 -4.151 -1.701 -2.866 -4.089 -4.65853772804174 -5.10538849368789 -4.279 -3.004 -5.917 -4.954 -3.825 -3.025 -7.427 -3.067 -4.378 -5.17568916630672 -4.642 -2.456 -5.615 -3.675 -6.306 -6.476 -4.102 -4.038 -4.46025420342479 -6.074 -4.415 -4.48936334750866 -6.712 -4.862 -6.359 -5.57492086208419 -5.35344397234662 -4.74629153466875 -6.139 -5.36 -2.88 -5.79963861756729
1.858 -1.089 1.126 -1.291 1.389 0.368 1.561 1.342 -1.526 -0.21 -1.092 1.397 2.027 1.602 -1.035 -0.934 2.165 -1.343 1.183 1.179 1.135 1.614 2.473 1.413 3.046 1.965 0.828 1.852 1.907 0.548 1.326 2.323 1.499 1.183 0.966 2.491 2.197 0.481 2.269 -0.266 1.77 2.914 1.115 -0.693 1.72 3.153 -0.627
0.421 -0.341 2.342 0.188 -1.444 -1.412 0.485 2.146 1.312 -0.946 -1.955 1.691 -0.006 0.588 0.972 0.491 1.676 -2.573 -1.889 0.171 -0.038 -0.421 -0.551 0.666 -0.405 0.927 0.087 -2.52 -0.875 0.958 -1.595 1.101 -0.803 -1.714 1.219 -0.628 0.365 0.867 2.301 -0.884 -0.959 1.971 0.663 -0.987 1.357 -0.66 0.685
1.478 0.914 3.316 1.8 1.885 0.301 2.2 3.448 0.741 -1.411 -0.398 1.276 2.286 2.388 2.043 0.872 1.047 0.739 1.293 1.293 2.012 4.173 2.825 2.999 3.659 3.095 1.22 0.482 1.652 1.273 1.933 2.64 0.874 1.495 1.402 2.636 2.679 2.995 1.317 2.405 2.605 4.446 1.781 1.2 3.432 0.226 -1.508
2.906 4.477 1.338 2.305 3.837 3.116 3.221 1.041 2.798 3.687 2.143 1.517 0.742 4.039 2.889 0.622 2.45 2.401 4.329 1.794 1.648 1.05 -0.022 -0.232 3.483 1.486 2.533 2.745 3.032 3.601 4.087 2.628 0.777 1.502 2.524 2.606 3.614 1.512 2.275 4.541 1.467 1.993 2.751 0.406 2.739 4.664 0.284
-2.273 -0.912 -2.026 -2.282 -2.19 -1.99 -2.332 -1.103 -0.46 -2.053 -1.322 -0.675 -2.533 -1.612 -3.107 -2.93 -1.69546125988397 -2.208 -1.113 -0.96 -0.909 -2.466 -2.935 -1.458 -2.612 -3.057 -1.965 -1.586 -1.852 -2.976 -1.569 -2.145 -1.905 -2.409 -2.148 -2.003 -1.383 -1.886 -2.897 -1.837 -3.977 -9.03 -1.702 -1.856 -2.753 -3.012 -3.509
