"V1" "V2" "V3" "V4" "V5" "V6" "V7" "V8" "V9" "V10" "V11" "V12" "V13" "V14" "V15" "V16" "V17" "V18" "V19" "V20" "V21" "V22" "V23" "V24" "V25" "V26" "V27" "V28" "V29" "V30" "V31" "V32" "V33" "V34" "V35" "V36" "V37" "V38" "V39" "V40" "V41" "V42" "V43" "V44" "V45" "V46" "V47" "V48" "V49" "V50" "V51" "V52" "V53" "V54" "V55" "V56" "V57" "V58" "V59" "V60" "V61" "V62" "V63" "V64" "V65"
-0.72831968067258 0.634 0.886 -0.538 0.464 -0.268175046627615 -0.879 -0.3 0.855 0.73 -0.133 0.313 0.276 1.032 1.685 0.558 -2.981 -0.278 -0.137027084154045 -0.065 0.924 0.39 -0.453 1.467 0.3 0.0131160136047507 0.515429959748031 -1.462 -1.295 2.276 1.271 0.043 0.351 0.406 -0.263 2.44 0.935 -0.119 0.396 0.733 -0.108 0.312 -0.543 -0.632 -0.945732646686691 0.121 -0.159 0.471 -0.057 -0.06 0.707 0.117 -0.164 -0.51 0.607 0.107 -0.059 0.217228959124888 0.519 -0.052 -0.280220223360354 0.171 -0.646 -1.915 -0.866
-0.844 -4.087 -0.546 -0.296 -0.288 -0.022 0.254 0.369 0.656 -0.298 0.416 0.27 0.138 -1.236 0.29 -0.224 -0.286 -0.035 -0.83 0.227 0.078 -0.138 0.872 -0.024 0.95 -0.129 -0.018 -0.38 -0.881 0.516 -0.221 -0.041 0.225 1.79 -0.256 0.637 -2.268 0.516 2.539 1.441 -0.008 -0.242 -0.259 0.484 -0.081 -0.353 -0.186 -0.529 -0.27 -0.999 0.708 -0.234 -0.258 0.056 -0.438 -0.305 1.293 0.284 -0.345 -0.095 0.692 0.016 0.753 -0.41 -0.149
-2.739 1.408 0.013 -0.941 -0.524 -0.626 0.593 -0.664 0.075 0.188 -0.095 -0.01 -0.057 -0.021 0.869 -0.139 -0.268971664774013 -0.926 -1.007 -3.142 0.328 0.324 -0.018 0.654 -1.063 1.259 0.285286006041144 1.145 -1.905 0.929 -0.183 0.282 -0.262 0.103 0.413 1.061 0.605 0.698 0.502 0.212 0.549 -0.275 0.429 -0.022 -1.694 -0.036 0.089 0.332 -1.059 0.044 -0.35 0.451 0.225 -0.633 1.317 0.187 -0.81 -0.254924265140736 0.4 0.468 -0.239 1.213 -1.259 -0.144 0.357
0.69 1.434 0.065 0.79 1.554 1.071 1.081 -0.02 0.254 0.302 2.334 0.305 0.88 -0.474 0.666 1.702 -1.134 -0.792 -0.0290049913145468 0.023339286977733 0.949 0.332 0.519 1.726 -0.673 0.437 0.208659253631669 0.993 -1.677 1.367 0.543 0.328 0.985 1.271 0.096 -1.742 0.0765462732413215 -0.758 0.113 1.47 -0.469 0.295 0.967 0.183 -1.882 0.125 1.213 -0.152 -0.719 -1.425 1.509 -0.58 0.489 0.041 -0.213282811017094 -0.277 0.225 0.416005650624046 -0.186 0.774 0.248437715536749 0.046 -0.555 0.257 0.729
-2.095 -2.021 -2.293 -0.899 -1.557 -1.942 -2.717 -2.222 -1 -1.895 -0.513 -1.738 -0.942 -3.357 -2.139 -2.225 -2.322 -2.735 -2.501 -1.701 -0.929 -1.376 -2.411 -1.575 -0.672 -2.232 -1.666 -1.072 -0.359 -2.724 -1.249 -1.912 -1.349 -1.702 -2.549 -1.706 -0.938 -1.276 -1.317 -1.547 -1.303 -1.796 -2.468 -2.069 -2.057 -2.69 -1.804 -1.708 -1.746 -0.978 -2.019 0.035 -0.177 0.014 -1.034 -1.027 -0.802 -1.56 -0.345 0.811 -0.299 -0.85 0.998 -0.817 -0.543
-0.613 0.094 -1.117 -1.015 -0.699 -1.248 -0.479 -0.764 -1.556 -1.006 -1.757 -0.939 -0.291 -0.252 -0.865 0.129 0.137 -0.341 -0.362 -0.891 -1.018 0.112 -0.015 -0.238 -1.664 -0.126 -1.326 0.124 -0.24 -0.250810246226643 -0.277855433257128 0.182594394624059 0.255 -0.283794592319132 -0.619 -0.225 -0.791 -1.088 0.45 0.015 -0.48 -1.752 -1.476 -0.249 -0.013 0.244 -0.298 -0.497 -0.104 -0.78 -1.374 0.097 -0.075 0.18 -0.572 -0.242 0.714 -0.373 0.036 1.82 1.448 -4.683 0.678 -0.391 -0.452
0.318 4.308 0.504 0.136 1.16 0.658 1.316 0.382 -0.727 1.56 0.451 0.073 1.27 1.191 0.644 0.638 0.11 0.838 -0.765 0.197903540918702 1.135 -0.005 0.542 -0.015 0.364 0.533 0.754 0.9 1.168 0.187 -0.23 -0.539 0.866 0.684 0.572 0.641 2.681 0.008 -0.289 0.443 1.001 -2.095 -0.012 -0.328 0.158 0.644 0.208 1.333 0.168 0.31 -1.296 0.638 0.611 -0.259 1.0999809619806 1.421 -0.17 -0.345 0.241 1.299 0.238298694868402 0.307 0.119 1.306 0.792
-2.859 -1.658 -2.218 -1.522 -0.393 -0.359 -2.072 -3.109 -2.419 -2.407 -3.332 -3.397 -2.044 -2.051 -1.312 -1.221 -2.466 -1.721 -1.082 -2.467 -0.478 -2.395 -2.141 -1.033 -3.093 0.807 -1.62721363922103 -1.903 -1.732 -2.034 -2.731 -1.008 -0.895 -1.886 -1.568 -0.581 -0.578 -2.497 -2.087 -1.013 -1.346 -3.129 -3.212 -1.562 -2.112 -1.521 -0.78 -1.849 -1.449 -1.84 -2.032 -1.223 -0.886 -0.463 -0.056 -1.524 -1.855 -1.93965727314103 -0.83 -0.535 -2.162 -1.468 -0.524 -1.47 -1.646
3.276 2.983 2.898 3.333 2.618 2.919 3.671 3.585 0.645 2.18112660301076 2.085 3.326 2.36 1.892 3.628 3.276 2.916 2.269 2.275 2.801 2.192 2.73 1.396 1.446 3.324 3.161 2.804 2.174 2.923 2.462 2.499 2.22 2.486 2.56 1.955 2.183 2.502 2.721 2.352 2.485 2.979 2 1.523 2.145 3.411 1.888 0.883 3.02 3.221 1.672 1.636 3.195 4.156 3.772 3.138 2.611 3.17 2.386 3.884 -0.842 1.359 0.949 1.634 3.124 1.811
1.013 -0.0244794178649188 1.712 0.81 0.152901763050362 -0.7 0.624 -0.108 -0.693 -0.304 -0.376 0.486 0.281 -0.665 0.248 0.294 0.141 0.897 0.171 -0.294 -0.186 0.661 1.917 0.721 3.417 1.156 1.386 -0.036 0.685 0.75 1.051 0.347 0.748 0.399 -0.219 0.467637731508609 -0.658 -0.04 0.266 0.573 1.354 2.165 0.856 0.648 1.571 0.397 -0.102 0.348 2.011 0.865 0.957 1.068 -0.595 0.253 -0.36 0.78 2.155 1.125 -0.542 -0.217998270295642 0.319838380298263 -2.248 0.379 1.055 0.87
-2.177 -1.33658814146473 -2.785 0.847 -0.625 -2.124 -0.411 -2.028 -0.297 -0.857 -2.155 -2.434 -1.84 -1.3 -1.102 -1.198 -2.003 -1.586 -0.941 -1.002 -1.812 -0.996 0.401 -0.761 -1.94 -1.418 -1.099 -1.18581739866379 -1.722 -0.865 -2.606 -0.29 -1.609 -0.436 -0.315 -0.566 -1.27003078638696 -0.525 -1.61 -0.895 -1.396 -1.963 -1.288 -1.448 -3.655 -0.493 -1.603 -0.873 -2.449 -1.202 -0.031 -0.894 -1.811 -1.429 0.982 0.905 -1.02483383907305 -1.121 -1.658 -1.16137501498606 -1.212 -2.65 -1.596 -0.724 -0.6
-0.525 -0.17 0.268 -0.062 -0.299 -0.938 1.277 -1.241 1.066 0.571 -1.379 -0.942 -0.249 1.593 0.122 0.544 0.983 0.725 0.963 -0.834 -0.255 0.193 0.424 -0.699 -0.643 0.624 0.656 -0.635 0.484 0.339 -0.7 0.569 1.189 -0.406 0.617 2.264 1.675 1.156 1.22 0.682 0.578 0.202 -0.92 0.747 0.155 0.348 -0.961 0.577 0.479 0.826 0.913 -0.033 1.061 0.089 1.121 2.782 0.244 0.219 0.919 -1.405 -0.044 -1.468 -0.404 0.281 0.102
-1.097 -0.492 0.201 0.315 -0.16 -1.385 -0.566 0.906 -2.053 0.348 -0.899 1.524 -0.347 -1.706 -1.497 0.203 0.058 -1.114 -1.141 0.569 -0.784 0.104 -0.577 0.524 0.202 -0.431 -0.38 -0.092 -1.807 0.477 2.204 1.018 -0.356 -0.648 0.882 -0.0750914103963912 0.447 0.951 1.412 -0.32 0.118 -1.007 1.132 -0.661 -1.13 -0.321 -0.444 0.248 -0.397 -0.091 0.436 -0.13 0.172 0.646 1.4 1.754 0.084 -0.301 0.163 0.0120520919324025 0.658 -0.696072697773096 0.78 0.214 -0.167
1.678 1.155 1.025 1.814 1.233 0.298 2.287 0.903 1.512 0.425917735682029 1.854 0.59 0.052 2.625 0.553 0.444 -0.155 0.25 0.027 0.978 1.135 -0.743 -0.807 0.502 1.11 1.608 1.74 1.078 0.631 1.239 -0.167 1.019 -0.022 1.433 -0.163 0.291 0.282 -0.306 0.213 1.182 0.303 0.71 1.179 -0.114 -0.063 -1.12 0.322 -0.878 -0.466 0.032 0.05 0.553 -0.023 0.297 0.766 1.169 -0.17 2.91 -0.272 0.575 0.758 -1.17 0.186 1.726 1.757
-0.676 -0.554 0.723 -0.014 -0.077 -0.131 0.089 0.938 -0.649 -0.259 -0.022 1.022 -0.99 -0.424 -0.271 -0.893 -0.943 0.483 0.495 -0.627 0.022 -0.989 -2.415 -1.196 -0.538 -0.456 -1.059 1.439 0.124 0.392 0.981 -1.859 0.243 -0.616 1.231 0.648 0.77 1.411 1.673 -0.538 0.771 0.077 0.736 -0.347 -0.085 0.969 -0.624 0.893 -0.318 0.275 0.942 0.239 -0.482 -0.047 0.812 1.782 0.551 -0.374 -0.655 -0.658 0.747 -2.053 0.007 -0.509 -0.789
-0.023 1.074 0.142 -0.105 1.329 0.236 1.715 1.925 3.594 0.558 2.086 1.977 0.987 0.355 2.176 2.491 2.062 0.377 0.201 1.467 0.128 1.726 0.372 0.148 1.826 0.484 1.252 0.945 1.911 0.673 0.205 2.513 -0.468 0.398 0.713 -0.689 0.381 0.595 0.418 -0.178 0.688 0.368 2.18 1.266 0.656 0.183 1.67 0.454 0.729 0.396 0.827 0.132 0.255 0.347 0.096 0.259 0.068 0.916 -0.159 0.304 2.179 -0.48 0.514 1.271 1.315
0.11 1.822 0.275 0.793 1.047 0.144 0.979 -0.108 -0.514 0.139 -0.574 -0.687 1.098 0.287 0.017 1.238 1.544 1.326 0.773 0.142 0.182 1.722 1.533 1.487 -1.51 -0.183 1.644 0.821 -0.272 1.874 -0.438 1.526 2.8 0.427 -0.673 1.08331256681282 -0.347 0.49 0.151 0.323 -0.538 0.112 -0.599 1.729 0.699 0.572 1.441 -0.53 0.907 -0.174 0.46 -0.697 -0.105 -0.351 0.431885089531202 -1.247 0.099 -0.272 0.336 -0.252 -0.871 0.567 -0.339 0.952 0.928
-2.489 -0.197 -2.401 -0.677 -1.331 -0.805 -1.048 0.323 -0.951 -1.6371200877765 -1.257 0 0.323 -0.233 -0.949 0.239 -0.247 -1.662 -1.258 -2.725 -0.804 -0.664 0.435 0.525 -2.737 0.265 0.46 -0.988 0.16 -0.153 -2.055 -0.068 0.347 0.02 -1.374 -0.98 0.209 -1.099 -0.541 0.141 -0.246 -1.495 -1.468 0.067 -0.802 -0.35 -0.097 -0.705 -1.113 -1.463 -1.985 -0.492 0.027 -0.12 -0.055 -0.596 -0.076 -2.407 0.234 -0.695 -1.153 -0.084 -1.072 -0.082 0.783
-1.973 -3.196 -1.328 -1.646 -0.802 -2.553 -2.934 -2.17 -3.318 -2.021 -3.029 -2.482 -1.694 -1.822 -1.25 -2.84 -2.105 -1.443 -3.599 -4.151 -2.738 -2.76 -1.915 -1.678 -1.941 -1.492 -0.807 -1.154 -1.176 -2.21 -1.57 -2.784 -0.86 -1.812 -2.28 0.001 -1.492 -2.624 0.516 -1.963 -1.822 -1.301 -2.624 -1.361 -1.511 -1.024 -1.064 -1.966 -2.181 -1.176 -1.309 -0.34 -1.783 -2.411 -2.153 -2.114 -2.11 -3.56 -1.256 -2.897 -3.001 -2.658 -2.606 -1.866 -2.499
-0.829 -1.349 -1.311 1.017 1.348 0.994 -1.356 -0.653 -0.564 -0.722638683429983 -0.01 -0.57 -0.942 -0.655 -1.022 -0.786 -1.42 -0.141 -0.83 -0.768441262002221 -0.626 -1.178 -0.482 -1.408 -0.550353732057251 -1.09 -0.579672223208949 -0.073 -0.246 -0.853 -0.882 -0.597 -0.563 -1.09 -0.187 -0.631 -0.921 -0.565 -0.791 -1.123 -0.560988140699933 -0.449 0.145 0.484 -0.458 0.106 -0.416 0.122 2.139 0.129 0.093 -0.872 -0.957 0.653 -1.635 -1.103 -0.664 -4.053 -1.095 -1.032 0.091 -1.085 -1.536 1.324 0.23
-4.118 -0.368455257199298 -1.446 0.011 -0.236 -0.66 0.18 -0.909 -0.158 0.188 -0.785732317690708 -1.023 -0.258 -0.668 -0.542 -0.551 -0.426 -0.763 -1.978 -1.605 -0.294 1.252 0.782 0.608 -1.175 -0.954 0.109510225120693 -0.302 -0.29 -0.322 -0.262 0.561 0.114 -0.117 -0.706 0.121 -0.885 -1.332 -0.451 0.313 -0.169 -0.288 -0.681 -0.789 -2.574 -0.731 -0.547 -1.102 -0.968 -2.825 -0.498 -0.381 0.2 0.246 0.564 -0.537 0.188 -1.447 0.295 -0.438209615219995 -1.865 -0.065 -0.544 -0.258 0.096
0.189 0.583 1.37 -0.03 1.674 -0.349 1.48 -0.388 1.005 1.202 0.134 0.1 0.12 -0.108812665112533 0.962 0.185 -1.144 -0.375 0.0111967104429899 0.18 0.626 1.076 2.524 0.706 1.543 -1.16 0.545087576629923 0.363 0.027 1.16 0.843 1.118 1.135 2.402 -0.004 -0.363 0.0739014925746613 -0.056 0.018 0.312 0.498 0.035 -0.106 -0.011 -3.45 -0.236 0.41 0.94 0.125 0.709 0.877 1.077 0.566 -0.27 -0.183585912765265 0.155 0.836 0.899 0.784 -0.596 0.865 0.547 -0.509 1.12 -0.091
-0.661 -0.102 0.226 1.65 -0.053 -0.391 -0.182 0.995 1.92 -0.374 1.216 0.974 -0.719 -0.695 -0.849 -0.105 0.218 0.795 -1.398 1.036 -0.058 0.485 0.077 0.522 0.69 -1.711 -0.439012888965588 0.936 -1.037 -0.523 -1.642 0.455 -0.076 -0.236 0.443 0.156 -1.439 0.044 -0.719 -0.481 -1.177 0.81 0.122 0.367 0.677 -1.005 1.107 -1.375 -0.707 -0.549 0.679 -0.97 0.18 -0.658 -1.777 -1.627 -0.187 -0.639 0.052 -0.708 -1.465 -1.116 -0.554 -1.044 -0.908
1.158 1.959 1.054 0.445 1.924 1.791 2.235 1.788 2.575 1.46761764536176 1.04 1.706 1.171 0.522804380937035 2.79 1.685 1.659 1.669 1.646 3.799 1.789 1.813 2.262 1.912 2.916 1.817 0.68464682296748 0.331 1.919 2.697 0.956 2.037 0.678 1.233 1.632 0.998 1.325 2.571 0.489 0.996 0.925 1.225 1.005 1.096 1.724 1.43 -0.062 1.867 1.718 0.953 1.588 0.426 -0.076 0.723 0.762581004897135 1.576 0.14 1.719 0.382 -1.934 1.915 0.0538910595367346 1.28 1.475 1.14
2.531 4.847 3.12 3.719 3.875 3.603 3.719 2.676 4.634 5.036 2.281 2.694 4.002 4.941 5.129 3.478 4.38 3.901 4.916 5.148 4.082 2.123 3.124 4.482 3.561 2.079 2.439 2.825 2.989 4.592 2.116 3.095 4.309 2.893 4.23 4.186 5.44 3.497 2.885 2.736 2.814 3.678 5.152 3.286 2.896 2.388 3.56 2.938 4.253 3.438 3.896 4.054 3.531 3.619 4.379 3.19 2.949 4.512 3.496 4.365 4.378 4.027 3.317 4.709 4.074
-0.246 -0.0741536131039518 1.339 1.195 0.693 0.295 1.262 -0.719 0.193 0.588 -0.19 0.746 0.641 -0.211 0.718 0.599 -0.175 1.01 -0.496 -0.671 0.455 0.054 0.538 1.499 -0.331 0.992 0.191 0.131 0.649 1.00981107711776 0.642 1.005 1.069 0.629 1.267 0.991 0.272 2.153 1.5 0.823 0.552 0.263 0.598207286649416 -0.651 -2.47 0.329 0.394 -0.694 0.012 1.464 -0.017 3.013 0.316 1.616 1.771 1.087 1.742 0.048 1.014 0.684 0.166 -1.322 0.114 1.687 1.663
0.349 -1.472 -0.792 -0.675 0.59 -1.421 -0.009 0.285 -0.991 -0.625524328111268 -0.993 -0.731 -0.839 -0.008 0.036 -0.968 -0.836 -0.976 -0.276362061167086 -0.05 -1.052 -0.256 -1.011 -2.739 -0.098 -0.523 0.07 -1.497 -1.189 -0.12 -0.262 -0.99 -1.078 -0.349942983579036 0.182 1.598 0.25 -0.932 0.295 0.404 -0.559 -2.304 0.698 -1.776 -0.518 -0.147 -1.146 -0.462 -1.444 -0.623 -0.694 -0.609 -0.087 -3.23 -1.575 0.587 -1.408 -1.098 0.186 -0.799 -0.501400559512426 1.36 0.551 0.574 -0.166
-1.47 -1.633 -0.098 0.352 -1.733 -0.652 -0.525 -0.296 0.978 0.507 1.633 -0.219 -1.072 -3.248 -0.025 -0.716 0.06 -0.949 -1.041 0.534 -0.59 -0.237 -1.059 -0.695 0.401 -0.799 -0.864524122954211 1.196 0.07 -2.407 -0.481 -0.943 -0.856 -0.674 0.257 -0.681 -0.708 -0.219 -0.796 -0.238 -0.931 0.483 1.024 -1.755 -0.523 -0.626 -0.709 -0.618 -0.818 0.289 -0.541 0.344 -0.043 -0.449 -0.774 -0.73 -0.759 0.055 -0.651 0.274 0.215 -2.902 0.438 -0.762 -0.901
0.436 -0.717 1.048 -0.622 -0.548 -0.932 0.469 0.002 -0.309 -0.616 -0.538 0.216 -0.966 -1.231 -0.04 -0.068 -0.063 -1.06 -4.439 0.29 -0.733 -0.006 -0.233 -0.718 0.905 -0.753 -2.424 -0.641 0.166 0.136 0.304 -1.013 -0.147 -0.216 -0.098 -1.149 -0.574 0.55 -0.196 -0.128 0.309 1.825 -0.544 -1.08 0.392 -0.418 -1.14 -0.516 0.643 0.518 -0.014 0.294 0.559 0.54 -0.458 0.31 0.495 -0.038 0.47 -1.069 -1.163 -0.216 -0.794 -0.591 0.306
2.06 2.124 2.64 2.368 1.86 1.31 2.259 2.704 1.389 0.582 1.428 2.306 2.161 2.275 2.121 1.403 1.833 3.771 4.564 2.163 2.17 1.477 0.836 0.363 2.061 1.701 1.082 0.785 1.93 1.104 2.614 0.929 1.401 2.518 1.465 2.455 1.763 0.959 2.574 2.418 1.703 0.333 3.107 0.408 2.103 0.688 0.26 1.315 1.861 2.325 2.229 1.306 1.661 2.28 1.89 1.731 1.572 3.734 1.233 1.152 -0.047 0.571 1.377 1.127 1.288
-1.923 -2.3 -1.458 -0.624 -1.164 -1.631 -0.986 -1.617 -0.583 -1.151 -0.975 -1.403 -0.677 -1.21 -1.486 -0.221 -1.598 -0.833 -4.307 -0.825 -0.224 -0.646 -0.464 -0.177 -2.193 -1.552 -1.68700825572344 -0.897 -2.779 -0.278 -1.17 -1.485 -0.068 -0.935 0.04 -2.193 -0.908 -1.189 -0.92 -0.708 -0.631 -0.571 -0.499 -1.815 -2.517 -1.156 -0.692 -1.288 -1.123 -0.764 -1.183 -1.316 -0.25 -1.669 -1.242 -0.661 0.256 -4.264 -0.221 -1.275 -2.351 -0.457 -1.619 -1.058 -0.109
-2.533 2.657 0.652 0.829 0.741 0.533 1.028 0.175 0.95 1.37 0.495 0.665 -0.226 2.443 0.352 -0.263 -1.534 0.559 -1.52 0.989357744994972 1.25 1.118 0.745 1.029 0.448 1.029 1.422 0.418 0.946 1.753 0.109 0.302 2.748 0.573 0.398 1.007 0.01 1.001 1.272 0.705 1.01 0.802 0.767 0.091 -0.376 0.283 0.556 0.617 -0.775 1.09 0.925 0.924 0.68 1.004 0.821 0.647 -0.033 0.328 0.918 -0.131 0.738 0.876 -0.369 1.98 -0.057
0.01 0.187 0.244 0.491 0.874 -2.136 -0.599 0.306 0.8 0.079 1.402 0.68 1.347 -0.7 -0.296 0.731 0.147 -1.087 0.056 0.827 -0.162 1.115 -0.178 0.2 0.881 0.777 0.521 0.085 0.588 1.579 -0.539 0.656 0.262 -0.267 -0.537 1.094 1.472 0.094 -0.002 -0.088 0.335 -0.489 1.285 0.147 -0.445 -0.182 0.901 -0.947 -0.296 1.095 -1.669 0.105 -0.22 2.176 0.537 -0.168 1.283 2.287 -0.381 2.232 1.057 0.326961722442911 1.883 0.989 0.067
-0.379 -0.653 1.098 0.218 -0.454 2.771 0.465 1.898 1.277 1.092 2.517 1.883 0.558 0.902 0.102 0.871 0.528 0.695 0.136 1.237 2.303 0.006 0.168 -0.122 1.149 0.788 0.838 0.878 0.175 -0.279 1.002 -0.074 1.721 0.433 1.039 1.61 1.208 1.374 0.868 0.278 0.877 0.75 1.796 0.246 0.418 1.864 -0.268 1.902 1.128 0.875 0.101 -0.129 -1.128 -0.038 -0.559 0.37 0.344 1.182 -0.522 0.547 1.701 -1.253 0.485 -0.435 -0.447
-2.117 -1.972 -1.011 -1.126 -1.463 -2.051 -1.168 -1.066 -1.875 -3.531 -1.686 -1.17 -0.574 -0.722 0.164 -0.709 -1.218 -0.844 -0.871 -3.338 -1.18 -1.334 -1.21 -0.777 -0.665 -0.206 -1.057 0.766 0.955 -1.521 0.464 -1.172 -1.151 -0.027 -1.635 -0.51 -0.956 -1.93 -0.472 -0.688 -0.523 -2.61 -1.598 0.171 -0.837 -0.99 0.189 -1.654 -1.393 -1.578 -1.674 -0.448 -0.616 -0.717 -0.739168864655489 -0.652 -0.27 -2.613 -0.25 -1.422 -2.923 -1.115 -1.31 -0.971 -1.405
-0.665 -0.176 0.366 0.475 1.128 -0.873 0.535 -0.144 1.931 1.662 -1.248 -0.428 0.574 -0.558 -0.089 0.036 1 1.478 1.023 0.549 -0.66 0.523 0.935 0.917 -1.325 -0.728 -0.109 0.207730533403679 -0.043 0.802 -0.965 1.027 1.366 0.788 1.34 1.225 0.235 1.133 1.192 0.939 0.408 1.461 1.481 2.223 0.999 0.578 2.303 1.122 1.335 1.088 2.091 0.279 -0.222 0.044 0.193 0.5 -0.069 1.151 -0.11 -0.628 0.857 -1.208 0.065 0.197 0.091
0.627 -1.443 -0.109 0.555 -1.764 -1.424 -0.609 0.738 -0.298 0.4 -2.168 0.257 -0.183 -0.448 -0.58 -0.015 0.178 1.075 -0.111 -0.605 -1.475 0.093 -0.368 0.77 -0.817 0.107 -0.041 0.507 -0.461 0.111 -0.711 0.083 0.805 0.019 -0.98 1.062 -0.216 -0.93 -0.277 0.255 -0.187 0.162 1.218 1.099 0.632 0.213 1.799 0.044 0.549 0.085 0.08 -0.365 -0.816 -0.495 -0.72 -0.267 -0.069 0.255 -0.561 -1.764 -3.166 -1.738 -0.459 -0.093 -0.625
0.472 0.39 0.745 0.069 -0.484 0.808 0.507 0.284 -0.431 -0.575 -0.075 -0.241 0.452 0.321 -0.948 0.3 -0.653 0.996 0.777 -0.531 0.76 -1.482 -0.088 -0.898 -0.375 0.566 0.314 0.647 -0.358 -1.177 0.812 0.531 -0.245 0.696 0.458 1.523 1.153 -0.086 0.934 0.613 1.276 0.169 1.405 1.369 0.037 1.323 0.508 1.383 0.438 0.181 0.158 -0.305 -1.373 -1.266 -0.901 0.351 -0.951 0.942 -1.521 -1.194 0.183 -2.769 -0.951 0.216 -0.24
2.182 2.255 1.397 0.764 -0.672 0.307 -0.256 1.117 -0.453 0.639 0.464 1.376 1.281 0.487 1.905 1.594 1.556 0.975 0.764 0.87 0.697 1.551 1.003 0.397 0.396 0.592 0.64 0.649 0.958 0.916 1.074 0.804 0.416 1.071 -0.044 0.237 1.01 0.269 0.685 0.34 0.522 -0.503 -0.636 -0.438 1.001 1.486 0.38 0.757 1.341 0.508 0.004 1.235 3.835 0.568 2.015 0.223 2.576 0.615 3.271 0.197 -0.139 -0.263 1.156 0.125 -0.028
0.31 -0.073 0.779 -0.023 -1.246 -0.21 -0.531 0.533 -0.992 -0.26 -0.78 0.383 0.512 1.295 0.137 -0.261 0.177 0.675 0.278 -1.268 -0.915 0.088 -1.745 -1.817 -0.989 -0.264 -0.785 -1.031 -0.358 -0.298 0.609 -0.227 -0.834 0.711 0.426 0.436 -0.506 0.012 -1.125 0.715 -0.279 -0.345 -0.495 -0.168 0.522 1.098 0.05 0.728 0.351 -0.279 0.319 -0.887 -0.531 -1.023 0.698 1.131 -0.981 0.036 -0.59 -0.761 -1.015 -3.638 -1.586 -1.195 -1.667
-1.176 0.81 -0.387 -0.616 0.925 -0.273 1.411 -0.811 -0.478 -1.266 0.355 -0.364 0.213 0.504 1.797 0.266 0.538 0.891 0.048 -1.774 -0.583 1.584 1.057 1.233 -1.47 -1.452 0.247040506996575 -0.327 0.296 0.58 -0.125 -0.449 0.224 0.028 0.22 0.78 0.314 0.465 -0.321 0.854 -0.148 -0.662 -0.039 0.535 0.474 -0.055 0.029 -0.162 -0.103 0.55 -0.861 0.213 -0.775 -0.102 1.323 -1.038 0.477 -0.0365004101951567 -0.328 2.249 -2.605 0.387 -0.545 0.679 0.354
-0.216 1.664 0.399 3.45 1.591 0.046 0.215 0.25 0.896 0.84 1.92 0.634 0.672 0.773 0.727 1.033 0.997 0.798 1.995 0.977 -0.204 1.232 0.341 0.543 -0.265 0.606 0.709 0.233 0.044 0.983 -0.074 -1.676 0.738 1.079 1.259 2.585 2.257 0.239 0.565 1.022 1.546 -1.319 0.546 -0.926 0.334 0.827 -0.101 0.832 0.306 0.49 1.029 1.248 1.231 1.407 1.894 1.301 1.791 1.693 0.885 1.22 2.036 0.75 0.991 2.004 1.396
0.143 1.42041311267068 -0.299 2.087 1.232 2.001 1.661 0.766 -0.403 1.033 -0.976 0.791 1.828 0.364 0.839 1.301 3.171 1.741 0.939 0.963 0.993 1.995 0.597 1.809 0.555 0.42 0.041 1.093 1.721 0.784 -0.229 0.314 1.056 2.563 0.483 1.059 1.02 1.273 0.358 2.1 0.666 -0.964 -1.305 -0.311 0.53 1.061 -0.064 0.815 0.563 -0.491 0.488 0.561 1.051 1.52 -0.59 0.11 0.59 -0.007 0.926 0.918 -0.372 0.771 0.835 1.192 1.486
-0.374 -0.496 0.432 0.091 -0.982 -0.742 -0.141 -0.575 -0.097 -1.079 -0.242 -0.356 0.097 -0.405127246322249 -0.019 -0.677 -1.014 0.207 -3.494 -2.797 -0.555 -0.91 -1.825 -0.066 -1.018 -0.925 0.708 0.198 0.164 -1.332 -0.242 -0.042 0.251 -0.426 -1.141 0.928 -1.043 -0.704 -0.866 -0.309 -0.47 -0.311 0.118 0.125 -0.201 1.362 0.39 1.82 -0.508 0.258 -0.821 0.547 0.12 -0.093 -0.687 -0.43 -0.057 -0.205 -0.192 -1.15 -2.491 0.006 -1.756 -0.614 -1.174
0.035 -0.481 -1.415 -0.229 -0.671 -1.157 -0.374 0.107 -1.362 -1.915 -0.885 -0.01 0.037 0.287 -0.035 0.05 -0.995 0.115 -0.92 -1.824 0.085 -0.502 -0.124 0.276 -0.863 -0.659 -1.103 0.297 0.334 0.169 0.326 0.304 -1.727 -0.761 -1.04 0.902 0.886 -1.09 -0.03 -0.336 -0.078 -0.99 -0.983 0.247 -2.122 -0.392 0.52 -0.69 -1.256 -0.841 -1.611 0.182 0.609 0.336 1.461 0.041 0.986 -1.302 0.696 -0.67 -2.218 -0.309 -0.617 -0.197 -2.998
-0.488 -0.6488550027821 -1.183 -1.602 -0.782 -1.351 -1.101 -1.491 0.129 -1.306 -2.259 -1.065 -0.923 -0.958 -0.243 -0.536 -0.62 -1.532 -4.375 -2.394 -1.485 -1.17 -1.163 0.346 -2.343 -1.232 -0.672 -0.542 0.43 -0.436 -0.159 -0.535 -0.955 -0.549 -1.411 0.714 0.282 -1.276 -0.754 -0.317 -0.563 -0.895 -0.885 0.857 -1.474 -0.776 0.859 -0.807 -0.377 0.25 -1.398 -0.55 -0.075 0.198 -0.703 -0.325 -0.408 -0.753 0.129 -0.117 0.612 -0.763 -0.137 -0.105 0.204
