"V1" "V2" "V3" "V4" "V5" "V6" "V7" "V8" "V9" "V10" "V11" "V12" "V13" "V14" "V15" "V16" "V17" "V18" "V19" "V20" "V21" "V22" "V23" "V24" "V25" "V26" "V27" "V28" "V29" "V30" "V31" "V32" "V33" "V34" "V35" "V36" "V37" "V38" "V39" "V40" "V41" "V42" "V43" "V44" "V45" "V46" "V47" "V48" "V49" "V50" "V51" "V52" "V53" "V54" "V55" "V56" "V57" "V58" "V59" "V60" "V61" "V62" "V63" "V64" "V65" "V66" "V67" "V68" "V69" "V70" "V71" "V72" "V73" "V74" "V75" "V76" "V77" "V78" "V79" "V80" "V81" "V82" "V83" "V84"
591.5 782 341.8 704 313.2 816.9 832.9 261.8 635.3 771.8 1132.9 1265 2057.6 655.6 50.4 3621.4 5130.7 3246.1 5810.8 4039.1 3873 4848.5 4114.5 6231.5 707 456.2 539.4 911.1 436.8 382.3 685.1 266.7 459.8 486.7 408.6 663.7 306.4 183.9 642.5 626.6 421.6 267.4 186.9 258.1 1403.2 1007.5 3058.3 989 780.5 957.3 194.2 588.5 629 699.5 1131.8 277.7 303.7 405.2 1576.9 646.4 143.1 178.2 198.4 491.8 1191.4 476.2 166 1113.6 910.7 783.3 384.6 504.5 199.5 445.7 244.1 404.2 475.4 706.1 519.3 1738.3 85.6 727.5 353.7 159.9
68.9 278.8 29.9 26.5 34.4 36.7 163.2 5.4 97.9 464.4 367.7 494.8 643.2 126.5 36.3 307.8 560.1 463.6 1453.5 336.6 9417.3 1996 7713.5 1935.4 27.9 48.1 115.6 87.4 188.2 94.3 8.6 81.9 207.1 5.3 467.2 75.9 584.6 52.3 112.8 163.6 126.7 451.5 212 59 446.8 110.5 624 186.7 30.2 436.6 321.8 70.2 85.2 70.1 727.5 202 30.3 1256 103.1 30.4 19.2 32.4 13.3 93.3 58.3 58.5 14.8 225.2 53 291 210.9 53.2 55.3 89.6 66.9 35.4 28.5 51.2 75.5 125.5 49 143.4 34.2 141.8
260.3 90.5 298.6 403.3 122.2 663.2 437.7 543.7 509 654.6 478.4 439.1 738.9 571.1 172.6 3158.4 3095.1 7386.4 1898.9 5811.8 3902 4178.4 4595.5 4651.5 392 225 350.2 636.2 360.9 262.8 351.8 318.4 370.1 265.6 245.8 378.4 253.1 117.5 271.9 408.3 282.6 196 181.9 289.2 747.4 263.1 875.9 304 455.7 514.9 235.9 475.8 556.7 1297.2 1277.5 129.7 301.9 382.5 513.6 221.9 116.4 369.3 56.4 338.1 458 373.1 185.9 680.9 386.7 715.6 522.3 263.5 131.4 122.7 362.9 219.3 526.6 155.6 403.5 585.2 84 379.4 222.3 124.2
436.2 462.2 552.1 313.6 620.2 874.9 576 645.1 886.2 796.9 766.5 583.4 941.3 1303.7 329.8 6222.3 2796.8 2635.7 3476 6577.2 4861.3 5983.4 3135.9 3146.3 501.9 368.3 590.8 661.9 429 229.2 195.1 416.1 386.9 378.5 347.5 306.1 146.2 114.7 193.4 652.8 196.4 165.9 185.5 194 740.9 268.8 2988.6 1585.5 809 973.5 215.3 772.3 1427.8 2596.6 2325.6 409 680.7 277 740.3 964 327.8 962.6 371.8 833.7 1404.9 1123.1 299.9 1434.9 1122.2 1837.5 1179.9 1546.3 365.8 331 530.7 735.6 673.4 942.2 891.2 954.6 79.5 759.2 348.1 193.3
1117.9 434 492.5 761.2 340.7 540.9 757 311.9 904.3 663.2 1014.2 447.2 981.7 1421.5 225.3 4031.1 5679.2 3726.2 2876.7 5778.8 6468.6 4139.2 4851.8 3401.2 500.9 375.6 576.7 697 908.2 543.4 728.3 486.8 386 104.5 278.7 202.7 445.2 217.5 212.1 1179 405.1 280.2 155.7 242.9 929.7 443.4 2158.6 1845 1303.8 1431.6 301.6 967.2 1037 1156.1 1621 207.6 685.8 480 738.6 675.4 442.3 656.5 276.9 678.5 711.1 584.7 251.7 1549 616.2 456.2 540 361 261.3 242.1 352.7 791.8 700.9 668.5 397.9 919.8 104 714.8 256.5 273.1
638.7 232 465.3 694.1 410.8 937.7 234.3 294.9 487.1 332.1 507.9 363.2 288.4 964.1 173.8 2210.5 2677.1 3470.1 7791.7 6200.7 2605.7 6273.5 1685.1 846.8 402.9 340.4 304.1 184.7 362.9 148.1 356.9 162.5 166.4 492 144 193.8 49 40.4 73.2 316.1 152 145 110.5 99 687.7 232.2 1913.7 833.6 1045.6 765.1 150.3 327 473.9 2834 1366.1 131.8 343.4 120.4 251.3 506.8 296.5 602.2 254 400 888.8 369.1 230.4 729.4 698.8 1873 448.9 578.9 316.9 288.3 695.9 972.2 1153.3 584.6 660 262.4 34.8 767.1 194.2 242.7
1116.6 465.3 431.3 566.3 587.3 757.9 689.8 511.2 828.5 558.7 403.8 747.6 855.5 934 218.4 6030.3 4299.8 5186.3 4840.1 4686 4871.7 4225.5 4459.6 2565.5 414.1 344.5 327.3 478.5 403.3 332.9 274.2 366.3 591.2 229.1 234.4 407.6 439 186.7 228.2 659.4 248.1 336.1 202.7 116.1 612.2 313.7 2535.5 1073.5 503.5 889 229.9 607.3 1449 2227.2 1390.4 331 426.3 438.3 403.7 540 309.8 638.4 243.3 589 1023.2 645.3 269 1474.4 730.2 1281.2 589.6 1143.7 320.8 204.6 474.6 516.2 726.8 818.1 520.4 632.7 52.8 852.4 357.3 299.5
751.8 649.9 320.1 685.9 740.2 417.9 658.1 394.8 1103.9 539.9 548.6 501.8 492.2 736.3 385.9 5477.2 3905.5 5434.4 5762 4320.8 3014.9 3856.9 6533.2 2538.7 388.7 451.9 513.4 568.7 517.1 209.8 377.8 346.8 653.1 340.4 194.3 488.3 373.4 162 280.3 794.7 292.3 310.1 228.1 221.8 893.2 404.2 1279.9 690.7 1026.1 653.8 118.7 815 1191.5 1345.8 1543.8 287.2 559.6 578 561.8 1394.4 423.3 1222.2 196.9 765.3 812.9 668.5 248.4 1464 611.3 891 1087.7 909.8 403.9 317.3 293.9 574.9 599.2 609.8 491.6 722.3 75.4 616.9 407.8 420.7
656.2 327 544 578.3 682.3 1481.4 438.1 416.7 871.2 1436.1 475.7 853.5 493 675 279.1 2461.9 3690 3582.2 8517.8 4587.9 3105.5 3692.6 2711.3 4816.4 320.7 1397.5 744.4 440.1 1270.5 235.2 286.3 575.9 586.6 398.7 25.2 213.5 245.9 78.3 289.2 391.1 255.5 341.9 206.8 191.1 629.3 185.4 3401.7 751.1 575.8 1039 343.6 1698.5 1725.5 1885.3 2465.1 478.5 239.4 378 581.9 342.5 293.8 468.1 325.6 613.7 1725.6 546.6 163.8 1111.9 1335.1 872.3 438.8 671.9 299.6 298 661.2 359.4 403.1 921.4 480.3 767.5 44.6 1217.1 489.7 236.3
644.2 349.2 465.9 1008.1 540.3 715.2 670.2 603.2 681.1 767.5 797.6 813.5 1237 779.2 255.3 4777.1 3320.5 4645.6 4977.8 5481.5 4438.3 4710.5 3894.9 5233.6 553.9 309.1 482.5 674.6 737.9 221.9 405.2 371.5 436.3 233.6 283.2 448.5 395.8 117.2 337.4 612.7 295 331.8 196.4 201.8 1251.1 149.2 2429.7 950 409.9 631.4 243.4 720.7 1470.7 2546.3 2340.1 410.4 523.9 531.3 804.2 804.9 151.3 556 456.6 456.9 1082.1 874.7 296.9 1779.9 813.8 1818.4 679.7 814.9 213.5 324.8 366.1 426.5 705 657 746.5 1222.4 57.1 831.1 209 484.2
831 416 503.5 641.1 928 805.2 574.8 523.7 549.3 940.1 491.7 698.1 951.6 941.6 777.9 3360 4872.1 5397.7 2322.9 3952.4 6766.6 3546.3 5642.5 5144.2 478.7 365.1 683.8 503.7 424.2 316 563.9 340.9 495.2 366.6 279.5 543.3 371.8 420.8 505.3 560.3 455.1 423.1 479.5 490.1 894.1 692.2 835 534.5 782 1162.9 795.8 471.1 920.7 969.7 941.2 384.9 590.7 575.2 730.6 375 294.1 529.9 314.9 431.8 412.6 496.4 223.4 588.7 313.7 375.9 463.1 275.9 396.7 220.2 382.8 631.7 675.3 612.7 522.1 443.6 218.5 717 474.3 503.6
908.4 215.8 397.9 696.8 677.5 1171.4 400.6 285.9 1020.1 1203.6 546.9 764.3 1676.7 1071.5 221.2 3589.6 1847.6 6882.4 4576.9 5688.9 5855.9 5069.6 2686.3 1781.9 568.8 186.7 409.7 248.2 365.1 254.7 129.8 187.1 674.5 180.6 132.2 243 598.7 119.3 147.3 464.4 183.7 503.6 333.5 177.4 534 233.3 2308.8 718.4 433.4 729.4 118.9 761.7 1187.4 904.4 1122.4 342.5 779.4 624.9 398.2 652.4 211.2 329.2 138.7 637.8 459.3 601 158.4 1209.9 318.8 1373.7 717.8 824.5 239.2 321.4 407.1 613.6 978.2 521.5 416.7 641.8 234.4 920.9 201.4 339.4
1037 130 0.4 657.7 508.6 1176.2 392.4 502.1 410.3 885.4 402.6 949.7 482.6 916.1 172.6 5676.4 1687 4505.5 1442.9 2913.8 6181.3 2632.9 5922.6 1527.8 625.3 536.1 763.3 344.6 517.3 191.8 136.9 285.5 294.4 133.1 988.9 75.9 855.1 112.6 77.2 427.2 112.3 471.2 39.9 222.9 778.9 145.8 14.5 3039.7 1295.3 3332.9 1444.9 204.1 194.9 4383.5 1002.5 17.1 695.7 54.2 1108.9 508.7 104.6 978.4 216.1 495.6 2531.7 1241.2 146.6 967.6 2145.8 193.7 212.8 309.6 178.1 35.3 89.8 969.9 772.9 718.3 686.4 1762.8 61.5 848.3 257.8 129.9
340.9 86.8 102.6 474.3 76.7 349.6 96.1 152.3 106.6 314.8 197.5 433.4 144.9 127.5 49.4 1002.7 4084.1 6099.1 919.6 1376.7 6602.8 4581.8 5778.9 3926.3 194.6 331 185.3 512.6 318.9 55.1 287.9 114.3 84.3 106.9 189.2 642.8 225.6 123 399.2 441.2 273 217.8 190.2 156.2 426.5 323.6 471.7 61.7 129.8 677.1 205.8 96 435.9 213.4 570.8 364.5 179.5 87.3 190.5 48.7 31.1 171.4 84.3 55.3 209.1 125 39.6 156 159.9 93.3 163.2 315.1 31.4 55.8 112.2 13.6 60.5 148.6 141.7 75.7 85.1 152.8 174.2 78.6
680.4 477.7 418.8 654.5 658.3 1558.2 330.8 520.6 671.6 760.2 886.8 810.1 1354.5 842.3 256.3 6150.5 3567.6 4412.7 3450.7 6031.6 4236.3 5865.4 3745.9 3210.4 625.9 440 768.5 445.5 275.9 291.4 324.2 294.8 396.2 221.6 257.9 344.1 318.4 139.7 217.1 675.5 273 263.6 172 210.2 740 548.2 1747.4 1491.5 1826.2 1274.3 278.9 775.7 1314.4 1800.5 1442.8 394.4 445.2 477.5 561 964.2 227.5 319.8 289.6 392.6 786.1 562.9 261 1668.1 569.4 752.6 740.1 520.1 516.4 439.2 460.5 644.2 682.4 1637.5 422.2 822.2 155.2 592.6 254.9 247.4
813.7 1113.6 403.3 979.4 752.7 1212.7 671.3 560.2 841.7 1481 1868 1701.7 1438 1513 309 3608 6429.3 4249.1 4147.4 4219.8 4654.6 4539.3 4175.4 6367.5 649 398.8 962.3 879.5 611.1 305.4 609 271.3 493.2 232.5 329.9 501.3 308.6 562.2 484.1 765.5 627.2 500.3 303.4 300.9 1092.3 850 2045.5 1304.7 939 1902.9 643.3 779.1 1435.9 1948.5 1861.5 354.8 996 772.6 944.2 754 326.3 710.2 233.9 623.1 773.8 702 275.1 1119.5 634.1 1211.8 1008.8 589.8 258.9 338.4 484.1 1150.7 1111.6 937.3 688.1 1457.9 250.7 844.7 436.2 374.4
993.3 352.8 204.6 1265.1 381.2 514.7 430.5 420.9 675.8 602.3 663.9 780.9 2341.6 948.3 136.2 3920.3 3408.2 1751.8 7181.6 4412.5 4421.6 6791 1985.6 3323.1 554 532.7 666.1 446.6 305.1 211 277.2 319 407.3 401.3 300.2 302.7 972 151.6 170.3 724 251.6 163.5 167.1 120.7 843.5 289.3 2832.8 967 260.8 1234.8 214.8 690.6 942.8 524.8 919.6 276.5 312.7 498.1 824 449.9 272.5 753.5 161.1 467.6 583.5 538.9 160.5 1421.1 489.1 373.6 584.9 771.5 281.1 214.7 168.2 533.1 447.1 601.1 297 1376.6 62.3 835.4 418.2 167
951 424.7 598.5 1046.9 785.7 970.3 690.6 545.9 1008.3 1063.2 553.6 790.5 1677 1317.8 333.1 5658.6 3614.5 3609 4087.7 5705.7 5129.6 5431.1 4102.7 4283.3 534.6 493.6 739 530 397 248.2 548.2 268.7 419.1 512.8 257.9 527.6 329.2 204.4 298.6 620.1 263.8 164.5 218.8 253.8 899.5 365.7 2382.2 1373.1 1494.1 1103.7 235.2 730.8 883.7 3005.9 1737.4 620.9 602.4 533.9 590.3 931.8 263.2 556.6 297.9 636.4 963.8 812.6 411.9 1336 717.2 788.4 686.3 1288 396.4 326.5 691.9 865 862.6 1264.8 454.1 934.3 259.2 840.4 418.4 230.3
1009.8 551.1 533.4 587.4 670.4 509.5 559.7 466.1 865.8 621.3 982.2 827.1 792.5 971.4 247.5 4390.7 4683.5 4509.6 5216.8 5501.1 3406.9 5286.9 4492.2 3938.5 504.3 485.7 476 574.5 421.2 213.5 230.3 319.2 706.5 436.9 206.6 443.7 372.3 285 249.4 673.9 313.1 313.3 232.8 157.5 612.6 437 3051.8 781 870.9 1144.9 315.2 561.5 1449.2 2585.8 1580.3 394.1 437.4 467.4 409.4 708.5 238.2 722.5 236.7 587.7 882.5 982.1 271.9 1492.9 692.5 1602.2 981 660.2 331.5 356.9 614.4 688.7 840.8 809.9 725.9 620.3 207 570.6 275 346.8
830.3 399.3 540.6 741 235.2 846.7 555.4 286.1 675.3 879.4 1315.2 799.6 975.8 1125.5 186.4 3576.9 4829.6 3058.9 6608.1 3317.5 3991.8 5302.6 4540.4 4997.9 382 207 516 737.2 778.2 228.7 409.2 237.5 391.8 237.1 311.1 393.9 341.6 138.2 249.4 599.4 403 193.9 155.2 251.1 570.5 559.2 2954 1072.8 635.3 2484.4 429.4 565 1196.6 1728.1 1193.3 351.7 469.3 500.6 1012.1 894.7 325.4 759.5 143.8 498.3 588.6 566.8 184.6 1060.6 458.6 1322.4 454.9 502.1 186.5 268.5 445.6 754.9 836.4 620 426.3 1164.5 169.5 760.7 297.3 242.6
574.5 677.7 447.4 1024.5 555.5 957.2 696.4 448.3 770.5 1062.7 522.6 1381.5 1186.9 746.7 179 4419.6 5533 2495.1 4738.5 3373.9 6072.3 3539.8 2598.7 6975.1 345.1 367.6 450.5 786.5 364.5 233.3 280.7 334.4 791.7 206.6 396.9 317 419.2 185.3 400.2 566.4 262.1 356.4 218.1 190.5 1385 501.3 1707 791.9 208.3 885 323.5 338.8 862.1 1680 691.6 505.8 387 930.8 709.9 616.8 406.9 1011.7 110.4 378.7 584.2 463.4 255.4 683.3 496 1470.9 1111.1 432.7 265.7 124.3 616.1 889.6 999.3 844.9 632.5 839.4 270.1 521.1 309.3 356.6
770 664.6 657.3 837.3 629 1115.3 484.8 281.6 1079.1 989.7 1662.6 988.7 1365 1335 184 3096.3 4287.7 4083 4874 5550 4528.8 5735.8 2820.7 5649.3 593.1 331.7 531.1 560.9 442.8 168.6 368.3 281 525.5 247 279.8 424.5 408.9 366.3 365.7 664.4 510.7 406.7 247.6 184.7 759.9 775.2 3273 1141.6 388.4 1683.8 384.6 815.7 1815.3 1649.6 1897.5 326.2 814.5 650.6 502.8 560.4 307.2 646.7 108.2 607.1 711.3 794.7 200 1487.6 527.5 1446.9 760.7 728.9 253.6 203 435.2 792.8 1163 588.7 641.6 666.5 132.9 850.4 208.9 255.7
363.7 718 833.6 722 1351 1571.7 586.7 591.8 824.9 851.1 533.3 593 862.4 1379.4 140.6 3828.1 1906.9 6875.3 6311.8 5372.9 1728.5 4206.8 3860.2 3433.4 529.6 201.4 467.8 261.3 228.2 136.6 289.4 292.4 357 415.8 75.8 222.2 195.3 91.8 175.2 472.9 229.3 200.8 142.9 55.7 338.9 253.8 3105.6 526.8 539.5 256.8 166 416.8 463.4 1816.4 907.6 262.2 454.1 502.3 587.7 1638.5 433.8 492.2 174.3 1121.5 1125.7 834.8 137.2 1378.3 833.6 1433.1 667.4 529.8 346 264.8 993.6 920.6 1093.6 1317.1 366.1 872.7 388.7 649.2 237.2 175.4
541.7 346.9 612.8 804.1 239.6 651.1 355.3 205 671.9 636.2 1465.4 1030.3 850.1 1202.5 118.7 1792.1 4004.7 2140.8 5800.1 4260.2 3711.1 6077.7 3590.5 6528.5 403.1 151.3 294.5 539.1 730.7 144.5 171.9 172.5 362.1 226 269 335.4 407.2 114.7 220 675.6 226.3 201.4 136.2 174.8 406.3 308 2468.4 817.4 351.5 2332.5 168.7 586.8 1065.7 1798.4 1381.1 352.9 489.2 549.8 614.5 762 134 549.5 93.8 592.1 714.1 682.7 198.7 1159.4 434.7 1153.5 686.4 340.3 148.7 176.4 395.5 593.6 847.5 478.1 614.9 940.1 56.9 536.3 123.6 178.2
922.9 416 568.8 891.1 759 922.9 510 345.3 974.6 698.9 1356.3 1055.5 922.2 1152.9 184.5 4366.2 3474.6 1681 5736.5 5812.9 4493 6372 1931.7 2924.9 459.7 353.3 828 576.9 359.6 160.6 351.6 401.5 496.6 361.8 271.3 381.2 452 167.2 198.4 679.8 273 257.2 306.5 212.7 979.9 392.5 4214.3 1381.2 571.5 3100.5 280.7 545.1 654.7 2803.3 1957 298.3 600.3 440.3 811.8 543.5 338.4 634.5 638.9 928 969.5 1113.3 307.8 1288.2 788.7 1242.5 972 465.4 369.8 248.7 709.3 574.5 737.2 1489.1 584.2 1164.3 206.9 860.4 287.5 247.5
1145.1 457.1 437.5 780.7 335.9 527.3 699.4 307.8 877.6 645.7 965.1 484.1 969.4 1525 185 3684.6 5141.2 4097.5 2652.3 6143.8 6398.3 4409.6 4521.6 3267.4 539.5 370.3 515.8 656.8 882.3 401 689.8 462.8 331.1 105.1 280.9 194.3 488.9 173.2 190.7 1217.6 384.2 232.2 170.4 284.1 1005.9 491.5 2090.9 1842.1 1355.5 1422.2 303.4 948 1116.9 1160.6 1761.6 196.1 677.9 513.5 658.2 677.8 374 584.3 190.2 679.8 678.4 559.1 278.7 1625.5 521.1 410.1 546.4 366.1 251.2 215.8 319.5 784.2 627.2 675.9 392 849.4 124.2 668.4 251.1 242.9
1141.3 236.3 599.5 968.8 856.1 1113.7 628.7 428.2 911.5 1458.9 966.5 807.3 1728.7 1440.7 164.4 4850 3154.9 5075.5 3943.4 5014.3 3704.4 6899.8 3809.6 4195.7 722.6 524.2 822 885.6 757.8 284.9 524.5 335.7 375.3 182.9 263.1 408.1 202.9 152.3 208.7 723.2 274.7 166.2 118 144.9 846.5 180.2 2404.6 2003.6 858.3 2257.2 339 942.5 1395.7 1593.7 2055.1 401.3 981.9 303 1422.9 1091 268.5 510.8 232.6 362.8 1033.2 878.5 395.3 2290.1 836.9 1059.3 807.3 1515 326.3 679.3 296.5 759.9 654.2 1050.9 665.7 1492.8 337 1564.2 630.9 228.9
643.4 326 330.7 628.3 434.3 595.9 347.8 258 754.3 652.1 749.4 761.2 1020.6 782.1 200.9 3287.3 2959.4 4364.9 2976.7 5472.7 7404.8 4602.9 3067.5 5094.9 367.7 269.2 436.4 519.1 478.1 177.8 248.3 217.9 409.6 259.9 248.1 319.7 537 176.9 437.8 375.4 232.5 243.7 231.1 167.6 838.1 350.6 1624.8 733.2 510.6 1209.8 217.7 520 1200.1 1567.8 1044.4 321 194.7 863.2 552.4 473.9 202.4 710.5 128.6 394.9 355.1 530.2 174.5 930 339.9 702.3 576.7 477.2 222.2 185.6 334.8 570.5 752.3 479.8 373.4 722.4 232.4 436 198.6 326.8
164.7 150.3 47.6 230.5 53 165.1 116 136.4 179.8 31.8 148.6 75.9 792.7 65 87 447.7 446.2 1215.6 11758.2 372.6 261 3241.8 631.7 502.5 96.7 50.7 98.8 86.4 76.9 127.6 52.4 66.1 52.5 33.4 265.4 114.9 134.6 14 31.7 106.2 52.3 31.2 43.2 53.9 168.1 21.2 198.4 184.2 52.3 109 6.7 199.2 179.7 42.1 392.5 134.6 55.5 117.5 452.3 73.5 186.4 146.2 54.2 63.7 135.1 166.3 112.6 205.4 87.9 43 75.5 253.9 62 66.7 112.3 66.6 21.8 114.2 37 348.2 65.7 1063.3 217.4 269.9
669.4 547.4 537.5 881.1 515.8 769 568.5 777.1 901.7 916.7 1087.5 1024.9 508.7 905.7 301.1 4640.2 4465 4118 6063.9 5656.6 4522.6 5122.8 3728.2 2637.4 475.5 533.8 652.1 645.7 472.8 298.1 285 363.1 451.5 416.8 151.8 460.3 391.2 148.2 192.1 509.8 367.5 342.2 250.2 242.3 1310.3 407.3 3028 1466 555.6 912.7 221.6 669.6 1207.4 1551.4 1373.4 441.2 523.1 393.6 700.4 741.9 309.6 737.9 265.1 837.7 801.9 858.6 292.7 729.8 609.3 1374.6 607.1 1079.8 247 360.3 591.4 481.8 506.6 639.1 908.3 1068.3 18.2 720.4 436.4 344.7
713.1 645.9 1014.3 1035.4 356.4 1366.5 896.4 672.6 830.4 976.7 854.2 1823.8 1975.7 1100.1 276.6 5140.7 4724.9 6282.9 3965.8 6020.2 2563.7 5801 3023.7 1574.6 644.1 499.5 709.4 640 747.6 252.6 377.1 330.3 861.4 285 325.2 319.6 893.4 189.7 96.3 781.7 297.7 476.3 243.7 200.4 644.8 392.2 3130.8 1204.8 477.2 696 411 809.9 1167.9 2025.1 1636.4 395.9 524.5 1016.6 1091.5 892.8 447.2 475.4 269.1 682.5 1229.7 608.9 315.5 1470.8 972.1 1366.4 882.9 303.7 448.6 390 1066.2 919 968.7 1557.7 578.1 1352.5 212.3 891.7 401 257.1
534.8 379.7 367.3 169.3 453.2 1665 368.1 158.4 1514.7 218.7 280.9 1080.6 607.9 264.5 210.2 1848.4 2739.9 2918 7619.7 4474.2 1516.8 7665.7 473.3 1715.1 366.9 195.4 289.3 95.6 372.7 109.8 29.4 102 814.1 355 158.2 125 573.1 67.3 107.8 465.2 87.1 177.9 124.5 40.4 98.9 322.2 2147.1 216.1 48 315.7 83.1 726.4 1889.5 1395.7 1098.9 610.3 199.6 1072.8 206.5 417.7 150 90.2 39.9 1136.3 566 582.4 81.2 1948.5 514.3 389.2 896.7 184.4 567 297 373.2 94.4 264.9 196.4 278.9 220.5 70.9 681.7 132.4 181.9
565 590.9 525.3 553.7 931 624.1 304.9 203.4 1080 604.1 805.6 770.6 755.4 810.3 275.2 2092.8 3434.4 4589.2 2494 2931.1 4681.1 4893 7575.3 5703.1 497.9 286 300.9 583.7 449.1 118.6 311.9 291.5 384.6 344.8 268.8 347.5 281.8 220.8 392.3 460.7 335.1 372 191 212.5 1263.3 702 2142 476 622.1 2226.9 411.6 479.1 788.4 1823.2 944.2 239.8 993.8 514.4 1108.7 1345.4 199.1 456.3 218 543.1 666.8 1045.8 255 984 554 1337.9 1196 1115.8 202.3 237 498.3 833.9 1180.6 943.9 1306.3 1134.8 41.1 936.7 413.1 278.9
155.8 570.2 248.6 58.5 150.3 733.3 174.9 153.8 1055 225.7 117.6 1041.3 611.5 242.9 31.7 116.5 1144.5 4117.3 10630.8 1815.3 3167.4 2171.9 2307.1 1209.5 128.4 148.3 267.6 202.7 146.3 198 121.6 91.2 485.1 363.5 124.7 342.8 316.3 58.8 50.3 970.3 99.2 333.3 214.8 39 284.6 224.2 2447.5 246.3 17.1 125.3 103.6 483.5 1349.1 503.4 1242.7 102.4 232.9 279.3 136.2 687.1 123 249.6 25.6 244.4 711.2 253.3 36 698.3 437 54.7 265.4 581.5 62.9 77.9 237.8 18.3 102.1 58.8 224.8 239.8 12.1 430.9 291.2 143.6
618.8 579.3 420.9 651.4 750.7 634.4 482.1 428.6 719.3 826.8 586.7 778.5 1283.3 1009.3 273.7 3495.4 6197.6 5030.8 4032 3966.2 4219.9 3798 5846.9 4692.4 232 383.4 672.1 533.5 660.8 292.3 497.7 383.5 895.4 214.7 197 452.5 801.2 376.5 365.7 817.3 401.8 319.8 244.7 295.9 920.2 718.1 2292.8 1008 513.3 2189.1 192.2 552 1488 1426.1 1012.8 492.5 567.6 621 660.1 781 345.6 786.6 209.9 644.1 675.3 619.2 231.4 1243.5 699.6 1107.6 743.9 1288.6 299.1 299.6 430.1 909.3 719.2 514.2 417.6 806.1 26.9 666 280.8 267.3
655 580.2 283.2 453.2 509.7 504.6 855.8 1177.6 435.9 1558.8 227.6 556.2 1269.6 653 318.1 6192 4526 6344.2 1776.6 2839.5 4018.1 1768.4 4959.4 5318 437.2 235.2 398.6 534.5 563.8 470 303 369.3 490 272.4 320.1 518.7 310 339.3 413.1 478.5 467 366.3 291.9 392.7 1003.7 583.5 2318.8 1581.4 516 1734.7 596.1 340.2 1252.5 922.4 765.1 1705.2 513.2 1210.5 900.5 597.9 321.5 667.9 244.3 623.9 412.4 461.1 359.4 971.3 328.5 1081.7 464.7 3440.1 326.5 231.4 728.6 634.6 523 469.9 389.3 883 227.1 841.8 720.5 649.6
517 307.8 769.3 665.4 690.3 922 263 140.2 1173.3 326.1 882.7 852.5 590.4 993.4 307.5 4824 2862.6 1971.1 6808.6 5390.1 3024.4 5957.7 2543.2 3052.1 400.6 257.7 356 444 404.5 162.6 185.1 188.3 416.2 219.4 276.3 173.3 264.1 146.5 224.4 599.3 272.9 229.8 172.8 149.1 602.9 251.8 3857.5 1053.4 465.7 1479.4 173 578.1 863.9 2453.1 1810.2 267.3 545.3 593.8 397.7 789.5 339.8 470 286.9 952.5 1322.1 1054.1 138.6 1497.6 961.8 1930.8 1444.2 696.3 284.1 227 500.7 689.3 878.6 620.4 898.1 674.2 48.9 738.3 155.7 178.3
1273.2 563.6 563.5 917.5 786.9 793.1 789.1 625.7 1124.3 1127.8 1007.6 826 1518 1201.7 480.8 6375.7 4706.3 3376.8 5395.3 5481.3 3754.7 3571 5105.9 4056 602.6 587.9 793.7 750.3 719.9 403.9 458.9 403.2 690.9 522.6 362.4 493.2 561.3 200.5 304 815.4 365.5 264 284.5 364.6 1142.7 311.7 2115.5 1960.9 853.3 1301.4 367.5 772.4 688.9 1278.8 1314.9 949.8 839.3 567.8 1112.5 352.2 130.2 195.2 584.3 300.6 899.5 852.4 531 1917.4 695.9 325.9 402.4 1380.4 409.7 274.5 969.6 860.9 766.7 942.7 816.5 1451.4 412.2 1377.8 688.5 187.1
1071.5 480.9 638 605.9 851.3 737.3 785 741.1 1035 1032.3 1101.1 715.2 621.1 1043.6 475.1 5792.9 3077 3582.5 4602 5950.7 3057.3 5355 5936.9 2827.7 595.3 306.5 738.3 704 835.6 263.6 279.1 324.6 437.4 381.5 187.6 308.7 291.9 163.2 196.6 476.5 287.2 192.6 225.5 234.6 951.6 326.3 2932.9 1297 1144.6 1173.4 328.8 691.9 861.9 1664.1 1981 499.2 701.1 497.7 583.5 1087.1 247 644.1 517.1 577 1167 1091.9 377.8 1991.6 919.6 1609 856 808.1 510.4 395.7 932.4 795.6 864 1424.1 775 680.3 194.5 815.2 397.2 281.4
722.6 536.9 311.8 890.6 709 816.4 662.8 267.2 693.8 1003.8 446.6 482.4 1049.5 994.6 268.9 2790.2 4165.6 6696.5 2507.8 4701.6 5707 3235.6 4667.8 5575.5 780.9 346.4 598.7 615.8 550.5 214.9 318 142.4 679 197.4 209.5 889 416.8 125.1 509.5 278.5 525.6 303.5 557.2 276.5 1795.7 321.6 1779 772.1 715.4 682.1 669.7 573.1 1333.5 1385 847.4 930.7 479.6 1127.4 903.1 451.4 251.6 575.5 231 672.7 498.4 846.8 277 1519.8 350.6 1221 605.3 1450.3 289.8 178.3 491 1154.2 1056.8 637.5 584 1306.2 74.4 537.1 298.9 443
