"V1" "V2" "V3" "V4" "V5" "V6" "V7" "V8" "V9" "V10" "V11" "V12" "V13" "V14" "V15" "V16" "V17" "V18" "V19" "V20" "V21" "V22" "V23" "V24" "V25" "V26" "V27" "V28" "V29" "V30" "V31" "V32" "V33" "V34" "V35" "V36" "V37" "V38" "V39" "V40" "V41" "V42" "V43" "V44" "V45" "V46" "V47" "V48" "V49" "V50" "V51" "V52" "V53" "V54" "V55" "V56" "V57" "V58" "V59" "V60" "V61" "V62" "V63" "V64" "V65" "V66" "V67" "V68" "V69" "V70" "V71" "V72"
1329.2 3032 802 4325 1237 3843 1477 2025 987 2696 1586 1929 4676 1226 1275 2366 1796 2808 4775 1578 1274 1530 3657 4666 7465 2057 1754 1720 734 6420 529 4650 2698 6422 2551 1838 8744 1972 2593 1913 1078 1048 2556 3413 3905 1805 2030 1005 4946 2200 3751 1466 2419 3093 5384 4872 4120 1624 2361 1747 990 8730 4096 6822 2862 3663 6402 2046 2679 1756 2219 960
6233.6 2370 8933 7647 1586 1643 1961 1690 2398 2287 2972 3472 1252 5011 1426 2781 6417 4309 1613 2548 2156 1311 1871 2453 4511 2116 1356 3909 1421 2927 897 2338 1626 4410 5212 2144 1654 1271 688 2098 381 1296 599 502 684 1429 2952 1083 1788 1953 889 1153 2290 1279 1041 4205 2661 8015 3652 2013 1953 5613 1555 7253 775 2587 3747 2502 1007 1232 780 1280
2277.4 4678 -504 216 4374 3301 6886 4640 4363 2541 3651 525 1692 4216 6061 1267 3719 882 2431 6184 4114 2138 4798 4499 180 3185 4461 1986 667 2761 731 4519 4148 -867 2934 6237 3327 1835 -349 2375 -1283 -611 625 1129 -312 2254 2282 3670 1773 3292 1078 2130 2585 983 379 2320 290 2120 3941 4446 -406 4131 3324 3009 440 2518 1527 2323 2110 1973 -87 -647
1282.4 1659 186 247 1756 2102 658 2377 5052 3004 2858 122 602 713 9371 2027 4113 2423 440 4157 1134 3668 2504 3373 1155 1735 1728 387 640 6651 664 5705 910 783 4875 4074 6538 2470 502 2213 1206 1500 2280 2715 137 2749 4642 3833 2174 1321 1124 1848 3165 1761 1837 2650 2249 2007 1379 3622 982 5760 7894 5088 318 1997 2385 1688 1688 902 1566 2834
1518.6 2800 -100 5265 1469 2840 1295 2418 2203 3427 4035 3603 1782 1095 3199 5177 3510 7508 4629 533 2705 3341 2157 654 3083 2143 1662 3024 765 7317 3106 2640 1688 3263 3683 1445 5490 1659 2914 1089 2497 390 1210 3399 6039 2257 -218 2022 8587 2179 1325 1277 2368 2120 3080 2391 3617 5897 1876 779 1253 2670 2489 3413 7820 3136 255 -117 2610 1366 2335 -906
2981.3 8014 1359 4759 3446 4510 3421 4714 3994 7132 4792 3752 2805 6519 4056 8153 5513 4337 4287 4817 7099 1560 6487 2141 3029 6537 4954 3609 3447 4930 4144 5304 6748 3799 1738 5396 4987 1989 649 1813 3560 1410 2322 3005 3124 2976 3726 6043 2418 1767 495 1474 2029 1382 1707 1865 1242 2647 5163 2914 2380 3445 2751 6210 1448 2040 1530 1740 1510 684 2466 1331
1960.2 4696 594 2114 2585 2723 3107 1842 2332 4116 4191 1553 2246 4630 4386 4301 1393 2736 1480 1760 3031 621 4908 2858 1046 2706 2978 2105 1210 8977 2216 4767 3426 5172 2861 2266 3532 1499 892 2311 2008 486 950 1391 3351 1844 3064 8294 1705 696 -20 1313 1951 321 889 1884 627 2607 1522 2721 2035 10247 1285 3876 2427 963 541 6 1561 1259 2842 957
2564.9 4641 3385 1667 2973 2943 2227 2999 1726 1036 2747 2479 4917 3250 3103 1524 5453 2853 3593 6544 1896 1492 3129 3237 1544 1473 2837 1791 875 4189 3540 3113 4995 3604 5924 3332 3328 4207 3134 6610 6823 3614 3514 3627 3072 3899 4491 7509 6039 6247 8692 5001 6518 7243 1984 6543 7708 2896 2804 4373 1965 2868 3580 2130 4496 4623 4349 4098 4266 6712 7391 8485
8850.6 7724 1061 3301 6701 7828 5350 7324 3062 5294 7230 4122 6142 3060 6129 4460 6335 6739 5299 5243 4246 3070 6225 6215 3222 5220 4103 5252 2161 3761 6664 5607 5469 1523 7742 3788 4292 2617 3840 6143 2793 1866 2484 5264 2673 3277 3519 3740 2509 3510 3024 3343 5543 2509 3829 3507 5042 5150 3771 5306 4682 4711 8510 8000 6456 1988 2277 1048 5960 4209 3195 1279
3636.4 7371 1465 1523 5491 2581 5608 5549 1528 6279 6825 3778 5411 6743 5957 6691 6675 5682 1993 5048 6334 4191 4655 7845 3452 4468 3857 4348 2661 6115 1153 5661 4479 5169 5774 4356 5770 1105 1471 3793 4382 2788 3954 2707 7651 4198 6310 5332 3358 3821 3279 6280 5763 2383 3369 4090 4926 3807 4313 2443 1053 7716 5533 9469 6791 3750 2470 1515 7234 4013 5458 3963
3359.3 3791 5744 8642 6236 2977 3905 5330 3529 3539 5019 5653 4399 5978 3227 5353 5132 2133 6343 2826 2501 2309 3772 2518 10310 2216 2956 2069 2398 5956 1101 3779 2846 6155 3764 3765 2076 2501 1056 2478 897 1739 2923 1952 4890 3214 3422 1207 3190 2923 1995 1557 2530 3980 5807 5365 3184 3123 3806 2024 1182 5967 2566 6875 1949 5510 6491 4042 1561 1503 1428 1422
2714.3 5318 2707 3467 3753 4088 5840 4880 3098 4528 7262 2869 4088 4714 3487 6178 1359 1716 7198 3193 2890 713 3392 662 1596 2526 2607 1496 609 5664 507 3789 3356 1777 593 2994 936 45 214 435 242 467 1230 592 3276 286 2875 1552 176 118 118 432 319 1935 1050 314 450 1399 3078 4013 845 5231 3550 2486 1637 537 1103 125 922 43 952 300
4499.7 6917 2736 8259 4149 5189 4315 5558 4524 7027 6819 5190 3741 6467 6196 10094 6370 6107 6473 3560 6811 3421 6427 2827 5894 6418 4566 3959 2023 6893 4042 4773 5379 6532 5990 6767 6560 3749 2738 6079 3720 2154 5753 5260 1301 5277 3872 6913 6821 4369 1027 1433 3886 3518 3930 5425 2252 4128 4913 4013 5221 4984 3687 6779 737 3602 3435 2824 2245 1184 2470 1915
4815.1 5927 6096 4695 3016 2649 2768 2377 2789 3692 4881 2872 2277 8694 3964 5652 9743 4417 2538 2394 2359 3035 1728 2081 8464 1726 2159 2316 1429 2943 1047 2862 2598 2032 3465 3618 1414 6422 3121 4490 1710 2385 4314 3617 460 3767 2693 2150 4515 3477 1567 2333 4362 2740 4578 3068 1272 3961 4871 1829 1699 2398 2651 5684 891 4601 7948 5811 1422 3017 1266 3647
7453.3 9154 4968 7124 5516 5741 6326 7374 9523 6790 5888 7003 5771 9599 10241 9245 10025 6182 7637 7034 5871 5464 8810 6041 8966 5617 5965 6163 4196 9576 3415 7669 9384 9633 6729 7584 8650 4528 3936 7402 4761 3853 7077 4303 4667 6766 6578 3007 5715 5413 4886 6366 5748 6655 3644 7734 5502 8869 6206 6162 4123 9697 8262 9057 3922 7477 5758 5781 4435 4789 3563 4566
2891.5 3876 2744 2733 4404 4017 3504 4188 2899 4357 5715 3007 5308 5897 5264 3708 6996 4072 3736 5746 3488 3309 4594 4244 4312 1994 3739 3426 1915 5548 1569 5612 5470 2645 7624 5037 7864 7109 3987 5796 4785 4160 5990 5951 4903 5440 7536 5621 6881 6459 5702 5297 9896 9386 3857 9562 7507 3255 4835 3685 1450 5624 5040 5246 5165 7061 8853 7969 6604 6695 5850 6871
871.6 3243 567 2579 3080 3565 2385 3505 1838 5254 3233 1892 2535 4363 3099 7179 1857 2729 4164 1784 4057 2272 3772 1231 793 3708 2478 3214 1156 7992 4647 3483 5720 4198 2635 3330 10454 1052 1475 2352 1474 65 781 6351 4683 3370 3768 3651 2856 1367 1149 69 675 1212 2666 3477 1538 2031 2231 2283 917 4431 3058 5191 3146 1272 1041 932 2811 649 1415 383
3704 8878 537 8547 1455 4171 2254 2648 3011 5592 5803 2422 812 4703 3822 5127 3939 5926 4057 2067 3211 1684 1508 1038 3463 1431 1981 1321 432 3340 5033 4088 2878 2834 2499 3620 2902 1257 797 1121 2580 252 1201 2644 882 2514 1080 6321 4420 1820 164 794 1324 727 942 787 2645 2048 2066 2959 6049 920 1473 2815 2162 1786 300 1909 839 1315 2022 476
4150.5 7305 1243 6450 3429 4630 3792 5389 2304 4074 7337 6409 4915 4859 3451 7117 2203 1740 8299 2825 3116 1864 7162 2025 3645 2800 2763 2003 453 4940 2487 5453 3329 3749 2197 2315 3010 628 1177 2328 2562 412 1371 3304 5020 2689 2612 2415 3512 1170 791 727 2191 1422 1322 2831 1321 2134 2210 2398 3184 5102 2429 2764 1496 1466 1599 1238 1175 815 2099 265
2262.2 3031 1642 1653 3694 3305 2120 3239 2779 3902 2651 2150 4220 3700 3028 1784 3864 3035 2831 3561 2672 1731 3447 2875 2112 1517 2450 3280 1647 5418 2343 4880 5692 2456 4923 3623 7625 5861 3946 6099 4841 2718 4040 4514 2431 5079 7093 5873 4878 6270 7171 7275 8340 8030 3604 8166 8167 2367 2471 3348 1838 3743 4720 4091 6268 6433 5320 5750 5730 6328 5942 5438
4171.5 5652 3231 8231 2151 4156 3429 4436 2142 4529 4440 6409 3477 4611 1982 5513 3568 4514 6954 1581 2967 3610 3559 2346 5954 2236 1869 2810 1689 9025 1415 2894 3560 5273 2499 2958 6015 3089 1865 6538 3579 2913 2840 6850 11593 4140 4473 1611 5633 3335 1222 1817 3474 3162 3135 3304 3537 3725 2721 3146 2991 5566 3820 6591 4025 3798 5540 3012 2854 2550 2378 2759
3050.7 3353 251 113 4142 1822 2275 711 618 891 812 268 2033 750 2162 -28 11562 350 629 7575 1447 1103 1907 3226 303 1067 1154 582 315 674 330 3096 2720 12 4039 1769 4398 1144 1097 2472 2421 988 1589 3242 579 1907 1708 4650 849 1869 1719 1046 4302 1028 1625 2187 2658 778 724 2585 598 1971 2362 1239 2044 2461 1301 1273 4190 762 2735 6783
6395.2 1796 334 2550 811 4867 1212 1277 1253 33 1091 3579 2054 3508 1083 109 1910 6041 2252 1052 906 2219 2671 503 160 789 3840 4822 746 2628 5763 2325 1140 538 3366 499 1774 901 879 569 1264 359 915 2704 1003 4024 1249 453 1380 1555 4072 1567 1479 847 2763 2573 1244 4149 541 2871 10566 747 1926 6361 544 1875 323 1749 478 835 444 3401
3558.3 7658 1722 3242 3805 3724 2628 4292 2152 4121 2844 2581 3655 3165 3705 3743 8587 4791 3140 3099 5168 5571 4874 3217 4199 3911 3368 5174 3140 3681 5271 5237 5068 3431 4331 4013 9749 3679 4556 4701 6495 1191 4059 7026 8629 4362 1826 2744 6257 4384 3750 2550 4658 3712 2908 3618 4980 4959 2627 2893 5190 2898 4305 3744 10361 8367 2420 6364 8263 3434 3801 2296
4486.3 5045 1141 2475 1788 7289 2548 2192 93 3258 3998 2923 444 186 47 3523 582 1378 3721 -61 1166 3011 204 784 1733 556 448 378 544 728 1605 814 269 698 1703 1976 494 1082 2489 1173 1133 543 4424 -140 1394 3015 2534 -109 1815 4346 1546 7 4795 1040 3458 4118 2519 480 268 1860 8483 100 2564 1971 6889 1712 3052 543 5948 1861 2608 71
5876.1 6723 6033 8261 2819 4480 3425 4565 5081 6513 4832 3961 2668 5828 4458 7104 7342 4379 3751 2571 2281 2387 3694 2058 8661 3548 2659 3233 1889 4413 2050 5710 4471 5205 3723 2269 3360 2672 774 3044 1499 937 3280 3618 1832 2543 1612 3598 2808 1903 503 602 2638 1876 1668 2894 2895 2331 2983 1910 3465 5124 2497 6704 885 3946 4068 2731 1203 1217 854 1683
2461.9 4825 1947 2936 2231 2884 2014 5545 2829 3164 3151 4566 3510 4669 3143 2657 6749 2629 3828 4476 3194 1929 4041 3552 1864 2014 2390 3400 1552 6095 1781 4784 3711 2552 4960 5926 6348 6100 2922 6303 4011 3187 2867 3766 1568 5168 6951 6453 6742 5910 7430 6318 5898 10427 2270 8297 5650 2970 4428 2521 1985 4469 4507 3248 5513 6902 3458 7017 3819 5688 6601 3842
6683.8 8006 3674 8058 3885 6894 4296 4798 3600 6280 6645 6062 4264 7960 5242 8273 8307 5846 5175 2752 3139 3915 3779 2876 8046 2326 2130 2707 650 6500 3782 3266 3681 4610 5859 3585 5817 3996 1847 3815 2766 2004 5134 3357 2324 3665 2645 3179 4616 3640 1361 1910 3128 3562 5223 4841 2940 4847 3935 4628 4858 5153 4349 6509 1172 3601 3159 2839 1758 2270 1254 2643
1245.8 6106 0 3446 4312 2922 2816 3098 2468 5263 5163 2273 2009 5659 6723 3654 1249 2716 6251 2919 3879 1324 2615 1260 1021 1983 2563 1266 397 1076 1536 5789 3290 325 816 6606 4365 1395 393 1443 2712 197 1946 1642 373 2792 1349 7899 2499 2590 160 606 1387 172 292 1114 373 635 3577 3046 701 2618 2883 2853 428 1023 280 904 732 1140 1857 475
1709.5 1954 2269 1976 5422 2734 1877 979 2261 1072 405 108 7109 422 3559 2294 2429 2684 6080 4514 1271 4767 1152 7491 -19 1190 2685 3527 3063 658 -168 2696 3213 2681 213 1457 4390 2416 2238 3457 97 1134 1688 3124 5002 504 1270 2321 1552 2986 574 5421 3552 6515 3828 3268 871 1336 2506 2941 631 2966 2447 4519 3808 3575 218 -593 7481 2702 2709 4598
4302.7 7023 1567 3884 4475 5416 2440 4260 3524 6540 4826 4918 4001 4363 4783 6807 6139 7376 4851 4083 7346 3174 6757 3608 2683 3574 3053 4349 1800 6117 8796 5230 6659 2447 7117 4953 8429 1808 2406 3733 2922 1249 2541 5222 2484 4675 4421 4231 4148 2653 1133 1469 4659 2208 2786 2678 2419 4839 4603 3284 5618 5008 4648 5911 2029 1872 1939 1482 1810 1943 2879 1129
1322.7 2512 892 1714 2336 1737 1412 2868 747 2422 1962 1145 1821 1241 1196 1350 1555 1058 1885 2092 1254 748 1421 1868 3094 949 2202 1734 392 10460 657 1006 2205 1353 2696 1010 8601 1525 1145 1638 956 542 2484 1939 -4 977 1173 1873 1913 2553 980 1600 1013 3111 984 2219 2501 1061 1030 1813 1276 11061 3453 2155 609 1831 1434 1398 1479 757 745 727
1868.8 4245 1285 2232 1546 3111 2063 9075 2187 4112 2223 2786 4811 3616 2240 2669 3429 2316 1651 1407 2206 2631 2002 1347 2594 1294 1305 3204 2572 2450 1828 2860 3618 3412 3934 2758 4205 4412 1248 3911 2915 1291 1311 2652 1526 5537 3099 2369 1447 2678 2006 8123 2884 2120 1569 3247 1417 3498 2386 2443 1401 3344 2253 4556 2702 8763 1994 11128 1743 1984 1526 1001
3520.5 2367 1231 88 3770 1213 1567 799 393 459 859 537 2001 1435 2130 488 2828 379 971 4268 2640 1297 6918 2760 109 1943 3681 1811 716 1203 307 3474 3138 239 3628 4519 4288 3215 2283 3382 3698 3133 4260 3488 437 4168 6421 2221 7009 4831 2901 3857 4167 6709 5939 7524 3803 2680 1506 2597 571 2125 2106 2007 1763 3178 6703 4730 3964 3322 4024 2753
3241.3 5843 1927 2742 6822 4188 5140 3456 4395 4540 5087 2786 5991 5211 6796 4473 6343 5449 5795 5825 4566 3201 6254 5131 1807 4464 5791 4239 2625 8168 2205 7497 8161 1736 6503 6267 10743 4415 4475 5244 7134 5462 3910 6014 4539 6254 7880 6820 6560 6251 3079 4947 6199 6818 4208 9370 7452 3152 3085 4872 1557 6817 4780 7073 3485 2366 5620 3958 3723 3715 5047 6743
1525.5 3949 549 647 5842 2207 1936 1970 903 2196 2002 1638 11373 1961 1785 1173 1709 901 8933 6979 923 986 2207 4923 702 1404 1523 756 552 2331 581 2165 1595 768 1384 1684 1864 1628 1025 1721 1039 1008 981 1925 986 1030 1724 2577 943 1532 1270 1943 2635 4508 1554 2200 2140 1094 1785 2384 811 2008 4670 4978 1192 2235 1330 1462 1938 1529 1720 1260
4302.3 5001 2321 1966 1656 340 216 802 454 971 2127 2160 2814 3244 1600 1347 670 7712 505 1657 403 1137 1189 6904 4714 573 961 1752 755 842 936 1238 417 1792 1603 534 853 2154 2391 955 1732 1816 1433 2323 4086 3913 453 258 1637 5083 885 918 489 2416 770 1268 1772 5427 5456 1461 4417 5065 2293 6716 407 2169 1745 1790 3018 1877 174 7436
-56.4 307 216 407 59 -3 25 617 7417 109 811 139 3108 8 4848 1123 239 481 157 299 347 325 71 7785 776 566 -43 190 249 260 653 4408 2605 1684 1440 38 18 190 -24 1030 -67 1183 501 34 -38 -119 -182 -126 572 126 15 239 -90 -296 -121 56 -3 41 8264 17 20 5702 986 88 -93 -766 -148 -158 521 183 131 -266
3028.5 5376 3204 6170 2474 5340 2611 3343 2664 5331 4245 4630 3015 5380 2815 6568 10461 4217 4655 3165 4715 1991 5464 3116 5542 2565 2385 4633 4738 6380 5456 4181 5065 5891 7446 4148 9098 3128 2486 4851 3662 1760 3631 4697 8594 4229 3554 3345 5958 2418 2583 1566 2638 4112 3558 5249 4011 5234 3269 2403 4613 3799 3091 6253 9048 3603 3254 2625 2021 3458 2014 728
1561.8 2897 1090 885 2734 2793 2612 12937 2582 2868 6422 2219 4444 1748 4777 4228 1409 1522 2046 2591 765 263 957 3447 832 525 922 220 -38 2178 1454 2644 1813 1499 2056 1984 1405 1935 929 3649 1237 3048 2509 741 76 1277 -385 2570 1028 2344 1480 2688 1681 927 695 1665 1533 1415 6146 2831 345 2047 4721 899 929 1487 1996 1730 1324 1025 1252 1166
3482.3 4962 1496 4064 4224 2700 4126 3334 3990 4249 4911 2428 2499 6996 4079 6821 2901 4987 3587 3382 4279 4077 5669 4962 3805 3374 3402 3667 3541 4754 2262 5414 5146 7119 4613 5782 6609 1336 1653 3613 2256 1497 1876 2204 5275 3255 6542 3002 2142 1587 867 1591 1911 929 1494 2117 1514 3504 5469 1345 1823 6733 2774 9710 2007 1091 2699 1024 1725 1193 2040 1466
3137.2 4944 1851 6734 2821 3651 3279 4053 2874 4739 5439 4407 3567 5649 3081 6026 6235 5082 3341 3102 2783 1695 4317 2709 5576 2437 2914 2689 944 8529 1556 2984 4319 6744 4929 2503 6807 2097 1935 3756 1843 1446 3652 5170 7734 3241 2946 2571 7626 2095 2317 1244 3436 3959 4695 4974 4158 4196 2779 2788 2747 8656 2707 7329 2714 2899 5031 1455 2260 1631 2161 700
1055.7 1611 727 1036 1737 1713 1183 1860 1797 760 357 868 1706 2414 1863 885 1398 1215 876 1991 795 549 1172 952 -27 571 268 1158 929 1241 2084 1627 2234 2667 1491 755 2289 5504 3734 3881 3373 3424 2696 3168 3986 2827 2672 5589 1492 4187 3669 8902 3881 5194 2323 4557 3038 1104 386 2119 1365 1209 1916 1143 979 5162 4224 3104 1592 2657 8189 8033
4239.3 3355 667 1590 3690 3564 5576 3428 4945 3430 6708 2030 1555 6093 4808 4494 919 3074 1573 2916 1266 305 3970 2876 782 1181 568 509 213 1546 3000 4639 1497 3012 2415 1080 92 735 232 424 -125 490 537 -128 122 590 2848 1206 309 157 -122 482 596 3 534 775 -239 4683 3530 3859 2888 6271 772 3705 387 163 641 262 351 271 296 229
2729.5 5738 1153 2498 5427 3346 3390 4671 3994 5241 4555 3244 4317 5490 5544 6583 1995 2331 5607 4788 4262 2209 4959 2915 2060 4674 6977 3115 1479 5314 867 7360 9030 2885 1543 6027 4965 1295 1238 4150 4994 1957 2289 4529 5738 3782 7247 3884 2816 1523 1497 1851 3447 3250 2378 2074 2188 1462 6609 2652 490 5485 5061 6605 4215 1514 3754 3444 3230 1701 4824 4645
1719.8 2188 1720 1563 2469 1775 1030 2292 1550 2685 2416 1619 3199 3110 3545 1609 2180 1787 2541 3759 1517 762 2471 1949 2549 1301 2249 1616 985 4373 2980 3932 2813 3636 5368 3470 5221 5362 2229 4274 4274 3654 3535 4583 2009 6374 8383 4250 4311 8144 4719 6273 7318 6821 3382 6823 5992 2072 2678 1744 736 2779 2347 2909 2069 4266 5886 6835 3698 5616 4498 4820
1407.1 3329 556 1683 3276 1312 1330 1732 3168 2691 2844 1590 3604 3557 3588 3290 1800 1432 2405 2513 3226 1512 4066 3860 1621 1994 3693 1826 1118 6135 842 6117 3748 946 1891 3038 10941 477 383 3017 1322 1010 365 1980 1048 1045 3430 3171 1467 592 862 1087 1049 734 108 1262 2353 1767 2855 1656 356 6804 5093 6307 1443 1037 455 170 1381 467 1648 904
-2305.5 -1956 -2508 -926 -2642 -1353 -531 -2733 -325 -2082 -1943 -622 -2605 -495 -1460 -467 -3192 -290 -1570 -2923 -2608 -899 -3008 -1871 -958 -2830 -2694 -1130 -425 -2840 -2873 -3584 -3123 8 -5121 -2429 -4120 -4179 -1608 -3744 -2906 -2026 -2548 -2788 121 -2769 -3673 -4853 -3314 -6668 -5086 -6626 -8079 -7350 -2529 -5034 -5977 -2831 -404 -1406 -1982 -1725 -844 -1736 -1726 -6447 -4694 -6105 -1830 -3005 -4231 -3424
6135.2 7425 6043 8696 3349 6591 4201 4469 2567 7476 5455 5338 5944 7345 3642 7791 6908 6487 4563 3749 4951 4496 5712 4094 7462 2881 2759 4897 2704 8903 8244 4272 5778 7591 7325 3608 7729 4177 3681 5396 1192 1813 4102 5421 7458 6009 4257 3152 6092 4435 3686 1033 4337 4536 5551 6679 4159 6877 4648 4369 8132 5426 4048 6449 4082 5865 5458 3428 3020 2863 2587 2330
6762.2 10186 5545 10877 5320 6096 5228 5736 6616 7044 7686 5448 4493 12247 8432 9291 6009 7822 7009 4718 5050 7552 6072 4570 6889 4582 4655 5700 5210 7686 3300 7307 7081 6808 4683 8486 7811 6087 3855 5015 4762 3171 4947 4973 4196 5929 5856 8660 6096 5637 4348 4460 6013 4551 3649 6690 5867 5263 8119 4522 3704 7358 5360 9452 2841 6030 6616 5679 4434 3714 3888 4559
3820.1 5157 4234 2189 5303 5088 3246 3685 3633 5240 5309 2956 5696 5194 4294 2918 7992 3083 3835 5204 4946 3665 6314 3465 5495 3640 5465 4189 3413 5550 2647 5563 6927 3663 7397 6619 7945 7571 4388 6555 6118 6021 5715 5682 2397 5420 7982 6723 10361 8069 6775 3950 7182 11349 4163 9947 8264 4532 4551 4723 3551 4817 5419 6334 5072 5951 7158 6523 5754 6122 6683 6687
4819.6 8239 2656 6173 5209 6559 4084 5263 3753 8648 6909 3993 3525 6971 4615 9453 7778 7790 4333 4146 5470 3215 5894 4327 6397 3883 4272 5305 3158 7787 6278 4879 6434 6805 9932 3869 8189 5515 2779 4479 3625 2833 5351 5537 6823 5674 4919 4667 6855 4958 3009 3104 3943 5464 4617 7186 4857 8450 3656 3984 7366 6088 4409 10436 4359 5104 4364 4060 2829 3710 3772 2578
3601.3 4321 2921 2783 4909 4012 3631 6714 4343 5919 5539 3462 4103 5866 7327 5106 5260 4918 5293 7161 3605 4107 5522 4820 4231 3007 5126 3835 2643 5576 3094 6051 8173 3890 7283 7446 6178 6073 2433 6775 4608 4195 5907 4998 3044 5806 6974 8068 7983 7269 6325 7469 8184 7441 2774 6839 6759 1091 5027 3624 1652 5520 5557 7963 4324 6303 5705 9956 5281 9121 7308 7342
3194.7 4706 2125 7905 2381 4181 1956 3451 1998 3830 3507 4543 2902 3591 2699 4760 5707 5039 3676 1638 3918 2993 6201 2114 10362 2106 1517 3657 953 4862 4115 4340 3355 7384 6183 2071 8279 2658 2435 3463 2650 988 1766 4668 5565 3620 2115 2869 4213 2294 1641 1079 1544 1953 2871 2750 2494 3505 1915 1847 6741 4374 2175 4462 4114 3551 2126 2722 2031 2295 1520 789
4228.7 8182 2241 6923 2724 3826 3595 4198 2747 4043 6216 4369 4683 4101 2567 6310 2766 2274 5121 3093 2765 1844 3516 1523 2543 2242 2072 1857 972 7971 875 2887 3947 5336 1903 2720 5741 1931 338 2170 1681 1098 1574 2432 3096 2342 3133 1542 3084 2141 678 561 1190 2489 3491 3425 806 1781 5095 2938 1295 6535 4382 6126 1409 742 1767 821 1027 752 1228 1013
6905.1 5254 6501 3651 5103 4729 6040 6634 4871 5822 9081 3159 4572 7832 5225 8220 6575 3562 6403 4319 3540 4793 4607 3894 8494 2954 3379 4627 5122 8671 2066 4811 4886 5770 4403 5357 4593 5512 3409 3559 1597 3084 4400 3770 4112 4754 4798 4046 7250 4336 3385 1454 4354 4062 6525 9507 4786 5261 6787 3791 1904 7077 4707 8503 2797 5227 9203 6293 3512 3001 3166 3938
3993.4 6147 5819 370 3826 2408 5707 3931 810 5139 6003 4471 3387 2012 1185 2977 2734 141 3700 2718 1393 939 2155 440 2671 2114 3654 153 367 1487 444 1538 545 403 3362 1274 4809 3014 119 2279 2371 3784 3009 415 58 1907 2526 1626 1110 1719 409 2154 1450 4927 2316 2592 1179 5340 1910 4523 9443 3772 683 1516 -4 2209 2665 3385 635 1029 1669 1682
1993.3 4459 728 4227 3299 2913 2346 2249 2438 5610 3246 3057 1758 4597 4239 6994 9387 6306 2575 2822 5055 3945 5027 2278 5816 2751 1876 3366 884 5391 787 3182 4361 5314 3708 3287 10855 1999 1602 3336 2601 1032 2859 4847 4170 2996 2193 3211 3099 2539 2500 1627 3030 1780 3581 3476 3197 2046 2974 2096 1844 4710 4093 7374 4074 2122 1853 1665 2418 2317 2053 1509
2647.2 5018 1740 5650 4430 5684 2690 4916 2728 5600 4744 3740 3133 4720 5427 4050 12098 6169 6635 4448 4677 1313 3432 1844 4475 2887 2994 1747 1039 1833 3411 5670 3426 1287 7369 5826 5299 2743 1690 3968 4594 1452 3260 2815 4595 2533 1195 3639 4738 3178 1206 972 3009 2673 1792 1860 3053 2829 3538 3582 2395 3376 3581 3698 6788 3201 3246 3477 1982 2531 2331 1232
2007.6 4054 2573 9190 1891 1247 1951 3691 3240 3088 2029 5394 4283 5555 3476 6395 4380 3167 6875 3268 3734 4647 4771 2891 4561 4567 3464 7791 6666 4819 1242 4561 4723 5064 4112 6770 3017 3196 1733 5305 2860 2821 3696 4051 8656 4587 7242 2944 4603 3250 3086 2124 3719 3594 1641 4026 4165 4240 5583 1527 814 4152 4275 9806 5495 3317 4717 3135 5148 2489 2202 2794
559.9 519 466 219 818 482 266 550 312 445 436 269 1102 424 701 2042 1040 1198 926 652 712 2034 847 749 1830 849 1667 2043 893 1825 472 1053 1059 6590 1112 980 676 2627 1440 2664 790 1188 695 3114 8399 941 1151 1503 3521 1518 4043 1754 1393 2103 1179 1705 3178 7359 349 705 915 1580 1426 646 3478 8160 7384 834 818 1253 643 819
9077.1 3681 795 350 7164 3385 5509 3851 484 4354 1511 900 3683 742 962 433 4070 561 1539 2296 350 685 591 1509 183 734 674 1791 223 1708 382 661 895 -135 2897 607 2766 928 1036 1831 678 1135 2423 2007 80 966 954 64 680 1432 1459 2155 997 816 896 1077 2438 4015 1240 6965 1703 3462 5947 1908 147 532 1348 358 498 327 505 372
