"V1" "V2" "V3" "V4" "V5" "V6" "V7" "V8" "V9" "V10" "V11" "V12" "V13" "V14" "V15" "V16" "V17" "V18" "V19" "V20" "V21" "V22" "V23" "V24" "V25" "V26" "V27" "V28" "V29" "V30" "V31" "V32" "V33" "V34" "V35" "V36" "V37" "V38" "V39" "V40" "V41" "V42" "V43" "V44" "V45" "V46" "V47" "V48" "V49" "V50" "V51" "V52" "V53" "V54" "V55" "V56" "V57" "V58"
1.45627 1.357626 3.874938 1.00862 1.589231 1.627352 1.201454 2.255945 1.794678 1.386075 1.452134 1.011822 3.267942 1.696208 2.040401 1.018316 1.416103 2.118744 1.041501 1.937239 3.013088 4.579998 3.142499 1.680913 2.060042 0.943438 1.16388 0.544643 1.185259 1.561142 1.709615 1.265007 0.842038 1.307154 1.182894 0.666505 1.127454 1.193625 2.015516 0.888713 1.484047 1.821893 0.971498 0.29496 1.082036 1.129479 1.74487 1.285109 0.903962 1.0603 0.627892 1.052178 0.889829 0.838668 1.181188 1.074429 0.902246 1.56293
0.624333 0.713484 1.147491 1.011177 0.242149 1.053068 0.771832 0.747612 1.003616 0.698012 0.578209 3.273669 1.365085 0.721603 0.935468 0.577528 1.387351 1.254313 0.869621 1.34661 1.425959 0.851877 2.195231 0.588317 1.889719 2.997441 2.183836 1.651053 2.618464 2.261404 2.192452 2.359426 3.58933 2.039766 1.494062 1.835133 2.003461 1.098106 2.277255 1.48044 2.355101 1.164445 0.770028 2.342297 1.830887 1.587076 2.007657 0.523964 0.326957 1.23559 0.760412 2.994831 1.331379 1.347633 0.23301 1.335664 1.540254 0.657771
0.409141 0.950884 1.269911 0.936196 0.875257 2.924681 0.93845 0.715951 1.295731 0.890779 0.645834 1.99284 2.175706 0.688578 1.49237 0.48208 1.890857 4.957516 0.880106 1.721437 1.370085 1.343458 1.750887 1.994154 2.732431 1.89752 1.460636 1.869081 2.041711 1.440248 1.46496 2.22715 2.403116 1.607976 1.251819 0.948203 2.030057 2.008714 1.588327 0.966454 1.869107 2.404349 0.978744 1.451196 0.979792 1.138301 2.237195 0.784525 0.696753 1.323232 1.351398 1.257492 1.854702 1.009515 3.506847 2.200342 1.563047 0.74741
1.020115 1.694012 2.840369 1.782734 0.661162 2.761189 1.762397 1.336854 1.388579 1.694354 0.729517 3.035572 1.963935 0.944777 1.243377 0.923398 2.434356 4.074776 0.915136 2.383517 1.757227 2.950062 2.44995 1.634979 3.260449 0.902116 2.353292 1.642637 0.662814 2.691931 0.785103 2.134592 1.460406 0.685135 1.98166 1.381257 0.625438 1.038147 0.91939 0.751992 1.477926 1.268889 1.142595 1.321349 1.356905 1.749843 0.846071 0.848184 0.708763 0.643699 0.984194 1.374403 0.883664 1.247989 1.313927 0.944598 0.781738 0.658006
1.556041 1.50646 2.571548 1.392638 1.519496 1.094448 1.300961 2.55093 2.388915 3.025272 1.400197 2.347524 1.430789 1.1095 0.955599 2.391536 4.327381 1.589534 1.018299 1.325983 1.088795 0.527531 1.224741 0.693864 2.232354 1.061569 1.566674 1.198822 0.85957 1.074129 0.899997 1.541041 0.96337 0.571248 0.989002 4.053055 0.619306 1.922687 0.87651 0.938622 0.857771 0.900907 1.358373 1.478571 0.872193 0.945233 1.058451 0.536361 0.505461 0.743943 0.797894 0.789679 1.127775 0.514097 1.005508 1.499327 0.808012 1.1039
0.689025 1.739098 2.930929 0.630844 0.452004 1.909123 1.471982 1.179609 0.845855 0.970478 0.807466 4.064618 2.960401 0.531365 1.262908 1.303255 2.084662 2.793123 0.744014 2.361856 2.593714 2.396459 1.749524 1.556902 2.428734 3.078553 2.150405 2.097584 1.188253 1.51395 1.431561 2.2093 3.250671 1.106592 1.166642 1.414983 1.08494 1.995646 1.569081 1.432307 1.200602 1.506988 1.03116 1.240482 0.877875 1.173845 1.544854 0.783519 1.286178 0.629102 1.387401 0.83196 1.437873 0.668041 1.100945 0.853504 0.626992 0.733425
0.677321 0.643097 0.980427 0.669377 0.435263 1.175401 1.20498 0.545091 1.042407 0.511313 1.171538 1.545958 1.535428 0.725899 0.990633 0.946883 1.425051 1.340666 0.872341 2.637527 0.921741 1.534863 1.713931 1.206475 2.212837 2.107649 1.348752 1.491462 1.588347 1.91649 1.440551 1.383206 1.247753 1.974162 1.126165 1.596554 3.249083 2.486217 2.15422 2.001337 2.532321 2.563789 3.539466 3.105673 2.481432 2.32595 2.728782 2.048487 2.496588 1.678228 2.126945 1.510341 2.449671 1.074031 1.625701 1.756327 0.89013 3.867475
1.93065 1.794256 3.676832 2.224078 1.228595 1.376416 1.984436 2.712782 0.838272 2.676831 0.990547 2.934459 1.17995 1.184533 1.430455 0.786283 2.67892 3.617878 0.995314 0.919679 2.36194 2.390108 2.234951 2.420046 2.995534 2.083529 2.134698 1.231552 1.735812 0.835808 1.987434 2.040416 1.656197 1.199796 1.521414 1.136796 1.112392 0.919237 1.250488 1.161186 1.495464 0.860749 0.91009 1.61576 1.248271 0.969641 1.441739 0.668998 0.510512 0.568468 1.130767 0.861161 0.694054 0.405863 0.95312 0.72182 0.800867 0.618493
2.472151 1.73873 2.238202 2.168433 2.582163 1.239522 2.145687 3.836202 1.308249 3.533552 1.829567 1.380894 2.864816 2.613489 2.717276 1.355087 2.184634 1.785238 1.889926 1.897468 1.257863 2.92493 2.438021 1.124714 2.333608 1.000081 1.354778 0.785202 0.915685 1.015622 0.788811 1.242762 1.156331 1.152781 0.849881 0.782212 1.245885 0.812061 0.870051 1.182987 0.957557 1.308552 0.892324 0.779744 0.918381 1.400828 1.068652 0.67473 0.411193 0.934462 0.453559 0.828832 0.833421 1.385313 0.510121 0.60511 1.212888 1.132483
0.960943 1.696537 3.571764 1.721455 1.185034 2.765537 1.594325 1.344409 2.012872 0.985218 1.240289 2.513004 2.743557 1.395613 1.406126 1.687224 3.033911 2.967205 1.082643 3.868902 2.651376 2.731019 2.972498 1.187388 3.896981 2.172597 3.163438 2.226069 2.156928 2.556877 1.742266 3.590624 2.278318 1.941513 1.394641 1.577606 1.911183 3.32119 3.295995 2.253912 2.281605 2.956943 1.831449 1.979907 1.683944 1.616021 3.144293 1.507027 1.680244 1.290637 1.933847 2.189924 1.331395 1.724095 1.518734 1.926932 1.680433 3.334445
1.271183 1.502299 2.175418 1.277619 2.43485 1.710068 2.523666 1.061441 1.860871 1.772261 1.067202 1.720726 2.98595 2.217799 1.423145 0.986749 1.359149 1.216338 1.194841 1.639841 3.152354 1.564963 3.925104 1.590705 2.385992 1.673679 2.01297 1.096423 0.847573 1.42135 2.955169 1.124119 1.712407 1.976578 1.892669 1.226661 1.683762 3.5832 0.901723 0.983258 2.729647 2.304332 1.528392 3.331656 3.001999 2.801065 3.805725 1.902511 1.124514 2.437784 1.102367 1.556587 1.504285 2.134891 0.701415 1.151575 1.338156 1.997523
2.919665 1.990626 2.028322 1.744282 0.66328 1.600659 1.802589 4.347419 1.563062 3.143555 1.588736 1.836331 2.511657 1.286439 1.769836 1.256125 1.758475 2.107972 1.97185 2.987911 2.560894 2.394416 3.28653 1.821339 2.942614 2.545387 3.367203 2.414083 3.022118 2.152009 3.458779 2.399537 2.379544 2.111271 2.980052 2.068312 2.675208 1.682556 4.577429 3.689488 2.409627 2.019164 1.239203 2.506812 2.327192 1.723077 4.087441 1.97666 1.919189 2.230571 3.444528 2.001598 2.272572 2.110815 2.190644 2.197562 2.201638 3.595114
0.928229 2.234007 2.437009 0.658719 0.547325 0.934009 1.315315 0.759965 0.847494 0.516934 0.686197 2.811315 1.282828 1.630489 2.109674 0.644215 2.075286 2.216088 1.109086 1.904994 1.356653 3.373237 2.310652 2.211178 3.827948 1.474814 1.893034 0.92078 0.920348 1.73905 1.345547 2.373299 0.916363 0.941198 2.293114 0.888755 0.921813 1.564115 1.063494 0.694749 1.518273 1.730106 1.347574 1.531799 1.172491 0.833294 3.62951 0.6844 0.754426 2.149048 0.719156 1.535555 0.736259 1.166605 0.665186 1.645673 0.571405 1.606578
0.739919 0.851824 2.757392 0.898682 0.576991 1.857927 1.606415 0.842775 1.314036 0.873618 0.877744 2.021527 1.293148 0.710398 1.867224 0.574412 1.21464 0.899599 0.934029 2.252637 1.525269 4.367481 2.614593 1.491453 1.919969 1.774141 1.539299 0.99122 1.193802 1.115059 4.002604 1.317982 1.703742 0.786026 1.871598 0.51257 1.057406 1.163594 0.859831 0.611241 0.913541 1.274506 1.995341 0.984374 1.480734 2.410308 0.719441 0.77809 0.676767 0.533232 0.595748 1.123278 0.480393 0.993584 0.899108 0.602117 0.831545 1.085484
0.682171 0.653312 0.902846 1.141713 0.347274 2.564816 0.988088 0.952718 1.147967 0.794263 0.929435 1.449425 1.668621 0.73181 0.932598 1.212669 1.283892 2.008812 0.494073 1.726821 0.402208 1.00702 0.720681 1.580637 0.866982 2.394546 1.466161 1.648484 2.032738 2.893515 1.836383 1.99392 2.318099 1.533485 1.756444 1.159242 2.189713 1.24898 2.795305 3.330323 2.891023 1.421395 1.86529 3.035964 1.28234 1.400038 1.810104 1.586812 2.137275 1.388864 3.744901 3.214579 2.37679 1.285856 1.32084 1.395777 1.670017 2.44119
1.089967 1.406541 4.153999 1.004644 2.495135 0.648405 1.785447 2.057508 1.135508 3.108088 0.923731 3.664926 1.128639 1.477469 0.766544 0.762487 0.783878 1.405009 1.355378 0.455286 0.704179 0.553969 1.362028 0.555784 1.298442 1.699186 0.931531 0.667894 0.737704 0.811939 1.042654 1.05228 1.882916 0.482097 0.525599 0.564321 0.716511 0.579199 0.704588 1.122471 0.452125 1.16266 0.38239 0.647761 0.45173 0.882279 1.38293 0.314648 0.260823 0.530808 0.559675 0.580629 1.189139 0.383132 0.427482 0.335568 0.668006 0.418915
0.399068 1.259107 1.283581 0.92756 0.458592 1.004864 0.920271 0.540262 1.270356 0.326563 0.449966 0.485291 1.487899 0.604879 0.65269 0.240323 1.325903 0.781245 0.40223 1.614035 0.344539 0.869354 0.668178 0.945512 1.729373 3.177424 2.063606 1.345067 2.0774 1.542548 2.026365 1.251677 1.247408 1.637258 1.116115 0.824488 3.046461 2.494114 2.908975 2.682776 0.988468 1.640816 1.244204 1.541463 0.703377 2.161968 3.803524 1.457576 0.661723 0.487036 0.769732 0.730895 1.65813 1.34351 1.663197 0.965358 1.153215 1.683001
1.11338 1.711029 3.65586 1.447757 0.94107 2.561957 1.438547 1.138918 2.125277 0.743124 0.936681 2.507907 3.097814 1.042549 1.022362 0.796341 2.29842 2.105978 1.018069 3.188247 2.199581 2.91054 2.404249 1.132704 5.082481 2.086517 2.178698 1.53327 2.142486 1.716931 1.56209 1.971184 2.379625 2.071831 1.42529 1.143443 1.379729 1.621451 1.59169 1.074633 1.576934 1.374223 1.153733 1.351844 1.140845 1.225595 2.207733 1.231694 1.249611 1.623039 1.681535 2.683955 1.877711 1.827795 1.247942 1.898501 1.66451 2.335628
1.555724 1.450735 2.899728 1.836505 1.297935 1.763472 1.419954 2.035002 1.077278 1.319614 1.071551 2.175463 2.517536 1.569929 1.3723 2.370497 1.61779 2.163188 1.260043 3.455633 2.104168 2.698734 2.997691 1.025697 2.577053 1.728849 4.121957 1.943162 0.74928 1.844205 0.897604 3.074849 1.4638 1.161805 1.614317 1.556817 1.68531 1.330619 1.733421 1.155415 1.786015 3.082252 0.92206 1.944777 1.044953 1.240185 1.69398 0.59106 0.735455 0.532974 0.992741 1.637092 1.343007 0.645609 0.364111 0.711916 0.691218 1.338962
3.062015 1.118298 1.665995 1.017287 2.691328 0.87665 1.12017 4.218374 1.811766 3.683352 2.18926 1.456314 1.151184 2.803988 1.743542 1.996811 1.233096 3.376961 2.391167 0.980625 1.339076 1.785233 1.909212 1.224484 1.073477 1.217013 1.889325 1.256127 0.749451 1.265666 1.853221 2.473019 1.249225 0.642193 2.064127 1.335647 1.182402 1.446452 0.914666 1.483786 0.960983 0.942909 1.14123 1.142791 1.144805 1.090594 1.220263 0.952639 0.987368 0.97689 0.878358 0.767965 0.926328 0.954969 0.840612 0.609158 0.655884 1.08956
1.169163 2.034499 2.803959 1.678574 1.025411 2.146589 1.983592 1.41914 1.89487 1.264416 1.16054 3.175483 2.526921 1.323788 1.395526 1.628252 3.254652 3.450727 1.040869 4.039186 1.399861 2.50164 2.904144 1.909325 3.555397 3.263466 3.223868 2.325811 1.890357 2.91458 2.059626 3.861259 2.00798 2.189243 2.150063 1.98026 2.05941 1.460268 3.088539 1.82642 1.661311 2.727925 1.873108 2.311762 1.574142 2.889301 3.997371 1.281796 1.729011 1.997752 1.800744 1.894792 1.755054 1.868956 1.389987 1.795542 1.728846 2.779538
1.118808 1.908397 2.345699 1.338594 0.61754 1.693194 2.133919 1.775789 2.033013 1.603371 1.60832 3.230456 1.475457 0.796331 1.017691 1.792183 2.071074 3.950841 0.75845 1.901103 2.615773 1.354833 0.926632 1.479507 2.311175 2.648632 2.527814 1.850809 1.453794 1.905507 1.120384 2.5206 1.605614 1.575742 3.430854 2.164126 1.196379 2.317542 3.216852 2.889843 2.041972 3.535422 1.951548 2.384806 1.906207 2.536413 1.428873 3.280598 1.592829 2.476357 1.551906 2.389693 2.546605 2.047325 3.595045 2.764314 2.131459 0.585115
0.773723 2.127099 1.963005 1.742571 3.046135 1.135786 1.446677 0.970052 0.866496 0.930914 1.228526 2.067107 1.715981 1.071375 1.874446 1.260857 1.333055 3.320921 0.993272 1.992819 1.868412 3.663583 2.834135 0.855334 1.451799 0.982973 2.329144 1.274307 0.886864 0.769115 0.826045 1.870275 0.727829 0.887787 0.654714 0.831533 0.713403 0.944318 0.79289 0.47533 0.64354 0.977111 1.019217 0.711819 1.267429 0.847567 1.203237 0.787588 0.76563 1.384529 1.311506 1.198088 1.202949 1.249756 1.244567 1.387122 2.145616 4.104731
1.516026 1.622826 3.177277 1.547042 0.776507 1.985631 1.657215 1.27887 2.735248 1.057902 1.007592 3.687166 1.50692 0.893034 1.090266 0.913085 3.051698 3.18967 0.824831 2.150482 2.414313 2.892272 2.225613 2.146373 4.068626 1.832786 2.660159 1.873832 1.371973 1.160617 1.770521 2.917959 1.157327 1.272994 3.03787 1.974427 1.445004 1.487914 1.490141 1.445833 1.285101 1.856779 1.220843 1.756589 1.218446 1.599853 1.912953 1.274844 0.895798 1.055981 0.860282 1.188593 1.55109 1.050454 1.566832 1.119608 0.896726 1.272482
1.19785 1.568737 3.107803 1.304752 0.853948 2.62181 1.374494 1.213166 2.06376 0.985228 0.938344 2.234299 2.121064 1.468065 1.226039 1.119287 2.557397 2.450338 1.035794 2.929004 2.039517 2.155955 2.781824 1.295316 3.277453 3.734333 3.835623 2.55293 1.00517 3.690133 2.24923 2.786469 2.785957 1.726526 1.313591 2.250079 2.204455 1.935661 1.736652 1.731048 1.862191 2.183016 1.706434 1.429172 1.28422 1.611232 1.788723 1.492759 1.447907 0.943636 1.532036 2.151229 0.932784 2.36513 0.613094 0.879899 1.654257 1.449594
0.752847 0.993874 2.118168 1.118584 0.38919 2.34274 1.958682 1.52943 0.597638 0.809603 1.217736 4.151627 1.787626 1.145606 0.858175 2.294415 1.476668 3.022395 0.543009 1.593186 2.989114 0.820134 1.419592 1.739806 2.371131 1.353246 0.844527 1.660829 1.138313 1.17843 0.83052 1.335289 0.917278 1.861823 1.394105 1.635137 0.729459 2.92857 1.470903 1.177168 1.981044 1.999734 0.849877 1.893197 1.253199 1.746856 1.591677 1.51285 1.268811 1.376937 2.017033 1.978254 3.762749 1.101835 0.47183 2.641089 1.808545 2.201234
1.858914 1.479763 2.483415 2.159549 3.292804 1.920179 1.609357 1.208506 2.100082 1.331357 0.525617 1.699348 4.907409 2.743626 2.099318 0.50375 3.087728 1.489005 1.434318 2.015285 1.892161 2.250041 3.679544 1.330199 1.919105 1.478901 2.919712 1.238118 1.8463 2.927849 1.339869 2.443665 1.59344 2.381947 1.146145 1.248947 2.342169 1.317795 2.408289 1.642232 1.900645 1.758937 1.657916 1.895607 1.332969 1.258672 1.535832 2.304401 2.261972 1.12762 1.416146 1.669254 1.272528 2.132744 2.284248 1.295488 1.436849 3.482105
0.983816 0.913453 1.056795 2.202501 1.09914 0.439982 1.289605 1.717494 0.660269 1.796484 2.253536 0.623101 0.906452 1.09872 1.480438 1.530009 2.183886 0.999681 0.869351 0.658457 0.977986 0.607763 0.904719 1.304989 0.64518 1.389279 1.2559 1.568294 1.492306 0.985864 1.389195 1.507375 1.204166 0.435516 0.795857 0.94664 1.658745 0.769498 1.680503 0.848599 0.736757 0.439599 0.812879 1.311981 1.047068 1.580047 0.719428 0.60365 0.749502 0.618574 0.796245 0.958557 1.611973 0.66598 0.674808 1.483047 5.860973 0.742386
0.250359 0.548982 0.862861 0.645019 0.358743 0.947155 0.884218 0.297109 1.222862 0.25227 0.42271 0.743838 2.047537 0.512133 1.088534 0.300839 1.085925 1.365646 0.816703 2.048199 1.520484 3.254106 2.09979 2.11879 1.485792 1.367166 1.48466 1.167099 2.108137 1.933407 2.100006 1.534873 1.420681 1.71434 2.336975 1.087432 1.79081 1.929842 1.681695 1.195434 1.874992 1.422583 1.120188 1.127833 1.127055 3.53734 3.108047 2.658001 1.768546 2.668546 1.059157 1.596366 1.551329 2.8147 0.69875 1.562032 1.191823 2.247729
0.590835 0.929419 2.229424 1.185621 1.293965 0.555953 0.775069 1.356007 1.602026 0.798072 2.036797 0.440154 0.927164 1.163457 1.411391 0.710005 1.053362 0.93672 0.909388 1.111796 1.118544 2.207399 1.63868 1.668334 1.381941 1.16358 4.960399 0.941066 0.514565 0.955648 0.539323 3.274425 0.993887 0.496192 0.779119 0.648444 0.478372 0.660349 1.005338 0.354014 0.615559 1.08721 0.437733 0.452906 0.348084 1.178828 1.423854 0.340736 0.636736 0.389043 0.606355 0.474493 0.540898 0.531709 0.480685 0.35974 0.511108 1.077108
0.735979 1.058073 1.426556 1.299885 0.370195 2.787323 1.676657 0.945807 1.864939 1.100883 1.014947 1.681649 1.627018 1.075055 1.530024 1.494599 2.461648 4.033709 0.831392 2.707634 2.379454 1.628832 2.858268 2.450523 2.755457 1.524307 1.209057 2.587783 1.595785 1.346765 1.452035 3.183518 1.292631 1.634554 1.939646 1.779749 1.671331 1.142313 1.436976 2.691897 2.296962 1.481313 1.244046 2.437057 2.000684 2.134354 1.252375 1.977647 2.09282 1.402143 3.41705 1.372641 1.928013 2.678844 1.208951 1.499583 1.390248 3.981586
0.51351 1.538815 1.83976 1.64296 0.788851 1.594311 2.910447 0.915764 2.313171 1.17354 0.724593 2.218827 3.694214 0.833661 1.122379 0.457319 2.232155 0.859549 0.916567 2.94083 1.08247 1.217596 2.251362 0.802817 2.510545 1.860685 2.058621 2.873958 1.656925 1.223363 0.960251 2.720369 1.137932 1.55346 0.535885 1.356636 1.471217 2.341568 1.678146 1.462324 2.081667 1.518676 2.521176 1.12528 0.94879 1.136581 1.31365 0.447294 0.680403 0.394466 1.390256 0.698626 1.016293 0.632636 0.451272 0.831523 0.729967 0.566501
1.17921 1.565494 2.145998 1.371321 0.933517 1.365922 1.354058 0.905346 0.975064 0.881491 1.377277 1.129125 2.1111 1.037543 1.247719 0.634384 1.318629 1.504643 1.036905 2.412989 2.028592 2.518956 2.024828 1.01257 1.97083 1.589438 6.025071 1.287974 1.399907 1.632037 1.13608 2.806194 1.405222 1.435669 1.210518 1.08797 1.855932 1.878966 2.219412 1.869036 1.786454 1.617197 1.675786 2.363484 1.324543 1.331147 1.471039 0.933817 0.85447 1.101503 1.456778 1.297216 1.061255 2.005296 0.83092 1.591586 0.997599 1.982625
3.065789 1.685908 2.613811 1.914707 2.714778 1.538515 2.64639 2.857574 1.313365 2.707922 1.357496 3.020775 1.318439 3.014106 2.784037 3.270813 1.426413 2.837392 1.361708 1.160317 1.709648 1.71476 1.294631 1.978915 2.171909 1.365241 2.157655 2.759609 1.170371 1.060882 1.058411 3.342569 1.420156 0.940512 2.087582 1.359147 1.748349 1.128253 1.00204 1.115972 2.89591 2.613506 1.378756 2.064024 1.077841 2.389045 1.244405 1.164144 1.136496 1.929595 2.525635 2.984759 1.36052 1.762048 1.013358 1.39634 1.850749 3.905496
0.454752 1.531726 2.161175 1.303267 0.47897 2.54319 1.371446 1.024689 1.661607 0.884295 0.599708 2.255511 1.67516 0.86062 1.572547 0.855393 2.168733 5.386546 0.655613 2.145056 2.559401 2.763169 1.607268 1.720644 1.565551 0.949745 0.98294 2.012026 0.842965 1.02032 0.738024 2.166183 1.17394 0.855356 1.121763 1.139139 0.652411 1.348775 1.456861 1.216268 1.23513 1.510689 1.289107 1.155964 0.770829 1.061687 1.679155 2.257346 1.096304 1.190434 1.546918 1.190713 1.55877 1.205403 1.215357 0.974135 0.836145 2.15651
0.294944 1.355734 1.327275 0.778645 0.670974 1.613026 1.071832 0.693844 1.288134 0.599579 0.71861 1.863125 1.796311 1.892966 1.22557 0.65371 2.246143 1.081818 0.754877 2.73365 1.329884 2.7609 1.762888 2.043573 2.103564 1.823804 2.152761 1.619852 1.592907 2.606487 2.155716 2.980953 1.377457 1.448964 2.848175 0.931147 1.798359 0.522559 1.593902 0.744486 1.767343 1.007242 0.963858 1.213333 0.896578 1.186861 4.420544 0.723113 1.210506 2.345496 0.84162 1.124678 0.720831 1.602174 0.482898 0.868481 1.57443 1.595454
1.478775 1.621032 1.705246 0.818721 1.035381 1.099279 0.701667 1.519961 1.484561 1.035659 0.961653 1.112561 1.744357 1.816101 1.111396 0.596471 1.276115 2.927768 1.458727 1.162757 2.049024 3.320407 2.651994 2.064917 1.36742 1.855099 2.802283 0.83263 2.074627 2.751369 3.465603 0.979365 1.369192 1.078063 1.114972 0.924402 1.838315 2.020201 3.581128 1.972536 1.219882 1.535202 1.778121 1.351002 0.966011 2.238318 3.598641 1.351618 1.498319 1.266882 1.229975 2.837949 1.012382 1.106176 1.453207 0.963264 0.818863 2.624811
2.283879 2.096603 3.292495 1.525476 1.413768 2.859651 1.55531 1.829733 2.935116 1.670263 0.978101 3.2048 3.268028 1.47219 1.662371 1.165054 2.726172 2.548439 1.163638 3.44219 3.051197 3.933198 3.015498 1.203202 4.465775 2.801111 2.746804 2.059261 2.862947 2.350368 2.283577 2.724716 2.129237 1.669191 2.692089 1.623528 2.301477 2.160321 2.301284 1.759859 1.534284 1.458698 2.01852 1.529512 1.690938 1.157491 2.53105 1.755322 1.317611 1.91537 1.625658 2.753724 1.600348 2.518701 1.785763 2.159153 1.942045 3.682646
0.92208 1.638294 2.4218 0.928753 0.665628 1.873893 1.424577 1.063547 3.108755 1.305423 1.317562 1.780521 1.930826 0.925746 1.119279 1.259257 2.353632 2.017653 1.069252 3.750335 1.626997 2.467158 2.6656 1.332932 1.403077 2.299964 2.226362 2.275032 2.084738 1.324682 1.192581 3.422727 2.02647 2.025991 1.310861 2.014817 2.77779 1.524268 1.959745 3.613863 1.727748 1.948216 0.693187 1.980321 1.578381 0.973332 4.043528 1.009866 1.215246 0.773515 1.895794 1.35262 1.844686 1.0587 1.801036 1.827934 1.224039 2.376974
0.82074 1.371692 2.112651 0.922056 1.204254 1.728065 1.396219 0.956444 1.590143 0.807512 0.774427 1.726055 4.01804 1.334656 1.367326 0.904474 2.058841 2.421597 1.254881 2.23676 1.471992 4.923749 3.176688 1.385006 2.285794 2.211613 2.459652 1.007527 1.602403 1.958746 2.321651 1.560396 2.118976 1.481095 1.314702 0.847364 1.492595 2.129211 2.402349 1.417295 1.416919 1.592567 1.517505 1.121765 1.57189 2.524489 1.804395 1.844354 2.19528 1.17868 0.925378 2.565475 1.134468 2.028527 0.985763 1.1407 1.091307 1.85457
0.36526 0.529809 0.798034 0.435343 0.903388 0.882472 1.014438 0.649359 0.493339 0.656183 0.713807 0.657769 0.869539 1.204601 1.63382 0.855536 0.646185 1.760161 1.195374 1.878207 1.020086 1.637533 1.061018 1.193364 0.842737 0.94437 1.210598 0.624652 1.087171 1.124987 0.829433 4.996401 2.235669 0.783759 0.689707 0.417803 1.744694 1.269065 0.890311 0.761098 0.892416 0.780952 0.855963 0.887026 0.678762 1.883171 1.84436 1.812978 0.652742 0.488923 1.527925 1.105333 0.582746 0.503252 1.067132 0.614752 0.529665 3.584931
