"V1" "V2" "V3" "V4" "V5" "V6" "V7" "V8" "V9" "V10" "V11" "V12" "V13" "V14" "V15" "V16" "V17" "V18" "V19" "V20" "V21" "V22" "V23" "V24" "V25" "V26" "V27" "V28" "V29" "V30" "V31" "V32" "V33" "V34" "V35" "V36" "V37" "V38" "V39" "V40" "V41" "V42" "V43" "V44" "V45" "V46" "V47" "V48" "V49" "V50" "V51" "V52" "V53" "V54" "V55" "V56" "V57" "V58" "V59" "V60" "V61" "V62" "V63" "V64" "V65" "V66" "V67" "V68" "V69" "V70" "V71" "V72" "V73" "V74" "V75" "V76" "V77" "V78" "V79" "V80" "V81" "V82" "V83" "V84" "V85" "V86" "V87" "V88" "V89" "V90" "V91" "V92" "V93" "V94" "V95" "V96" "V97" "V98" "V99" "V100" "V101" "V102" "V103" "V104" "V105" "V106" "V107" "V108" "V109" "V110" "V111" "V112" "V113" "V114" "V115" "V116" "V117" "V118" "V119" "V120" "V121" "V122" "V123" "V124" "V125" "V126" "V127" "V128" "V129" "V130"
1702.6 1443.6 1471.7 1953.6 1020 1079.6 1391.2 2294 1333.8 939.4 1395.2 7613.9 1932.1 1169.3 1254 1481.5 946.4 1751 1890.1 1055.3 1746.3 1181.7 1312.7 1435.6 1759.4 2889.9 836.4 1357.6 1136.3 1289.8 1145.7 1520.5 1667.1 1530.1 1799.6 1608.6 1847 1213.2 1635.6 1412 2028.7 1119.3 1104.3 1353.2 1565.6 1578.6 1675.3 1658.3 1031.4 1186.4 2251.6 1689.7 1469.9 1011.6 1765.8 1376.6 1140.6 1090.8 1090 862.7 1955.8 889.9 1358.8 1811.3 1227.4 978.2 1071.8 937.2 1315.3 999.3 1164.3 1623 1447 1426.7 1606.5 2266.4 1359 1173.9 1450.9 936.2 927.6 1508.3 800.8 1417.8 1000.3 1538 1546.3 1852.1 997.5 1270 1152.7 1104.9 974.8 1065.3 1653.6 8452.2 2722.8 1264.2 1381.3 1710 1056.2 1894.8 889 1216.4 1297.9 1537.3 1462 1778.9 1178.8 1398.9 866.5 1712.9 1312.7 1302.9 2119 946.6 1207.4 2166.8 1340.8 996.3 3002.6 1355.7 2150.3 1469.7 1251.8 967.3 1301.1 1572 1434.7 1431.3
1052.7 626.7 776.1 2429 997.7 2458.9 1839.3 444.8 2230.4 1939.3 916.3 4975.6 497.7 753.6 2117 1793.5 3985.2 1830.8 1887.3 1696.2 2903.3 3338.6 1211.9 1552.6 934.6 971.2 4378.2 1978.1 1699 1368 780.3 3144 1139.2 1078.4 860.9 1279.9 1665 1112.6 1737.9 2653.1 1955.5 2906.8 1617.1 1325.3 1962.5 1409 2420.5 1985.8 2527.1 2032.4 758.6 1372.6 1032.7 1127 1181.4 2581 238.6 3590.7 986.4 1531.9 2372.7 570.2 1551.9 2401.7 956.9 1851.8 3256.8 2436 2908.2 1622.3 2964.3 1093.2 1162.3 3133.3 1542.9 3589.5 2694 3047.3 1624.7 1472.9 758.7 1843.8 2451.9 2057.4 1942.7 1522.7 1364.4 1005.4 2256.2 1996.3 939.8 277 2962.6 672.1 1054.7 4021.3 1045.4 2302.1 2365.8 2791.1 2118.8 2220.1 1568.4 768.1 2617.9 1605.8 2110.8 1139 728.5 1306.5 2311.9 856.7 972.3 1528.2 2099.8 1178.1 1329.8 1485.9 1108.9 563.2 1022.5 1246.5 1916.2 2173.7 3364.8 1392.5 3905.7 963 921.2 2612.8
3753.9 3438 3755.7 2666.4 5046.5 3311.8 2859.7 2870.7 3714.9 3462.5 3970 3445.6 5057.9 3993.8 2897.6 3354.5 3175.8 4277.8 3276 3088 4732.8 2791.4 2047.9 3603.1 3755.2 4516.1 3614.4 3121.6 4299.6 2718.5 4043.6 4117.1 4709.5 3479.4 3295.5 2701.3 2770.6 3286.3 3186.2 3540.7 2726.4 2561.4 3396.7 3024.4 3605.4 3227.8 4182.5 6233.9 3557.2 3116.8 4000.6 3530.3 3634.3 4083.5 4228.1 3165.8 4074.7 3283.6 2673.3 3753.2 2923.9 2982.9 2991.8 2871.1 3286.8 3165.7 3814.4 4006.5 4231.6 3057.8 2773.6 2139 2378.6 2085.3 3119 5139.1 3436.2 3500.9 2942.7 2860.1 3657.6 2892.8 2840.3 3070.8 4184.8 3838 3702.9 2884.1 4869 3416.8 2755.3 2824.4 2409.6 4469.8 2580.9 8288.9 5496 3092.8 2527.6 4126.9 4291.1 3652.3 3895.4 3459.5 3442.9 5299.2 4540 3703.5 3650.5 3890.6 4503.3 3391.4 7337.2 3694.3 2904.8 3968.9 4176.7 4544.3 3658.2 3902.9 3082.6 3887.3 3120.9 3877.6 5406.7 4778.1 3657.2 3564.4 4687.8 3049.2
628.7 895 438.9 1134 902.5 1567.8 1570.7 1566.2 851.4 929.5 263.4 2032.3 1937 796.7 1371.5 886.3 888.2 1421.5 1026.7 817.3 972.3 1906.8 1555.5 766.3 352.9 1788.7 2303.7 1224.7 1247 1823.9 298.8 1270.3 600.7 2344.5 1108.3 880.3 987 1074.7 1353.8 1093.9 1754.2 2734.4 2387 1266.1 3928.7 1386.8 1724.6 456.9 2052 949.2 875.3 2469.1 1394.2 1810 564.3 528.9 464.6 1203.2 1103.1 793.1 1753.3 376.6 961.6 1175.6 1190.6 1494 1468.5 1408.6 942.8 1032 1085.7 1628.5 2038.8 1050.4 875.3 1076.8 844.6 878.2 5468.2 1011.1 409.7 1856.2 1971.3 3814.8 1417.9 1286.5 880.4 1721.8 1399.8 2922.4 1384.8 959.5 839.4 514.7 1824.5 3855.6 202.1 1280.4 1060.5 1087.3 1965.1 3641 1480 1278.4 3428.3 3752.2 2092.4 579.3 302.3 1070.7 4791.7 2108.1 827 2805.2 1140.8 328.7 1225.3 611.9 650.5 947.9 925.7 452.8 1381.9 2940.1 977.2 1342 1190.4 1041.2 437.1 570
2679.7 1739.4 2167.7 3355.9 2536.3 3215.2 3209.8 2094.9 3067.5 3053.1 2048.6 5442.8 5904.8 2280.8 3661.4 1799.8 4061.7 4268.8 3109.2 3990.7 3096 3970.2 4180.2 3303 3320.5 3004.2 3567.9 4372.9 3046.6 3659.6 2267.8 2728.3 2794.6 2828 2930.3 4236.6 2608.3 3365.4 4869.7 2801.2 2060.4 4859.5 5152.3 3983.7 3343.5 4174.8 2328.9 2673.9 2505.9 4308.2 3632.2 3580.8 2296.8 3635.5 3415.9 3314.2 5219.6 4022.4 3573.6 3521.4 3959.2 3024 5516.2 2556.4 2809.5 3514.1 3016.1 3044.4 2965.8 3284.1 3541.5 3099.1 3218.1 2213.3 2808.9 3207.4 4374.6 6680.4 3710.7 2740.6 2585.3 4486.5 2743.6 3197.3 3397.4 2502.9 4000.4 3633.8 3035.5 3876 4758.5 3720.9 4180.8 3291.2 4427.6 3169.5 4181 2807.8 3628.7 2988.7 3472.9 3225.8 3218.8 3017.4 4891.8 3511 2853.6 3168.5 3303.3 4948.7 4666.5 2778.9 1899.8 3394.7 4337.2 2656.5 3352.1 3210.1 2737 2832.4 4603.4 2981.2 6545.1 4860.7 2571.4 3146.1 3587.4 2834.8 2608.1 2924.6
4512.5 6196 4033.1 5263.4 4228.1 4595 5021.8 6603.4 5531.8 4378.3 5760.7 3546.4 5130.8 6523 4233.5 3608.3 4075.7 4420 5163.6 3806.5 5248.6 5432.7 4164.2 5303.8 5050.5 5816.6 3942 6070 4939.2 4339.4 4027 5437.6 3209.9 3687.5 5531.8 4046.2 3606.5 6551.3 4448.7 5024.4 4941.1 7523 4117.2 4101.2 4253.1 4881.2 6163.9 5626.9 4167.7 2887.6 4697.4 4568.8 5221.2 4217.2 4361.2 3670.7 2993.9 5270.8 2716 3668.3 4488 3382.4 5070.1 5673.6 3980.3 4077 3706.3 3820.4 4777 3768.5 4507.3 3592.2 4108.2 5094.1 5918.2 4369.5 4634.5 4830.6 5081 3633.3 4071.7 4266.9 3944.5 3639.8 3875.5 4271.5 4800.4 5139.7 3502.3 3843 4271.3 4852.6 5097 4789.1 5796.4 5757.7 6926.3 4240.5 3969.1 5275.1 3231.4 5227.2 4280.9 5826.8 4455.6 3720.3 3816.1 4172.5 3550.6 5177.3 3460.9 4182.7 4610 6579.4 4487.1 3639.1 4228.4 4743.9 4148.4 4182.9 5305.4 4533.6 5986.8 2712.3 3918.6 4665.4 4680.1 6204.3 4757.8 5741.4
1044.1 1688.9 536.3 358.4 461.3 599 533.8 841.7 444.3 744.3 400.2 1941.7 417.8 576.9 3510.3 956 493.9 897.9 717.8 1319.4 1055.5 1903.9 424.2 418.9 954.3 371.5 856.1 301.2 1073.6 1381.4 147.9 494.6 133 798 1006.1 380.7 436.6 962.2 1000 3419.5 2430.8 1633.6 1529.1 378 1082.1 1151.8 2304 1089.1 3700.4 2461.7 404 1930.4 522.4 969.4 342.4 700.3 390.5 3235.2 608.9 1703.7 1803 1829.7 308.1 842.9 629.9 908.5 946.5 594.4 948.9 1148.6 1257.1 951.9 3058.4 594 1600.7 1515.3 1011.8 302.8 486.1 603.4 416.5 2426 1069.2 464.7 2380.1 314.6 1427.8 674.5 321.5 694.2 1092.6 839.2 1354.7 329.4 660.3 956.6 776.4 568.6 928.9 609.4 670.6 2656 610.7 317.7 532.5 1260.4 2880 1541.1 6814.8 810.8 1739.1 783.9 429.2 1535.2 776.7 397.6 2119.4 570.7 589.1 1116.5 943.7 397.1 906.6 399.7 889.3 1020.2 2589.6 529.9 1423.3 1879.4
416.2 420 462.9 375 853.9 553.7 379 390.9 452.5 1323.1 609.7 537.1 890.9 797.3 561.2 174.3 477.8 518.8 1032.7 513.1 716.9 467.8 323 329.5 261.2 651.7 608.9 294.3 1022.5 274.4 1062.3 1353.1 474.7 970.1 651.4 625.2 538.2 268 753.8 1110.2 711.3 398.7 879.4 96.3 412.8 761.8 488 380.4 601.9 488.7 499.3 3590.7 660.1 566.1 384.7 429.3 373.5 386.2 1109.9 902.8 577.7 424.7 387.4 646 188.7 633.1 956.5 1854.4 565.5 501.1 751.6 934.3 222 1134 758.1 668 391.2 1253.3 199.3 639.2 967.5 832.1 631 8522.2 513.8 474.3 235.2 843.9 2011.9 589.5 770.1 480.1 368.6 818.8 446.2 132.3 217 588.4 1215 556.3 913.2 242.2 1132.6 703.8 704.9 457.6 761.5 337.3 533.4 367.9 5571.9 788.6 1320.2 467.2 461.4 401.6 1094.9 574.3 736.9 713.7 440.6 636.6 783.2 277.5 484.8 879.9 484.4 187.1 520.6 559.6
1211.3 1611.8 3830.9 1569.7 2855.1 3097.5 2806.8 1609.7 789.8 2827.8 1524.5 2807.6 2862.8 1976.4 2198.6 1514 1797.9 1357.3 1103.7 1523.2 1085 3048.4 2807.5 1271.7 2499.1 2813.9 3458.1 2191.2 2578.4 3512.9 1957.7 3683 3606.8 2394.5 2822.7 1689.4 1548.3 2169.7 2789.7 2104.8 1418.9 3394.3 4261.8 2313.3 2535.6 4226.3 3274.3 909.4 2058 2518.5 2266.3 3431.2 2699.1 2623.6 2534.8 2301.6 4727.8 2820.3 3120.4 2084.1 2000.8 2390 2687.1 2800.7 1912.2 2989.4 3663.3 3105.8 2096.4 2057.4 1292.4 3030.2 2991.3 1499.5 1225.7 1662.7 2261.3 4336.3 5983.8 3465.5 2299.3 1950.5 1509.3 1421.5 2409.6 1717.4 1637.3 2041.5 3498 3552 4195.1 2587.3 1494.2 2135.7 1745.9 3400.2 3644.7 1091 1512.9 2930 3355.8 3826.7 2210.7 2966.6 1510.3 5009.1 3505.6 1320.6 1535.4 1971 3464.5 2570.5 1846.1 2314.3 2584.9 2528 3241.2 1959.3 1481.6 2502.5 1830.5 1881.7 2877.7 2639.4 2642.3 2267.2 2082.2 1276.2 1843.8 2506.9
2027.9 1306.9 1981.3 2143.4 2975.8 2352.3 1148.9 1194.8 1627.6 3481.9 2726.1 1368 1157.2 3127.7 1477.4 1525 1718.2 2049.7 2333 2568.2 2916.8 2171.8 2392 1910.4 1677 1255.8 3229.7 1430.8 2980.7 1300 3282 2291.4 3539.6 2735.3 2734.4 1917.6 3027.8 1678.6 1609.3 1885.3 2323.8 1696.1 2110.6 1327.9 2299.8 2280.5 2371.8 1814.8 1420.7 1673 1655.2 4692.5 1847.1 2653.6 1488.2 1165.5 2758.4 1856.9 2998.2 2152.7 1807.5 2520.9 3688 2222.7 1708.3 2642.8 1592.9 3090.4 3281.1 2805.9 2034.9 4343.5 2486.4 929.2 2487.5 1074.4 1020.5 4034 1946.2 2995.6 4235.3 2091.2 2610.9 2008.9 2554.9 2068.9 1993.6 2329.8 4009.6 2139.8 4729.3 1048.8 3261.6 4912.2 1112.1 1342.1 1166.2 1862.3 1734.3 1392.9 2897.4 4370 3076.9 2530.5 2436.8 3147.7 2574 2449.4 2227.5 1215.9 1989.1 3006.5 4463.5 2006.6 1322.7 2419 3954.8 2331 2475.4 4498.7 1594.9 2215.5 1915.9 3625.4 3146.9 3618.2 1506.9 1144.2 1556.2 2817.7
3005.9 3810.1 889 3466.8 2510.7 2637.2 1243.2 2067.6 3134.8 3176.6 2737.7 1872.3 1924.8 3113.4 1913.1 2517.7 2594 2626.2 2339.3 1727.4 2806.8 3147.9 1873.5 3254.1 2803.1 3078.3 1804.3 1965.5 2322.8 2344.7 2327.7 2567.6 2623.2 2658.1 1815.5 2120.9 1899.3 2470.6 2091.4 944.5 2853.9 1204.8 909.5 2665.6 2156.2 1754.6 895.5 3992.1 2263.7 1371.1 2080.1 2617.4 2506.6 3268.7 2283 3739.9 1574.3 3347.4 2191.8 3087.3 2835.2 3100.2 1679.8 1374.4 1645.1 1631.8 2436.4 1947.7 3053 1838.2 2178.3 2023.1 3270.3 4513.6 3772.9 5305.6 2568.1 1031.6 1338.9 2195.2 2762.1 1801 2382 6814.4 2033.5 2152.8 4495.6 3062.7 1715.4 2037.2 2136.1 2344.6 3136.6 1804 1443.1 3555.3 2060.7 2273.6 2639.7 4110.9 2095.5 1845.9 1941.6 2469.1 1286 2291.4 1448.5 3412.9 2043.1 2717.4 1847.2 2509.5 3022.6 3585.4 4194 2297.7 1075.3 3067.5 3876.8 2120.7 2496.7 2426.1 2403.8 2282.2 2699.3 1874.4 3548.6 3677.5 3222.3 731.1
2739.8 1017 1238.8 1744.4 2455.5 2984.9 3400.8 1338.8 2078.7 2804.6 1879.2 1134.1 1681.4 4048 2208.3 871.9 1044 2118.5 3104.6 2437.2 1220.1 2803.8 1763.2 2055.3 593.4 2046.5 3161.2 1328.3 3132 1995.2 2088.4 2412.1 2927.3 2818.7 2131.9 1912.5 2420.3 1751.9 1537.9 1786.1 1071.2 2246 2254.3 629.7 2470.6 1346.6 2504.3 3001.6 2823.5 1966.4 1312 1757.8 3258.2 2692.3 1038.8 1460.4 1810.7 2985.1 3453.9 2598.9 1862.5 2126.4 2505.4 1499.9 1299.2 2688.9 1983.4 2859.1 2966.1 3770.6 1941.1 3081.4 944.7 3222.6 998.1 3447.8 5604.2 2775.5 2591.6 1891.6 2963.8 1128.9 2808.5 2295.7 1799.1 2207.9 2788.6 2782.3 5012.8 2533.2 1942.4 2360.9 743.3 3671.9 1978.7 1751.4 466.1 1388 1419.7 1771.6 2473.8 1206.3 2710.8 1777.8 1091.7 2322.3 1489.9 2271.2 1678 780.5 1187.3 3466.7 4158.6 1847.4 1900.6 1773 3453.9 1304 2007.5 2528.2 2804.4 1364.5 991.3 1699.3 2869.5 4539.3 1197 2668.7 1045 2380.3
2201.4 3090.3 1500.6 1834.6 3324.3 2297.7 3258.7 5189.1 2378.2 2014.4 2702.9 2488.9 4431.5 3157.7 1743.2 2486.9 1831 3324.8 2460.1 1529.9 4327.2 1824.6 1957.3 1574.2 3039.7 1826.1 2148.5 1542.7 3328.1 4081.7 4413.6 2049.2 1145.2 2877.5 3087.2 2403 1805.9 3253.6 1980.8 2322.3 1685.5 2758.5 6070.2 1087.2 1677.8 1818.1 1785.1 3538.1 1804.5 2135.4 2995 2071.5 2737.2 4738.9 3009.3 1411.1 1500.4 1303.9 1769.8 2296.8 993.5 4200.1 1425.7 2339 2796.8 2004.3 2483.9 3760.2 1735.1 2439.5 2338.5 2523.6 1770.8 2091.6 2568.4 2950.5 2284.3 2036.3 788.7 2058.5 2938.4 3302.2 1149.8 2988.7 2638.8 2137.8 1333.1 3224.2 3259.7 2061 2489.2 2792.6 955.8 1919.8 3101 1581.4 3599.4 2494.9 3062.6 1302.8 3608.9 890.8 3168.3 2343.1 2506.5 3718.8 2433.2 2769.1 2477.3 2779.4 1697.1 2684.6 3408.2 2767.3 2676.1 2632.4 2301.7 2690 3795.2 3543.5 1641.6 2499.4 2545.3 2581.1 1513.6 2986.2 930.3 1934.6 3462.1 1733
1381.4 1585.3 852.5 1670.7 1362.2 1512.5 1625.1 913.9 2949.5 1640.6 1574.7 1324.3 1076.8 1666.7 2064.8 1450.9 2170.6 1318.1 1169.8 3390.9 2098 2566.6 1094.7 2209.6 4161.1 903 1442.5 787 1132.5 1357 1738.6 3181.8 622.7 1157.2 874 1176.2 1936.5 1246.6 1319.9 1668.3 877.6 1629.1 1196.4 1173.2 2514.4 1902.5 782.8 1451.1 3860.8 1630.4 1790.3 1566.3 3058.1 1977.4 1710.3 1191.3 282.1 2146.1 871.4 1694.9 945.9 1224.8 1224.3 2330.7 2965.8 1169.3 1120.3 1169.8 1867.1 1148.5 3555 835.3 2070.8 1273 304.8 1927.4 5777.9 2108.8 1527.2 1556.1 1139.7 1385.8 4919.4 1201.9 1643.3 2817.9 2605.3 3779.4 1361.5 1000.9 1939.5 309.1 2977.7 997.8 1700 2150.6 1485.1 1316.3 1348.4 1088.3 1219.7 2350.5 1273.1 1624.5 684.1 1046.5 2589.9 1246.1 793.3 2408.2 4401.9 685 2127 1670.3 2445 2563.9 941 783.1 1245.1 1008 2832.3 1089 745.4 823.8 1709.7 1150.3 2133.2 1531.7 1137.1 2115.5
477.8 227 439.8 435.3 2477.2 1822 665.4 226.9 1145.5 3449.9 1618.8 562.9 157.3 3450.3 609.5 3323.2 4044 1097.4 1150.1 1166.1 480.9 719.6 399.4 945.6 351.1 177.1 1367.8 687.1 2141.7 1072.5 515.7 176.1 808.3 2202.7 1211.6 1244.5 370 309.5 926.8 564 497.3 653.3 1010.9 282.7 796.3 2327.1 1143.8 552 1538.7 1845 251.3 240.4 1632.9 901 450.4 489.3 524.6 1083.7 1004.1 1876 440.8 1887.4 1059.3 622.1 1384 982.4 1004.9 1519.5 1076.8 2665.9 2497.1 300.6 785.3 958.2 563.4 721.9 453.3 1175.1 505 1394.3 3074.6 1057.4 1173.4 1115 1924.3 3512.5 273.7 1643.2 777.7 1432.9 1196.5 42.3 277.5 366.9 504.1 347.4 200.1 1080.5 1010.5 1114.5 936 162.8 913.1 550.3 271.2 1065.5 1086.1 1051.3 831.3 4739.5 1482 562.4 989.7 2406.7 564.2 509.9 970.1 1168.5 2862.5 825.9 221.7 1690.2 1023.4 3958.3 1039.3 2983.1 784.9 274.4 417.3 729
8.6 7.4 9.1 10.9 9.2 6.5 9.1 117.9 32.2 632.2 12.8 9.1 3084.5 14.7 11.4 15.9 9 1085.7 27.6 102.4 8.5 17.3 7.9 14.2 10.5 4077.5 7.9 5.5 10.8 28.9 14.4 9.9 4.8 26.7 1228.9 15.4 2066.9 212.9 14.6 9.8 13.1 14.8 15.2 4285.7 15.5 1441.2 248.3 9.6 8.6 6.2 5.8 10.9 13.8 9.4 5.8 2162 5.6 8.5 17.9 8.3 7.8 10.8 15.3 12.5 23.8 8.8 447.7 13.4 7.8 14.7 11.2 10.5 14.7 42.6 6.7 24.9 10.2 5.9 4.3 17.9 13 7.2 964.3 9.9 8.4 11.7 953 35.3 16.4 6985.6 14.9 14.9 10.3 8 23.2 11 9.8 11.3 1193.5 12.3 8.9 1079.1 1772.2 723.2 50.2 701.2 27.4 19.4 9.2 18.2 11.2 6.9 16.3 15.6 867.3 105.8 10.2 8 7.3 9.1 8.5 5.5 29.7 4.9 12.2 10.6 8.9 6.2 6.2 11
64.2 44.5 594.8 541 482.3 2635.6 1310 9 131.9 619.5 115.8 1748.3 157.2 604.5 1362.4 334.5 886.3 896.7 654.6 79.8 117.1 1597.5 31.2 833 11.2 773.4 1931.1 297.2 947.7 602.6 184 400.4 129 931 105.1 91.6 162.8 186.9 589.8 381.6 246.2 1283.8 1356.8 95.3 1851.8 2427.3 497.6 635.7 443.7 1777.6 96.3 85.8 2392.1 39.3 104.6 280.4 50.1 1408.7 827.5 680.9 198.2 75.1 1290.9 97.8 93.7 3643.5 2566.4 2573.3 39.9 955.9 136.8 95.1 1214.3 36.8 88.6 115.9 789.5 298.9 3878.3 146.4 151.2 3901.9 336.3 2179.2 349.9 556.3 165.9 538.4 2321.1 2049.8 182.3 58.3 508.2 115.3 1793.8 4908.7 389.8 529.1 692.9 1685 643.3 1232.5 59.4 67.2 1380.1 835.3 277.2 228.4 85.2 186.5 549.2 585.4 108.4 195.1 477.8 5.8 2366.4 86.2 79.6 92.8 69.1 6.5 801 457.7 204.7 539.2 76 431.2 105 785.1
1263.2 1855.3 1567.7 1098.1 1010.6 2789.4 2267.8 3476 917.6 1261.9 2356.4 1988.6 1745.8 1286.1 1211.5 1955.4 1166.5 1626.4 1455.7 1425.2 1567.2 2202.2 1365 1720.3 1742.3 2134.8 2641.1 2238.6 1594.5 2043.3 937.2 1699.9 1173.2 1240.6 1364 1772.9 963.5 1852.9 1726.8 1631.9 1406.5 1613 1640 2546.4 1095.3 1754.5 1356.3 1235.3 1209.5 1284.1 1663.3 1174.9 2236.9 1351 5107.7 1812.8 1404.1 1965.1 1399 1238.3 2758.9 1271 1851.3 3516.8 1362.6 1141.3 7790.8 1360.3 1501.2 1171.2 873 2170.2 2769.4 1655.6 1263.8 1434.1 1266.6 1642.9 2817.2 5050.3 731.8 1590.9 1537.9 1258.3 1361.5 1372.6 1220.5 1241.5 939.1 1982.2 1181.8 1218.4 3240.5 1044.9 2472 3184 4165.2 1402.7 1570 2273.2 1335.2 1302.5 1410.7 2470.1 1140 2079.6 1217.8 1334.7 1605.2 2618.8 930.9 1647.2 1689.1 1007.1 1261.9 1575.7 1357.5 1795.4 1273.2 948.9 1369.5 1071.4 1987 1525.9 1663.9 677.1 2495.9 1581.6 1528.1 1272.8
3490.3 5788.4 2303.9 3275.2 1850.5 2696 2338.2 6321.2 3148.1 1862.1 2026.3 2379.9 2369.5 1868.3 2122.2 2346.6 2476.1 2259.6 4196.2 2255.2 3065.7 2649.3 2537.3 2996.7 1573 2720 1929.3 4946.2 3031.7 3113.2 2292.4 2877.1 3249.9 2099 3060.8 4132.1 3107.1 3626.1 2230.4 3449.4 4016.8 2702.4 1702.3 2529.6 1873.9 3514.1 2513.1 2391.7 2380.7 3124.3 4131.7 1471.7 3919.9 2114.7 4713.7 2292.6 1307.7 2676.5 1603.9 1773.9 3412 1981.8 2735.1 2870 2353.9 2223.3 2795.9 2931.3 2166.1 2346.1 2786.4 2726.5 4264.9 3555 2775.5 2769.3 3976.2 3153.4 2583.8 4319.1 2027 4089.1 1879.8 1957.6 2305.2 2694.4 3028.2 3509.6 2157.9 2222.6 2896 2937.2 4045.4 1878.4 2255.2 2783.7 3328.4 4046.8 3213.9 4004.6 2854.5 2229.5 2434.9 2230.3 3415.7 2172.4 4457.9 3188 2731.6 4185.7 2167.7 2605.9 2268.7 2280.9 2489 1580.3 2720 4242.8 2733.2 1949.9 3130.6 2089.5 2959.9 3142.3 2326.5 2108.7 2564.3 6227.7 2919.9 1762
1373.7 1273 751.6 3386.9 1175.3 2262 3273.5 1806.8 2144.4 1050.9 1328 1459.1 2035.7 1218.6 1929.7 1719.3 1467.8 1951.4 1389 1752 2810.7 2423.1 2459.5 1309.9 2664.4 3030.1 1228.3 2751.3 1794.6 3028.7 973.1 3052.8 1264.7 1345.2 2021.7 2648.4 1997.9 880.6 1165.2 1525.4 4653.2 3197.5 2226.5 3226.4 2633.8 4082.5 1449.4 1409.1 2305.9 2497 2953.2 1451.3 1544.6 1710.9 987.1 3939.1 959.6 1372.1 1966.9 1512.4 2836.3 1182.5 1155 2013.3 3624.4 2531.1 797.2 1495.8 1177.4 2680.6 1505.8 1551.4 2699.2 4671.1 3266.1 1911.4 2013.1 4738.9 1806 1477.2 1432.9 2736.6 2102 2827 1423.8 1085.6 1272.8 1284.2 1248.4 2859.1 1958.1 1803.6 2237.2 1151.9 1445.7 4230.6 1236.1 1767.4 3401.6 2284 2962 2641.6 1028.9 2722.8 3254.7 2286.5 2267 1172.7 1371.7 2356.8 3002.4 1377.3 1246.9 2145.6 2768.6 2186.3 1407.4 2196.3 1427.4 1145.9 3569.1 2316.7 1438.8 2298 1319.7 1031.3 3448.2 4543.5 1786.9 1613.1
3882.4 2373 1303 3385.6 1761.8 1805.3 2216.3 2628.8 1714.6 1509.5 1488 1847.1 2677.2 1596.5 2694.3 4601.3 1376.4 2087.6 1697.5 2134.9 2811.6 2698.3 1963.2 1344.3 1477.9 3183.1 1260.1 2586 2817.4 1443.8 1290.4 3334.5 2184.9 1564.8 1788.1 2928.9 1987.2 3327.1 2185 5896.7 1252.9 3292.9 1896.3 2088.4 2767.9 2022.5 2420.3 2802.1 4426.9 3408.3 2937.9 3090.8 1320.8 1651.4 1826.8 2662.3 1995.6 2908.5 1722 1847.6 1139.8 1802.9 3191.9 2520.1 1431.7 1581.1 1717 1905.5 2247.5 1531 2517.7 1649.6 1785.9 3573 2889.2 4737.8 2412.2 3709.4 2747.2 1586.7 1504.3 4064 1395.7 1904.4 2220.8 2163.9 1458.4 1613.5 1091.7 2229.8 2133.7 2537.8 3655.8 1855.7 2159.3 2797.2 2090.9 2118.2 1421.3 3054.5 1869 2039.6 1733.2 1858.3 2098 1271.1 2608.5 3187.3 2192.3 2723.8 1285.8 1104.9 1387 1505.7 3706.5 2279.5 2106.6 3192 2593.8 1532.6 3143.1 2171 1019.1 1842.1 2844.3 1086.6 3375.4 5190.1 1593.5 4407.2
1169.9 794.1 1625.8 914.7 1491.3 1588.1 503 890.8 414.7 3474.7 1117.5 1135.1 4461.8 2382.2 1206.2 503.7 590 1311.3 2307.4 1145 830 851 900.3 932.5 400.1 1281.2 2291.6 364.4 1376.9 789.6 893.3 2113.7 2043.9 2581.9 2143.5 1571.3 1159.5 754 422.5 459.7 1030.3 370.3 1542.8 131.8 660.2 749.4 1321.7 532.2 299.4 1348.5 849.2 1361.7 1825 1066.5 1389.7 1108.5 576.9 1421.4 853.9 1676.6 1401.7 1220.6 765 1218 228.4 1502.6 1590.1 4793.6 1778.3 786.8 882.6 858.4 743 804.9 1473.5 64.3 513.3 2080.5 665 1617.7 3185.3 1209.6 904.7 1253.4 1175.8 1130.1 346.8 1126.2 3131.2 1333.5 2186.9 255.7 570.2 3759.5 507.1 309.5 1610.8 1246.9 616.2 845.8 1783.1 360.9 2688.2 1590.7 1830.8 1845.8 1664.8 657.7 2227.7 1245.9 353.2 2840.1 4624.2 1448.6 815 2113.7 3730 1491.1 1874.2 1888.1 771.1 1331.5 704.4 667.1 1920.5 2441.2 364.8 2522.3 930.5 559.1
