"V1" "V2" "V3" "V4" "V5" "V6" "V7" "V8" "V9" "V10" "V11" "V12" "V13" "V14" "V15" "V16" "V17" "V18" "V19" "V20" "V21" "V22" "V23" "V24" "V25" "V26" "V27" "V28" "V29" "V30" "V31" "V32" "V33" "V34" "V35" "V36" "V37" "V38" "V39" "V40" "V41" "V42" "V43" "V44" "V45" "V46" "V47" "V48" "V49" "V50" "V51" "V52" "V53" "V54" "V55" "V56" "V57" "V58" "V59" "V60" "V61" "V62" "V63" "V64" "V65" "V66" "V67" "V68" "V69" "V70" "V71" "V72" "V73" "V74" "V75" "V76" "V77" "V78" "V79" "V80" "V81" "V82" "V83" "V84" "V85" "V86" "V87" "V88" "V89" "V90" "V91" "V92" "V93" "V94" "V95" "V96" "V97" "V98" "V99" "V100" "V101" "V102" "V103"
-45.15 -103.79 203.23 141.92 119.53 -66.88 183.54 210.73 -11.93 54.85 -13.47 42.48 98.79 -174.56 35.09 207.61 303.09 59.36 5.99 87.26 87.86 402.86 57.15 80.19 90.34 -19.19 277.16 611.24 332.89 179.32 153.3 361.96 258.67 349.64 381.68 409.96 222.73 58.54 230.06 207.93 697 226.94 302.6 355.3 371.39 354.39 447.02 295.73 636.11 345.42 302.82 222.73 65.71 56.49 46.46 38.51 43.3 98.28 68.87 44.47 204.7 85.16 56.21 37.37 15.49 -64.18 76.15 35.67 20.2 74.47 -12 184.43 87.94 68.99 41.02 17.77 67.52 50.2 76.17 101.98 -45.31 -7.08 36.61 -125.23 -12.92 34.31 29.59 123.42 -102.88 4.24 -7.47 71.4 116.42 54.8 72.47 41.42 -7.37 71.7 68.64 46.85 56.72 104.81 74.96
222.54 209.32 220.09 189.94 276.92 451.73 274.77 349.05 279.83 286.57 205.2 359.47 105.92 223.34 241.71 208.63 299.96 276.3 272.67 410.88 309.64 274.33 249.09 312.11 293.6 308.02 125.63 99.69 167.9 167.79 152.34 71.59 233.53 123.07 93.21 71.72 143.6 117.98 79.08 131.96 143 136.75 99.87 141.34 156.87 147.82 61.17 129.49 94.45 84.2 191.58 143.6 298.31 175.52 191.02 300.22 140.96 140.12 161.99 241.43 89.99 192.37 269.62 137.69 245.7 134.29 145.38 207.06 78.78 168.36 127.59 308.05 200.15 257.69 149.36 162.87 176.75 297.18 311.88 144.22 205.4 200.19 199.02 229.94 167.98 156.3 141.6 188.12 214.25 255.29 140.13 130.56 194.68 135.04 142.97 217.2 93.04 114.92 81.04 56.62 101.9 163.47 144.3
119.33 120.36 122.93 107.78 59.77 157.89 106.26 196.68 112.8 72.76 340.96 100.22 74.35 37.22 83.82 79.14 105.56 113.33 121.85 100.51 84.64 49.68 188.7 177.73 118.06 136.34 70.97 56.39 98.02 72.36 82.4 76.63 100.53 101.63 66.72 106.61 85.97 96.37 66.76 54.98 75 78.56 58.92 37.3 83.16 61.59 80.93 67.37 63.61 91.86 103 85.97 123.08 85.74 127 112.58 81.56 44.76 129.01 108.01 79.11 211.4 65.74 95.4 67.1 89.85 81.1 70.34 56.56 104.69 114.5 76.76 83.9 76.09 82.04 88.84 123.13 64.26 109.11 104.04 111.76 109.2 263.8 161.16 139.16 234.46 262.06 179.16 145.31 198.09 116.77 116.28 89.02 124.28 217.4 213.16 276.35 356.54 144.91 168.87 181.68 121.16 241.74
46.23 -15.7 -93.19 -20.27 -60.76 1.1 97.67 -28.1 -23.86 -57.09 -17.62 -28.32 41.76 -16.69 89.67 56.53 29.26 -55.04 46.94 11.05 21.43 -6.48 -44.21 -41.18 87.26 -9.09 57.54 20.14 -3.88 26.22 19.16 6.05 45.03 16.78 28.45 53.3 -12.7 4.5 19.51 29.99 35 21.34 7.99 15.7 21.74 29.37 27.29 21.87 27.95 22.96 39.14 -12.7 26.08 60.52 61.95 147.15 94.65 237.43 83.42 55.06 98.89 -34.06 124.81 24.59 24.78 8.89 63.3 83.22 4.04 56.12 98.15 42.87 95.02 87.25 99.92 115.49 95.32 53.21 125.58 199.85 10.07 44.49 -7.51 25.66 120.27 14.3 45.44 65.69 -24.39 87.92 90.62 84.66 0.98 86.11 74.42 110.11 71.85 65.81 137.28 35.14 84.59 66.35 101.19
348.32 375.91 383.67 265.71 162.37 504.36 203.93 176.15 332.98 362.69 246.65 300.65 187.4 586.58 158.87 86.33 170.36 395.03 256.69 254.04 229.28 167.41 251.25 187.48 312.08 294.89 60.42 57.4 106.76 103.82 70.9 93.77 97.39 118.41 57.89 112.42 82.06 147.7 78.06 106.96 47 147.42 106.86 81.46 88.83 88.12 107.29 120.74 92.53 65.07 93.73 82.06 317.09 286.48 141.46 180.72 134.92 169.32 427.78 388.61 138.45 123.23 153.39 147.53 122.85 311.03 204.72 134.73 166.64 239.59 541.99 186.42 135.45 126.82 127.27 202.35 54.61 167.67 352.03 198.82 836.7 514.64 946.29 824.28 1007.89 894.94 951.02 367.28 718.04 502.1 927.65 346.81 202.5 1130.22 621.83 1314.3 575.72 470.47 410.9 1243.59 2550.29 811.59 748.65
151.58 369.8 326.17 246.5 206.2 809.18 273.69 406.32 442.52 302.24 315.05 357.3 181.29 148.89 159.84 730.73 735.79 250.4 186.77 509.19 477.85 494.67 451.81 147.38 436.29 321.15 1049.17 1394.68 1022.93 1347.55 777.05 1127.23 1160.34 1001.37 929.18 762.74 950.52 750.23 977.75 899.7 838 1299.58 948.76 795.99 1180.32 609.28 1037.1 795.33 1280.9 1815.13 1299.86 950.52 416.18 600.2 321.12 329.84 359.46 543.95 423.9 835.47 436.11 411.78 373.47 530.12 416.04 205.38 679.44 166.44 793.83 436.01 370.78 720.77 755.1 532.63 470.17 297.11 821.18 392.56 430.25 601.6 404.76 243.67 466.57 396.23 299.18 575.66 433.24 352.35 316.07 510.58 364.33 502.87 197.61 392.4 275.17 521.27 190.68 764.14 213.55 322.12 757.49 688.5 206.14
222.54 292.18 356.9 244.37 132.48 351.96 387.47 219.37 210.42 304.48 158.56 239.65 283.14 1559.5 217.35 202.47 297.87 286.02 222.73 167.89 221.78 201.97 219.98 231.91 194.02 163.61 3361.38 1802.51 1785.77 632.35 772.26 759.21 1907.02 2661.92 870.31 480.71 3377.13 453.92 628.55 1878.37 94 1337.41 2213.1 1969.86 2994.75 420.72 767 2537.36 3019.61 1151.08 2529.68 3377.13 398.45 145.26 346.93 215.29 522.57 129.42 474.34 193.78 188.88 117.22 270.58 328.5 140.4 607.25 225.49 197.15 196.94 243.91 417.67 220.32 167.8 248.56 250.34 216.17 281.01 305.22 470.4 215.3 571.89 453.97 438.41 660.04 181.9 292.59 524.12 171.2 798.65 342.15 283.99 289.69 296.42 226.04 453.4 199.01 446.76 294.66 187.81 640.34 328.76 209.63 416.02
-31.18 -73.26 59.48 -30.95 39.84 20.83 21.47 -10.81 -65.08 2.24 -38.34 -15.25 -23.43 -159.16 78.95 30.83 74.21 80.95 -4.99 9.94 13.93 25.92 5.39 1.08 12.32 23.23 59.46 41.29 53.38 100.67 70.9 37.31 102.63 21.44 31.4 64.93 64.48 9.91 61.62 20.99 41 11.64 55.93 99.13 68.99 74.86 43.29 6.12 96.38 88.99 101.97 64.48 -2.09 37.32 48.53 2.96 -3.02 6.81 -12.61 10.59 -7.91 84.16 27.63 23.6 44.39 -9.87 19.78 0 -9.09 1.08 -6.54 28.91 37.4 80.15 -7.36 -0.99 -28.8 31.12 36.03 3.09 214.46 87.96 50.69 316.16 111.32 -19.06 780.89 97.54 530.31 57.2 408.24 363.13 8.8 628.23 870.57 1169.84 104.09 843.7 388.02 1318.75 381.63 194.24 66.53
513.88 433.47 506.6 308.39 225.12 787.25 357.41 458.19 261.39 298.88 283.96 359.47 265.82 741.89 383.04 200.41 548.7 399.35 265.68 557.79 378.21 414.74 273.89 384.72 293.6 160.58 211.94 130.91 236.81 224.42 158.09 129.06 228.3 197.66 176.61 173.48 158.26 263.89 210.54 275.91 162 170.69 190.75 191.39 225.86 213.2 223.98 242.36 183.12 205.72 190.55 158.26 555.95 421.66 225.09 339.72 215.47 353.23 298.77 532.62 688.28 150.29 147.67 138.68 172.4 312.02 245.27 116.9 211.08 516.95 316.25 326.99 255.74 342.91 266.11 232.95 127.1 226.9 258.36 255.47 513.5 420.61 438.41 390.07 553.64 370.75 456.49 612.14 609.86 491.51 327.9 570.19 546.86 485.36 461.23 633.41 361.09 585.39 208.79 495.87 658.48 802.93 666.2
-48.38 -62.8 -60.47 -58.69 -39.84 -401.3 -33.27 -130.76 -28.2 -62.69 2.07 -63.18 -114.07 -222.05 -115.01 -98.66 -124.37 4.32 15.98 -9.94 6.43 8.64 84.11 -2.17 9.24 -10.1 10688.32 10150.44 10492.36 8081.09 7860.55 9072.26 7155.78 12053.72 7601.19 12509.16 5296.73 2828.89 6178.72 6470.82 8816 9098.06 8043.47 10561.89 10754.25 7270.67 11187.83 12944.06 9262.18 5598.48 9213.34 5296.73 -236.77 -163.42 -15.49 -127.39 -115.79 -107.04 -190.12 -86.83 -53.4 -99.19 -127.67 -109.17 -76.39 -223.15 -83.08 -82.23 -127.25 -29.14 42.53 -186.42 -87.94 -195.8 -39.97 -98.71 -89.37 -173.69 -15.44 -112.28 -168.14 -101.11 -156.78 -227.88 -151.08 -111.51 -159.56 -79.63 -261.97 -287.07 -113.97 -123.42 -172.18 -89.05 -167.45 -42.43 -120.67 -118.85 -60.06 -77.11 -86.52 -72.12 -58.09
721.36 600.06 1001.3 830.2 680.35 856.32 1027.16 1348.65 582.44 673.88 703.68 858.38 784.23 2506.75 590.64 492.3 1358.7 1024.27 810.02 682.6 726.41 540.03 911.17 708.75 470.17 389.83 1585.27 1316.13 1689.69 2248.36 1420.92 1408.53 1668.25 1371.52 1628.76 2060.47 1762.32 790.76 1343.38 1908.36 1892 1367.47 1442.11 2132.79 1583.84 1880.92 1868.09 1280.06 1593.17 1538.6 1341.06 1762.32 1903.58 1467.73 1119.26 628.09 932.37 1482 1312.44 804.76 1196.58 1340.54 549.72 569.47 482.11 877.8 579.55 454.73 533.26 987.5 1078.53 1642.91 896.62 1363.52 544.85 628.77 551.09 790.15 1023.14 540.82 3133.33 1675.36 2560.05 3027.16 3191.64 5077.03 2461.02 1952.86 3548.84 2905.62 1951.53 2000.27 1168.07 2432.66 1906.63 1686.06 1394.63 1955.54 1687.46 2186.52 3164.55 3368.47 2644.17
65.58 76.75 61.47 184.61 158.38 201.75 186.76 46.47 32.54 144.4 131.62 144.88 79.44 -41.07 1.95 166.5 57.48 101.46 27.97 152.42 73.93 150.13 108.91 112.71 106.76 202.99 622.41 732.08 651.22 611.38 479.07 684.6 679.66 421.43 649.54 430.31 411.27 277.4 776.45 784.74 692 876.73 617.19 889.24 579.29 683.19 1134.97 491.72 988.87 675.53 1182.44 411.27 288.93 -8.07 329.38 61.23 128.88 69.09 152.29 13.77 317.44 95.18 476.36 136.71 213.7 30.61 210.66 133.74 76.76 467.31 87.24 227.3 144.55 91.31 386.02 458.99 182.7 949.78 113.22 237.96 70.48 96.05 105.14 40.03 140.15 137.24 133.14 -1 79.55 258.47 80.34 110.16 42.07 99.81 195.85 116.18 39.61 109.02 95.34 205.96 32.68 30.77 60.9
2711.28 4554.53 3288.43 2684.81 1956.38 2594.19 2959.12 2477.93 3282.04 2655.22 2627.14 3117.62 3206.19 1418.31 3129.62 4862.31 5434.79 5845.55 2579.87 3430.66 3329.93 1654.65 2591.18 2558.65 3397.93 2961.06 3548.39 2931.34 3244.47 2307.09 4048.13 3098.36 3399.34 4094.98 3923.73 3650.89 3660.43 4852.61 3784.67 4701.42 3415 2642.81 3333.64 3627.61 4413.21 4663.92 4367.66 5289.97 3929.44 4368.94 2993.18 3660.43 2714.04 3408.56 2678.38 4687.93 2681.31 4647.44 2083.61 2677.94 3579.86 4976.44 2821.03 2478.5 3056.82 2719.32 2718.76 5258.63 2815.76 3036.96 1777.55 3644.7 4853.09 3091.25 4021.16 5208.8 4484.21 3283.08 2465.21 3096.58 3599.5 5609.46 8106.34 3429.55 4847.59 4846.39 3786.11 4369.55 5373.11 3954.32 4923.19 4811.45 4614.54 4607.96 4265.68 3173.1 8524.4 6173.07 5413.21 4815.23 5311.1 5833.04 6918.69
3344.49 -81.11 577.98 688.28 3226.44 905.66 253.3 114.55 878.54 1270.52 567.92 275.6 1791.52 260.56 -121.83 112.03 803.72 1669.69 94.88 1370.72 1796.75 2352.37 188.7 3382.27 197.1 349.43 -18.22 -31.22 -132.96 9.44 -46.95 -84.69 26.18 -79.25 25.51 -108.55 84.01 -102.67 51.35 41.99 25 -95.04 -71.91 -14.72 -50.09 -78.65 -137.4 -223.99 -148.43 -29.66 -22.66 84.01 203.4 795.9 4.13 2183.49 90.62 -115.8 525.75 290.14 10.88 8.02 295.35 -12.79 108.4 101.7 -28.68 196.16 39.39 16.19 557.26 50.84 76.82 1132.21 283.99 63.17 47.66 406.62 173.95 570.69 71.49 -41.45 -148.33 -3.08 113.31 2.86 -6.34 3.98 -131.52 -61.44 115.84 -71.4 7.83 -91 -239.92 -356.61 35 -23.57 11.44 -157.16 -113.43 -53.85 -23.42
41.93 57.56 78.32 40.55 28.89 76.75 55.81 58.36 75.92 67.16 34.2 55.56 13.24 119.37 72.12 65.78 59.57 62.6 54.93 72.9 49.28 38.88 59.31 62.86 66.73 104.02 24.93 25.17 38.82 13.63 31.62 16.13 17.8 33.57 18.64 9.69 11.72 50.44 27.73 21.99 12 42.67 29.96 22.57 25.52 6.63 16.94 30.62 26.02 20.09 29.87 11.72 15.65 24.21 19.62 17.78 10.07 36.98 28.13 36 48.46 26.05 45.73 54.09 18.58 55.29 26.7 26.75 16.16 26.98 42.53 35.89 14.15 41.6 7.36 3.95 26.81 32.13 83.37 5.15 69.47 67.74 27.22 92.39 40.75 71.48 30.64 24.88 64.7 126.06 26.16 2.04 25.44 36.21 17.63 20.2 26.71 7.86 33.37 29.28 7.69 23.08 -1.87
189.21 228.51 78.32 138.72 96.62 137.06 70.84 115.63 238.62 125.37 231.11 124.18 83.52 222.05 175.44 123.33 110.79 170.53 344.58 107.14 106.07 112.33 455.05 165.81 151.93 240.36 29.73 32.22 60.17 65.02 59.4 51.42 42.94 34.5 33.36 37.8 44.94 111.68 42.11 30.99 2 75.65 47.94 31.41 52.92 60.64 92.23 59.5 76.14 47.84 32.96 44.94 27.12 58.51 73.31 139.25 161.1 75.9 114.46 50.83 71.2 116.22 102.89 179 89.82 131.32 58.35 146.62 130.28 82.02 169.03 93.71 44.48 85.22 240.87 94.76 83.41 180.72 141.02 115.38 220.5 164.81 184 230.96 196.81 276.39 229.3 191.11 194.09 233.04 231.68 189.72 127.18 259.31 91.07 298.02 136.33 145.36 168.75 218.65 454.69 266.36 129.3
32.25 -65.41 54.53 69.36 -3.98 43.86 7.51 49.71 23.86 11.19 -45.6 15.25 -31.57 -241.31 25.34 38.03 70.03 61.52 -10.99 1.1 15 31.32 72.25 67.19 93.42 -17.17 41.24 83.58 80.55 66.07 41.2 21.17 78.54 38.23 55.93 52.34 93.78 45.93 55.46 52.98 99 51.4 57.92 75.58 71.82 22.74 113.87 43.75 85.78 15.31 52.53 93.78 35.46 48.42 206.51 41.48 89.61 0.97 19.4 84.71 132.51 -1 127.67 -2.95 324.16 -1.97 20.77 136.72 -18.18 61.52 -1.09 66.79 47.51 111.6 2.1 -20.73 -1.99 356.42 16.47 95.8 168.14 48.53 171.8 129.34 180.9 208.72 122.58 295.62 48.79 86.86 152.27 93.84 37.17 201.58 249.71 257.61 119.75 265.19 268.85 169.85 180.72 104.81 157.41
6118.13 -99.43 5649.91 -151.53 -41.84 -367.31 1661.48 3044.19 811.29 1944.4 326.45 738.56 200.64 -29.52 17002.87 1090.45 1502.93 3038.26 11325.25 3864.74 2201.74 759.28 5662.21 -43.35 6141.94 -43.43 -78.64 71.5 197.99 -142.62 2017.84 1977.18 28.28 -3.73 45.13 -42.64 65.45 360.25 191.03 491.83 716 6477.55 -97.87 132.5 -66.15 -208.46 552.43 202.99 -100.24 -29.66 346.08 65.45 6073.73 10477.86 7234.94 4952.59 14096.29 4105.44 38554.46 199.07 13654.88 12096.96 336.31 8249.88 1969.74 7099.45 14605.55 2881.94 8971.44 2881.55 5404.63 14164.09 7864.41 12450.24 2520.19 6070.52 6597.24 1885.51 3947.42 13269.16 4674.82 -48.53 -245.02 1120.94 1136.11 4236.42 -31.7 2593.86 407.28 3296.5 743.62 -31.62 -49.89 -101.77 -155.7 -29.3 1308.05 -107.06 3149.92 159.11 165.34 44.23 -72.15
206.41 218.05 237.93 205.95 301.83 345.38 306.97 242.07 290.68 264.18 183.43 254.9 288.23 518.55 368.42 124.36 230.98 218.02 312.62 224.22 187.5 182.53 264.19 166.89 216.61 148.46 112.21 152.06 145.58 118.5 127.43 159.3 165.46 186.47 156.99 199.65 164.12 169.32 196.17 177.94 143 181.36 184.76 157.04 182.39 235 185.4 213.49 227.46 179.89 149.35 164.12 216.96 216.88 166.24 158.01 246.69 225.76 230.87 286.96 254.15 201.38 134.33 237.03 128.01 154.04 93.96 191.2 256.53 212.61 241.01 202.37 150.62 201.89 229.3 181.62 149.94 204.82 178.07 190.57 354.41 208.28 340.78 216.59 315.09 322.14 283.19 207.03 386.07 238.34 313.89 332.53 381.53 406.1 286.92 322.26 303.98 225.9 274.57 333.84 381.63 256.75 397.28
232.21 354.98 152.67 136.59 178.31 445.16 144.9 161.02 246.21 247.39 250.8 203.7 271.94 336.29 323.59 222 105.56 282.78 213.74 167.89 353.56 236.53 369.86 273.1 292.57 188.85 57.54 164.14 42.7 138.43 96.77 136.11 62.83 88.58 58.87 41.67 74.24 90.06 99.62 67.98 103 139.66 97.87 91.28 74.66 54.01 34.82 76.12 126.26 66.98 24.72 74.24 52.15 600.2 140.42 503.65 261.79 80.77 108.64 247.78 132.51 296.56 195.31 76.72 194.08 227.1 229.45 183.28 279.76 595.74 315.16 193.4 597.41 166.38 286.1 128.32 255.19 277.1 218.21 126.71 499.4 202.22 298.53 452.69 482.08 488.93 581.18 453.88 477.28 335.79 422.25 258.07 160.44 345.43 207.6 256.6 604.28 218.05 469.06 366.05 286.46 518.3 360.74
258.01 236.36 305.35 248.63 101.6 323.45 179.24 244.23 210.42 186.94 117.11 212.42 254.62 639.2 221.25 142.86 211.12 432.8 215.74 299.33 225 226.81 210.27 226.5 211.47 227.23 93.03 89.62 118.4 69.21 65.15 96.79 85.87 76.45 91.25 73.66 57.64 161.21 123.25 73.98 65 140.63 58.92 64.78 67.1 108.97 93.17 32.37 126.26 95.68 135.96 57.64 202.35 187.63 64.02 145.17 61.42 162.5 240.57 267.9 176.03 95.18 158.15 118.02 84.65 175.76 138.46 128.79 131.29 123.03 111.23 91.72 97.04 150.15 187.23 171.75 107.24 114.46 198.66 142.16 135.93 149.64 122.98 258.68 122.26 154.4 165.9 130.39 202.58 170.55 153.21 156.06 132.07 96.88 135.14 200.02 116.07 55.98 78.18 106.4 124.97 127.89 87.14
305.32 372.42 368.8 329.73 238.07 462.7 330.58 424.69 263.56 400.75 213.49 290.85 509.24 528.82 240.74 210.69 230.98 318.4 394.52 266.19 217.5 288.38 320.26 354.37 293.6 268.64 121.8 129.9 189.25 143.67 161.93 182.49 106.82 137.99 105.97 116.3 127.97 214.35 139.68 83.97 101 174.57 163.79 107.96 140.81 146.87 171.28 99.74 107.95 133 166.86 127.97 271.2 217.89 178.63 309.1 233.6 243.27 296.83 357.91 229.43 266.51 198.17 299.98 228.15 370.28 217.58 195.17 331.27 287.08 237.73 183.43 194.08 214.06 330.28 380.02 190.65 201.8 177.04 232.81 300.04 185.03 252.53 184.77 238.55 253.52 337.08 300.59 234.4 235.16 214.86 290.71 326.75 184.94 258.53 224.27 167.65 292.69 251.69 175.7 172.07 227.9 128.37
333.27 302.65 81.29 78.97 117.54 502.17 406.78 359.86 326.47 212.69 486.05 152.5 332.03 677.71 368.42 236.38 193.35 182.4 203.75 166.78 239.99 168.49 297.61 105.12 291.54 122.2 119.88 185.29 213.52 224.42 152.34 68.56 229.35 204.19 175.63 141.5 241.29 151.31 116.06 219.93 203 140.63 208.73 190.41 110.57 290.9 169.4 179.37 159.99 239.21 126.69 241.29 377.59 396.44 179.66 171.83 288.97 258.84 282.28 292.25 524.12 287.55 160.06 226.21 199.25 377.19 243.29 226.87 345.41 368.02 364.23 302.06 197.12 253.63 335.53 107.59 470.66 362.44 270.71 194.7 362.47 368.03 379.27 376.73 239.55 393.62 339.2 277.7 561.07 413.12 308.28 366.19 389.36 309.22 452.42 392.98 356.49 430.2 293.64 360.19 346.06 304.83 388.85
110.73 203.22 207.2 67.23 91.64 74.56 105.18 36.74 104.12 83.96 70.47 194.99 61.11 163.01 101.36 188.08 253.97 26.98 31.96 70.69 106.07 155.53 81.95 193.98 164.25 30.3 72.89 265.84 113.55 85.99 39.28 54.45 27.23 320.74 13.74 181.24 114.3 76.55 228 17.99 46 144.51 530.31 36.32 133.25 47.38 163.75 181.99 201.44 114.82 90.64 114.3 180.45 118.02 98.09 62.22 12.08 89.52 -11.64 137.66 61.31 90.17 141 29.51 0 88.87 63.3 67.37 20.2 421.98 -8.72 56.82 41.44 64.93 -25.24 32.57 81.42 17.07 98.81 13.39 208.42 199.18 203.71 310 265.39 291.64 164.84 251.82 212.12 194.91 255.03 138.72 181.96 112.53 182.14 346.51 93.04 267.16 57.2 397.28 464.3 319.25 124.62
509.58 395.1 377.72 442.84 433.31 508.75 339.17 233.42 382.87 519.4 579.32 481.48 169.07 47.49 195.91 292.91 414.93 342.14 347.58 287.18 314.99 317.54 380.64 410.73 252.54 357.51 139.06 150.04 115.49 140.52 117.85 76.63 196.88 136.13 187.41 51.37 105.5 -12.61 147.89 122.96 125 209.49 122.84 166.85 115.29 90.97 92.23 18.37 216.86 186.58 200.85 105.5 -164.8 11.1 53.69 226.15 88.61 212.13 -21.34 186.37 -3.96 108.21 83.84 153.43 60.91 108.61 37.58 48.54 337.33 156.49 54.53 103.68 192.06 340.88 146.2 97.72 79.44 32.13 250.12 77.26 198.35 42.47 114.53 30.8 177.92 207.77 280.02 183.14 123.03 146.18 170.02 194.82 170.22 178.09 153.74 495.01 268.98 171.88 256.46 267.46 183.61 251.94 326.07
1858.77 1618.77 447.12 786.45 809.85 388.14 970.27 703.5 3108.51 1374.62 2629.22 1517.42 1533.84 365.81 1238.79 2364.87 1145.49 1241.21 2333.17 2621.04 1383.18 1557.44 2138.29 2483.87 1778.01 2437.93 1073.15 1056.33 935.59 2290.31 1243.66 804.59 1900.74 568.75 987.07 668.73 1557.17 2509.17 554.61 786.74 565 1090.1 957.75 1212.15 1642.43 484.21 974.98 858.33 1063.08 1067.83 1331.79 1557.17 860.52 2390.73 3630.38 1620.58 1984.56 271.49 924.43 1951.54 261.07 1983.76 75.27 358.01 364.42 1523.57 680.43 645.94 2047.18 3206.4 2557.28 1226.2 1051.28 2401.38 404.96 992.01 1029.7 268.07 1117.84 207.06 3286.37 4668.14 5060.01 3706.7 5816.71 5394.4 5520.13 3660.87 5551.29 3775.3 8778.6 3121.27 2100.36 5197.05 4837.57 5202.64 1955.62 4532.81 2771.43 5225.21 4965.04 3388.67 3315.99
112.88 102.05 76.34 46.95 60.76 156.79 78.35 85.37 77.01 107.46 62.18 92.59 79.44 359.39 100.39 18.5 93.02 37.78 95.88 77.32 54.64 62.64 53.92 80.19 39.01 44.44 153.44 790.49 476.53 750.85 803.88 307.52 267.05 387.87 257.07 296.57 488.45 130.59 461.14 129.96 365 249.25 812.94 415.17 437.54 433.99 313.39 649.22 230.35 278.44 509.85 488.45 143.94 79.69 26.85 53.33 73.5 54.49 65.96 61.42 144.38 33.06 70.5 81.63 102.2 50.36 107.8 170.4 70.7 31.3 134.13 73.77 86.93 96.38 198.8 32.57 62.56 182.73 71.02 127.74 118.81 55.61 109.84 34.9 50.69 61.95 82.42 40.81 51.97 109.11 75.67 23.46 68.48 68.5 19.59 30.31 117.91 10.8 19.07 8.79 11.54 28.85 -20.61
6121.35 -103.79 -92.2 -38.42 -87.66 754.35 947.73 -21.61 1658.38 -64.93 8189.23 -29.41 401.28 -318.32 367.45 -54.47 33.44 5.4 2573.88 667.13 8.57 -39.96 -28.04 -59.6 246.38 -81.8 135.22 622.32 306.69 396.4 156.18 565.63 784.38 124.94 1085.18 -0.97 -40.05 -72.95 435.47 163.94 1167 -8.73 -32.96 220.84 102.06 386.61 115.76 -47.25 59.76 -40.19 -57.68 -40.05 530.92 -80.7 -75.37 4.94 -28.19 -41.84 -159.08 4.24 240.31 702.33 19867.26 11364.73 7893.42 137.25 10546.7 14619.74 5743.62 105.76 -185.39 55.83 -33.36 1128.15 11490.22 13766.76 12332.58 19604.12 2723.57 11045.1 -164.12 -144.58 -132.37 -173.48 -87.47 -189.66 -154.28 28.86 -216.37 -197.03 -96.22 -40.8 -62.61 -91.98 -119.47 -144.46 -141.86 -97.24 -61.97 -77.11 -42.3 -70.2 59.97
44.08 75.88 93.19 23.48 44.83 167.76 108.4 52.95 119.31 23.51 42.49 59.91 15.28 33.37 17.54 33.92 90.93 94.98 73.91 29.82 51.43 15.12 91.66 44.43 60.57 50.5 10406.37 11832.11 12829.39 8810.97 6768.28 12371.27 5323.11 7690.21 7885.73 18949.34 9379.17 2319.13 11640.57 5805.05 11921 10726.41 7302.44 10381.29 5182.45 10141.79 5484.75 8245.56 10095.87 3933.57 11384.57 9379.17 104.31 50.44 164.17 17.78 38.26 -4.87 85.36 54 48.46 15.03 8.57 32.46 19.61 87.88 85.05 11.89 18.18 107.92 101.42 78.76 39.42 61.89 100.98 38.5 61.56 193.77 51.47 22.66 70.48 32.35 34.73 108.81 66.6 86.73 92.99 51.76 101.82 40.25 56.05 43.86 54.78 24.46 65.61 61.62 56.19 30.45 32.41 24.4 38.45 24.04 20.61
54.83 -2.62 87.24 2.13 9.96 -103.07 -4.29 7.56 34.71 -32.46 18.65 -83.88 66.2 -66.74 95.52 35.97 41.81 56.12 130.84 303.74 102.85 77.76 0 68.27 63.65 145.43 232.08 291.02 149.46 226.51 183.96 228.87 149.76 181.81 206.05 173.48 222.73 254.88 301.95 48.98 231 180.39 211.72 242.43 223.97 108.02 126.11 127.74 111.8 122.48 306.94 222.73 33.38 37.32 51.63 35.55 -24.17 22.38 20.37 33.88 -22.74 123.23 20.01 132.78 143.5 14.81 85.05 171.39 121.19 73.39 122.14 19.94 70.76 -32.46 21.04 17.77 101.28 63.25 40.14 77.26 6.04 47.52 104.2 27.72 30.81 22.87 41.21 5.97 -32.88 5.3 33.63 16.32 90.98 19.57 108.7 284.88 83.83 63.84 62.92 139.59 48.06 197.13 50.6
258.01 237.23 285.52 205.95 138.46 381.56 218.96 161.02 165.95 191.42 92.24 167.75 115.09 894.63 257.31 160.33 194.4 209.39 140.83 94.99 143.57 105.85 144.49 186.4 144.75 154.52 71.93 142.99 178.58 207.64 96.77 129.06 116.24 117.48 124.61 186.08 210.03 239.57 93.46 218.93 62 114.44 135.82 113.85 113.4 195.2 118.58 151.37 152.28 91.86 119.48 210.03 341.08 338.94 272.59 276.52 172.18 241.32 651.85 225.54 122.62 122.23 151.48 260.64 250.86 218.22 272.96 140.68 142.4 161.89 290.08 329.98 193.07 335.81 208.26 185.57 192.63 321.28 488.92 347.16 368.51 525.76 307.92 497.85 523.82 425.07 457.55 269.74 311.82 413.12 278.39 307.03 233.81 213.32 512.16 327.31 476.24 353.59 239.29 163.01 362.4 309.63 157.41
