"V1" "V2" "V3" "V4" "V5" "V6" "V7" "V8" "V9" "V10" "V11" "V12" "V13" "V14" "V15" "V16" "V17" "V18" "V19" "V20" "V21" "V22" "V23" "V24" "V25" "V26" "V27" "V28" "V29" "V30" "V31" "V32" "V33" "V34" "V35" "V36" "V37" "V38" "V39" "V40" "V41" "V42" "V43" "V44" "V45" "V46" "V47" "V48" "V49" "V50" "V51" "V52" "V53" "V54" "V55" "V56" "V57" "V58" "V59" "V60" "V61" "V62" "V63" "V64" "V65" "V66" "V67" "V68" "V69" "V70" "V71" "V72" "V73" "V74" "V75" "V76" "V77" "V78" "V79" "V80" "V81" "V82" "V83" "V84" "V85" "V86"
63.2 191.5 158.9 1244.7 747.6 353.5 417.7 126 138.4 114.7 659.9 538.5 335.4 30.8 677.1 296.7 74.5 1845.3 948.2 363.4 359.5 224.9 685.2 250.3 130 509.6 279.8 265.8 1556.7 129 439.3 180.4 34 131.4 1272.4 210.2 490.3 224 271.8 91 407.6 429 182 180 71.1 349.7 302 580.1 518.6 65 116 144 282.4 212.8 337.4 478.8 35.1 13.2 642.5 71.1 303.9 426.8 168.3 330.6 137.5 90.5 102 352.1 21 282.7 589.5 370.7 394.1 348.8 185.6 725.8 286.2 243 94.7 739.4 -8 361 206.8 51.1 387.1 283.1
107 412.5 1070.7 23.5 26 87.1 116.5 37.2 58.1 56.2 823.6 523.9 1098.5 -24.5 147.7 17.8 179 67.3 88 112.5 50.8 98.8 84.7 112 219.8 243.9 54 217.8 2.1 103.5 124.5 278.4 217.9 160.1 101.3 123.5 188 33.9 95.5 271.7 146.8 118 134.7 91.3 421.7 75 140.8 -53.9 420 707.2 135.2 478.4 76 215.1 34.3 287.2 240.9 253.5 -24.8 110 57 106 482.8 52 138.4 61 60 26.9 58.1 403.4 93.5 119.2 1626.4 201.2 1988.5 59 46 265 49.7 67.6 414.8 39 43.8 376.4 102.2 -28.5
888.5 1004.8 1041 1397.8 1377.3 1104.9 1053.2 941.9 719.7 1477.5 967.5 987.2 836.2 1014.7 533.4 652.2 82.9 541.5 971.2 671.8 -573.9 510.7 853.8 787.8 823.5 1147.3 998.5 980.9 937.8 743.2 612.1 931.1 1214 1058 936.2 845.4 977.8 809.7 513.4 818 992.4 861.7 563.4 1235.8 443.2 607.3 737.5 1926.9 1081.8 892 998.6 869 1203.2 1044.7 950.9 840 401.8 976.2 1208.3 872.7 690.3 986.1 447 526.8 1244.8 1118.6 706.1 582.9 846.6 142.4 1098.3 862.6 843.9 910.8 763.5 787.2 502.7 721 1393.1 621.2 849.9 1034.4 563.8 759.3 684 473.7
289.9 177.2 312.3 505.4 112.5 258 184.4 1740.5 666.2 156 376.5 225.6 1423.7 395.6 359.6 393.3 -107.7 250 282.7 163.7 715.8 173.1 983 417.7 389.2 365.1 285.5 929 337.7 96.9 115.5 19.6 108 281.7 412.5 537 299.4 11.2 144 792.5 424.3 159 262.4 388.5 159.1 1628.7 204.4 558.6 135.4 753.4 358.8 680.7 311.8 249.2 316.1 305.8 50.1 34.5 467.5 106.2 870.9 524.8 258.1 108.9 405.4 1020.4 366.8 451.6 350.7 163.1 422.1 387.8 222.1 648.3 327.3 470.7 44.1 170.8 271.7 398.5 272 423.4 133.2 -15.5 378.8 39.9
822 318 339.5 583.9 425.6 1050.6 563.8 455.9 532.1 397.2 483 514.7 720.1 312.6 1009.9 746.6 706.3 540.6 497.8 577.8 532.3 366.8 363.4 329.4 370.3 640.7 425.9 390.4 451.8 630.7 546.2 715.9 725.8 557.9 564.8 212.4 265.7 1471.4 753.4 288 622.8 528.5 1050.5 238.2 380.8 282.4 432.8 197 298.3 944.3 1687.7 408.9 426.4 484.3 435.5 511.7 521.7 639.4 580.1 1001.1 250.6 529.1 1572.8 629.7 611.8 428.6 450.9 721 525.2 2033.1 439.8 282 386.1 649.9 333.9 473.3 506.8 396.9 534.6 1226.7 467.9 281.6 551 997.9 350.6 366.6
224.7 264.1 178.7 266.7 325.4 111.3 161.4 183 184.3 144 201.3 206.9 132.5 121.4 338.8 249.4 111.8 314.1 265.9 212.8 244 218.5 450.2 313 218.8 182 247.1 157 251.2 182 388.1 326.6 215.4 131.4 427.2 298.4 269.5 208.8 96.8 119.8 144 114.4 273.8 142.7 125.7 247.8 240.9 93.6 253.2 223 286.2 220.7 253.2 132.2 264.1 339.1 200 127.2 245.8 115 138 180.4 77.4 152 148 318.7 180.4 158 188.7 3120 203.5 301.4 238.3 181 151.5 150 191 69.2 434.4 246.8 356.2 100.7 206.8 68 173 361.4
468 523.1 448.7 855.5 348 239.7 378 595.4 264 315.9 209.8 373 576 238 304.2 1106.4 443.6 764.1 589.7 376.4 640.8 647.9 393.9 940.4 740 955 393.8 683.9 421.1 374.6 634.7 319.1 371.3 144 310 250.9 160.3 439.8 704 310.8 238.2 130 245.6 280.1 315.8 441.8 397.2 599.4 353.7 587.5 494 881.4 472 305.8 539.8 422.1 363.9 414.7 636 464.9 948.7 348.9 386.7 221.1 470.9 1455.1 339 673.1 2275.9 293.4 692.1 789.4 178 1484.5 206 658 83.8 544.7 447 515 642.2 729 458.1 222.2 781.4 428.1
468 726.4 863.8 584.7 372.3 344.3 550 453.2 416.3 1499 587.4 1221.9 452.7 589.3 434.7 377.1 9.5 577.7 532.6 613.3 322 386.2 379.1 435 447.9 258.6 731.2 491.7 474.8 336.3 258 497 504.7 911.8 978.7 1067.3 1516.7 224 190 1824.7 656.5 777.2 552.5 846.1 572.2 1061.7 499.4 707.3 900.8 432.6 402.1 687.4 573.4 415.4 758.6 337.4 497.7 1283.5 1014.9 601.3 388.2 936.1 352.6 528.5 407 1138 450.1 563.4 1051.2 25.6 527.1 707 484.3 528.5 407.6 355.3 410.1 295.6 256 542.3 809.6 749.1 861.1 652 451 11.2
30 -6.9 23.5 495.1 37.8 26 8.5 52.6 55.3 -1.7 14.2 49.2 42.4 45 -2.7 36.4 76.1 0.6 60.4 174.9 145.9 72 192.3 57 18.5 1773 61 18.9 131.2 55.6 3 12 26.9 29 -10 2 1776.1 24.2 24.1 40 46 80.1 635.9 80.3 52.7 37.2 48.5 80.3 6.6 39 16.7 47.3 88 26 27 21.6 -17 53.7 56.3 43.5 1033.9 18 82.8 5.2 72 50.6 28.2 203.9 131.2 155.8 68 75.5 91.3 125.6 10 41 1382.9 7.4 155.5 16 66.8 8 45 48.3 16 111.8
568.5 463.1 359.2 451.6 386.1 442.9 490.2 632.1 314.3 554.2 394.5 272.1 452.7 386.8 839.7 469 1343.6 358.3 515.2 373.1 456.1 283 527 473.2 500.4 532.9 404.5 460.2 475.6 335.4 741 588.6 470.5 219.2 427.9 567.3 213.2 774.8 285.4 419.6 232.5 297.4 367.1 227.8 464.3 433.5 308.6 421.9 421.4 434.2 488 348 469.6 436.9 436.3 646.2 430.5 1052.3 453.2 370.1 214.5 497.9 354.2 445.4 338.6 319.5 550.8 330.9 585.5 2883.9 418.9 501.1 366.3 445.3 495.3 290.1 814.4 667 877.7 401.5 513.2 395.2 385.2 357.7 403.6 1146
198.4 28 380.2 147.2 400.7 149.2 452.1 29 169.4 169.1 -36 -74.2 577.8 268.8 139.3 272.4 223 53.4 78.1 34 248 453.7 33.3 853.7 72 41.6 138.6 168.4 268.5 977.8 98 187.9 14.4 1677.9 -9.2 553.8 1048 -0.9 1392.9 461.7 49 -15.5 -34.5 102.4 85 72 118 -4.2 12.5 366.3 23.9 235.3 47 120.8 314.2 638.4 430.5 40.5 399.5 31.1 228.3 101 533.3 157 56.2 -13.3 82.6 24.3 723.2 499.1 71 6 -44.8 633.5 -77.1 -30.2 11.5 42.6 80.3 139 -20.3 210.2 184.7 357.7 11.8 1017.8
632.9 731.9 442 1329.5 672.8 429.3 792.9 2749.2 691.3 550.8 556.7 573.8 655.3 949.1 963.6 834.9 901.2 643.3 1042.4 809.9 1069.1 595.5 928.2 583 688.5 680 530 412.5 545 467.4 1095.4 987 538.5 1014.2 649.4 517.9 249.2 1071.1 710.8 379.9 575.5 600.8 916.6 609.3 610.5 519.6 599.5 865.6 337.1 881.1 626.6 541.3 926.6 540.6 1596.7 851.6 613.2 907.6 394.1 552 446.4 723.9 612.5 483.6 518.9 414.3 628.8 560.3 520.1 1159.8 1069.3 435.5 474.3 648.3 634.9 592.8 793.1 650.7 645 497 362.5 489 488.7 707.1 694.4 668.3
732.2 839.7 964.8 1352.5 386.8 916.1 792.9 711.5 956.7 1233.4 1232 694.1 967.4 1197.1 635 769.6 72 781.7 961.8 971.1 919.1 802.7 1050 1131.9 572.8 680 812.6 1165.6 1128.5 1180 617.1 433.4 678.5 2231.8 1059.7 736.3 1236 599.7 843.6 932.5 1087.2 1241 1109 1393.9 762.7 822.6 1002.3 593 904.9 1006.6 630.2 865.7 884.3 1106.1 948.2 875.8 921.7 252.6 1366.4 987.2 1279.5 543.9 770.7 585.1 1283.4 1389.9 557.6 693.9 652.8 12.9 807.5 863.6 781.8 527.6 612.4 846.1 608.3 438.9 281.3 881.1 925.3 1011.2 893.2 440.9 928.3 522.6
270.5 682.4 318.5 715.1 386.8 285.7 951.4 718 285.5 961 309.8 366.3 596.8 786 1067.7 398.1 318.1 265 388.2 630.2 282.2 885.7 375.1 1406.2 287.2 617.1 426.5 963.7 337.7 527.3 453.2 354 262.1 1820.8 322.2 476.6 1744.8 371.2 913.7 88 433.1 558.5 348.7 886 361 697.8 851.3 150.4 358.5 847.6 331.6 570.3 444.4 298 361.1 455 390.3 432.2 349.5 634.1 1101.9 1089.9 559.5 463.1 662.3 1129.3 547.3 552.1 369.8 550 419.5 460 261.5 443.7 241.1 622.8 341.4 449.2 548.1 540.6 1098.5 703 861.9 705.1 389.5 869.6
18.9 37 34.8 78.1 6.8 218.1 -0.6 358.9 -6.5 44.1 -36 97 48.5 101.6 7.1 19.6 -128.5 18.5 133.2 -22 71.1 63.2 20.5 86.9 186 3.8 44 124.5 59.3 3.9 -83.7 -14 72 25.3 66.2 104 194.7 -47.2 -68.5 -22.2 61.6 86.9 77 32 -55.7 83.5 -23 113.5 -4.2 -72 65 139.3 158 -11.1 58 -4.2 -17 -25.1 197.1 139.7 231.4 -46.7 73.6 105 172.2 36.7 -22.7 96.8 303.1 -50.5 132.5 71.1 -60.7 22.1 -2812.4 17.7 -17.6 12.7 -33.8 218.5 -8.8 138.2 -8.2 9.4 21 -160.2
629.2 430.8 590.1 437 332.9 661.8 489.4 280.7 555.9 378.9 575.9 275.6 526.9 792.4 551.3 714.1 67.5 487.2 696.7 821 1355.3 586 175.2 335.6 443.1 284.7 952.6 437.4 483.5 776.4 342.7 411.8 423 376.2 451.2 287 90.5 965.2 762.3 269.8 485.1 306.7 420.4 290.6 1198.2 58.3 186.2 158 552.6 325.2 916.9 474.1 479.3 1733.8 587.8 262.2 497.7 65 389.5 868 201.6 117.2 281.2 425.4 369.2 45 782.5 296.6 147.8 542.6 785.8 366.2 799.2 199.6 966.4 753.6 761.7 470.3 67.9 62.3 424 221.3 265.9 1231.7 1281.5 172
364.4 308 334 185.3 261.3 195.1 230.4 369.8 1064.2 1388.4 271.1 201.7 482.2 1498.6 76.2 206 54.2 198 256.4 203.3 496.1 8.3 270.5 223.9 146.6 1186.6 309.8 508.9 114.4 95.8 216.5 99.7 736.8 530.5 255.6 736.3 838 26 122.6 446.1 372 274 347.2 934.9 407.6 312 269 74 370.7 231 513.1 427.1 276.9 320.3 429.4 665.5 259 1133.5 397.2 553 519.9 289 171.7 180.2 325.5 1591.7 508.7 337.3 578.8 169.6 197.6 367.1 209.6 856.3 137.5 118 204 45 256 204.3 250.3 348 267.7 405.2 179.6 35.2
434.1 629.2 809.7 589.8 1153 597.5 933 763.3 494.6 1601.3 623.5 818.4 317 1065.8 217.3 760.2 669.6 634.8 265 412 387.2 1058.2 106.2 1093.7 668.8 622.9 784.6 730.7 289 526.4 961 657.2 1117.4 1577.8 188.2 356.6 390.9 995.3 1039.5 347 873 845.9 736.9 722.5 707.1 271.3 649.4 182.5 1242.4 766.9 418.6 604.2 629.8 725.8 874 522.3 1512.7 105.5 433.5 450.6 308.6 530 530.3 720.9 461.9 72 616.9 382.7 307.7 396.6 453.9 596.6 842.2 279.7 638.4 1123.1 432.2 700.8 1054.9 586.4 845.1 295 308.7 535.4 448.6 515
1247.2 1107.1 1093.6 1369 1542.7 1266.6 995.4 1218.2 1509.1 655.1 1485 1154 1406.2 786 937 1069.1 417 894.9 734.4 1481.2 1431.9 906.7 1023 1353.6 1114.2 997.2 988.9 1229.4 1508.3 997.7 1384.7 555.2 886.4 1400 1183.5 700 1253.1 1134.4 1165.4 1450.1 1441.6 1409.5 1169.3 1774.5 937.9 794 339.8 1181.8 968.1 1359 895.8 1258.5 921.3 1458.1 1093 1412.7 841.4 515 1638.1 1024.3 1283 933.5 1068 1461 1355.3 675.9 638.4 1109.6 888 224.7 1486.1 1242.9 718.5 962.4 854 1372.1 1479.5 631.2 1171.1 1078.1 906.9 1749.1 1077.9 838.3 1632.4 1183.3
59.7 40 68.5 315.9 382.4 108.8 315 19.3 66.8 39 77.2 18 92 27.2 133.5 88 147.1 56.3 98 45 62 396.1 115 254.7 21.8 65 103.8 26 237.8 71.2 64 49.2 45.9 124.5 40.7 -1 258 134.7 12.5 85.4 198.7 66.8 16 93.6 61 128 51.1 26.9 72.9 61.6 50 32 78 47.3 56.3 66.6 134.3 -41.9 75.5 19.8 19 32 28.7 21.7 27.5 24 32 47 120.2 8.5 83 16.7 604.8 36 2900.8 103 6 21.4 32 77 28.3 -1 13.7 46.9 68.1 244
852.3 825.1 897.9 873.2 1341.9 855.6 961 702.2 898.4 840.7 1041.6 1001.2 896.2 1085.7 437.5 979.2 -11.5 710.5 479.7 1249.9 987.4 635 525.3 2251.4 910.2 696.8 845.8 724.5 1372.6 576.8 1058.6 584.4 600.3 419.6 1088.6 625.8 568.9 359.6 834.2 539.2 515.1 606.8 796.8 461.2 978 619.4 501 699.5 655.6 439 773.5 785 904.6 831.1 802.7 930.5 605.6 386.2 754.4 683.2 572.3 603.5 591.7 949.2 964.2 553.9 924.1 626.7 924.5 -51.9 925.1 879.8 851.9 739.3 1199.1 754.4 930.1 551.2 963.4 636.4 421.7 862.9 641.8 599.2 643.5 1915.1
1093.6 839.7 1241.9 846.6 1411.9 1114 1581.2 967 1212.3 671.7 914 665.1 1227.8 1096.3 1642 1497 1699.7 1042.1 1112.7 1009.1 1287.4 2183.4 1193.3 698.6 1235 1265.8 928.2 1090.4 924.1 886.1 1532.3 949.2 1042.5 965.2 1006.6 962.7 790 1335.5 1175.4 928.3 904.6 946.5 974.5 886 1120.5 966 1123.1 1564.7 754 1145.9 1009.9 964.7 857.9 1150 1023.1 1503.8 1120.1 1382.6 917.9 1007.3 702.5 781.8 1365.5 1200.5 984.1 1256.6 1179.9 1020.6 1423.9 1419.4 1197.1 1252.2 1475.7 1064.2 1461.8 881.8 1278.3 972.1 1016.9 860 2677.4 825.1 1176.1 1790.9 943.4 1387.1
568.5 1201.1 483.7 894.5 944.2 1541.6 497 498.7 1109.8 583.9 614.3 1128.1 388.7 608.6 248.2 545.5 241.9 722.8 405.9 541.5 609.1 541.2 211.7 686 538.2 621 718.9 873.8 1008.2 870.5 961 660.5 653.4 455.5 860.7 1212.5 314.9 965.2 1550.1 318.9 971.5 1557.8 710.4 350.9 507.6 337.4 697.7 848.4 980.6 367 441.5 440.1 1025.8 1033.9 768.8 749.4 1021.6 429.5 427.1 1154.5 549.3 563.4 787.1 933 980.1 176.1 363.9 408.6 171.7 223 1090 844.3 552.5 261.3 515.7 982.5 820 567.1 306.9 708.2 191 497 975.1 498.8 742.8 983.5
279.7 670.1 495.3 350.6 210 406.3 225.1 1431.7 274 145 388.2 427.9 422.2 354.8 -64.3 157 213.6 201.6 228 448.8 245 300 695.5 144 199.6 277 528 434.5 297.3 302.9 252.7 93 183.1 527.4 520.5 439.2 348 350.9 140.8 892.2 747.5 474.7 437 361.9 189 1128.5 642.8 361.3 475 427.8 190.9 635.4 276.1 438.2 340.9 365.4 111.3 207 808.2 748.2 276.5 500.5 334.7 437.4 379.6 796.4 196.6 582.9 360.7 271.2 315.9 202.8 277 389.2 219.4 343 176.8 434.4 226.8 611 2392.9 270.5 981.4 288 247.8 275.7
535.8 835.4 929.5 427.9 507.8 493.3 748.2 990.1 668.9 1425.1 509.3 609.8 615.9 707.5 380 390.9 204.1 432.5 413.3 559.5 500.7 346 442.9 687.4 420.4 559.7 861.2 815.3 542.4 633.3 594.4 407.4 791.4 1014.2 481.7 502.2 1314.4 518.4 457.7 1503.6 1170.8 628.3 401 1564.2 781.2 1347 728.6 483.4 939.8 885.4 878.2 1258.5 539 722.1 549.3 528 514.7 1209.2 1230.6 855.6 671.6 1264.3 466.8 509.4 654.4 1745.8 563.6 597.3 1299.9 421.6 447.9 616.7 690.3 778.2 447 556.8 442.4 627.1 338.1 604.2 630.5 997.3 959.2 461.3 556.8 412.8
-97.8 -115.5 78.1 176.8 115.3 33.8 -97.4 2 -55 -79.4 60.4 -2.1 -101.4 16 422.4 -46.9 -571.3 -213.9 -75.2 -50.4 -51 45.6 -60.8 61 -267.2 -86.3 73.8 -95.1 3 -76.5 -64.6 -174.6 -25.1 -74.3 -70.4 70.2 -17.9 -83.9 3 28.4 11.3 59.3 -74.6 -10 10.2 -99.2 -52.5 -52.6 -77.8 -69.5 -57.4 -48.7 -42.4 -49.5 268.5 -177.2 -147.7 -624.1 -0.6 52 -40.1 -69.6 43.8 -41.7 29 -81.7 -14.1 41.6 -97.1 -58.2 -107.9 59 -8.7 -163 -47.1 -89.8 -102.4 -808.5 -765.8 -108 -257.5 -135.3 -178.5 -60.2 -62.2 -2564.6
499.2 156.1 293.6 332.5 340.5 800 222.1 114.7 369.2 417.9 227 313 365.6 769.3 117.3 167.4 14 409.6 275.6 263.1 259 1005.8 348 1122.2 518 523.1 543.1 203.2 550.9 462.7 142.7 75.5 1209.9 194.2 196 247.4 1046.8 79 200.9 277.5 199.5 427.7 89.2 681.3 953 491.6 645.6 399.7 152.6 344.7 274.7 636.9 585.6 279 997.6 329.4 792.7 107.2 177.2 1102.2 569.4 671.6 129 174 510.4 262.2 638.4 237.5 1768.4 -8.7 462.5 206.9 352.2 378.8 211.4 105 45.5 694.7 209 108 684.6 791.6 420.4 187.3 541.8 -4.3
82.6 647.6 187.2 147.2 189.2 180 81 554.9 187.7 112.4 134.7 181.6 159.9 154.3 7.4 1033.7 480.3 369.3 372.9 771.4 357.2 149.2 712.6 148.7 312.7 77.4 165 569.2 188.9 854.8 58 360 377.2 80 852.8 230.6 208.7 240 437.4 382.7 165.5 550 340.7 165.5 982.4 304 378 346.8 987.7 436.6 68.1 556.8 107 711.8 45 476.5 336.2 1271.1 170.8 392.4 286.1 76.7 395.4 127 124.5 330.4 394.1 243 263.8 26.9 128.3 1648.8 179 261.3 275.7 1054.2 113.3 956.6 57 273.5 555.7 230 770.6 130 1052.5 155
51 24.3 39 450.7 70.2 9 63 142 49.7 93 259.5 78.1 105 37.2 1701.6 53.9 418.7 74.3 93.6 42 108 277 178.9 52 83 1709.4 69.4 30.8 282.7 120 64 22.1 29.4 53.9 57 67.6 1429.5 113 53.9 135.8 49 73.8 30.8 19 52 -5.8 -24 139.8 28.4 70.2 101.6 29.6 121.7 72 170 98 59.9 29.4 52 55.1 1 148.3 125 53.4 114 94.2 127.2 100.7 53.9 236 505.6 41.6 93.6 145 178.4 81.2 1267.5 144 159.1 42.6 -8.8 50.8 43.8 274.6 142 126.3
54.9 155.2 710.7 142.8 115.3 228.8 89.1 224 187.7 232 373.4 384.4 188.1 171.7 39 40.8 171.8 195.3 28.2 81.6 106.3 18.9 128.3 345.3 88 79 395.9 348 252.2 149.6 77.4 18.7 174 1036.1 537 751.3 1194.9 1092.9 82.6 1905 1155.4 639 434 523.2 131 200.4 976.8 85.4 398.9 198 175 170 222.2 304.7 98.9 97 26 67.7 207 234.4 121.6 210.2 103.8 76.4 110 672.3 122.6 138.2 566.3 22.5 195.1 485 149.8 174 187.3 75.5 79 156.1 47.9 365.1 250.3 138.2 141.8 73.4 122 171
-10 -19.8 7.5 14.2 -4.4 26 36.7 -8.9 13.2 -24.9 27.2 7.8 390.3 13.2 8.7 12.1 6.9 1.8 16.6 19.3 -15.5 96.2 18 -3 5 -2.1 21 0 50.8 1.3 -3.9 20.1 -9.4 -6.9 582.3 -10 34.8 88.8 3 1422.2 -72.1 43 53 -64.2 -1.7 377.2 -10 0 28.4 -13.3 2.3 224.5 26 -9.1 -5.3 673.2 9.6 -62 723.3 -33.4 -5 16 16.6 51.1 4.5 1965.9 25.4 0.3 576.9 6.8 -6 -17.9 19.6 1238.1 63.9 29 7.7 -8.9 -8 178 -50.6 9 3.9 55.5 -10 -34.5
1143.1 867 937.4 1151.6 1106.8 864.9 1264.5 855.5 821.2 1013.3 773.2 813.4 894.6 741.1 1439 1139.1 1629.4 1008.2 1258.5 900.4 927.5 1394.5 2039.6 1248.5 1185.5 1374 827.7 982.2 1251.5 702.9 1096.3 1128.2 970 1151.8 1216.2 1200.8 851.4 1110.5 774.7 746.3 673.7 858.6 707.7 753.2 849.3 1128.5 672.1 922.3 716.2 745.5 1097.1 929 1212.5 704.8 1210.4 1180.5 926.8 1601.5 1233 815.9 1038.9 1038.6 912.4 660.4 1342.7 983.7 1040.9 939.5 1264.8 2753.8 1253.2 1165.5 782.7 966 836.5 773.8 751.6 917.3 939.9 885 1437.1 678.3 605.2 1261.7 919.9 1498.7
1296.7 1261 1311.2 1464.6 1582.4 1309.9 997.2 1282.7 905.1 1390.3 1324.5 1277 1216.3 793.7 2280.6 1323.9 1655.3 1134.8 1348.3 1229.1 996.2 1464.4 1590.8 1436.8 1225 1191.6 1234.1 1299 1723.5 1319.9 1608.6 1200.6 908.5 592.1 1619.9 1305.6 642.6 777.4 1123.6 1033.2 1062.4 918.6 721.3 794.9 846.6 1160.6 636.2 1711.8 839.8 1263.5 1344.5 920.5 1465 836.2 1798.1 1343.5 1220.9 1191.3 1657.1 1055.1 827.4 1010.2 770.7 2007.5 1040.7 1223.7 992.4 1168.1 1225.4 1879.9 1211.1 1131.8 830.6 989.9 1236.6 1064 1103.7 924.9 1224.4 1191.7 908.8 839.6 803.5 1483.5 1079.5 929.4
655.5 763.1 709 699.2 331.2 530 355.1 -82.7 679.8 367.4 787.5 651.7 341.3 456.2 390 372.4 52.6 413.1 559.2 735.6 640.8 110.9 22.5 429.7 804.9 210 517 579.6 913.7 610.3 360.6 281.3 345 368 763.7 781.4 591.5 108.8 446.2 510.2 591.2 481.6 543.3 184 467.9 1064.2 303.9 746.5 688.3 630.8 619.4 503.3 721.5 500.4 740.5 557.4 725 -1178.1 645.8 678 273.6 644.5 557.6 531 763.6 674.5 861.1 528.6 472 69.9 752.4 989.8 244.8 468.8 431.2 900.8 -457.5 -51.5 -56.4 536.3 277 487.2 702.1 516.2 666.8 221.1
964 757.6 1221.8 589.8 518.5 881.2 1189.2 248.8 573 717.8 213.6 768.2 548.3 339.7 130 914.6 762 511.5 457.9 526.9 311 702.5 483.2 507.1 360.9 629.5 443.3 875.2 322.6 728 1035.3 1020.2 692.9 292.6 602.6 659.5 309.8 537.8 747.2 664 506.8 666.8 695.8 345.7 457.9 651.7 628.6 388.4 902.8 1014 1739.2 842.8 902.8 660.9 832.8 957.8 1300.3 419.3 1407.1 961 657.8 887.1 690.1 625.4 458.2 484.3 838.5 888.5 1673.6 1303.5 863.4 1273.9 745.4 971.1 531.3 684.7 237.3 145.9 700.5 978.8 528.4 982.1 1120.2 800.1 654.7 478.1
928.7 829.4 472.8 417.1 530 469.2 892.1 692.1 687.2 401.8 408.6 541.6 524.4 352.8 1103.7 2159.2 1133.5 601.7 848.4 753 1173.7 717.1 734.3 463.4 848.9 437 473.6 462.8 498.7 805.8 1816.3 989 576 495.1 416.1 478.5 325.5 871.8 1053.9 452.2 228.7 374.1 334.1 312.7 862.6 338.2 480.3 308.4 329.8 416.6 870.2 420.2 488.1 1439.8 681.2 867.4 770.1 201 454.1 521.2 604.7 434.2 427.2 495.2 434.6 426.9 624.9 667.4 490 994.4 788.3 684 901.6 521 650.4 1028.2 605.9 541.2 677.6 400.7 620.1 489 541.6 577.6 793 437.1
1091.3 660.9 1127.9 696.9 473.7 851 949.8 419.4 862.5 420.7 1032.3 436.7 1203.4 1030.6 380 919.5 232.5 533.8 494.3 688.2 987.4 639.6 381.4 381.2 571 592.8 1022.4 562.8 865.7 773.5 911.2 869.1 665.1 837.2 720.8 321.4 233.4 595.9 627 300.4 1093.8 838.3 794.8 836.5 1233.8 516.8 285 209 909.7 1069.3 1078.7 847.4 631.3 1492.5 710.6 490.2 680.9 171.9 1299.3 656.5 496.2 435.8 604.9 680 519.6 284 709 574.7 188.7 236.9 1134.8 416.7 1111.3 615.7 1321.6 774.6 864.6 754.7 303.1 510.7 315.9 273.3 559.9 1419.7 1187 225.1
690 586 677.8 1073.5 906.3 801.6 664.6 806 690.6 1037.8 834.2 908.5 728.6 790.5 264 863.1 -30.8 749.6 863.9 777.8 731.2 596.6 850.8 1175.5 663 664.1 820.7 867 847.2 863.5 524.4 395.8 808.2 1215.2 714.9 1007.2 1047.4 395.9 356.6 747.3 730.9 807.2 757.3 1074.4 568.4 1165.5 701.4 888.8 695.2 768.5 909 996.7 649.2 676.9 786.9 681.9 444 500 880.2 548.4 1007.7 614.8 709 526 1655.2 1276.3 578.8 821.6 1884 -49.4 815.8 561.6 527.5 478.8 756.8 322 76.7 607.4 21.3 892.1 108 596.2 701.2 914.7 834.3 -40.9
633.8 759.5 702.4 959.2 786.9 731.4 622 1086.5 874.1 1215.5 772.4 1050.2 479 1130.8 839.7 698.9 383.4 732 565.7 503 892.6 688.6 985 844.1 1191 1291.6 663 1147.3 813 583.5 1326.7 519.3 961 1168.1 461.4 844.4 1130.3 963.1 570.4 1539.6 936.2 1319.8 862.9 1174.7 967.6 1617.8 824.3 832.9 1236 657.2 719.7 915.3 707.4 802.3 684.8 487.9 1154.6 1339.9 882.9 806.9 630.1 1123.8 1051.1 1031.9 745.7 1568.2 844.3 859 416.4 76.5 733.2 1198.5 1254.7 640.1 856 1073 445.2 780.8 443.4 833.3 1424 1646 1203.7 247.2 884.6 249
1239.4 1088.8 1049.4 1146.6 907 1099.6 955.4 1697.7 1446.1 1228.5 1299.7 1406.1 1141.2 1012.7 1221.6 854 548.1 777.9 777.7 986.3 1345 901.9 1052 903.9 1610.9 1412.3 886.3 1715.3 1039.2 975.5 997.7 1099.1 1148.4 1202.5 741 1137.8 1315.7 1376.5 887.7 2513.6 1418.9 1540.2 1281.1 1677 1212.4 1278.6 1383.1 529.5 1171.5 1549.2 1106 1432.7 837.6 1335 671.3 1088.9 1193.2 904.1 1232.2 1300.3 1184.5 1104.1 1263.6 814.5 915.9 1274.9 1017.8 1086.7 1360.3 428.2 1164 1320.3 1285.4 974 1341.4 1030 947.4 845.1 1226.9 1366.3 752.9 2112.5 1290.3 846.9 1413.8 1301.9
142.8 210.9 140.5 92.4 121.7 158 84 -245.7 182 96.8 169.6 98 108 183.3 82.3 100.2 164.5 84.6 118 212.8 75.1 66.2 -1.1 45 120 169 42 156 147.2 163 198.9 66.1 70.4 119.1 53.7 104 25 208.8 21.6 105 120 113.5 112.2 40.2 208.6 -3 16.8 59.3 276.2 151 162 121.4 93.6 576.5 154.2 103.5 215.4 -1161.3 162.3 76.4 -7 127 14.7 78.1 54.5 55.3 115.5 47 51.2 276.5 254.3 14.6 177 72 252.2 94.7 -872.9 -1556.9 -1558.1 11.8 34.7 67.6 89 -0.1 192.3 126.3
