"V1" "V2" "V3" "V4" "V5" "V6" "V7" "V8" "V9" "V10" "V11" "V12" "V13" "V14" "V15" "V16" "V17" "V18" "V19" "V20" "V21" "V22" "V23" "V24" "V25" "V26" "V27" "V28" "V29" "V30" "V31" "V32" "V33" "V34" "V35" "V36" "V37" "V38" "V39" "V40" "V41" "V42" "V43" "V44" "V45" "V46" "V47" "V48" "V49" "V50" "V51" "V52" "V53" "V54" "V55" "V56" "V57" "V58" "V59" "V60" "V61" "V62" "V63" "V64" "V65" "V66" "V67" "V68" "V69" "V70" "V71" "V72" "V73" "V74" "V75" "V76" "V77" "V78" "V79" "V80" "V81" "V82" "V83" "V84" "V85" "V86" "V87" "V88" "V89" "V90" "V91" "V92" "V93" "V94" "V95" "V96" "V97" "V98" "V99" "V100" "V101" "V102" "V103" "V104" "V105" "V106" "V107" "V108" "V109" "V110" "V111"
790.7 18.6 20 46.9 14.1 28.2 31.3 14.4 14.1 21.5 10.9 23.8 46.1 10.9 16.5 18 9.6 3598.8 25.3 30.6 24 21.9 1838.6 13 63.4 16.3 22.9 272.3 28.5 35 79.7 13.4 8.2 76.9 22889.7 578.3 43.1 24.5 24.5 14.6 50.2 12.1 1215.2 7.3 18.5 13.8 17.1 24.1 20.9 31.6 15.9 20975 4835.7 18 8.6 10.8 8.6 283.5 28.8 23.3 11.9 34.6 1211 9.8 10.9 14.6 26.3 24.4 16.3 9.4 9.2 17.8 1812.4 11.6 11.2 14.3 6.3 9 23.2 30.1 30 267.1 9.2 10.3 17.2 7113.9 6.7 25.7 1183.6 19.6 22.3 6068.1 74 22.6 74.7 23.5 34.3 50.5 5.4 35.7 16.9 14.5 51.6 13.3 9.1 37.5 243 3219 24.6 401.6 10.1
5154.4 8939.3 6298.8 13819 7095.3 5963.4 4534.4 11178.3 6738.6 10987.8 10549.7 6942.8 5192.4 9756.5 6309.5 8101.7 4476.7 13216.9 8836.7 8561.4 8109.4 1620.4 9785.4 7776.8 7562.3 8565 6728.8 6614.3 16339.1 7798.4 3443.3 7263.6 7292.2 4419.5 4651.7 7170.2 9374.3 5840.4 7231 3975.4 6331.4 7473.3 4378.7 6194 6957.3 11147.5 6567.2 9918.8 8286.9 9070.4 7728.5 8334.2 6270.4 4617.4 11874.1 8621.9 5264.6 7584.9 4233.5 5581.2 5599.8 5939.9 7348.8 7544.1 4944.4 5478.3 4573.3 5914.7 11241.8 15271.2 14451.4 15470.4 5587.2 5558.4 9988.2 6212.3 8034.1 14626.9 10809.1 9727.7 4511.4 5995.8 5970.8 8880.8 7477.1 4688.9 4796.9 6353.3 10409.3 15534.9 13855.6 10236 9681.3 8186 9976 9038.5 7602.2 5726.8 17324.3 5964.8 13487.3 7864.9 5768.6 5134 8957.2 6004.8 8860.4 5945.8 6377.2 8775.5 13792.7
8229.3 3644.9 9169 1990.2 1247.8 3685.7 5602.3 2214.1 1158.8 3001.6 1659.8 5593.5 506.6 2540.8 2902.1 3207.5 7285.9 1368.3 2355.2 2883.6 1594.7 3493.3 1758.2 5889.1 407.3 4355.3 4645.9 967.1 1534.4 5601.9 5049.7 7058.3 857 518.1 1776.2 1634.1 2329.6 2002.9 4247 5273 5553 1175.4 2072.2 642.9 4848.2 4036.4 2461 3519.3 1135.3 2285.8 4486.3 1573.1 4366.6 7691.4 5237.6 1677.1 7340.2 2825.5 2424.9 6461.2 4876.4 1979.7 3256.6 1171.3 1288.5 3551.6 13307.1 2068.8 1131.4 3939 2100.8 1158.6 1528.8 3190.4 5331.4 3965 2116.6 459.1 2480.7 6027.2 6141.8 2438.6 314 1950.1 7100.6 1448.6 10413 2678.1 2635.4 4324.6 1190.8 1208.1 4593.5 10657.3 2327.1 4923.2 5185.2 17803.4 2130.3 7384.4 4720.9 2537.7 7480.7 9442.3 2608.5 15791.4 1761.7 1407.5 6303.1 2917.4 8703.3
1154.6 1884.5 1489.1 299.6 416.8 1512.4 1955.1 415.4 503.8 470.5 397 2628.9 583.4 855.9 551.2 1496.9 1235.2 703.2 1298.2 2382.1 831.3 968.9 440.8 14528.4 411 3626.2 4263.4 207.5 852.6 1743.1 2037.6 15637 296.3 225.1 534.3 448.5 636.8 473.5 1842.8 1478 1534.1 344.9 1089.3 696.7 1494.2 816.9 772.1 5168.4 2223.1 667.2 7317.5 267.3 912.2 2079.3 3653.6 644.7 5068 767.5 2805.8 1891.6 1757.3 647.5 2055.5 417.5 529 2185.7 4398.5 929 1155.2 2804.3 402.1 3008.1 1395.3 440.6 2274.5 968.3 1448.6 1603.6 3856.5 4718.2 6549.2 1067.1 261.7 969.3 6698.9 326.9 11817.9 1110.8 600.5 1661.8 268.7 300.3 1152.7 2364.5 4646.3 3534.7 1101.4 18820.4 429.5 3497.4 5201.5 3093 903.3 10005.3 1173.8 2824.3 338.8 500.4 1177.2 431.1 2478.1
2322.3 5385.7 2327.9 2682.8 2898.8 2097.8 3586.6 3752.5 2711.4 2217.8 2607.2 2742.6 7534.5 1021.8 3739.8 2488.2 1772.6 23997.8 5363.1 2929.1 2508.6 1727.4 2901.4 1723.6 3208.8 3394.5 3272.1 3259.9 2039.1 1608.9 1530 1435.5 3611.6 3278.7 2934.7 3133.3 3685.5 2644.1 2284.2 1304.1 2921.2 2395.8 1998 2861.4 1659.6 1960.7 4756.4 3707.6 1997.3 2856.7 2846.6 6621.1 5087.4 1916.4 3107.2 4440.3 2143.3 3891.9 1522.1 2716.3 3679 3785.8 21376.7 2344.5 4377.9 2579.2 1871.9 3325.8 1550.9 2713.9 1852.9 3217.8 3461.6 3102.2 2360 1967 3099.6 5251 3796.9 2889.6 2682.2 1960.3 3816.9 2626.5 1949.8 9853.9 1603.7 8339.3 4952.5 3041.4 6355.8 4446 4200.6 3225.9 5023 5095.8 8030 1938.1 7078.8 2847.9 6293.3 3881 3978.5 1832.9 3611.7 1800 4938 5401.2 2670 8675.8 5082.5
3490.5 4251.3 2838.5 11482.5 6613 4488.6 3216.7 11141.8 12259.9 9723.9 6611.3 5551.9 7352.7 5307.6 5107.4 10369.2 6426.8 5771.8 6579.1 4106.5 5129.1 1977.6 10747.5 6466.3 5964.1 8342.4 7526.8 8279.2 5534.8 6222.1 2532.8 5833.1 10491.2 5621.5 3659.1 10538 5904.7 10894.5 3343.9 3690.1 5450.5 14061.7 4780.8 8103.8 5483.4 6474.5 8557.3 8982.7 14008.5 4177 6248.5 8012.8 8723.4 4481.2 8542.7 7300.8 5531.3 12889.7 3831.1 4850.2 7802.5 5997.1 7156.9 16499.8 9771.6 5051.7 4200 7217.3 3720.1 3619.7 8552 9731.5 8952.1 7350.9 8644.1 7814.2 5621.7 4026.2 13145.2 4540.5 9501.2 15339.7 13744 10047.8 6684.9 4347.2 8886.7 5733.7 8336.7 5425.2 3190.9 4250.1 8520.7 4341.1 13302.4 3461.1 10592.1 5070.9 9601.8 7068.3 10005.2 9867.1 4741.7 4361 5448.1 4200 3821.3 11185.6 6577.5 7832 3543.9
3081.5 11849.4 3211.2 12516.2 3903.7 1644.2 3036.7 5027.1 12487 2273.2 5505.9 1586.2 14735.9 1780.7 5154.5 3979.7 1855.5 4253.7 6635.7 1732.4 1574.5 1226.3 4745.2 1566.5 6250.8 2393.5 1761.3 6259.8 1789.3 1455.5 817.7 1946.7 5471.9 7162.5 2214.5 8363.9 3218.2 4165.6 1338.8 1005.8 14483.2 4319.2 2407 5512.7 3031.7 2553.7 5867.8 2446.3 3418.3 2296.4 2917.9 6764.5 4668.9 2373 2912 7807.2 2073.6 5784.7 540.9 2766.8 4940.6 3605.3 5626.2 12182.3 7141.6 2316.1 4401.3 3383.7 2067.5 1846.3 6152.4 570.3 3445.3 7994 3899.3 3058 2501.2 2216.2 1288.8 1588.1 2412.1 3920.4 4034.8 1672.1 2545.9 5177.7 2921.7 3276.5 5791.9 2810.9 2850.1 3816.9 7577.8 2495.7 1780.8 2639.1 8630.3 2892.9 5375.3 1973.6 3412.6 1681.6 2659.8 1962.8 2865.7 2576.3 12296 12914.9 5063.3 6478.4 3278.6
6808.1 21311.8 7815.2 14010.4 5861.1 5292.4 6084.2 6263.6 5563.1 4291.5 5146.6 4975.3 14172.5 6507.3 3626.9 3824.9 5702.7 5076.3 16468 5504.5 4733.9 6307.1 5328.9 7965.2 7446.8 6008.4 6299.1 8316.9 6460 10154.6 3464 8204.7 4422.6 4163.2 13071.4 7474.6 4511.6 7649.6 6243.9 5320.3 7484.7 9993 4491.9 7746.4 4555.8 17472.6 7100.8 5739.2 9943.5 6737.8 4211.4 8450.2 6369.9 4962.4 6596 12544.4 6362 6627.2 4479.8 4682.6 5975.3 4466.9 8931.4 6572.2 7344.7 8375.1 9377 4171 5271 5896.4 6170.2 5969 2993.2 8005.4 10305.3 6919.2 5328.8 8317.6 4471.4 8342.1 6175.5 8245.6 6141.8 11984.8 5889.3 8313.3 3928.2 6839.6 5231.9 15248 5817.6 8251.7 5250.4 6781.3 5449.4 6687 10525.5 4947 8267.6 6290.7 10029.2 5515.1 8564.6 7825.6 5562.4 7125.2 6962 14353 6261.6 5290.8 5223.9
454.5 995.2 610.7 1325.2 5308.3 1624 8709.2 2747.1 990.5 4399.9 2015.9 1122.1 4247.5 1670.1 2530.5 810.7 1383.3 3304 6825.3 1410.2 2419.6 761.6 900 12169 690.9 919.4 3675.8 2410 2542.5 355.7 376.6 3619.9 2468.4 1134.5 1702.4 683.1 921.6 6727.5 12517.6 1160.9 1271.6 1449.1 1209.3 3760.1 3703.7 803.4 15209.9 1735.2 1225.1 1915.8 2562.4 1314.2 1075.5 1125.4 2583.8 1093.6 1121.8 8005.4 1233.8 3152.9 1147.7 994.7 631.4 1372.7 1631.5 3664.3 567.7 1005.5 241.3 4797.7 712.8 846.8 12047.8 2407.8 12201.9 4450.7 4812.2 2402.9 2877.2 14803.1 2126.7 3287.3 870.9 8866.5 4708.2 1557.6 1785.4 1348.3 5124 945.4 2282 970.2 2399 737.4 2623.4 3854.9 823.4 276.6 3036.8 1560.5 2540.7 923.4 1751.1 2243.4 5343.7 763.8 1201.1 6675.6 3642.2 2303.1 2943.3
12682.5 2471.9 6758.9 609.1 174.8 677.8 4331.8 426.5 318.4 427.9 673.9 2593.8 300.4 1726.3 527.8 1257.9 8841.2 967.2 169.5 4018.4 575.9 2282.9 864 5978.5 197.8 109.4 1179.9 31.2 179.8 7017.1 2575.3 208.5 816.1 352.3 345.2 653.8 1202.7 325.8 796 2773.7 2006.2 93.4 16.2 200.7 2861.4 2491.1 34.1 444 274.3 2291.8 362.3 797.2 4485.8 13761.4 3170.2 540.7 4433 1740.2 533 1925.5 2299.6 140.7 1846.4 815.1 362.9 2626 1127.7 180.6 153.4 4588.9 456.6 51.6 238.5 1851.8 580 1250.7 729.3 8.3 214.1 2203.2 3002.6 1514.4 65.7 1465.8 563.8 401.3 30.2 1268.9 722.4 823.5 133.4 104.7 1315.8 6708.7 215.5 3123.1 1095.9 179 1864.3 9516.9 298.7 496.7 6173.5 12806.7 1211.9 17481.4 269.8 921.7 5687 1562.9 2409.5
7036.4 9678.3 6110.6 5337.4 4083.3 7690.7 6605.4 8446.5 12314.5 7386.7 9257.3 7686.6 10970.4 5511.5 10253.2 8369.6 8160.9 10103.9 13504.3 4290.3 4492.6 1578.5 7212.4 5866.7 7350.2 11191.9 6114 4506.1 4125.3 8502.6 2585.8 6636.3 11850.6 2835.5 6636.5 6237.9 3374 10623.3 6040.7 4746.5 8959.5 11169.3 6340.9 7469.8 6976.7 8041.1 8768.1 7533.1 9314.6 8678.1 12602.5 11539.9 8138.5 10090.6 10441.9 10021.7 11313.9 10443.3 2207.3 8851.3 10113.4 7926.2 7108.7 8001.8 10983.4 5599.5 10887.6 9496.7 10320.4 4784.6 18748.7 3647.1 9353.1 9551.9 6038 11344.5 9139 8112.1 5721.4 4912.3 12957.8 10018.3 8022 6172.5 13030.9 10006.1 11170 6012.2 10707.2 5635.1 2341.4 6706.7 12213.2 9251.6 8222.1 9807.2 4679.5 10487.1 11400.6 10703.6 8733.4 10644.3 7872.5 10297.4 8228.2 10083 10307.8 20630.2 9227.2 9017.4 8905.3
6039.4 7668.3 5763.4 6558 11738.3 9111 7971.4 4921 12196.8 7359 8674 4567.2 13903.3 10364.5 7703.9 10350.8 7902.1 8950.6 9873.5 7532.6 5307.7 4393.7 7229 9045.7 11459.5 8239.8 7844.7 14402.7 7909.6 9266.4 5254.8 9159.6 7525.6 5843.2 11799.2 7753.2 11709.8 8267.6 8717.8 4790.4 6029.3 4638.3 7240.2 11219.7 7850.1 8631 18475.6 6916.7 21896.4 15039.3 12902.3 7435.7 8999.6 7819.9 5971.4 21496.1 8020.5 12532.3 3750.6 9314.6 7551.2 6935.8 9180.4 8822.8 6530.7 10640 11303.3 8101.9 7044.1 6541.3 10615.9 7173.2 10534 10554.3 12617.2 8998.6 7275.6 10088.3 6251.4 8509.9 8156.4 7136.9 13989.5 8663.7 9984.1 8560.9 10043.2 7265.9 7559.4 9200.6 9529.7 10033.3 6918.9 6250.5 4949.7 6405.7 5880 7116.5 11504.5 6563.8 7945.6 7590.7 8807.3 10239.9 5227.8 8329.6 5030.5 7622.7 11264.3 11269.5 10411.6
761.3 2742.1 1069.6 7497.8 6046.3 990.4 734.1 3386.1 12187.6 2866.5 6123.6 652.1 4156.2 3015.9 2665.2 1900.8 1492.9 3423.9 16279.9 999.4 529.6 1064.1 2861.7 908.8 4435.8 1259.4 797.6 7260.7 1198 1478.5 677.1 2193.6 2962.7 1267.6 1596.3 7126 1428.1 3253.2 1349.5 848 3499.6 5469.6 1491.5 3158.5 2007.3 5242.8 16719.1 1408.9 3834.4 1234.3 2536.9 2339.6 5930.3 1767.2 956.9 3856.3 1168.7 5076.8 407.7 1701.1 2349.7 1055.1 3687.8 7503.6 11048.7 1806 1815.8 4671.2 1932.4 890.7 4390.9 578.7 1233.7 6573.8 6513.7 2622.2 1822.5 14514.7 698.8 968.4 1742.5 5324.7 1798.3 2257.8 1705.4 6826 1444 2609 3895.7 3199.6 2505.7 1844.3 2837.5 1237.3 567.5 891 2960.6 1230 2390.3 364.1 1058.8 2546.8 2225.4 822.4 625 1294.2 2048.9 4360.3 1280.6 5369.3 1630.8
3730.6 9565.2 3775.3 16535.3 10163.4 2729.7 5951.8 5230.1 6188.4 5219.1 6507.1 2186.4 12234.7 4349.9 3672.9 6693.5 3304.1 4562.6 11571.5 3154.6 2761.5 3134.7 3447.7 4554.2 5487.5 4400.9 3493.5 7419.5 3992.7 4501.8 2236.1 4608.3 6126 5234.3 6352.6 6021.7 8412.1 6620.4 4976.1 2120.5 3646.1 4464.9 3091.8 13685.4 5485.6 8038.2 7678.5 5128.3 7595.7 5413.5 3157.8 7531.1 7240.4 3321 3680.4 17206.3 3187.3 6840.6 2344.8 3082 7544 6390.8 6293 6803 7497.1 10496.5 4880.3 5378.4 3693.4 4750.5 11690.1 6593.1 3494 9775.7 7782.2 6012.6 7321.7 9760 4311 3865.7 2804.9 4237.6 12135.9 6541.7 4826.6 9182.7 3249.6 10714 13800.2 9245.3 9534.9 9327.2 6298 3004.4 3185.1 3824.6 9781.5 3067.9 8047.9 3424 5755.9 3059.9 3348.4 3375.8 4493.1 3889.8 6871.5 8906.4 5352.7 3965.2 6489
5295.3 10069.4 5864.1 10293.9 11470.6 5649 6452.8 14425.2 18575.3 5908.1 8136.4 4997.7 7624.3 7310.2 8535.1 9633.4 3617.6 7584.9 8503.8 9045.6 3643.6 2579.4 4737.1 8094.4 7741.6 5747.9 4496.8 6961.4 9196.9 5284.8 2941.1 6043.5 10930.3 7801.1 13852.6 4205 4866.2 5619.4 5224.8 3743.3 5694.5 8645 7145.9 5152.2 5548.9 5658.5 14498.2 6312.8 10725.3 7432.1 9808.1 10750.8 6107.3 4831.5 5584.4 8335.5 5323.2 7359 2691.9 5810.3 4998.7 6663.8 4820 12327 6287.3 5017.5 7676.7 8896.9 8619.6 6455.1 16053.6 3457.8 7601.1 6808.5 6405.7 5808.8 6479.8 11905.6 7425.3 5459.7 4863.8 4756.1 5326.2 3915 6598.1 11884.3 5790.8 9227.7 5897.5 9437.2 13903.3 7383.3 6947.4 5523.6 7246.6 8304.9 12458.7 7604 15680.7 5694 8520.3 7487.6 4813.8 5005.6 6897.8 6738.8 6674.9 11360.9 7862.1 8145 14626.8
6879.7 10338.9 6707.4 8276.8 4881.8 8554.7 11839.9 6911.8 5785.5 12009 9574.5 7826.5 6539.3 7583.4 9108.7 6082.6 9685.6 8040.5 8597.4 7107.3 9507.1 3452.9 14175.2 10588.1 15337.4 17736.6 7919.3 9864.2 9696.2 12430.7 3481.6 17504.8 8446.3 18926.4 5182.8 11646.6 5753.6 17405.6 9805.7 7123 9380 7099.7 13112.1 10980 18010 9565.4 13834.5 11960.2 8000.4 11292.5 13205.3 9619.1 7912.9 11149.9 8093.9 7011.3 12433.9 8995 4404.1 8986.6 9342.3 6487.2 9439.7 8972.4 5638.1 10577.4 15660.4 7083.3 12163.6 10241.5 9467.8 8393.4 7084.3 7224.2 9148.3 9406.6 10730.7 9568.7 10542.2 8716.6 11255.2 8249.7 7904.8 7825.4 10310.3 6793 9211 7980.4 8609.5 15206.8 6743.1 11597.4 9328.4 11750.8 12555.2 12846.3 11584.1 12531.3 10141.6 11672.7 14086 12730.1 10084.2 12159.1 14395.8 12736.1 10231.3 10748.1 9948.3 10447.6 10906.2
5884.2 7141.4 6442.1 13059.8 10772 6522.2 13601.4 7197 11419 11164.2 12729.4 5888.5 10915.2 9109.4 9947 5530.8 5764.3 10867.1 13735.1 7634.1 9353.5 3574.9 15465.6 4614.4 10808.6 12032.8 9003.9 10767.2 5379.4 6404.1 2631.7 10521.4 8670.7 6184.6 7027.8 13509.8 5530.3 10884.2 12781.7 4637.3 9526 10677.1 6046.2 9286.1 9941.2 7460.1 10572.4 11027.2 8210.7 9542.4 10430.8 13065.2 13631.3 7552 8046.1 7012.4 10033.7 11449.8 3061.9 10152.8 11144.3 10904.6 9274.9 12947.7 11380.9 7146.9 12616.3 11270.7 7423.2 5538.6 10680.9 3913.8 11213 11215.7 17523.9 13671.2 12786.5 16193.9 9083.1 6909.6 12043.5 16126.1 6983.8 14231.1 12513.6 11061.7 12323.1 10549.7 11143.6 7926.5 7627.8 8820.7 8677.1 7165.7 11823.1 8904 6272.4 10598 13690.8 7455.6 8959.6 9141.7 6870.5 12874.9 11886.8 6571.2 14433 7236 9223.4 14973.9 8633.3
404.7 2680.6 711 7099.5 4148.8 779.2 398.6 5461.8 9283.5 578.5 3814.8 490.3 2318 2415.3 2047.7 419.3 237.3 3357.2 5077 577.4 407.7 2069.6 6081.1 228.4 846.8 152.2 8993.5 1319.8 891.2 385.9 1288.1 579 11090.9 859.6 577.2 2440 1694.1 2159.1 489.7 284.3 4902.4 9165.7 363.6 966.1 68.4 1058.5 3724.2 140.1 2389.7 454.3 10925 1718.6 6696.7 467.4 240 1266.4 221.2 17049.2 370.1 3321.1 3865.5 530.8 446.6 5287 6155.6 9925.9 406.9 4968.5 8270.6 338.8 493.7 253 5090.8 928 36.2 233.2 401.1 1565.1 575.3 536.1 544.8 8264.3 309.9 4218.1 799.9 5344.6 68.2 3878.8 5829.5 719.4 629.3 450.3 3903.4 1462.9 1102.4 343.9 598.2 161.6 885.3 448.2 514.6 159.1 1985 719 171.2 631.6 2504.7 3607.3 481.5 5222.1 3033.7
4153.9 4451 4649 5873.7 4515.3 7419.1 6156.9 4694.9 4501.5 6152.8 7676.1 5967.7 10963.2 9188.5 4811.9 5442.4 4094 6826.6 10404 7329.1 7672.2 3856.4 9294 16409.1 9537.5 6523.1 4919.6 7531.1 7058.3 8917.9 3321.6 8347.9 5035.5 8816.3 10084.4 6983.7 6106.6 7965.1 4878.1 3390.4 4532.2 8620.8 6246.8 4507.2 4997.1 8180.8 7797 9672.7 5401.1 11901.8 6716.4 7455.3 4305.9 6620.4 9695.1 9086.5 10688.1 17442 2815.5 7184.9 6853.4 7261.2 5165.6 7571 7455.2 11087.2 7158.1 4038 13567 4922.4 6226.5 4569.8 9483 8146.7 11926.2 5621.6 8601.8 6823.2 14602.2 6385.5 6191.4 6118.1 7244 8168.6 5450.5 4419 4388.6 5078.8 5168.2 11150.7 5131.3 10100.4 6822.5 12220.9 9612.2 5617.2 5552.9 8865.9 22466.8 8454.9 9553.7 10492.1 5907.3 6936 8745.7 8021.5 6144.4 9422.6 11176.9 8062.4 10251.9
4791.5 8886.9 3941.9 7594.7 6176.1 5265.6 9373.4 4652.5 13786.4 5609.3 10575.1 6310.1 18769.3 6430.5 8796.9 9718.3 4980.7 16563.4 10539.4 6100.9 4526 5191.9 8030.5 5869.8 9883.4 4418.7 6795.3 6444.7 3796.9 5752.3 4273.6 5170.9 8904.8 8981.3 17147.9 7648.3 3285.6 12319.9 4376.8 5932.7 12839 9099.7 5499.9 7088.3 5428.6 6462.3 11694.8 7029.4 9252.5 8452.6 6297.9 10831.2 9609.4 7474.4 7782.4 5869.9 9729.7 9791.7 6452.4 6691.7 8141.5 12010.1 8340.4 12445 11670.1 7387.4 8644.3 8178 5848.1 5485.9 4452.3 5448.5 14136.9 8329.5 11007.1 5189.1 7071.2 10084.3 7169.5 5606 7773.9 8342.7 12053.1 9623.5 5027.5 15125 7470 8332.8 10673.8 5519.3 8634.5 8620 8607.4 3858.5 5478.6 5733.4 9600.7 2814.6 9976.2 5724.4 6285.1 4411.4 4657.3 6884.5 8525.1 5054.2 9525.3 13357.1 6366.8 6586.8 6052.9
4672.3 1837.7 4570.5 2881.1 11197.2 4406.1 4217.5 742.4 4220.8 2968.8 1288.3 1991.2 4528.5 2404.2 4965.2 1962 2024.2 10767.1 753.5 5258.3 2528.8 661.4 1213.6 5920.8 1993.6 1546.8 5037.2 1932.5 2484.3 3866.9 2756.5 2187.6 4500.7 1161 659 2800.1 7933 5080.6 7104.8 5929.1 2650.9 4122.9 3967.1 2271.3 4561 1539 609.9 663.3 1533.3 952.5 2601.5 2514.6 1396.3 2145.1 1241.7 834.3 2130.4 1543.5 21565.8 1673 245.7 934.8 331.6 377.6 1108.4 4168.3 2333.4 1873.2 2768.7 1372.6 39.5 5525.8 1754.8 325.9 1253.1 1227.5 2758.3 216.5 5481.4 2773.1 2760 2534.4 317.9 2205.9 748.8 464.1 1235.7 449.5 512.8 2344.8 3863.2 1244.2 2689.1 2855 12402.8 6084.5 13844.7 927.7 1279.2 6491.9 970 2503.3 3133.3 4135.8 3674.5 1815 2844 734.8 3567.2 4630.3 3163.8
3238.8 7221 1331.7 11687.7 5031.6 5075.6 1929.7 12577.6 11369.1 17735.2 14800.2 3042.8 4878.2 7210.3 8362.4 7493.8 2663.1 8143.2 11083.4 4273.4 4351.7 2022.1 5443.9 3927.9 11272 6197.6 4472.6 14380.8 6825.3 5082.2 2132.5 8416.5 10360.2 6556.4 8790.7 9721.3 8390.9 9894.2 9689.7 2081 5752.4 9718.4 7628.4 8179.5 4777.6 7414.8 9898.1 6488.3 7020.1 9028.1 7156 10049.6 8402.6 4205 5909.7 15437.1 4634.8 8837.7 2448.3 4943.8 7908.6 8077.8 9087.6 10026.4 9722.9 5752.1 3331.4 5307.7 6612.9 7590.3 9492.6 4150 7177.5 11973.3 7179.7 7448.8 6475.2 7597.8 5926.3 3852.7 5724.7 7073.2 8335.9 6580.9 7224.2 9903.2 5320.4 7211 9077.4 6608.5 7869.2 6691.2 9388.9 4387.6 4161.1 6780.7 8429.3 5346.3 4160.9 4240.9 5968.2 4983.6 3454.5 3902.1 3252.2 3175.9 6211.2 12599.3 4409.8 7470.5 6494.8
6456.4 5641.2 5511.4 5004.8 10790.3 4633.7 11902.3 10423 14790.4 12084.5 8677.2 4637.5 13747.4 7598 5618 6255.8 10761.5 12058.7 7711 7023.3 7574.9 12369.6 14209.8 6715.8 11740.6 6628.2 7105.1 12446.8 5959.3 6635.8 10767.5 10451.6 14876.8 5902.7 9412.6 8394.7 3958.7 16874.5 8086.2 7891.9 10014 7220.7 7011.8 10175.7 8597.7 6769.6 14676.5 6327.4 9548.6 7897.5 8521.8 11537.7 7238.7 8547.1 6428.9 5383.4 10309.1 7358.3 3713.3 6683.2 6377.9 4340.3 8357.4 9799.2 5515.6 6461.4 8400 6283 4751.5 4195 8807 3637.7 9588.6 11799.8 17068.6 11650.6 7393.8 16465.5 5104.2 5604.3 8015.8 13387.2 5993.8 11999.3 7938.9 12783.9 10285.5 11762.7 10801.3 7038.9 9322 6052.2 8720.7 6212.2 5141.2 7226.6 9154.4 9482.9 10855.7 7844.9 6809.9 6163.7 8661.5 15015.6 8062.3 7978.1 10231.4 8412.7 7371.9 11588.3 6102.8
2586 1752.5 1427.1 2176.3 253 1953.1 1568.8 3188.3 8476.1 3338 1687.3 1300.8 1847.6 5433.7 1636.7 2208.6 2614.4 2489.3 4455.7 3144.9 1493 1315.5 3724.8 1282 5539.4 2176.1 861.3 7334.7 3562.5 3656.8 1288 3937.1 6243.3 2135.8 676.9 1352.9 1735.4 6484.3 6164.8 3120.6 4249.4 4640.3 4288.8 3231.7 3064.3 2443.3 6847.7 2169.1 1353.6 1169.9 2302.2 6223.7 7058.6 3134.1 4748.4 1746.8 3122.2 7336.5 841.4 2592.6 4627.9 2845.4 2595.4 4038.7 5710.8 1544.2 13036.8 1712.2 4593.1 1821.6 5653.6 9294.2 588.5 6211 15126.8 8009.2 884.2 11929.1 1085.2 3054.5 2101.2 7238.5 203.8 9691.3 7006 10153.5 1373.6 7338.2 718.1 1085.8 4590.3 4771.7 3557.5 2489.3 538.2 2600.3 776 1414.6 581.9 1390.7 15715 1318.5 3662.1 3616.8 587.7 4969.9 2288.8 3158.6 1631.6 6627.1 1645.7
3683.4 5879.8 2477.3 4346.4 6450.8 2355.6 2575.3 5926.8 3398.7 2887.7 3032.7 2811.5 6379.8 2376.3 3401.6 5839.8 3578.9 3616 3205.5 2349.3 2576.2 1576.9 2277.7 2672.9 2304.5 2941.4 2611.1 4346.9 10247.1 4389.3 2236.6 2748.6 7758.1 5770.3 4454.8 4208.8 2627 3230.6 2399.3 2735.6 2290.4 2803.7 2434.5 4077.9 2142.2 4003.7 3465.1 2561.8 3552.8 4291.5 2960.3 6215.1 3703.4 3644.6 3149.4 3557.7 2666.4 2734.1 2155.4 3059.4 4180.5 30790.2 6791.8 6500.1 5311.5 3531.1 2681.1 3494 3590.4 2557.7 6558.9 2308.5 2617 5421.5 4837 5289.3 2000.2 5513.2 1631 2979.8 3277.7 3716.2 4396.1 2315.8 3845.7 8281.2 4177.2 8120.7 4444.2 5422.5 3250.1 6419.1 3783.2 3683.2 1784.3 2908.7 2831.4 3922.5 7701.4 3450.6 3108.5 3220.7 2226.9 3634.2 3305.9 5056.2 7383.4 3475.5 2416.3 3460.2 3859.8
1325.1 1335.3 2587.4 502.5 297.4 871.9 3462.3 404.3 247.5 689.1 228.9 972 302 517.1 342.7 1006.7 933.5 358.6 2784.4 383 258.4 800.4 893 479.2 285.1 3177.1 1904.7 360.7 560.6 1631.6 1204.4 9083.4 315.1 276.6 506.6 214.3 551.6 832.1 2764.7 744.7 1286.4 220.5 1076 195 998.5 385.3 344.5 4178.9 448 714.9 3861.5 257.3 1017.1 2049 2062.4 577.3 5357.8 813.4 1149.3 1313.5 2090.8 767.1 877.6 245.4 314.8 495.2 1852.5 1382.2 400.8 983 247.1 746.4 677.3 493.1 4034 1203.7 876.8 412.3 804.2 1442.9 6743.3 1208.7 195.7 348.1 9788.6 609.3 11392.3 1426.2 477.1 640.3 189 679.3 1437.8 2088.8 1820.9 2470.1 499.2 25397.1 906.4 3179.8 2351.3 1907.3 1659.3 9708.2 933.8 3005.5 402.8 137.1 1245 390.9 2596.1
