"V1" "V2" "V3" "V4" "V5" "V6" "V7" "V8" "V9" "V10" "V11" "V12" "V13" "V14" "V15" "V16" "V17" "V18" "V19" "V20" "V21" "V22" "V23" "V24" "V25" "V26" "V27" "V28" "V29" "V30" "V31" "V32" "V33" "V34" "V35" "V36" "V37" "V38" "V39" "V40" "V41" "V42" "V43" "V44" "V45" "V46" "V47" "V48" "V49"
813 1028 1035 871 2033 684 1070 602 538 649 570 -1355 795 702 1069 965 778 1102 2206 671 1046 1005 609 1744 1219 1177 1042 1055 1103 4096 476 822 685 563 420 249 1027 928 572 545 966 395 429 629 746 521 472 432 944
274 277 275 439 360 311 431 171 455 296 1850 3450 128 283 1607 298 449 1035 -866 174 196 649 288 449 590 490 387 376 363 3017 438 -32 372 293 393 319 431 318 152 165 424 235 219 237 246 357 149 454 142
-68 -136 -202 -300 -249 -378 -415 -193 -40 66 1827 2410 -69 -175 102 -91 48 -86 -724 -54 246 -10 -143 -698 -120 50 -119 -131 8 3356 -206 -82 -62 -165 39 -116 336 -82 -89 54 105 -22 11 -181 -146 -22 -100 -137 57
314 273 243 366 673 227 433 232 424 373 1715 3659 221 364 352 369 870 566 1957 464 436 210 321 857 328 526 679 326 445 3300 405 464 266 457 429 403 661 548 289 366 593 292 292 347 246 408 343 616 410
2360 2060 2347 2069 3017 1666 2316 2214 1853 2722 2319 5061 2387 956 1671 2321 2517 2498 1611 2059 2615 2541 1583 2432 1869 2337 2524 2184 2286 1728 1410 1743 1546 1554 1743 1879 1358 1148 1475 1416 2529 1805 720 1815 2246 2232 1706 1168 781
707 305 24 879 1126 1059 970 648 873 1196 2341 452 1312 1413 821 1181 562 974 608 482 1037 741 920 1042 288 1527 1376 1022 768 4644 462 384 530 545 653 593 1267 714 856 507 951 1505 1217 1143 733 278 1304 1575 1293
742 697 295 557 462 1582 706 375 544 411 910 1728 727 1201 454 1328 376 454 -1769 548 489 575 334 264 448 348 335 463 231 382 1027 1165 1136 1309 1992 2397 1614 1482 937 615 988 2000 2391 870 1498 1317 1023 1244 1108
48 -134 54 -228 226 4 -3 -47 -207 -108 -2391 -3769 -253 68 -100 -147 -554 14 -1823 -181 -650 -162 -202 -294 -41 -352 -307 -268 62 -448 44 -199 -99 -5 -50 -206 253 -197 -106 -38 104 77 324 -107 -74 -200 93 62 32
448 304 407 523 1408 539 327 240 356 372 2275 3988 491 387 341 229 304 722 651 127 219 640 82 846 488 29 541 661 352 2628 362 240 323 404 375 419 453 309 551 395 422 280 358 319 193 306 371 863 626
375 491 657 790 1011 553 656 196 427 331 645 2751 457 247 519 633 884 697 2541 221 582 934 1026 2226 481 1459 509 1057 347 3501 454 600 490 273 953 381 289 1322 744 419 1662 783 486 526 660 326 297 615 612
1021 1753 2381 1173 1675 1307 613 1195 976 581 -2798 737 518 847 1050 817 1453 1685 1646 1352 1427 817 659 1522 811 954 939 404 849 152 859 795 1361 648 824 918 1262 1412 1166 829 1141 621 1055 1091 783 1084 631 1083 946
973 1123 3131 805 71 626 268 734 297 757 1000 1685 350 248 1060 133 696 777 -731 2094 774 611 289 345 263 544 403 420 511 170 288 1440 2717 590 585 868 564 1633 179 1951 470 298 315 281 480 689 480 526 425
155 87 97 142 678 160 237 -146 359 92 1056 -3129 -94 127 98 159 -158 77 360 13 -89 80 63 139 168 -192 165 287 146 -3116 -51 174 178 16 -127 -212 -39 195 30 58 -236 142 -42 22 84 77 112 33 34
-575 -666 144 67 590 284 148 98 226 209 696 964 102 118 389 1039 228 506 1352 194 257 338 3947 336 -463 171 2008 209 149 618 47 62 46 120 87 125 255 -14 -58 91 48 127 100 270 244 134 84 340 167
1385 810 1298 1251 676 869 831 1074 1449 538 -732 1612 277 667 494 139 3183 1179 586 1549 936 1503 845 208 797 926 544 1017 591 -180 2233 2690 444 1761 1371 1074 451 299 373 1478 1235 323 703 433 565 687 340 826 708
4722 20 183 178 52 113 43 63 62 58 -524 174 109 81 11 126 69 -86 571 26 92 -40 -30 -71 58 17 127 120 23 127 162 -39 47 18 48 113 176 29 128 55 164 75 70 210 48 6 216 -23 130
209 24 20 97 732 6 -38 313 583 365 517 4352 388 222 158 273 893 519 1212 159 291 8 218 568 104 -171 851 519 392 2075 287 245 308 263 258 41 286 12 44 179 385 159 231 263 391 270 250 684 428
363 204 266 400 653 316 338 247 -20 236 719 719 40 -15 605 15 1104 862 -76 48 -134 -25 259 470 413 144 -12 68 74 10 -36 -130 65 153 359 -25 98 322 67 -14 22 20 28 88 106 226 80 193 4568
1369 1211 2032 1067 1213 1724 891 1923 1131 2307 896 1409 1045 2086 1642 1149 903 505 761 911 950 490 4710 1708 2588 1628 1323 1533 848 1040 782 997 1502 1284 658 1260 1511 1664 944 623 1183 1506 1623 1977 613 1101 1135 1267 1045
1645 1872 1655 1037 1649 1315 1871 2960 1685 1727 921 371 1028 935 1635 792 927 1025 658 1349 506 945 952 1207 4305 1107 1043 1410 637 397 677 1297 2169 1636 785 1042 910 1278 1700 868 851 848 1591 727 670 1098 1153 231 1029
199 -104 323 -291 954 -202 -474 200 289 248 -1628 -3667 581 262 80 105 122 595 -238 435 210 381 248 1011 376 154 650 545 613 -567 39 236 -25 75 279 73 59 48 -140 26 301 162 150 78 518 116 93 225 247
-229 106 -115 -94 259 -75 -186 103 -174 -125 -2032 -4292 -51 -66 -177 -435 -44 -121 -514 -126 -127 -601 -33 100 -47 -243 -420 -457 -189 -208 -507 162 -79 -307 40 -28 33 -21 -7 -81 -242 -21 50 -3 -162 -60 169 -207 116
462 1657 1814 2278 693 1076 1737 1893 2144 1514 829 1024 1341 765 1886 1521 3164 1388 1229 2588 974 1431 1281 2039 2476 1240 2245 1136 1066 1076 2325 1098 2789 1772 2930 2961 3269 2585 2304 1791 1166 2137 2152 1577 2059 1632 1576 1926 2310
-261 931 -460 -328 484 -304 704 1499 303 545 -429 -1118 921 180 876 866 997 313 -533 911 1062 575 1744 1279 1874 2449 1320 711 1024 1958 659 429 432 1250 1217 85 303 644 1066 987 894 469 547 648 614 1156 630 800 785
1162 1587 2769 2698 1325 1552 2095 2569 1455 1992 40 419 1699 1581 2600 1727 2269 1412 1563 1820 775 2437 2702 2440 2692 1801 2620 2421 1760 268 2004 2569 1664 1862 1634 1410 1717 959 1348 1059 1812 1528 1076 1825 2851 1796 1858 1224 610
247 361 360 88 475 182 329 133 40 77 2694 3829 -302 104 1 -35 764 42 1604 337 562 191 94 529 371 615 741 67 257 953 -80 898 727 881 353 415 405 691 507 202 644 627 244 935 519 503 307 437 44
734 799 657 568 673 676 2471 662 210 877 2467 -1081 1165 1081 432 1538 1394 251 483 589 1184 2011 700 437 -25 515 1002 1243 942 -332 923 529 739 1515 1157 2626 577 336 1180 506 1075 336 1099 927 436 1594 411 718 -38
370 25 27 265 203 140 448 917 447 529 981 -127 504 467 867 2488 -180 34 -1265 525 529 -71 751 3243 1540 802 170 620 1110 146 156 186 375 654 366 137 278 200 49 300 652 1456 933 1272 492 699 624 62 607
1316 699 977 1325 478 1102 1117 1725 660 2293 -576 1028 303 201 565 543 1117 859 1684 1260 764 643 480 724 2711 804 1145 856 1258 3 842 2147 3197 1025 1197 837 1013 2407 945 902 1186 593 907 1237 713 823 2131 939 1346
243 102 1 -141 -146 551 797 530 271 752 -448 -2418 659 1676 26 1420 414 296 -1004 510 161 329 1772 992 660 153 356 636 1288 -472 152 257 658 463 2 272 42 400 127 46 -89 1474 623 608 869 1166 515 57 165
339 950 944 251 1244 361 294 334 648 471 -1469 -1236 508 283 346 548 931 651 1057 406 819 705 400 1389 526 1039 1047 272 627 3864 692 574 434 482 592 4 411 519 326 362 540 347 401 661 496 505 446 581 538
737 647 692 833 1501 719 839 578 461 568 973 3123 736 722 528 540 892 792 2926 360 753 680 472 1027 702 609 641 421 610 3679 643 356 532 523 529 316 394 518 430 651 670 297 320 453 509 519 433 725 579
210 294 414 104 363 466 852 522 886 873 1461 835 573 387 37 203 844 882 763 91 416 1036 93 342 499 212 215 369 468 391 2582 258 325 1158 2091 3869 309 355 402 356 375 694 577 260 1028 420 442 126 928
70 117 252 305 320 208 178 71 192 169 2281 4365 104 166 209 162 258 209 533 54 715 147 80 316 235 324 162 152 89 329 273 139 165 170 118 266 285 121 95 55 210 41 42 147 84 166 98 231 38
466 186 714 340 60 813 703 557 643 896 1011 2496 544 1913 744 1017 443 316 -90 585 802 435 360 331 969 343 108 493 286 370 2283 348 708 568 816 997 556 780 2000 513 315 2151 3234 608 562 1294 1581 1023 1001
-238 -83 -498 -196 -271 -141 -68 -330 -395 -366 -2225 -4209 -172 147 -351 30 -436 22 -970 -223 -203 -292 -592 -472 -485 -316 -217 -397 -264 -1465 -392 -465 -356 -362 116 -65 -26 -289 -71 -290 -397 -279 -147 -363 34 -242 -306 2 -295
1 30 -40 -117 -173 -136 -106 -25 48 -66 -3892 -2550 28 174 -29 2 110 -49 39 -17 -1058 10 -124 -37 -67 -64 -64 16 39 22 4 -29 146 -11 -13 -35 38 21 40 -63 53 3 46 -21 28 -21 -39 -41 30
1531 1037 1181 1514 1381 996 940 1000 912 1033 1823 -1846 1180 1282 535 1550 1756 985 418 523 938 797 3336 584 525 1210 359 1474 1169 675 965 1659 1551 1185 1054 904 2173 1784 1619 619 833 1205 1247 838 912 638 832 567 748
-182 18 -109 -228 -621 -195 -446 -144 -377 -302 -3804 -2840 -221 -24 -220 27 -48 -334 -1429 -92 20 -64 -276 108 -278 -302 -337 -120 -196 -174 -185 -13 -113 -215 -138 -130 -620 -159 -175 -118 -477 -235 -86 48 -212 -114 -129 -506 -82
1674 2992 1089 779 -88 1189 1021 937 1325 2622 1198 2382 1142 1303 1054 1205 1953 1590 2196 2860 2515 1063 1478 771 2106 1158 1124 1560 2110 1267 982 1924 1503 1285 607 946 917 903 605 1625 404 742 492 811 1185 2221 569 669 1931
-390 -224 -635 -415 -1628 -289 -590 -391 -477 -302 -3481 -1954 -326 -441 -197 -420 -315 -614 -2287 19 -520 -256 -25 -609 -382 -258 -523 -428 -250 -2189 -273 -65 -335 -79 -390 -67 144 -251 -305 -150 -349 -91 -87 -67 -90 -214 -257 -487 -241
1219 1313 852 1797 1298 1193 1548 1215 1435 2117 1491 164 1413 1178 1675 1373 1817 1808 3657 1979 2670 2215 1024 2718 1873 2090 1292 1839 1584 385 666 2270 2579 1490 1099 616 1174 1519 513 1761 677 366 771 1545 794 1273 1600 1226 918
487 556 690 497 1622 268 245 434 959 450 2957 4045 356 166 164 514 543 764 1126 605 680 362 204 249 1172 877 475 501 928 1157 616 661 670 598 900 275 594 723 278 255 1006 478 206 471 245 280 439 346 573
497 217 -787 269 -252 58 -396 427 -51 -121 782 -2712 372 175 -39 -16 782 308 -1408 195 -84 -219 174 -573 1021 682 218 -200 732 2186 266 371 299 779 364 -216 -401 577 -32 412 419 398 -23 449 24 231 416 745 347
346 299 334 556 370 524 493 297 481 182 2534 4023 520 436 523 578 459 808 109 731 1099 632 1057 495 432 666 756 464 587 831 323 1439 381 239 533 731 704 444 579 494 2362 135 480 803 301 363 213 377 317
336 310 341 432 933 449 466 333 287 439 1050 2154 769 356 788 391 1177 994 1447 372 676 437 380 1093 499 519 567 612 398 4400 338 240 235 259 283 547 320 335 386 221 338 201 152 311 1137 957 230 995 368
1888 1523 1510 2533 3052 1976 2247 1532 2176 1473 1893 487 2485 1962 1741 2192 1464 1353 483 1850 1211 2036 2159 2295 806 2673 1263 2021 1789 965 1728 2158 1456 1474 2951 1989 1232 1286 1848 2132 1894 3728 1198 1098 2202 1777 3340 1005 1044
958 1128 460 505 442 470 594 1825 1493 1231 2412 184 585 901 1721 1261 924 867 -78 2357 601 714 259 900 666 775 1264 264 997 324 1029 1169 2087 2736 693 1261 1462 1906 2110 2926 476 804 1080 861 815 1043 700 690 905
1408 309 -13 81 -134 168 -78 424 503 538 -130 -1163 123 -24 225 567 197 397 1635 382 11 22 -152 1878 863 105 455 -191 111 3246 150 221 505 636 166 36 1617 394 273 191 95 47 84 154 134 284 -310 1032 -130
822 955 907 924 708 1202 908 780 888 747 4204 2818 921 1500 649 332 586 591 -153 654 870 1130 533 1031 578 1157 556 961 819 749 718 1952 878 915 2065 1125 1385 810 1420 2018 1426 1241 1381 1086 591 987 507 809 959
62 472 -288 -249 -47 -165 147 443 241 184 -2625 -3146 152 227 -64 84 267 127 1296 158 -74 -92 227 -408 -96 -135 76 -261 169 -1090 -200 -71 -516 76 -36 156 456 152 -52 267 122 153 171 -29 71 76 54 -296 147
1113 3031 1795 1790 868 968 1118 1525 1140 759 423 409 667 1313 2527 1641 1083 1335 598 1898 695 1184 2887 2015 882 1125 588 1614 990 1071 914 894 1207 1252 1624 1568 3501 949 1562 2510 2201 633 1174 1645 1140 1616 992 1345 1211
971 923 527 693 15 744 1851 1262 1424 1794 1017 867 1657 671 1063 411 812 1263 -258 595 1371 2736 731 1283 465 346 264 847 219 786 2459 1470 494 1735 1765 1781 1039 420 680 2457 1814 1842 1594 2351 1377 528 949 691 833
126 11 205 298 1217 516 513 300 382 120 843 2462 280 -68 657 369 301 2857 255 225 391 1521 397 264 830 261 751 362 1031 471 552 468 375 289 1266 -71 449 310 306 382 215 174 224 307 225 496 456 172 3170
1213 1581 1653 1966 4364 1316 1449 921 1569 1263 1057 3267 747 1983 870 2083 1328 1789 1738 782 1631 1374 1041 1606 949 840 949 1447 750 994 1302 620 737 580 1250 1603 1333 870 1016 735 1226 666 990 1103 608 1018 641 1357 805
656 1066 594 187 578 253 130 373 657 534 1125 1465 127 548 181 350 920 633 477 913 872 262 105 163 188 308 720 306 241 969 238 2287 1332 213 600 468 486 1951 3859 854 332 438 129 14 221 98 347 582 36
0 57 -46 9 -42 95 89 14 139 58 468 4661 -21 42 8 41 193 147 657 49 251 83 82 -140 55 123 112 70 -8 -102 167 115 28 28 9 -14 -22 41 34 4 53 69 65 56 81 116 10 90 96
-435 -1376 -1049 -784 -2521 -191 -1426 -635 -842 -1580 -1687 -1741 -742 -410 -744 -1276 -1811 -1473 -916 -100 -255 -694 -1642 -2918 -924 -1027 -844 -608 -629 -2986 -483 -295 -429 -818 -896 -318 -623 -758 -392 -267 -776 -542 -237 -479 -1028 -531 -380 -502 -145
1977 1869 1346 1504 784 1890 1215 1714 1239 286 2224 1258 656 1062 1586 935 1181 1088 -1507 1168 1048 1621 1059 949 743 518 3156 1000 632 233 1109 1775 1338 1417 1985 1453 2030 1672 1406 1742 1715 1019 1161 1279 1183 542 1414 1827 977
672 362 351 201 523 446 1642 538 451 259 2306 1770 496 808 604 546 193 263 1095 362 646 166 994 913 2146 670 306 520 1702 599 587 536 1474 1125 117 -667 755 1455 393 116 2313 1034 1367 2667 271 168 940 512 553
-305 -238 -190 -303 -1001 -179 -237 -125 -107 -1768 -584 -2608 125 -115 -208 -170 -54 61 1438 -75 97 -176 -28 118 -146 -188 -61 -6 -13 -3222 -139 -218 -120 -218 -180 -178 -127 -119 -125 -285 -209 -107 -37 -96 -45 -158 -251 -414 -208
862 157 1071 930 1402 2797 1655 1288 1373 1051 657 394 2480 1014 995 1772 365 823 -23 1517 536 1332 294 41 862 672 2066 1897 1998 207 741 953 682 503 477 951 642 589 918 159 23 375 610 511 2435 1058 1259 704 266
1074 1021 1514 1247 631 293 1238 1450 814 577 1132 270 2140 946 1130 2059 1389 890 497 1888 1206 808 2093 1115 2075 1968 966 1351 1064 1298 686 1495 1457 1350 945 1266 1343 1375 777 1818 3698 3504 1334 1169 1361 994 1056 514 579
565 459 99 274 501 336 80 519 205 100 3757 2534 315 657 98 388 113 156 -649 88 -81 17 211 -180 8 -59 207 14 44 -288 292 -62 64 399 748 734 -342 63 416 427 410 259 167 248 24 158 305 958 531
544 268 338 304 -178 549 500 523 216 403 980 284 51 323 189 301 599 71 -2645 658 470 949 28 42 16 669 1002 625 596 3241 76 890 322 367 190 877 489 293 339 125 333 11 251 127 380 794 264 114 -112
800 1310 713 955 740 561 575 808 2353 1391 371 304 384 421 619 589 1196 1978 1627 886 1332 677 414 2712 1067 909 704 753 607 1786 1328 924 1096 1193 838 1031 1318 1026 643 362 3920 701 811 574 1008 502 1813 575 755
2116 1786 2105 1785 3309 1844 1063 572 1350 1314 2579 3373 937 1006 907 694 338 592 1226 759 1062 1415 1584 2385 2219 1475 1299 1595 1942 1505 1511 635 921 1074 1332 1409 824 1422 1557 805 1791 712 1383 587 756 662 1956 1859 1642
1580 1947 1830 1856 1048 1799 2054 2124 2303 2476 1714 961 2208 1722 2543 1768 1342 1759 1289 2133 1556 1669 3813 3909 2947 2891 1522 1504 1727 820 1852 1867 1185 2422 1669 1954 2090 1111 890 1871 729 1816 1168 1877 1371 2977 1822 1441 1540
79 67 4031 144 365 119 54 13 106 108 2354 1076 134 80 188 95 105 583 -147 46 512 78 65 182 143 75 17 111 24 725 64 173 109 25 30 98 107 48 58 63 71 73 43 97 73 122 82 111 76
828 510 524 -19 -68 551 318 651 1005 478 -551 843 636 565 2653 408 454 792 -81 495 682 506 1072 323 824 86 990 376 223 768 690 667 569 523 545 1622 602 416 59 95 1888 885 1181 3484 777 179 1379 176 434
-615 -542 -759 -1075 -1522 -517 -841 -478 -778 -824 -406 -2327 -642 -514 -652 -719 -824 -661 -2562 -668 -547 -1034 -833 -1041 -892 -1225 -813 -506 -781 -4204 -553 -427 -562 -420 -541 -537 -487 -528 -247 -341 -355 -564 -244 -476 -496 -874 -322 -649 -390
-237 -20 263 487 405 -137 32 -260 -93 78 235 576 320 298 289 170 302 679 898 307 351 7 206 -40 -126 217 399 151 648 4458 -102 147 57 69 231 118 35 68 -159 244 -135 129 -60 200 290 68 -293 -50 222
111 1090 98 144 187 159 402 144 181 31 -1592 -3929 169 172 35 205 311 349 592 450 -21 185 268 -90 0 134 138 199 30 151 68 307 59 94 -39 105 75 57 85 510 119 50 170 51 86 252 65 273 221
-606 -126 -145 -494 -306 -472 -309 -146 -285 -71 -2738 -3501 183 -410 -252 -90 -162 -115 -1742 28 -210 -20 -19 -540 -184 -119 -421 -595 -391 -799 -258 -201 -150 -152 -108 -118 113 -241 -26 46 252 44 -197 9 118 -7 -197 -378 12
773 292 1261 174 572 4 -196 -25 -514 -179 -418 771 36 -99 -30 -87 -1361 493 -2030 220 -750 -1385 0 387 276 -2690 -42 42 34 -428 -23 522 287 -98 -144 -444 125 145 -67 35 -332 181 -79 117 363 -136 -50 282 333
1256 820 455 1692 2679 1245 1072 1036 1127 1427 1378 3733 1797 1301 682 1651 1612 1048 1356 887 773 869 1554 1853 1616 1992 980 2852 1653 795 741 2470 1181 1027 1005 635 1606 766 1074 943 3010 912 1075 1695 1599 1019 1796 1262 788
-109 -74 -265 54 -292 -208 21 -90 -98 -316 -3692 -2332 129 3 67 -33 578 380 739 -48 270 -147 241 -127 248 -208 56 35 360 -207 -153 -29 159 -48 65 -242 -317 384 -261 1 69 291 -218 196 11 -53 -4 31 -100
-285 -325 -292 -553 -703 -36 -295 -127 20 -204 -2112 -3116 249 120 113 242 -480 97 -460 -156 -387 -204 -161 -485 -331 120 427 299 349 -2207 -9 -132 290 -64 -210 -208 -174 20 -237 -203 -51 -19 287 163 60 159 899 15 -259
1042 788 927 1208 1713 601 697 1410 771 1789 2642 952 1123 754 1311 728 1519 1643 1836 1819 1909 2076 511 1074 793 1161 1893 2884 1156 3994 1597 1246 1677 991 1309 1129 1279 1142 1411 731 748 532 1049 769 1642 1732 873 442 761
-976 -834 -913 -1263 -703 -443 -1676 -421 -2053 -1346 172 -3305 -661 -210 -436 -736 -1243 -950 -2806 -688 1017 -1414 -962 -802 -1081 -1128 -531 -1023 -894 -570 -887 -557 -932 -471 -585 -1156 -982 -353 -627 -58 -820 -693 -839 -674 -407 -480 -490 -1017 -483
522 423 749 476 1018 1514 829 590 786 589 984 2413 363 486 599 320 939 754 1453 1322 790 1073 621 967 593 2267 707 1086 633 2305 520 1997 1350 623 588 1392 2249 1294 400 229 512 1030 2914 2442 1468 700 451 437 407
-534 -662 -498 -592 -991 -603 -1383 -140 -541 -237 -3468 -3191 -504 -330 -549 -848 -482 -454 -2247 -526 -406 -410 -129 -764 -222 -443 -561 -218 -141 -405 -561 -787 -290 -598 -834 -787 -1075 -456 -479 -290 7 -566 -453 -277 -641 -939 -411 -588 -782
-75 35 45 21 58 -114 16 -124 32 -9 4436 881 146 -114 11 26 -245 185 925 -35 163 83 -42 166 -99 20 -21 103 88 279 98 -38 -74 82 -39 28 -11 -20 16 1 -68 -58 -5 -12 -109 4 30 71 82
373 611 753 808 1207 1226 527 544 763 587 1453 472 768 2904 578 1773 864 524 1248 813 497 916 1530 1254 1010 2077 492 863 747 1101 1023 566 459 817 769 928 869 845 688 634 576 1708 4003 1609 702 645 912 1687 411
-178 -21 -184 -414 -252 -198 116 -161 40 -37 199 -1520 -108 -91 -118 -112 101 -377 -632 -19 83 77 -24 -231 517 -237 -288 -35 86 102 -331 -41 1194 -74 -220 -173 -116 3875 -211 -71 -157 -110 -243 -49 -61 -74 125 -197 -295
737 501 642 874 928 581 1256 1187 1391 1971 1235 2567 2318 1928 2004 1475 1361 875 2051 1099 1297 2113 982 309 1024 707 697 802 1738 1602 950 3291 2888 1515 1334 1889 929 2329 1525 995 1711 1236 1382 1491 1398 1484 618 308 488
457 114 172 29 2025 615 822 952 603 830 593 313 3744 1257 641 2039 1141 1003 1093 815 1092 1223 1017 825 398 1351 1403 1117 499 -739 1173 82 262 308 455 685 826 294 157 528 522 1232 533 541 690 940 804 1041 266
746 546 2068 621 1456 817 740 475 731 738 2309 2661 624 922 377 731 650 385 2750 563 525 951 601 179 877 629 312 757 644 3297 719 646 845 656 468 520 653 551 445 803 523 349 220 680 555 598 609 445 645
-99 -63 -22 -74 138 305 -107 -29 62 57 183 26 36 1460 187 15 -19 -35 1324 44 -68 7 3790 53 -65 1894 58 -95 -40 124 149 -42 -15 -65 -71 -20 -97 -38 -153 -22 220 -37 57 38 157 62 -19 22 -53
2262 1741 1725 2042 3220 1560 2215 1942 2128 1451 3080 1084 1476 1880 2816 2596 1412 1757 846 2411 1781 1488 3210 3240 3021 1875 1605 1459 1760 845 2021 1748 1703 1461 1229 1296 923 1225 1184 1932 1634 3663 1633 1910 2255 1601 1937 1954 2182
496 219 516 493 78 65 568 133 545 1072 -576 -3083 64 251 278 344 -84 509 744 591 707 -636 395 35 229 490 306 273 655 2012 136 537 710 929 497 391 417 783 429 861 554 694 470 688 867 437 577 1152 786
955 1045 1778 1466 3280 1085 1496 2654 1640 1267 912 2155 1781 914 2952 1401 809 1156 2667 765 309 1227 1091 1905 1791 1167 1456 895 1295 1215 930 1161 1207 845 914 623 643 919 647 468 1634 762 840 446 834 989 828 528 325
1265 1291 1550 1585 1991 1117 1310 1328 1067 806 -177 2733 1142 1201 1445 1237 1208 1838 2804 1194 586 1605 1282 2189 1404 1765 879 1188 1365 3582 734 742 956 1140 822 268 694 828 1212 584 1237 544 736 1178 794 861 208 838 1012
-490 -304 -214 -258 -1213 -389 -445 -292 84 -256 -1817 -3792 -117 -471 -252 -460 -245 -399 63 -32 -28 1 -70 -702 -289 -432 -259 -281 -563 -2332 -255 -54 -393 -98 -2 -126 -318 -277 -46 41 -196 -225 -192 -226 -245 -454 -251 -118 -268
481 168 -12 328 -210 219 945 510 213 638 1990 564 1492 2056 154 1033 710 146 773 488 594 412 590 -11 276 1172 201 1391 549 144 947 1702 850 1621 1582 1599 2040 1957 914 1339 573 1834 1620 2154 747 459 1248 1073 1577
93 479 450 533 1110 371 431 484 838 246 -813 -3868 320 333 281 359 164 338 -265 381 53 463 476 388 502 367 427 392 365 296 32 326 269 283 415 139 447 289 335 257 267 114 154 239 147 123 -45 -66 292
670 419 357 797 1143 400 981 564 739 717 -181 2328 628 669 670 767 914 744 2502 741 1348 1328 810 1460 887 1092 1044 1046 803 3885 529 550 528 548 604 258 239 692 429 310 343 393 214 454 473 502 384 703 514
-16 -356 -656 -146 -1503 -627 -284 413 -234 296 -522 -2050 -87 -355 437 -598 18 -255 -282 418 -945 63 -883 -754 -336 -887 177 -47 79 -2063 -327 990 887 -499 116 577 1150 -181 48 51 -575 -606 -131 287 523 551 -573 -465 -679
498 1277 140 104 2573 944 1437 1375 1033 666 1089 -651 2787 1057 1312 1108 502 587 76 620 731 1001 722 526 1035 183 1073 1438 524 544 551 760 304 790 -147 67 287 499 727 172 688 195 1121 983 86 554 1585 -808 364
794 851 714 997 1284 639 585 576 721 345 1348 4517 267 -23 35 417 953 517 1336 527 863 546 571 284 943 1087 1207 93 734 1687 619 479 313 818 746 500 828 758 1099 524 362 724 385 368 895 375 490 829 908
