"V1" "V2" "V3" "V4" "V5" "V6" "V7" "V8" "V9" "V10" "V11" "V12" "V13" "V14" "V15" "V16" "V17" "V18" "V19" "V20" "V21" "V22" "V23" "V24" "V25" "V26" "V27" "V28" "V29" "V30" "V31" "V32" "V33" "V34" "V35" "V36" "V37" "V38" "V39" "V40" "V41" "V42" "V43" "V44" "V45" "V46" "V47" "V48" "V49" "V50" "V51" "V52" "V53" "V54"
7089.1 4235.9 4924.8 5464.6 4294.7 4441.6 3725.1 10980.1 5605.1 3683.1 7411.5 3183.8 6463.6 9699.2 2926.4 7658.9 5839.6 5974.2 4223.4 8378.5 3988.1 4390.9 2449.6 5699.4 6531.6 5657.6 4186.8 4632.4 3874.5 6574.3 3170.9 6678.5 6883.7 5268.4 7661.6 5529.5 6158.9 4897.2 4551.8 5360.7 5766.6 4331.4 7133.4 3718.2 6520.6 6430 5174.7 4380.8 7269.4 6227.4 4469.6 5375.9 4648.6 5746.7
15.5 1370.2 401.9 70.1 28.7 91.4 9063.9 117.6 101.5 715.6 131.6 160.3 597.2 93.6 3972.9 88.2 3871.3 23.2 22.5 14.5 29.6 18.6 12.7 128.2 32.3 783.8 46.6 128.6 17.7 2121.4 6506.8 73 18.7 35.5 30.5 506.9 15.7 15.6 21.9 11.8 18.4 896.2 65.8 21.7 108.8 32.3 50.3 433.2 54 24.2 13 80.5 35.2 67.7
344.6 909 2263.4 534.7 854.1 841.4 1383.5 743.2 799.1 3248.1 402.9 1397.3 2249.9 539.6 11585.5 2645.6 2544.8 789.4 175.2 735 658.7 402.5 3086.9 446.8 867 1292.6 986.5 1068.6 1897.7 2152.5 2629.1 843.1 1075.2 377.3 427.2 1445.2 1322.1 1146.4 3011.3 1861.5 2860.5 1708.6 1445 506.7 914.2 2142.5 458.3 645.8 290.1 827.3 315.4 272 288.3 448.1
2170.4 1493.9 1454 2278.7 1884.8 1306.1 1600.1 2292.1 856.9 6574.3 1445.9 3982.7 1488.3 10892.4 4197.6 2372.4 1350.8 2123.7 1686.1 1372.5 2836.2 1739.2 1661.3 1291.9 910.2 616 369.3 471.2 753 1092.2 495.6 800.8 1403.2 464.1 2017.5 1583.8 1100.2 728 1048.9 763.3 450.2 1408.1 1165 1028.6 1516.3 1368.1 1866.8 1247.8 3528 2206.1 1224.8 1515.5 2405.9 1176.2
1468.8 3969.5 2050.1 3532.5 2338.9 2638.7 3630.1 1440.1 3146.4 3384 1330.7 1385.4 884 5879.2 1234.1 6927.8 1442.3 1674 5944.2 1349.6 3698.4 3584.2 2770.7 2385.2 3734.9 1942.8 5187 2359.9 3173.9 5461.3 7701.7 7084.4 5901.1 2613.8 6342.1 4327.1 4149 1824.6 4372.7 2232.1 4272.8 3640.1 2107.9 3609.6 1631.9 2598.3 3209.2 3074.3 4953.5 2681.9 2557.2 3169 3938.5 3522
9009.9 890.9 2653.2 975.4 1657.6 1064.8 1351.7 975 1049.4 1188.8 693.6 661.4 1194.5 1132.4 1441 1295 1940.9 1650.7 1257.5 1870.3 4493.6 2804.4 8760.8 4389.5 718.5 812.4 1594.3 1087.8 4127.6 2262.2 950.9 1004.9 1553 1080.9 1980.1 2684.6 2058.8 748.2 1139.5 1606.5 927.8 2443 1453 553.3 1030.8 2428 641.4 1470.5 1753.5 2156.1 2353.2 2183 3011.4 1436
33.2 1920.2 861 801.1 590.7 223.8 9694.5 242.9 269.1 654.3 279.6 570.4 729.7 89.7 2073.3 494.7 1218 332 533.5 335.2 401.5 222.5 166.2 321.5 58.3 674.6 42.2 192.1 333.9 2740.9 7499.9 54 321.5 258.9 148.9 600.8 262.6 170.2 179.6 184.4 122.8 934.9 344 125 192.1 196.7 262.8 1175.4 222.1 371.9 301.3 336.3 407.3 239.2
1865 2081.1 2972.9 2677.1 2814.6 1726.5 1841.2 6415.7 1989.1 1400.2 4295 11651.6 4374.9 531.4 1594.7 4441.9 1601.3 5285.5 3239.1 2861.9 2224.9 3632.1 3182.7 2696.2 1633.7 1841 2814.5 2068.8 2432.8 1863.7 1280.3 1865.9 1129.5 2439.3 2789.1 3014.4 3742.5 2039.3 3546 1994.3 1945.6 1947.4 3425.3 3167.3 2322 3785 4611.3 2167 4264.6 3869.5 2521 3062 3241.7 3115.2
1016.3 1280 1291.5 1489 1160.6 2320.4 1077.3 2558.3 2352.1 2284.7 1606.8 1269.7 1916.2 3813.5 1854.8 3703.9 3028.9 2719.5 2877.2 9345.6 4229.7 3050.9 1750.1 2692.6 4138.6 3047.1 3280 4539.5 2920.7 1951.1 2060 1869.7 2692.9 2777.4 1998.2 1904.1 1888.3 3161.4 7535.3 5703.6 7856.8 2264.3 3426.7 4047.8 2931.3 4257.2 2225.8 2259 2975.7 2652.6 2113.4 2484.2 2412.5 1549.8
1404 698.4 966.4 361.4 785.6 1141.8 931.4 2691 2481.6 246.1 185.2 335.9 845.6 103.5 976.8 2967.6 2583.3 4184 819.8 1394.5 1156.5 1933.4 360.1 1080.4 1302.1 3314.6 1487.4 2327.1 1240.2 1515 962.9 2943.7 4802.1 5192.3 3097 1358.7 4917.1 1585.9 960.9 780.1 1223.1 3185.5 2430.4 2556 9697.3 2981.8 768.8 1660.6 746.7 1559.5 2206.8 617.4 1413.1 716.6
2447.9 3927.2 2761.6 1803.3 1216.5 3113.1 2726.6 2967.7 3656.3 686.6 3613.8 650.5 1501.3 1665.8 1027.5 5021.9 5988.9 4168.5 3292.2 6649.6 3176.4 4024.7 4244.3 3886.6 4673.5 6285.1 4854.9 4015.3 2804.1 3270.8 6230.2 3028.3 2538.9 3461.6 4299.7 4190 4451.2 5206 5441.3 6187.6 9638.3 4637.1 3517.3 5330.9 4757.1 4682.8 4475.9 2991.4 4890.8 4236.7 3547.2 4513.7 2106.6 3514.3
1675.4 1944.5 3352.3 1320.3 1513.6 4172.2 2070.1 1749.9 3903 814.2 1278.1 1008.2 1848.2 487.1 665.6 5253.7 4190.4 3629.4 2377.2 4716.6 3690.1 2871.3 1895.3 1639.1 4792.4 5118.7 4769.4 8493.3 4340.6 4332.7 5063.3 3737.5 2752.3 5919.7 3197.8 5037.4 3376.7 3133.7 3977.4 4188.8 3397.3 3984.9 2296.3 7298.2 3004.9 5274.6 4290.3 1851.2 1907.4 3699.2 2696.7 2676.3 2239.1 3500.8
5271.5 12.3 10.5 23.9 12.6 4.6 34.1 20.4 27.1 22.4 18 15 31.6 294.1 14 173.9 6.2 144.5 8.7 3977.1 4967.9 1222.3 14 5.8 439.9 18.8 771 25.6 491 273.4 210.6 5.4 1134.3 886.4 196.7 823.5 2055.7 1537.9 507.5 1913.8 9143 518.1 1222.5 735 1734.7 988.7 1323.7 2465.4 928.2 1444.7 6.1 12.5 26.6 1712.6
821.6 831.9 937.7 793.3 720.8 1142.4 686.7 2512.7 1990.8 269.5 1610.5 453.4 743.2 191.7 164 2244.9 600.8 1748.6 2348.2 546.3 2812.9 1539.1 720.1 1194.7 4423.4 2282.4 2985.7 3775 2620.5 560.7 901.5 3650.4 1412.1 8528.1 1470.2 3600.5 423 2022.8 2544 2043.4 5367.8 1091.3 1568.7 6201.2 2665.4 3198.1 2006.5 1485.4 1858.8 4701.4 910.6 293.1 2536 571.6
393 367.7 372.6 219 345.5 230.1 429.4 353 145.9 416.3 416.9 476.4 12216.8 104.4 329.2 358.9 101.7 203.4 254.1 180 239.7 253.1 189.4 141.5 72.2 190 244.9 385.5 195.8 82.7 389.9 236.4 284.3 100.5 400.3 191.6 44 181.9 124.8 16.2 186.1 140.2 330.9 254.1 204 159.4 247.5 253.8 232.6 138.8 845.1 161.3 250.9 245.6
53.4 91.4 87.1 138.3 81.4 102.7 172.9 159 93.9 12093.2 203.2 289.9 51 166.6 154.3 86.2 44.2 46.9 93.7 210.6 52.7 86.6 43.8 51.9 82.2 35.2 56.6 114 51.9 46.4 44.5 93.6 102 56.3 130.4 100.4 100.8 55.1 93.4 90.5 88.8 32.2 185.9 54.2 58.6 42 62.7 132.2 50.9 22.7 88.9 95.7 191.1 66.5
52.8 878.1 9017.7 3589.2 729.5 268.4 5720.5 181.4 6.6 30.7 4480.6 50.9 1606.7 3.9 53.8 72.5 12 29.6 6.6 46.9 17.8 22.2 38.4 32.7 69.3 40.5 27.1 72.4 9.8 8.3 30.9 29.7 8.4 14.4 58.5 21.6 12.3 8.5 50.7 5.9 5.1 30.8 45.8 5.3 4.8 5.3 48.3 16.9 46.9 27.6 459 2786.6 31.9 37.6
2374 4626.2 2188 2145.4 4428.2 6253.2 2384.5 5047.3 3303.8 6715.1 2581.7 4362.7 7318.4 2539.3 6077.2 1709.2 9254.2 2080.1 2671.3 971.5 3570.6 3447.6 5346.5 2464.3 4679.3 3393.2 3523.8 4530.3 3295.8 3480.5 2044.2 3023.6 4122.3 2692 6147 4939.5 5193.1 3125.5 3791 3899.2 1422.2 4150 2950.4 6476.2 1789 3835.8 4467 2055.4 3117.6 3622.2 2173.3 3391.3 2717.7 2715.7
232.8 793.6 634.8 1160.4 217.5 1930.6 615.1 2885.8 4659.3 458.4 6305.4 325.5 831.9 304.4 399.6 1449.7 1867 278.7 1466.1 920.7 2413 1530.8 439.6 578.4 1034.7 1645 248.6 1341.1 660.6 1154.9 1689.9 1348.2 3278.9 812.1 2497.7 3586.2 1004.8 6410.4 2856.4 4568.8 2921.4 6566.8 955.6 2677.8 3326.7 4417.4 518.1 1327.5 737.5 1319.9 943.6 384 761.1 533.2
110.4 777.1 786 229.5 355.7 1870.6 1058.1 329.5 3010 252.2 273.8 147.9 525.3 98.5 735.1 3806.6 1972.7 485.4 381.2 1364.6 1940.4 4708.5 950.8 214.5 2077.7 3525.1 1161.2 3859.9 2247.5 2323.7 3801.2 2944.4 1514.4 2181.3 1094.7 2707 2951.1 3050.2 7805.6 2517.3 2850.3 3239.6 3365.5 2697.6 2434.1 6586.6 653.6 855.3 733.8 2947.4 659.1 222 474.1 1387.7
7682.4 2823.7 2575 2372.2 2777.7 3987.2 2401.5 6897.5 4681.1 4668 5252.2 2682.4 4273.1 7028.9 2297.8 1325.4 5835.1 2556.3 2933.9 2930.8 2353.9 5521.9 5526.5 5578.3 2662.2 3302.3 2167.2 3360 1535.5 1974.5 2568.6 3554.3 2970.1 8126.5 1259.3 2048.9 2465.6 3738.6 2602.1 2616.2 4094.8 2170.3 905.9 3641.8 2005.5 3347.5 2417.2 2005.8 2411.2 1889 3835.4 2361 4116.3 3622.5
465.8 885.7 601.5 772.7 1124.2 582.8 753.7 305.6 599.2 570.4 1052.3 766.7 474.7 295.5 320 570.5 1395.5 417.7 190 1489.7 5979.1 376.2 2627.4 321.4 8115.8 3919 5877 3512.3 2088.8 2041.1 1859.8 1003.5 676.3 4160.5 598.5 722.9 1337.7 89.3 478 161.2 248.1 539.8 483.5 534.1 1354.8 131.8 111.7 297.6 114.4 248.8 1776 198 1193.7 373.6
348.8 1362.8 1207.8 2923 1006.1 1471.9 1586.4 1008.6 1569.3 428.9 2486.6 704.8 588 283.9 615.7 4325.8 1329.5 4011.7 2927.5 5181.6 2196.1 1652.5 832.8 1308.1 2659.1 1165.5 1068.4 1514.9 985.8 658.8 1652.7 1561.4 3093.3 2029.7 2715.6 1547.8 3380.7 5916.5 2648.4 2878.1 2011.4 1778.4 3499 1986.5 4746.8 929.3 6568.6 3768.7 7895.5 3907.3 2727.7 3689.4 3065.3 3447
3048.9 1778 3590.1 1763 5031.3 2316.4 2150.9 1965.7 2690.8 1226.9 3960.9 1440.8 4682.1 599.5 815.5 1123.9 5041.3 3648.7 6287.6 817.8 1580.8 3143.4 10388.3 2740.9 2574 2543.6 3095.9 1965.9 2289.4 2993.1 1163.9 3751.2 1507.6 1366.1 1782.8 2753.8 2417.1 1778 2415.8 2947.8 1359.1 4138.2 2704 1993.4 1322.7 1482 1418.4 1209.9 842.6 1681.6 3259.4 3536.8 1339.9 1707.2
567 1064.1 385.2 455.6 942 440.7 812.3 968.1 664.6 1933.5 1168.9 755.9 1105 1057.2 680.1 616.5 569.2 730.8 540.3 474.7 560.1 645 820.3 836.8 431.8 456.4 569.7 593.1 371.1 415.7 2170.9 366 1221.3 12370.7 658.2 704.3 511.5 521.8 593 414.4 596.3 589.1 626.8 484.3 529.6 296.9 390.7 518.3 435.3 455.1 519.1 817.7 678.5 794.8
591.7 859.4 442.4 766.6 976 839.2 1363.2 1477.8 1906.9 3637 1028.6 888.4 4444.6 798.6 2082.3 310.1 4104.6 1474.5 523.6 613.8 841.7 2220.8 4968.7 10212.1 686.7 569.6 231.6 371.1 831.7 514.4 857.2 1698.3 2092.1 811.9 774.2 641.7 573.9 349.9 347.6 410.2 232.9 1047.8 334.7 353.9 1047.2 1824.7 588.1 693.1 448.1 579.6 2821 501.4 1173.1 925.5
2976.2 1465 1788.6 2928.6 1930.2 1268.4 1169.2 2915.5 1467.8 7885 2003.4 7545.9 2041.7 6731.6 4855 4413.7 1836.7 1772.9 2712.1 2204.8 1546 2203 1496.4 1425 1233.4 1226.4 1033.8 1512 1679 1138.9 1320 1109 1989.2 1555.2 4618.4 2728.1 5200.8 3307.3 1142.2 2285.1 1853.1 2497.4 5052.2 1493.6 2088.3 2697.7 5050.8 2360.7 4359.3 2297.4 1748.2 2854.8 2566.3 1637.2
6366.2 5648.7 2478.5 5293.3 4167.1 4980.8 7772.5 2734.6 1217.4 1948.8 1896.4 634.4 2984.2 1650.4 1694.9 2264.7 1219.3 1606.3 2384.1 1706.9 1612.7 859.2 2836.6 1812.9 1186.4 2437.4 1829.3 935.8 2002.3 1966.6 1845.6 4286.9 1498.3 677.7 1600.1 2017.2 2521.5 1214.4 1400.5 3000.3 1550.7 3004.3 6548.3 789.7 5792.4 2033.5 1391.3 3808.4 1626.3 2696 3875.8 3613.3 2940.5 3037.4
101.3 9847 78 129.1 106.3 106.3 39.6 59.8 86.7 303.2 170.9 180.2 7188.2 158.7 141 153.5 132.1 119.1 165.5 102.5 174.5 45.2 103.1 76.6 86 102.5 222.1 213.7 126.2 177.6 235.1 76.7 127.9 38.9 158.1 88.4 118.2 66.7 68.6 70.3 100.5 139.1 63.7 160 92.7 24.6 146.9 162.9 110 117.4 312.9 104.3 21.2 167
34.3 126.9 571.4 49.7 30.5 756.9 1031 444 2158.5 265.5 7.2 218 332.1 11 347.6 8.8 8175 7.1 82.7 11.5 295.5 832.3 93.7 50.9 173.5 460.9 76.5 130.3 126.9 821.9 21.5 92.3 600.3 115.2 816 5852.5 107.7 6375.7 3048.7 2452.5 159.1 411.7 100.4 980.1 21.5 179.2 40.8 252 7.9 131.7 26.3 17.6 8.9 9.1
3525 649.5 375.9 647 612.5 601 957.7 1878.2 1175.4 3781.4 734.6 871.9 805.8 411.6 10678.3 360.7 842.5 36.3 376.4 39 30.9 15.9 4050.5 2060.1 716.8 566.3 175.5 62.6 282.5 376.7 508.9 1238.9 710.8 117.2 314.4 234.6 359.4 43.9 305.1 302.9 189.4 624.6 283.4 49.9 280.3 54.4 284.7 221.9 62.6 436.5 260 137.2 38.2 378.3
3540.2 2894.6 3061.6 2987.1 2795.4 4161.9 3356.1 4137.7 4400.7 3802.5 4582 4776.8 2183.7 7137.3 1926.5 3347.1 4534.4 3270.9 4364.2 4097.2 2515 5037.5 4616.6 4693.1 5037.7 3182.1 2206 3460.3 2389.2 2887.8 2308.4 3008.8 1919.4 3464.9 2294.9 2799.8 6813.6 7530.4 4226.9 5073.6 11769.5 3272.7 3629.7 4433.6 3534.7 4463.7 4033.5 3008.4 2863.5 3415.1 3238.5 3082.2 3412.3 2678.6
2766.4 1703.8 3737.2 916 1658.4 3869.1 1764.1 1036.3 1698.8 722.5 924 472 538.4 253 573.4 2221.7 3257.7 3945.5 4553.3 3515.9 7521 3472.7 5734.8 5647 4078.4 1991.4 5821 3232.1 6213.1 2467.1 3813.4 2005.8 706 1991.9 1147.3 3076.4 2765.9 2764.2 3289.5 2986.5 3152.4 1497.3 639.4 4995.5 2527 2735.8 3456.8 1397.8 1682.4 1524.8 3484 2552.4 2076.9 3596
1166.7 1810.2 1204.8 494.6 2625.1 3451.6 2556.6 743.3 3857.5 678.1 2872 96.5 894.6 943.1 539.5 1043.9 3632.7 2979.9 1954.9 1562.5 1320.5 1670 4529.2 7253 2069.7 4725.8 2279.3 4506.5 2104.5 1591.7 1909.3 9087.2 2850.8 1332.8 631.4 1782.4 1621.8 906.2 2324.3 1686.3 1750.5 1983.4 1240.6 537 1545.1 1026.1 1792.3 3078.3 2150.8 1696.6 1908.7 1346 4230.5 1950.2
1502.8 693.2 934.5 740.2 1161.3 424 677.1 1212.7 543.5 10012.6 1152.5 1106.3 1012.7 8255.1 1612.8 376.9 872.3 942.3 1281.8 818.7 1092.5 1193.3 1561.7 808.7 702.1 543.6 769.5 415.1 1626.6 482.6 602.1 441.4 635.7 643.5 811.7 1367.9 773.4 540.5 997.9 419.4 518.2 758.6 405.6 627.8 740.7 821.9 661.7 833.4 1115.9 468.4 799 1225.2 977 1207.5
392.1 338.7 246.5 409.3 464.1 113.5 384 108.9 170.6 120.8 713.7 199.7 215.9 2025 353.6 268 544.3 1449.7 90.5 260.4 293 75.6 6917.7 9972.5 142.9 175.6 354.8 91.2 111.6 176.6 433 153.6 147.5 82 110.1 233.6 75.5 60.8 53.2 105.9 192.2 410.9 236 65.2 150.2 117.2 101.5 124.3 66.5 221.8 128.5 94.7 139.6 89.3
2318.6 2277.1 2431.9 3900.7 2371.7 2041.6 1809 4806.1 2230.7 5307.4 1981.5 4329.9 4366.6 9055.5 3548.3 6627.8 1717.9 1642.4 3352.9 1493.7 2028.9 4060.3 2615.4 3558.5 3220 4457.2 1655.3 4839.4 3250.6 4547.1 2102.3 5083 2515 2115.9 1810.6 5350 4978.4 2802.5 2855.8 3803.8 3959.7 2842.7 5917.8 5216.3 5235.9 3487.3 1504 912.2 1005.9 1679.6 1969.5 2370.6 1405.3 1935.2
473.6 38.8 22.4 2014 191 279 47.2 304 202.9 1649.7 318.2 7523.9 123.7 9433.4 188.1 29.2 19.7 224.4 30.4 435.9 942 464.1 132.3 298.2 679.8 255.4 296.9 309.3 155.7 194.2 102.5 59.6 68.8 34 278.2 111 151.4 41.9 13.1 75 17.7 181.1 15.2 33.6 53.8 27.9 25.5 40.7 296 377.2 282.9 963.4 566.1 236.4
3080 40.2 10.6 5.9 11353.4 39.7 16.3 1120.6 62.9 10.4 40.4 26.6 39 7.3 88.3 8 11.6 478.2 14.1 156.4 7.6 63.8 8.2 115.6 19.7 13.9 12.5 17.5 14.3 7.9 15.8 37.7 283.4 228.1 200.1 359.7 96.3 87.2 21.6 196.1 6 30.9 42.5 4.7 18 106.8 2084.9 140.2 523 488.2 1178.1 1933 813.2 74.6
2658.2 2182 2154.2 1374.5 876.5 2188.6 1348.9 1005.1 3204.2 747.4 714.1 233.9 2703 488.7 361.7 2865.4 3646 4954.1 4890.2 4022.7 5786.3 3734.2 4008.1 993.9 2060.3 1883.5 1780.6 2929.5 2555.2 2096.1 3479.4 882.9 4523.5 5213.1 4869.3 4320.5 3841.8 3552.5 4228.7 5169.2 5376.6 3802.8 1288.8 2929.1 3380 4309 4810.1 3225.8 5012 6728.1 3331.4 744.5 4217.5 3982.8
68.8 24.7 16.3 15.4 90.3 9 16.1 63.1 74.2 28.9 266.3 125.9 8.2 15.7 9.2 94.2 2263.3 206 44.2 3608.4 2382.4 34.7 1507.1 51.9 59.7 121.9 16 21.1 16.9 33.1 32.8 73 102 130.7 35.6 95.6 104.7 211.4 1403.4 87.7 16.7 266.6 11039 147.2 9.6 18.1 20.2 97 29.6 40 66.4 7.8 174.8 1135.1
4228.8 720.8 256.3 220 786.9 490.3 645.4 738.3 1252.7 3407.6 7142.7 3731.8 921.6 1033.1 6571.6 158 158.7 356.2 6037.5 802 437.5 121.4 260 88.4 369 229.9 597.1 146.9 412.7 621 229.6 1499.4 284.9 575.7 208.6 251.6 176.4 385.9 1327.2 600.6 776.4 412.7 178.4 188.3 109.2 126.9 195.7 104.9 160.8 192.9 295.8 172.1 591.6 182.9
3922.8 2121.2 3758.1 847.8 1722.9 5368 2571.4 1926.7 2547.8 366.9 1362.3 217.9 844.8 435.9 303.5 2777.9 3947.8 4701 5384.7 4444.7 6087.5 4323.3 7078.5 6296.4 4570.2 3337.5 6221.7 3418.9 5178.8 4062.6 4239.5 3228.3 1496.9 1280.6 2162.7 3596.7 3378.7 2880.6 3118.5 3529.1 3642.8 2079.5 990.4 3279.8 3615.8 3751 4108 1401.7 3268 3467.2 3460.5 2905.6 2784.2 3061.1
3171.8 5272.3 3600.4 10418 4086.1 5110.9 3128.1 4962 5600.3 1540.2 3783.3 4676.2 3255.1 4502.9 1892.4 4536.2 4334.9 4790.6 4864.3 4353.4 5558.1 4688.8 5170.7 4528.7 6661.6 5932.8 4830.6 5733.2 4321.5 3800.5 5765.4 3768.3 4927.6 10346.4 4496.9 4017.5 5512.7 7495.8 6336.3 5573.8 5858.4 4915.1 2892.8 5629.1 4797.6 4421.9 7420.5 4407.1 5929.9 4704.8 3140.3 3895.9 3086.2 3033.7
9131.1 1335.1 1030.2 1673 2175.4 959.2 1247 2126.3 1126.6 2808.3 1480.7 1516.6 3278.8 974.1 7523 2284.7 992 3340.4 2609.7 2246.4 2306.8 4370.9 2095.3 1752.6 4464.9 2200 2316 1320.1 2526.5 1416.1 858.4 2163.6 3900.9 1081.7 1662.8 1408.9 2972.4 3593.6 2385 3976.6 3264.7 3250 1918.3 1111.1 2363.7 3172.8 1065.9 1392.4 1812.5 1616 2822.2 5570.6 3950.5 5238.3
37.4 299.3 62.9 148.8 293.1 87 223.1 68.2 528.6 71.6 16.8 178.1 80 46.2 175.6 145.5 27 9.6 76.3 1443 1217.7 55.4 304.7 32.9 51.1 42.2 258.1 90.1 187.8 243.1 83.3 116.3 206.6 262.2 532.6 200.6 143.6 1521.6 1240.7 11839.2 383.2 141.2 37.2 46.9 81.9 618.9 182.5 502.3 433.8 159.2 48.5 15.4 19.6 94.5
252.4 2197.9 5439 9173.3 1102.5 3143.3 2485.4 679.9 2927.2 233.5 2772.5 2087 1460.7 437.5 262.6 1083.7 1301.8 181.4 465.5 1104.3 1269.1 1669.3 872 1174 1729.1 1362.1 1359.8 1818.7 1724.9 2629.7 1219.6 2344.9 1871.3 1679.9 128 1203.2 376.3 1916.4 2356.6 3622 5985.2 1657.3 1776.8 1549.6 1643.6 4355.3 91.2 287.4 94.1 510.5 1138.9 1360.1 764.6 879.1
1035.5 1492.5 2107.5 861.4 1474.4 767.7 1842.6 1309.7 1531.9 5068.3 638.9 1149.1 3445.5 582.1 11429.9 1001.2 1468.2 784.6 758.7 481.4 1135 698.8 525.1 635.6 1115.4 1261 599.5 823.6 959.2 1430.2 2664.5 677.4 998.9 662.4 1493.4 1854.1 1025.8 1520.3 951.5 967.3 549 2330.8 1589.7 1045.7 1133.5 1613.5 621.5 860.2 547.7 632.6 415.4 348.1 609.3 559.6
3278.3 1542.8 1848.6 2431.6 1855.6 1563.4 2455.4 2272.7 1310.9 11653.5 3290.5 3739.8 2077.2 7159.4 3274.6 3557.2 1473.8 1917.8 2143.6 1620.7 1621.8 1900.5 2816.5 1517.2 2325.2 2139.7 1758.2 1143.7 1652 2061.2 1142 1696.1 4049.4 1504.6 2450.7 2399.6 1898.7 1946.5 1607.9 1101.2 1671.5 1937.9 1244.9 1879.2 1888 1539.1 3671.6 2282.7 2265.2 2129.3 2294.1 2216.5 2197.6 2062.2
331.9 158.8 115.4 76.9 126 154.2 102.7 211.5 145.3 155.6 38.7 32.7 371.2 3.7 6.9 509.4 210.7 44.1 315.8 1039.2 1495.6 3901.4 6855.7 9306.3 102.7 125.9 53.7 213.9 19.9 65.9 408.8 33.3 234.7 867.9 600.6 89.4 95.6 108.3 116.8 642.2 144.1 109.9 606.3 1366.1 1104.3 143.4 5.9 19.4 55.1 79.2 242.3 160.2 474.2 364.4
2632.7 4354.8 4088.5 3721.7 4351.9 5959.6 8849.5 3572.8 3688 746.9 4630.5 1350.3 1083.1 672.1 1125.9 2239.8 3303.7 2433.5 4003.7 3425.2 1399.8 2821.3 2157 3463.9 4379.4 3345.1 2993.8 2071.6 1796.2 1918.6 3981.8 7488.7 1368.8 1401.4 1924.3 1245.3 3634.9 3355.6 1617.4 2409 2304.3 2594.6 3118.5 1569 3283.2 1509.2 2423.7 5029 3726 4170.6 5186.6 4665.9 2125.4 3725.8
4572.6 1707.2 3679.4 2127.8 3222.5 3904.6 2408.6 3128.8 2462.5 2645.4 3179.7 6380.4 2966.8 8526.4 4408.6 3954.7 3417.3 2977.5 4943.2 8193.8 3926.8 3042.2 4882.6 4615.6 6015.9 6163.7 6547.6 2727.2 4128.2 4039.5 3523.2 2825.1 2193.6 3069.3 3319.7 4580.4 4711.4 5530.9 6985.6 6917.5 3653 2491.7 1810.7 5679.6 2520.2 2095.3 4661.1 2445.1 4895.2 3672.6 3994.6 4798.3 2217.5 2679.3
4705.5 1647.8 1179.9 1897.1 2613.8 1317.2 1100.4 3158.9 1850 5322.5 1904.3 4999.9 5733.8 2961.9 11229.2 2681.8 1819.8 2173.7 2341.7 2097.8 1479.1 1243.3 1355.6 1584.5 2144.4 2571.9 2198.7 2282.1 2044.7 1268.5 2482.9 1005.5 1295.6 2493.9 2400.1 2701.9 2681.3 2428 3849.8 2621.2 3097.1 1495.2 2193.9 2828.9 2926.8 3068.2 2954.2 1936.7 2630.2 1289.1 1464.9 1969.1 1419 775
4732.2 3093.6 1524.1 5608.8 2681 1611.7 2140.3 3816.6 2279.8 5598.4 5829.2 6344 4167 9502.3 6646.7 1223.1 2555.2 2746.6 2835.9 2293.4 2150.6 2039 3426.8 2338.7 3361.3 1897 3514.1 3325.4 2380.7 2305.6 1483.4 1568.8 2898.5 2750.9 3671.4 2261.9 1371.9 3158.1 2471.7 3777.8 3628.4 1307 1984.5 3416.4 1789 2400.5 2080.4 2737.9 4878.1 3272.9 1578.6 1593.1 1544.8 1390.1
3439.6 3482.9 2510.7 2947.7 3108.3 1968.6 2088.5 2773.3 3230.9 1069.6 3790.6 1695.5 2442.2 2371.7 1134.3 4454.3 3338.5 9702.4 5587.7 6239.5 4653.4 3231.2 4226.1 4452.4 6242 4981.6 6333.9 4408.4 3679.3 4437.6 2648.8 3314.3 4724.4 6172.2 4115.6 3003.6 4775.6 3827.3 4171.4 6416.3 6026.7 3197.8 4938.1 3371.2 4028.8 3361.5 6341.8 4322 3822.1 5685.4 5610.8 6370.9 5542.4 5151.6
270.5 711.4 763.6 1652.7 621.7 1181.3 1185.7 1259.8 3983.3 605.7 1699.4 6341.6 763.6 77.6 1641.9 272.9 5245.5 3341.3 562.2 566.8 955.2 4936.8 2041.5 80.2 459.6 423.4 190.1 197.8 4177.5 382.9 575.9 4653.8 1699.2 205.1 915.5 523.3 1878 78.2 202.1 290.5 171 1531.4 1073.1 342.7 360.7 445.1 410.3 1724.1 741.3 1444.3 3452.9 4610.9 4176.9 3161.9
9311.2 561.7 2342.8 208.5 1182.3 989.5 614.6 692.7 356 7710 370.8 1747.8 490 140.3 1277.3 602.3 477.9 165.9 153.5 189.7 244.4 213.4 230.2 230.2 298 220.8 15.4 245.7 240 327.8 512.3 501.2 269.7 460.2 261.2 466.7 358 194.8 266.8 118.9 135.1 232.9 671.3 158.7 654.7 120.1 153.7 483.5 181.4 250.2 182.7 749 233.6 161.1
799.8 1354.5 1511.3 973.5 1440.9 1099.6 1332.8 897.5 1368.5 2130.3 640.7 335.6 362.9 10207.8 320.4 744.9 1873.3 796 243.9 724.8 653.7 1030.2 5954.8 2185.4 3845.1 1983.8 1208.4 1650.3 1194.8 4130 796 3266 609.6 624.6 437.1 1400.7 966.5 1052.4 703.9 1456.4 1085 1481.1 559.7 1353.9 625.2 1060.8 539 323 298.4 388.4 865.1 1361.5 199 1419.9
